fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
886593,68,Bolton,https://media.api-sports.io/football/teams/68.png,13,7,25,5,18,7,10,6,1,64%,1,,1,608,529,87%,
886593,1363,Crewe,https://media.api-sports.io/football/teams/1363.png,2,0,4,2,3,1,4,1,2,36%,0,,9,341,240,70%,
886577,69,Derby,https://media.api-sports.io/football/teams/69.png,5,6,18,7,13,5,9,2,1,65%,1,,1,675,586,87%,
886577,1365,Grimsby,https://media.api-sports.io/football/teams/1365.png,2,5,13,6,10,3,15,8,0,35%,1,,2,352,254,72%,
886579,1336,Fleetwood Town,https://media.api-sports.io/football/teams/1336.png,5,4,10,1,9,1,14,2,3,62%,2,,0,540,435,81%,
886579,1819,Barrow,https://media.api-sports.io/football/teams/1819.png,1,7,11,3,5,6,12,7,4,38%,2,,4,314,210,67%,
886581,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,2,4,11,5,6,5,11,1,0,57%,2,,1,519,434,84%,
886581,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,3,3,8,2,6,2,16,0,2,43%,3,,1,393,315,80%,
886584,1357,Plymouth,https://media.api-sports.io/football/teams/1357.png,4,10,18,4,14,4,12,12,1,52%,1,,3,432,325,75%,
886584,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,4,3,11,4,7,4,10,8,0,48%,1,,3,402,291,72%,
886587,1364,Exeter City,https://media.api-sports.io/football/teams/1364.png,4,3,8,1,6,2,8,2,1,49%,0,,2,375,268,71%,
886587,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,4,7,14,3,11,3,10,3,3,51%,2,,2,407,318,78%,
886572,1366,Hartlepool,https://media.api-sports.io/football/teams/1366.png,6,2,12,4,7,5,7,5,2,47%,1,,6,379,265,70%,
886572,1842,Harrogate Town,https://media.api-sports.io/football/teams/1842.png,7,4,17,6,11,6,6,3,1,53%,1,,4,428,319,75%,
886591,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,5,7,17,5,11,6,18,3,1,42%,,,1,342,242,71%,
886591,74,Sheffield Wednesday,https://media.api-sports.io/football/teams/74.png,2,4,11,5,6,5,12,10,2,58%,,,2,467,357,76%,
886592,1350,Peterborough,https://media.api-sports.io/football/teams/1350.png,5,6,13,2,9,4,13,8,,65%,1,,1,495,406,82%,
886592,1368,Stevenage,https://media.api-sports.io/football/teams/1368.png,3,3,11,5,8,3,17,2,,35%,2,,5,264,160,61%,
886588,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,5,6,13,2,5,8,10,1,4,55%,1,,3,427,298,70%,
886588,4686,Stockport County,https://media.api-sports.io/football/teams/4686.png,3,6,14,5,10,4,13,5,2,45%,0,,4,340,217,64%,
886599,57,Ipswich,https://media.api-sports.io/football/teams/57.png,10,2,17,5,13,4,12,3,2,58%,1,,1,530,446,84%,
886599,1337,Northampton,https://media.api-sports.io/football/teams/1337.png,1,2,6,3,3,3,12,5,1,42%,0,,4,385,290,75%,
886595,747,Barnsley,https://media.api-sports.io/football/teams/747.png,0,2,4,2,2,2,8,1,0,33%,2,1,3,329,219,67%,
886595,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,6,4,13,3,11,2,12,5,2,67%,1,0,0,651,559,86%,
886597,1338,Oxford United,https://media.api-sports.io/football/teams/1338.png,9,6,20,5,15,5,12,5,3,53%,0,,4,463,383,83%,
886597,1373,Leyton Orient,https://media.api-sports.io/football/teams/1373.png,4,3,9,2,8,1,11,5,0,47%,1,,4,413,331,80%,
886594,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,3,13,20,4,9,11,12,6,1,58%,3,,1,410,299,73%,
886594,1339,Rochdale,https://media.api-sports.io/football/teams/1339.png,4,3,12,5,3,9,6,8,2,42%,1,,1,304,183,60%,
886596,1362,Crawley Town,https://media.api-sports.io/football/teams/1362.png,2,5,7,0,7,0,11,3,,40%,1,,2,316,208,66%,
886596,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,4,6,13,3,8,5,10,5,,60%,2,,0,470,379,81%,
886600,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,10,5,17,2,8,9,9,7,,61%,2,,2,559,472,84%,
886600,1347,Gillingham,https://media.api-sports.io/football/teams/1347.png,2,6,9,1,5,4,9,2,,39%,0,,7,366,277,76%,
886615,74,Sheffield Wednesday,https://media.api-sports.io/football/teams/74.png,5,9,17,3,10,7,8,1,2,69%,1,,0,520,420,81%,
886615,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,4,4,9,1,7,2,17,4,1,31%,3,,3,235,132,56%,
886619,1337,Northampton,https://media.api-sports.io/football/teams/1337.png,1,2,5,2,3,2,9,2,5,38%,1,,6,277,168,61%,
886619,1370,Cambridge United,https://media.api-sports.io/football/teams/1370.png,8,7,17,2,14,3,7,6,3,62%,0,,1,453,347,77%,
886602,1352,Shrewsbury,https://media.api-sports.io/football/teams/1352.png,1,3,5,1,3,2,13,1,0,40%,3,,5,361,258,71%,
886602,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,9,1,10,0,6,4,8,3,6,60%,2,,1,544,436,80%,
886618,1353,Swindon Town,https://media.api-sports.io/football/teams/1353.png,4,5,13,4,7,6,11,4,1,61%,2,,6,476,401,84%,
886618,1357,Plymouth,https://media.api-sports.io/football/teams/1357.png,9,2,14,3,9,5,13,8,2,39%,3,,4,297,213,72%,
886617,1368,Stevenage,https://media.api-sports.io/football/teams/1368.png,9,5,17,3,13,4,12,9,2,50%,4,,4,352,223,63%,
886617,1358,Wycombe,https://media.api-sports.io/football/teams/1358.png,4,8,15,3,9,6,6,4,1,50%,0,,5,340,213,63%,
886614,1371,Carlisle,https://media.api-sports.io/football/teams/1371.png,6,7,18,5,10,8,3,10,1,48%,1,,6,428,323,75%,
886614,1336,Fleetwood Town,https://media.api-sports.io/football/teams/1336.png,7,2,12,3,10,2,7,6,2,52%,1,,5,474,368,78%,
886616,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,5,4,12,3,6,6,15,3,1,54%,3,,0,394,291,74%,
886616,1342,Walsall,https://media.api-sports.io/football/teams/1342.png,1,6,17,10,11,6,8,6,0,46%,1,,3,310,200,65%,
886605,1373,Leyton Orient,https://media.api-sports.io/football/teams/1373.png,8,5,15,2,9,6,11,8,0,69%,3,0,1,529,417,79%,
886605,1835,Sutton Utd,https://media.api-sports.io/football/teams/1835.png,3,6,10,1,4,6,8,4,2,31%,3,1,4,241,130,54%,
886607,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,4,4,11,3,4,7,11,3,1,61%,2,,2,458,336,73%,
886607,1366,Hartlepool,https://media.api-sports.io/football/teams/1366.png,2,6,13,5,3,10,11,3,1,39%,0,,3,303,167,55%,
886612,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,2,4,9,3,7,2,19,6,3,59%,0,,2,494,400,81%,
886612,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,5,1,11,5,8,3,6,5,1,41%,3,,1,345,256,74%,
886609,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,5,6,12,1,8,4,13,6,1,44%,3,,4,367,262,71%,
886609,68,Bolton,https://media.api-sports.io/football/teams/68.png,6,1,9,2,5,4,7,2,3,56%,0,,3,475,358,75%,
886621,1365,Grimsby,https://media.api-sports.io/football/teams/1365.png,6,3,10,1,7,3,16,1,5,45%,1,,4,355,262,74%,
886621,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,4,7,13,2,11,2,12,9,0,55%,1,,4,440,338,77%,
886610,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,6,7,15,2,7,8,10,10,0,55%,2,,5,436,329,75%,
886610,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,5,7,14,2,8,6,15,2,7,45%,3,,6,355,259,73%,
886625,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,5,7,12,0,8,4,13,1,1,51%,1,0,0,412,314,76%,
886625,1362,Crawley Town,https://media.api-sports.io/football/teams/1362.png,1,3,5,1,0,5,10,0,3,49%,2,1,2,406,312,77%,
886623,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,2,6,12,4,8,4,13,7,5,45%,1,,4,418,313,75%,
886623,1378,Forest Green,https://media.api-sports.io/football/teams/1378.png,7,4,17,6,8,9,14,5,1,55%,2,,0,533,432,81%,
886629,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,6,5,14,3,10,4,16,7,,56%,3,1,4,392,291,74%,
886629,17000,Crystal Palace U21,https://media.api-sports.io/football/teams/17000.png,4,4,11,3,7,4,18,4,,44%,3,0,4,315,220,70%,
886627,1347,Gillingham,https://media.api-sports.io/football/teams/1347.png,5,3,11,3,7,4,9,6,2,33%,0,,2,275,196,71%,
886627,7191,Brighton U21,https://media.api-sports.io/football/teams/7191.png,4,2,11,5,8,3,14,4,0,67%,1,,2,576,480,83%,
886628,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,4,2,7,1,5,2,17,7,1,54%,3,,1,539,465,86%,
886628,7203,West Ham United U21,https://media.api-sports.io/football/teams/7203.png,1,2,7,4,3,4,5,3,2,46%,0,,2,464,385,83%,
886624,1364,Exeter City,https://media.api-sports.io/football/teams/1364.png,6,5,16,5,7,9,12,10,,42%,3,,1,351,249,71%,
886624,7201,Southampton U21,https://media.api-sports.io/football/teams/7201.png,2,2,8,4,6,2,10,2,,58%,1,,4,506,396,78%,
886646,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,6,9,23,8,16,7,6,9,0,59%,3,,2,439,317,72%,
886646,69,Derby,https://media.api-sports.io/football/teams/69.png,3,5,12,4,7,5,14,1,5,41%,3,,5,306,184,60%,
886574,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,6,3,10,1,6,4,19,4,1,50%,4,0,2,391,284,73%,
886574,14430,Leeds United U21,https://media.api-sports.io/football/teams/14430.png,7,1,16,8,7,9,12,10,1,50%,3,1,3,379,280,74%,
886626,1842,Harrogate Town,https://media.api-sports.io/football/teams/1842.png,5,12,23,6,15,8,11,10,1,54%,2,,5,368,257,70%,
886626,7193,Everton U21,https://media.api-sports.io/football/teams/7193.png,6,8,17,3,8,9,12,5,0,46%,1,,4,329,214,65%,
886631,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,9,8,20,3,14,6,14,8,2,64%,3,,4,538,440,82%,
886631,7195,Leicester City U21,https://media.api-sports.io/football/teams/7195.png,6,5,12,1,5,7,8,4,6,36%,2,,7,312,216,69%,
886630,1819,Barrow,https://media.api-sports.io/football/teams/1819.png,1,7,13,5,6,7,11,8,2,41%,1,,1,309,213,69%,
886630,7198,Manchester United U21,https://media.api-sports.io/football/teams/7198.png,3,1,9,5,7,2,12,4,0,59%,4,,1,480,395,82%,
886604,1338,Oxford United,https://media.api-sports.io/football/teams/1338.png,6,4,15,5,8,7,11,6,0,61%,2,,5,517,407,79%,
886604,7192,Chelsea U21,https://media.api-sports.io/football/teams/7192.png,7,4,13,2,7,6,12,6,2,39%,2,,5,327,223,68%,
886603,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,11,9,24,4,16,8,10,8,1,62%,0,,1,599,522,87%,
886603,7190,Aston Villa U21,https://media.api-sports.io/football/teams/7190.png,1,0,2,1,1,1,8,2,3,38%,3,,6,374,298,80%,
886632,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,4,4,9,1,7,2,19,3,,33%,2,,5,301,228,76%,
886632,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,6,3,11,2,7,4,6,3,,67%,2,,2,635,559,88%,
886633,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,4,4,11,3,8,3,7,7,4,58%,2,,3,477,360,75%,
886633,747,Barnsley,https://media.api-sports.io/football/teams/747.png,7,3,14,4,10,4,11,4,1,42%,1,,2,358,232,65%,
886634,1347,Gillingham,https://media.api-sports.io/football/teams/1347.png,1,3,8,4,7,1,6,2,1,42%,4,,5,375,284,76%,
886634,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,7,6,22,9,14,8,11,9,3,58%,1,,0,516,419,81%,
886648,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,4,6,13,3,7,6,19,8,5,47%,,,2,430,344,80%,
886648,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,2,4,9,3,8,1,8,4,4,53%,,,0,477,384,81%,
886655,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,8,9,25,8,20,5,14,9,2,55%,0,0,1,405,338,83%,
886655,1353,Swindon Town,https://media.api-sports.io/football/teams/1353.png,0,3,5,2,3,2,12,7,5,45%,5,2,4,334,252,75%,
886659,1339,Rochdale,https://media.api-sports.io/football/teams/1339.png,6,3,13,4,7,6,6,9,,44%,0,,3,372,283,76%,
886659,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,5,6,13,2,10,3,8,3,,56%,2,,4,485,402,83%,
886650,1342,Walsall,https://media.api-sports.io/football/teams/1342.png,3,7,14,4,9,5,13,8,2,43%,4,,2,354,269,76%,
886650,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,4,4,8,0,2,6,9,2,0,57%,0,,3,507,419,83%,
886653,1358,Wycombe,https://media.api-sports.io/football/teams/1358.png,3,3,8,2,7,1,10,5,2,37%,1,,5,253,150,59%,
886653,1350,Peterborough,https://media.api-sports.io/football/teams/1350.png,7,9,21,5,13,8,11,11,1,63%,1,,2,428,335,78%,
886643,1363,Crewe,https://media.api-sports.io/football/teams/1363.png,4,6,15,5,9,6,8,4,4,56%,1,,4,458,350,76%,
886643,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,5,3,9,1,5,4,12,6,2,44%,2,,4,361,253,70%,
886656,1370,Cambridge United,https://media.api-sports.io/football/teams/1370.png,6,2,12,4,8,4,11,8,1,47%,2,0,2,489,411,84%,
886656,57,Ipswich,https://media.api-sports.io/football/teams/57.png,2,4,11,5,6,5,9,6,3,53%,4,1,5,568,498,88%,
886661,1378,Forest Green,https://media.api-sports.io/football/teams/1378.png,9,7,21,5,13,8,8,4,3,60%,2,,1,536,448,84%,
886661,1364,Exeter City,https://media.api-sports.io/football/teams/1364.png,2,0,3,1,1,2,9,1,0,40%,1,,6,357,248,69%,
886647,1819,Barrow,https://media.api-sports.io/football/teams/1819.png,6,5,19,8,9,10,10,9,3,53%,1,,1,380,265,70%,
886647,1371,Carlisle,https://media.api-sports.io/football/teams/1371.png,2,2,8,4,4,4,13,8,2,47%,1,,4,335,225,67%,
886642,1842,Harrogate Town,https://media.api-sports.io/football/teams/1842.png,6,2,13,5,9,4,3,5,3,52%,0,,4,476,356,75%,
886642,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,5,3,9,1,9,0,6,4,0,48%,1,,4,443,306,69%,
886658,4686,Stockport County,https://media.api-sports.io/football/teams/4686.png,6,10,23,7,16,7,6,12,2,68%,2,,2,564,474,84%,
886658,1352,Shrewsbury,https://media.api-sports.io/football/teams/1352.png,3,5,11,3,8,3,13,3,0,32%,0,,4,268,178,66%,
886663,1835,Sutton Utd,https://media.api-sports.io/football/teams/1835.png,4,5,11,2,5,6,8,3,2,30%,2,,4,225,113,50%,
886663,1338,Oxford United,https://media.api-sports.io/football/teams/1338.png,4,6,14,4,8,6,11,2,3,70%,0,,2,514,397,77%,
886637,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,5,5,13,3,11,2,9,6,1,66%,1,,4,476,397,83%,
886637,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,6,3,11,2,6,5,13,8,2,34%,2,,3,248,168,68%,
973039,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,2,4,10,4,7,3,15,3,1,54%,1,,4,466,326,70%,
973039,1381,Tranmere,https://media.api-sports.io/football/teams/1381.png,5,2,11,4,6,5,10,6,3,46%,3,,1,406,271,67%,
973044,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,8,3,14,3,12,2,11,5,0,55%,0,,2,495,411,83%,
973044,1367,Newport County,https://media.api-sports.io/football/teams/1367.png,2,6,11,3,9,2,11,3,1,45%,1,,5,388,293,76%,
973047,1357,Plymouth,https://media.api-sports.io/football/teams/1357.png,7,6,16,3,12,4,7,3,2,40%,0,,5,321,228,71%,
973047,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,7,7,18,4,10,8,10,6,4,60%,1,,4,486,384,79%,
973042,1368,Stevenage,https://media.api-sports.io/football/teams/1368.png,6,6,14,2,10,4,13,9,1,49%,2,,2,401,313,78%,
973042,7189,Arsenal U21,https://media.api-sports.io/football/teams/7189.png,4,1,5,0,5,0,13,2,1,51%,1,,3,430,345,80%,
973046,1378,Forest Green,https://media.api-sports.io/football/teams/1378.png,1,3,5,1,2,3,7,4,1,45%,2,,1,370,271,73%,
973046,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,2,7,15,6,8,7,9,5,3,55%,1,,0,448,342,76%,
973040,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,3,8,13,2,7,6,5,5,,55%,0,,0,498,392,79%,
973040,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,1,3,7,3,4,3,11,3,,45%,1,,2,410,309,75%,
973037,7204,Wolves U21,https://media.api-sports.io/football/teams/7204.png,4,3,10,3,8,2,13,3,4,50%,1,,3,412,324,79%,
973037,7198,Manchester United U21,https://media.api-sports.io/football/teams/7198.png,3,7,11,1,6,5,9,11,3,50%,1,,4,397,313,79%,
973048,1350,Peterborough,https://media.api-sports.io/football/teams/1350.png,6,4,14,4,11,3,6,2,3,53%,0,,2,452,347,77%,
973048,7192,Chelsea U21,https://media.api-sports.io/football/teams/7192.png,4,6,17,7,9,8,17,10,2,47%,4,,2,394,303,77%,
973038,1365,Grimsby,https://media.api-sports.io/football/teams/1365.png,2,5,12,5,9,3,11,2,2,55%,2,,6,386,264,68%,
973038,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,7,9,21,5,12,9,7,3,2,45%,2,,1,320,200,63%,
973035,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,3,6,11,2,5,6,9,3,2,38%,2,,2,311,219,70%,
973035,1343,Bradford,https://media.api-sports.io/football/teams/1343.png,2,5,7,0,3,4,11,4,4,62%,0,,2,494,406,82%,
973045,57,Ipswich,https://media.api-sports.io/football/teams/57.png,1,3,10,6,6,4,10,7,2,72%,1,,5,720,631,88%,
973045,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,7,3,10,0,5,5,10,4,2,28%,3,,1,285,198,69%,
973033,68,Bolton,https://media.api-sports.io/football/teams/68.png,8,3,15,4,11,4,9,6,2,67%,0,,4,524,425,81%,
973033,1819,Barrow,https://media.api-sports.io/football/teams/1819.png,6,3,10,1,6,4,9,5,3,33%,3,,5,249,140,56%,
973043,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,2,0,3,1,1,2,14,1,2,48%,3,,3,318,193,61%,
973043,1835,Sutton Utd,https://media.api-sports.io/football/teams/1835.png,3,0,7,4,3,4,11,9,0,52%,2,,1,340,204,60%,
973036,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,3,1,5,1,4,1,6,5,1,47%,1,,0,398,271,68%,
973036,747,Barnsley,https://media.api-sports.io/football/teams/747.png,1,3,5,1,2,3,10,5,1,53%,1,,1,455,331,73%,
973041,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,1,6,10,3,9,1,6,8,,44%,,,5,308,207,67%,
973041,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,7,6,16,3,10,6,5,5,,56%,,,0,420,316,75%,
973034,7193,Everton U21,https://media.api-sports.io/football/teams/7193.png,6,4,13,3,8,5,6,1,1,55%,0,,1,534,445,83%,
973034,1374,Mansfield Town,https://media.api-sports.io/football/teams/1374.png,2,5,9,2,5,4,11,2,0,45%,1,,4,427,336,79%,
975851,748,Burton Albion,https://media.api-sports.io/football/teams/748.png,4,3,8,1,7,1,13,3,3,52%,2,,2,370,224,61%,
975851,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,6,5,16,5,10,6,11,4,4,48%,0,,3,342,219,64%,
975852,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,7,6,17,4,8,9,11,7,5,60%,2,,5,482,387,80%,
975852,1368,Stevenage,https://media.api-sports.io/football/teams/1368.png,5,6,14,3,5,9,14,2,1,40%,0,,4,317,218,69%,
975853,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,8,5,20,7,11,9,10,2,1,41%,3,,3,343,246,72%,
975853,7192,Chelsea U21,https://media.api-sports.io/football/teams/7192.png,3,3,8,2,6,2,8,4,3,59%,2,,4,492,370,75%,
977368,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,6,2,12,4,9,3,5,5,0,49%,0,,3,455,334,73%,
977368,7193,Everton U21,https://media.api-sports.io/football/teams/7193.png,5,2,10,3,7,3,9,2,1,51%,2,,2,481,371,77%,
975854,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,4,4,10,2,6,4,8,6,1,43%,1,1,3,333,233,70%,
975854,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,4,3,10,3,5,5,12,2,6,57%,1,0,0,438,338,77%,
975850,68,Bolton,https://media.api-sports.io/football/teams/68.png,9,13,30,8,19,11,6,7,2,49%,1,,4,395,299,76%,
975850,7198,Manchester United U21,https://media.api-sports.io/football/teams/7198.png,4,0,6,2,5,1,4,1,0,51%,2,,4,423,319,75%,
975849,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,4,7,14,3,11,3,14,3,1,45%,3,,4,385,274,71%,
975849,1351,Port Vale,https://media.api-sports.io/football/teams/1351.png,4,6,18,8,12,6,8,11,3,55%,1,,3,452,338,75%,
975855,1357,Plymouth,https://media.api-sports.io/football/teams/1357.png,9,7,22,6,12,10,9,1,1,65%,3,,0,483,392,81%,
975855,1333,AFC Wimbledon,https://media.api-sports.io/football/teams/1333.png,3,5,9,1,7,2,9,4,1,35%,1,,6,260,162,62%,
980305,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,4,3,9,2,4,5,11,5,0,51%,3,,1,319,198,62%,
980305,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,2,6,13,5,5,8,13,3,2,49%,2,,2,313,195,62%,
980304,68,Bolton,https://media.api-sports.io/football/teams/68.png,3,1,9,5,8,1,18,5,0,50%,1,,4,381,276,72%,
980304,1355,Portsmouth,https://media.api-sports.io/football/teams/1355.png,4,5,14,5,5,9,11,4,2,50%,1,,2,375,285,76%,
983590,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,3,3,10,4,4,6,12,4,4,50%,2,,0,355,214,60%,
983590,1357,Plymouth,https://media.api-sports.io/football/teams/1357.png,2,8,17,7,11,6,13,7,2,50%,2,,3,345,212,61%,
983591,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,10,10,26,6,15,11,7,4,1,42%,3,,5,314,213,68%,
983591,1844,Salford City,https://media.api-sports.io/football/teams/1844.png,6,6,20,8,6,14,10,7,3,58%,1,,7,441,349,79%,
989527,1357,Plymouth,https://media.api-sports.io/football/teams/1357.png,4,7,14,3,11,3,6,8,4,71%,2,,1,512,411,80%,
989527,1372,Cheltenham,https://media.api-sports.io/football/teams/1372.png,2,2,9,5,5,4,19,2,2,29%,4,,3,207,122,59%,
989526,1360,Accrington ST,https://media.api-sports.io/football/teams/1360.png,4,1,5,0,2,3,13,1,2,26%,2,1,5,199,97,49%,
989526,68,Bolton,https://media.api-sports.io/football/teams/68.png,6,5,18,7,13,5,10,3,6,74%,2,0,4,576,475,82%,
1010875,68,Bolton,https://media.api-sports.io/football/teams/68.png,6,2,12,4,10,2,9,6,1,50%,0,,1,396,301,76%,
