fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,duels_total,duels_won,fouls_committed,tackles_blocks,tackles_interceptions,dribbles_past,fouls_drawn,dribbles_attempts,passes_key,shots_total,dribbles_success,shots_on,offsides,goals_total,goals_assists,penalty_commited,penalty_won
1035037,Burnley,44,162489,James Trafford,https://media.api-sports.io/football/players/162489.png,90.0,1,G,7.5,False,False,3,5.0,44.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1035037,Burnley,44,19331,Connor Roberts,https://media.api-sports.io/football/players/19331.png,90.0,14,D,6.5,False,False,0,,38.0,33,0,0,0,0,,2.0,4.0,3.0,1.0,,,,,,,,,,,,,,
1035037,Burnley,44,323449,Ameen Al-Dakhil,https://media.api-sports.io/football/players/323449.png,90.0,28,D,6.3,False,False,0,,36.0,30,0,0,0,0,,2.0,11.0,5.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
1035037,Burnley,44,17597,Dara O'Shea,https://media.api-sports.io/football/players/17597.png,90.0,2,D,6.5,False,False,0,,56.0,42,0,0,0,0,,,5.0,3.0,,2.0,1.0,,1.0,,,,,,,,,,
1035037,Burnley,44,25628,Jordan Beyer,https://media.api-sports.io/football/players/25628.png,74.0,5,D,6.9,False,False,0,,35.0,28,0,0,0,0,,4.0,7.0,5.0,1.0,,4.0,,,1.0,,,,,,,,,
1035037,Burnley,44,8661,Vitinho,https://media.api-sports.io/football/players/8661.png,90.0,22,D,6.2,False,False,0,,22.0,17,0,0,0,0,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
1035037,Burnley,44,359603,Luca Koleosho,https://media.api-sports.io/football/players/359603.png,61.0,30,M,6.5,False,False,0,,13.0,8,0,0,0,0,,,5.0,,1.0,,,,,2.0,2.0,1.0,,,,,,,
1035037,Burnley,44,1934,Sander Berge,https://media.api-sports.io/football/players/1934.png,89.0,16,M,6.5,False,False,0,,28.0,23,0,0,0,0,,,5.0,2.0,2.0,1.0,,1.0,,,,,,,,,,,
1035037,Burnley,44,19827,Josh Cullen,https://media.api-sports.io/football/players/19827.png,90.0,24,M,6.3,True,False,0,,41.0,36,0,0,0,0,,1.0,4.0,3.0,,,,1.0,2.0,,,,,,,,,,
1035037,Burnley,44,98936,Lyle Foster,https://media.api-sports.io/football/players/98936.png,89.0,17,M,6.5,False,False,0,,20.0,14,0,0,0,0,,2.0,13.0,5.0,1.0,,,,,3.0,1.0,1.0,1.0,,,,,,
1035037,Burnley,44,123469,Zeki Amdouni,https://media.api-sports.io/football/players/123469.png,61.0,25,F,6.9,False,False,0,,11.0,10,0,0,0,0,,1.0,11.0,6.0,,,,,2.0,4.0,,1.0,2.0,1.0,,,,,
1035037,Burnley,44,129169,Anass Zaroury,https://media.api-sports.io/football/players/129169.png,33.0,19,F,6.3,False,True,0,,8.0,8,0,1,0,0,,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,
1035037,Burnley,44,22,Jacob Bruun Larsen,https://media.api-sports.io/football/players/22.png,29.0,34,F,6.6,False,True,0,,5.0,3,0,0,0,0,,,4.0,2.0,2.0,,,,,,,1.0,,,,,,,
1035037,Burnley,44,8589,Manuel Benson,https://media.api-sports.io/football/players/8589.png,16.0,10,F,5.9,False,True,0,,4.0,4,0,0,0,0,,,6.0,,,,,,,4.0,,,,,,,,,
1035037,Burnley,44,19268,Josh Brownhill,https://media.api-sports.io/football/players/19268.png,8.0,8,M,6.3,False,True,0,,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Burnley,44,18948,Nathan Redmond,https://media.api-sports.io/football/players/18948.png,8.0,15,M,6.3,False,True,0,,2.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Burnley,44,616,Arijanet Murić,https://media.api-sports.io/football/players/616.png,,49,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Burnley,44,47903,Hjalmar Ekdal,https://media.api-sports.io/football/players/47903.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Burnley,44,18922,Jack Cork,https://media.api-sports.io/football/players/18922.png,,4,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Burnley,44,2790,Jóhann Guðmundsson,https://media.api-sports.io/football/players/2790.png,,7,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Manchester City,50,617,Ederson,https://media.api-sports.io/football/players/617.png,90.0,31,G,7.5,False,False,0,1.0,70.0,57,0,0,0,0,0.0,,1.0,1.0,,,,,1.0,,,,,,,,,,
1035037,Manchester City,50,627,Kyle Walker,https://media.api-sports.io/football/players/627.png,89.0,2,D,6.9,False,False,0,,64.0,59,0,0,0,0,,,5.0,3.0,1.0,,,,2.0,1.0,1.0,,,,,,,,
1035037,Manchester City,50,5,Manuel Akanji,https://media.api-sports.io/football/players/5.png,90.0,25,D,7.2,False,False,0,,101.0,89,0,0,0,0,,3.0,10.0,7.0,,1.0,,2.0,,,,,,,,,,,
1035037,Manchester City,50,18861,Nathan Aké,https://media.api-sports.io/football/players/18861.png,79.0,6,D,7.5,False,False,0,,68.0,64,0,0,0,0,,3.0,8.0,7.0,,,2.0,,1.0,,,,,,,,,,
1035037,Manchester City,50,284230,Rico Lewis,https://media.api-sports.io/football/players/284230.png,79.0,82,D,6.7,False,False,0,,39.0,33,0,0,0,0,,,5.0,2.0,,,1.0,,1.0,1.0,,,1.0,,,,,,
1035037,Manchester City,50,629,Kevin De Bruyne,https://media.api-sports.io/football/players/629.png,23.0,17,M,6.9,True,False,0,,6.0,4,0,0,0,0,,,1.0,,1.0,,,,,,1.0,1.0,,,,,,,
1035037,Manchester City,50,44,Rodri,https://media.api-sports.io/football/players/44.png,90.0,16,M,9.3,False,False,0,,110.0,107,0,0,0,0,,5.0,9.0,6.0,2.0,,,,,,1.0,3.0,,3.0,1.0,1.0,1.0,,
1035037,Manchester City,50,636,Bernardo Silva,https://media.api-sports.io/football/players/636.png,90.0,20,M,6.6,False,False,0,,67.0,61,0,0,0,0,,1.0,3.0,1.0,,,,,,1.0,,,,,,,,,
1035037,Manchester City,50,6009,Julián Álvarez,https://media.api-sports.io/football/players/6009.png,90.0,19,M,8.2,False,False,0,,38.0,33,0,0,0,0,,1.0,9.0,3.0,1.0,,,1.0,1.0,,6.0,2.0,,1.0,,,1.0,,
1035037,Manchester City,50,631,Phil Foden,https://media.api-sports.io/football/players/631.png,90.0,47,M,6.9,False,False,0,,45.0,37,0,0,0,0,,,8.0,2.0,,,1.0,,1.0,2.0,2.0,2.0,1.0,1.0,,,,,
1035037,Manchester City,50,1100,Erling Haaland,https://media.api-sports.io/football/players/1100.png,80.0,9,F,8.6,False,False,0,,11.0,9,0,0,0,0,,,8.0,3.0,1.0,,,,2.0,,2.0,3.0,,2.0,,2.0,,,
1035037,Manchester City,50,2291,Mateo Kovačić,https://media.api-sports.io/football/players/2291.png,67.0,8,M,7.7,False,True,0,,64.0,61,0,0,0,0,,2.0,8.0,5.0,1.0,,,,2.0,1.0,1.0,,1.0,,,,,,
1035037,Manchester City,50,129033,Joško Gvardiol,https://media.api-sports.io/football/players/129033.png,11.0,24,D,7,False,True,0,,7.0,5,0,0,0,0,,2.0,4.0,4.0,,,,,,,,,,,,,,,
1035037,Manchester City,50,622,Aymeric Laporte,https://media.api-sports.io/football/players/622.png,11.0,14,D,7,False,True,0,,11.0,11,0,0,0,0,,,,,,1.0,,,,,,1.0,,1.0,,,,,
1035037,Manchester City,50,152982,Cole Palmer,https://media.api-sports.io/football/players/152982.png,10.0,80,M,6.3,False,True,0,,5.0,4,0,0,0,0,,,1.0,,1.0,,,,,,,,,,,,,,
1035037,Manchester City,50,158697,James McAtee,https://media.api-sports.io/football/players/158697.png,1.0,87,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Manchester City,50,25004,Stefan Ortega,https://media.api-sports.io/football/players/25004.png,,18,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Manchester City,50,19130,Kalvin Phillips,https://media.api-sports.io/football/players/19130.png,,4,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Manchester City,50,23,Sergio Gómez,https://media.api-sports.io/football/players/23.png,,21,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035037,Manchester City,50,19187,Jack Grealish,https://media.api-sports.io/football/players/19187.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,20355,Aaron Ramsdale,https://media.api-sports.io/football/players/20355.png,90.0,1,G,6.7,False,False,1,1.0,25.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,49,Thomas Partey,https://media.api-sports.io/football/players/49.png,90.0,5,D,7.3,False,False,0,,102.0,96,0,0,0,0,,2.0,8.0,3.0,,1.0,2.0,2.0,,1.0,2.0,,1.0,,,,,,
1035038,Arsenal,42,19959,Benjamin White,https://media.api-sports.io/football/players/19959.png,90.0,4,D,6.6,False,False,0,,103.0,92,1,0,0,0,,,3.0,1.0,,,2.0,,,1.0,,,,,,,,,
1035038,Arsenal,42,22090,William Saliba,https://media.api-sports.io/football/players/22090.png,90.0,2,D,7.3,False,False,0,,130.0,127,0,0,0,0,,,3.0,2.0,1.0,,,,1.0,,1.0,,,,,,1.0,,
1035038,Arsenal,42,38746,Jurriën Timber,https://media.api-sports.io/football/players/38746.png,50.0,12,D,6.6,False,False,0,,45.0,40,1,0,0,0,,1.0,4.0,2.0,2.0,,,,,,,,,,1.0,,,,
1035038,Arsenal,42,37127,Martin Ødegaard,https://media.api-sports.io/football/players/37127.png,90.0,8,M,7.2,True,False,0,,63.0,53,0,0,0,0,,3.0,8.0,5.0,,,,2.0,2.0,,1.0,1.0,,,,,,,
1035038,Arsenal,42,2937,Declan Rice,https://media.api-sports.io/football/players/2937.png,90.0,41,M,7.3,False,False,0,,91.0,84,0,0,0,0,,4.0,14.0,6.0,2.0,,1.0,1.0,1.0,1.0,,3.0,,3.0,,,,,
1035038,Arsenal,42,978,Kai Havertz,https://media.api-sports.io/football/players/978.png,90.0,29,M,7.3,False,False,0,,53.0,47,0,0,0,0,,1.0,16.0,8.0,2.0,,1.0,,4.0,1.0,2.0,,,,,,,,
1035038,Arsenal,42,1460,Bukayo Saka,https://media.api-sports.io/football/players/1460.png,90.0,7,F,8.3,False,False,0,,57.0,47,0,0,0,0,,5.0,13.0,6.0,2.0,,,2.0,1.0,1.0,3.0,2.0,,2.0,,1.0,,,
1035038,Arsenal,42,1468,Edward Nketiah,https://media.api-sports.io/football/players/1468.png,73.0,14,F,7.3,False,False,0,,15.0,15,0,0,0,0,,1.0,7.0,4.0,,,,,1.0,2.0,,3.0,,1.0,1.0,1.0,,,
1035038,Arsenal,42,127769,Gabriel Martinelli,https://media.api-sports.io/football/players/127769.png,86.0,11,F,7.2,False,False,0,,30.0,28,0,0,0,0,,1.0,19.0,6.0,2.0,,,,2.0,4.0,3.0,,2.0,,,,1.0,,
1035038,Arsenal,42,2597,Takehiro Tomiyasu,https://media.api-sports.io/football/players/2597.png,40.0,18,D,6.9,False,True,0,,42.0,36,0,0,0,0,,,4.0,2.0,,,1.0,,,,,1.0,,1.0,,,,,
1035038,Arsenal,42,1946,Leandro Trossard,https://media.api-sports.io/football/players/1946.png,17.0,19,F,6.9,False,True,0,,10.0,7,0,0,0,0,,1.0,3.0,2.0,,,,,,1.0,1.0,,1.0,,,,,,
1035038,Arsenal,42,22224,Gabriel Magalhães,https://media.api-sports.io/football/players/22224.png,13.0,6,D,6.3,False,True,0,,3.0,2,0,0,0,0,,,1.0,,1.0,,,,,,,,,,,,,,
1035038,Arsenal,42,169295,Karl Hein,https://media.api-sports.io/football/players/169295.png,,31,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,61431,Jakub Kiwior,https://media.api-sports.io/football/players/61431.png,,15,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,1161,Emile Smith Rowe,https://media.api-sports.io/football/players/1161.png,,10,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,41725,Fábio Vieira,https://media.api-sports.io/football/players/41725.png,,21,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,2289,Jorginho,https://media.api-sports.io/football/players/2289.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Arsenal,42,727,Reiss Nelson,https://media.api-sports.io/football/players/727.png,,24,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Nottingham Forest,65,50999,Matt Turner,https://media.api-sports.io/football/players/50999.png,90.0,1,G,7.3,False,False,2,5.0,21.0,10,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
1035038,Nottingham Forest,65,18739,Willy Boly,https://media.api-sports.io/football/players/18739.png,90.0,30,D,7,False,False,0,,27.0,21,0,0,0,0,,2.0,12.0,6.0,2.0,1.0,,1.0,,,1.0,1.0,,1.0,,,,,
1035038,Nottingham Forest,65,1746,Joe Worrall,https://media.api-sports.io/football/players/1746.png,89.0,4,D,6.6,True,False,0,,16.0,10,0,0,0,0,,1.0,8.0,5.0,1.0,1.0,1.0,,,,,,,,,,,,
1035038,Nottingham Forest,65,44811,Scott McKenna,https://media.api-sports.io/football/players/44811.png,90.0,26,D,6.3,False,False,0,,17.0,11,0,0,0,0,,2.0,7.0,6.0,1.0,,2.0,,1.0,,,,,,,,,,
1035038,Nottingham Forest,65,163,Serge Aurier,https://media.api-sports.io/football/players/163.png,90.0,24,M,6.7,False,False,0,,11.0,6,0,0,0,0,,2.0,11.0,6.0,,,1.0,1.0,2.0,1.0,,,,,,,,,
1035038,Nottingham Forest,65,19305,Ryan Yates,https://media.api-sports.io/football/players/19305.png,90.0,22,M,6.3,False,False,0,,26.0,21,0,0,0,0,,1.0,10.0,6.0,2.0,1.0,,,3.0,1.0,,,,,1.0,,,,
1035038,Nottingham Forest,65,24882,Orel Mangala,https://media.api-sports.io/football/players/24882.png,89.0,5,M,6.3,False,False,0,,13.0,10,1,0,0,0,,1.0,9.0,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,
1035038,Nottingham Forest,65,2771,Ola Aina,https://media.api-sports.io/football/players/2771.png,72.0,43,M,6.9,False,False,0,,13.0,9,1,0,0,0,,3.0,7.0,5.0,1.0,,,,,1.0,,,1.0,,,,,,
1035038,Nottingham Forest,65,275170,Danilo,https://media.api-sports.io/football/players/275170.png,71.0,28,F,6.9,False,False,0,,17.0,11,0,0,0,0,,3.0,9.0,6.0,,,,1.0,,2.0,,,2.0,,,,,,
1035038,Nottingham Forest,65,129711,Brennan Johnson,https://media.api-sports.io/football/players/129711.png,80.0,20,F,6.3,False,False,0,,6.0,6,0,0,0,0,,1.0,8.0,3.0,1.0,,,1.0,2.0,1.0,,1.0,,,,,,,
1035038,Nottingham Forest,65,18746,Morgan Gibbs-White,https://media.api-sports.io/football/players/18746.png,90.0,10,F,6.9,False,False,0,,16.0,11,0,0,0,0,,1.0,12.0,7.0,1.0,,1.0,,1.0,7.0,1.0,1.0,3.0,,,,,,
1035038,Nottingham Forest,65,8598,Taiwo Awoniyi,https://media.api-sports.io/football/players/8598.png,19.0,9,F,7.3,False,True,0,,5.0,3,0,0,0,0,,,3.0,1.0,,,,,,,,1.0,,1.0,,1.0,,,
1035038,Nottingham Forest,65,138780,Neco Williams,https://media.api-sports.io/football/players/138780.png,18.0,7,D,6.6,False,True,0,,5.0,3,0,0,0,0,,,4.0,2.0,,,2.0,,1.0,1.0,,,1.0,,,,,,
1035038,Nottingham Forest,65,153430,Anthony Elanga,https://media.api-sports.io/football/players/153430.png,10.0,21,F,7.5,False,True,0,,3.0,2,0,0,0,0,,,2.0,1.0,,,,,1.0,,2.0,,,,,,1.0,,
1035038,Nottingham Forest,65,2991,Cheikhou Kouyaté,https://media.api-sports.io/football/players/2991.png,9.0,8,M,6.6,False,True,0,,3.0,3,0,0,0,0,,,1.0,,,1.0,,,,,,1.0,,,,,,,
1035038,Nottingham Forest,65,18931,Chris Wood,https://media.api-sports.io/football/players/18931.png,9.0,11,F,6.3,False,True,0,,1.0,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Nottingham Forest,65,62,Ethan Horvath,https://media.api-sports.io/football/players/62.png,,34,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Nottingham Forest,65,25916,Moussa Niakhaté,https://media.api-sports.io/football/players/25916.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Nottingham Forest,65,20503,Lewis O'Brien,https://media.api-sports.io/football/players/20503.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035038,Nottingham Forest,65,2807,Remo Freuler,https://media.api-sports.io/football/players/2807.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,Bournemouth,35,912,Neto,https://media.api-sports.io/football/players/912.png,90.0,1,G,6.5,True,False,1,1.0,39.0,27,0,0,0,0,0.0,,1.0,1.0,,,,,,,,,,,,,,,
1035039,Bournemouth,35,19070,Max Aarons,https://media.api-sports.io/football/players/19070.png,75.0,37,D,6.9,False,False,0,,36.0,32,0,0,0,0,,2.0,12.0,6.0,1.0,,,1.0,2.0,3.0,1.0,,2.0,,,,,,
1035039,Bournemouth,35,161671,Illia Zabarnyi,https://media.api-sports.io/football/players/161671.png,90.0,27,D,6.3,False,False,0,,96.0,77,0,0,0,0,,1.0,13.0,5.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,
1035039,Bournemouth,35,6610,Marcos Senesi,https://media.api-sports.io/football/players/6610.png,60.0,25,D,6.6,False,False,0,,51.0,43,0,0,0,0,,2.0,9.0,3.0,1.0,1.0,1.0,2.0,,,,,,,,,,,
1035039,Bournemouth,35,206254,Miloš Kerkez,https://media.api-sports.io/football/players/206254.png,90.0,3,D,6.9,False,False,0,,40.0,31,0,0,0,0,,2.0,16.0,10.0,,,,1.0,3.0,3.0,1.0,,1.0,,,,,,
1035039,Bournemouth,35,2734,Philip Billing,https://media.api-sports.io/football/players/2734.png,90.0,29,M,7.7,False,False,0,,42.0,37,0,0,0,0,,1.0,11.0,6.0,,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,
1035039,Bournemouth,35,19482,Joe Rothwell,https://media.api-sports.io/football/players/19482.png,90.0,8,M,7.2,False,False,0,,69.0,61,0,0,0,0,,3.0,10.0,6.0,,1.0,,1.0,1.0,4.0,1.0,1.0,2.0,,,,,,
1035039,Bournemouth,35,18870,David Brooks,https://media.api-sports.io/football/players/18870.png,75.0,7,M,6.6,False,False,0,,30.0,23,0,0,0,0,,,5.0,,,,,,,2.0,1.0,4.0,,2.0,,,,,
1035039,Bournemouth,35,1125,Ryan Christie,https://media.api-sports.io/football/players/1125.png,67.0,10,M,7.2,False,False,0,,26.0,22,0,0,0,0,,3.0,15.0,7.0,1.0,,,,3.0,3.0,1.0,1.0,1.0,1.0,,,,,
1035039,Bournemouth,35,196855,Jaidon Anthony,https://media.api-sports.io/football/players/196855.png,60.0,32,M,6.5,False,False,0,,13.0,8,0,0,0,0,,2.0,12.0,4.0,2.0,,1.0,2.0,,1.0,,,1.0,,,,,,
1035039,Bournemouth,35,18883,Dominic Solanke,https://media.api-sports.io/football/players/18883.png,90.0,9,F,7.5,False,False,0,,16.0,12,0,0,0,0,,1.0,16.0,3.0,1.0,,,,1.0,3.0,2.0,3.0,1.0,2.0,,1.0,,,
1035039,Bournemouth,35,18866,Chris Mepham,https://media.api-sports.io/football/players/18866.png,30.0,6,D,6.7,False,True,0,,22.0,18,1,0,0,0,,,,,,1.0,1.0,,,,1.0,,,,,,,,
1035039,Bournemouth,35,792,Justin Kluivert,https://media.api-sports.io/football/players/792.png,30.0,19,F,6.3,False,True,0,,9.0,6,0,0,0,0,,,3.0,,,,1.0,1.0,,,,,,,,,,,
1035039,Bournemouth,35,19804,Kieffer Moore,https://media.api-sports.io/football/players/19804.png,23.0,21,F,6.7,False,True,0,,6.0,6,0,0,0,0,,,4.0,1.0,1.0,,,,,,,,,,,,,,
1035039,Bournemouth,35,20093,James Hill,https://media.api-sports.io/football/players/20093.png,15.0,23,D,6.7,False,True,0,,11.0,10,0,0,0,0,,,3.0,1.0,1.0,,,,,,,,,,,,,,
1035039,Bournemouth,35,19281,Antoine Semenyo,https://media.api-sports.io/football/players/19281.png,15.0,24,F,6.9,False,True,0,,11.0,10,0,0,0,0,,,3.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,,
1035039,Bournemouth,35,30765,Ionuț Radu,https://media.api-sports.io/football/players/30765.png,,20,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,Bournemouth,35,290962,Ben Greenwood,https://media.api-sports.io/football/players/290962.png,,43,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,Bournemouth,35,130416,Gavin Kilkenny,https://media.api-sports.io/football/players/130416.png,,26,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,Bournemouth,35,31057,Hamed Junior Traorè,https://media.api-sports.io/football/players/31057.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,West Ham,48,253,Alphonse Aréola,https://media.api-sports.io/football/players/253.png,90.0,23,G,7.2,False,False,1,4.0,21.0,6,0,0,0,0,0.0,,1.0,,,,,1.0,,,,,,,,,,,
1035039,West Ham,48,1231,Vladimír Coufal,https://media.api-sports.io/football/players/1231.png,90.0,5,D,6.6,False,False,0,,35.0,20,0,0,0,0,,2.0,5.0,4.0,,,3.0,,1.0,1.0,2.0,,,,,,,,
1035039,West Ham,48,2726,Kurt Zouma,https://media.api-sports.io/football/players/2726.png,90.0,4,D,6.9,True,False,0,,25.0,19,0,0,0,0,,,3.0,2.0,1.0,1.0,,,,,,,,,,,,,
1035039,West Ham,48,21694,Nayef Aguerd,https://media.api-sports.io/football/players/21694.png,90.0,27,D,6.9,False,False,0,,29.0,22,0,0,0,0,,2.0,11.0,8.0,1.0,,2.0,,1.0,,,,,,,,,,
1035039,West Ham,48,2284,Emerson Palmieri,https://media.api-sports.io/football/players/2284.png,90.0,33,D,7.2,False,False,0,,31.0,22,1,0,0,0,,4.0,10.0,7.0,2.0,1.0,1.0,1.0,,,2.0,,,,,,,,
1035039,West Ham,48,1243,Tomáš Souček,https://media.api-sports.io/football/players/1243.png,90.0,28,M,7.5,False,False,0,,26.0,16,0,0,0,0,,5.0,14.0,12.0,1.0,,,1.0,1.0,,1.0,2.0,,,,,1.0,,
1035039,West Ham,48,1646,Lucas Paquetá,https://media.api-sports.io/football/players/1646.png,89.0,10,M,8,False,False,0,,39.0,30,1,0,0,0,,8.0,19.0,13.0,4.0,,,,3.0,2.0,2.0,3.0,,1.0,,,,,
1035039,West Ham,48,19428,Jarrod Bowen,https://media.api-sports.io/football/players/19428.png,90.0,20,M,8,False,False,0,,22.0,15,1,0,0,0,,2.0,22.0,11.0,2.0,,,,,6.0,3.0,3.0,4.0,1.0,,1.0,,,
1035039,West Ham,48,1697,Pablo Fornals,https://media.api-sports.io/football/players/1697.png,86.0,8,M,7,False,False,0,,29.0,24,0,0,0,0,,4.0,13.0,5.0,,,,3.0,,2.0,1.0,2.0,1.0,,,,,,
1035039,West Ham,48,19361,Saïd Benrahma,https://media.api-sports.io/football/players/19361.png,90.0,22,M,7.2,False,False,0,,28.0,21,0,0,0,0,,1.0,8.0,3.0,1.0,,,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,
1035039,West Ham,48,18819,Michail Antonio,https://media.api-sports.io/football/players/18819.png,78.0,9,F,6.6,False,False,0,,13.0,7,1,0,0,0,,1.0,19.0,10.0,1.0,1.0,,1.0,2.0,4.0,,,3.0,,,,,,
1035039,West Ham,48,18955,Danny Ings,https://media.api-sports.io/football/players/18955.png,12.0,18,F,6.7,False,True,0,,3.0,1,0,0,0,0,,,4.0,1.0,1.0,,,,,2.0,,,1.0,,1.0,,,,
1035039,West Ham,48,261,Thilo Kehrer,https://media.api-sports.io/football/players/261.png,11.0,24,D,6.7,False,True,0,,2.0,2,0,0,0,0,,,1.0,1.0,,,,,,,,,,,,,,,
1035039,West Ham,48,665,Maxwel Cornet,https://media.api-sports.io/football/players/665.png,1.0,17,F,,False,True,0,,1.0,1,0,0,0,0,,1.0,3.0,1.0,,,,1.0,,,,,,,1.0,,,,
1035039,West Ham,48,2997,Łukasz Fabiański,https://media.api-sports.io/football/players/2997.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,West Ham,48,144709,Joseph Anang,https://media.api-sports.io/football/players/144709.png,,49,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,West Ham,48,18823,Ben Johnson,https://media.api-sports.io/football/players/18823.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,West Ham,48,18817,Angelo Ogbonna,https://media.api-sports.io/football/players/18817.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,West Ham,48,18820,Conor Coventry,https://media.api-sports.io/football/players/18820.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035039,West Ham,48,284409,Divin Mubama,https://media.api-sports.io/football/players/284409.png,,45,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
1035041,Everton,45,2932,Jordan Pickford,https://media.api-sports.io/football/players/2932.png,90.0,1,G,6.6,False,False,1,1.0,33.0,21,0,0,0,0,0.0,,,,,,,,,,1.0,,,,,,,,
1035041,Everton,45,138417,Nathan Patterson,https://media.api-sports.io/football/players/138417.png,90.0,2,D,6.3,False,False,0,,39.0,22,0,0,0,0,,2.0,8.0,3.0,1.0,,1.0,1.0,,1.0,,2.0,,,,,,,
1035041,Everton,45,2934,Michael Keane,https://media.api-sports.io/football/players/2934.png,90.0,5,D,7.2,False,False,0,,52.0,46,0,0,0,0,,2.0,7.0,3.0,,,2.0,,,,,2.0,,2.0,,,,,
1035041,Everton,45,2936,James Tarkowski,https://media.api-sports.io/football/players/2936.png,90.0,6,D,6.9,True,False,0,,36.0,27,0,0,0,0,,,7.0,2.0,3.0,1.0,4.0,1.0,,,,1.0,,,,,,,
1035041,Everton,45,894,Ashley Young,https://media.api-sports.io/football/players/894.png,90.0,18,D,6.7,False,False,0,,31.0,22,0,0,0,0,,1.0,7.0,4.0,2.0,,,,,2.0,,,1.0,,,,,,
1035041,Everton,45,895,James Garner,https://media.api-sports.io/football/players/895.png,83.0,37,M,7.2,False,False,0,,28.0,22,0,0,0,0,,1.0,9.0,7.0,,,1.0,1.0,3.0,4.0,1.0,,3.0,,1.0,,,,
1035041,Everton,45,2990,Idrissa Gueye,https://media.api-sports.io/football/players/2990.png,90.0,27,M,7.2,False,False,0,,53.0,47,0,0,0,0,,6.0,11.0,6.0,2.0,,1.0,1.0,,,1.0,,,,,,,,
