fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,fouls_drawn,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_interceptions,dribbles_attempts,dribbles_success,dribbles_past,fouls_committed,shots_total,shots_on,goals_total,tackles_blocks,offsides,penalty_won,penalty_commited
1234631,Brescia,518,31352,Luca Lezzerini,https://media.api-sports.io/football/players/31352.png,90.0,1,G,7.2,False,False,0,0.0,1.0,23.0,19,1.0,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,
1234631,Brescia,518,30857,Lorenzo Dickmann,https://media.api-sports.io/football/players/30857.png,90.0,24,D,7.2,False,False,0,1.0,,36.0,25,9.0,4.0,,1,0,0,0,,1.0,1.0,2.0,3.0,2.0,2.0,1.0,,,,,,,
1234631,Brescia,518,31130,Andrea Cistana,https://media.api-sports.io/football/players/31130.png,90.0,15,D,7.2,False,False,0,0.0,,49.0,47,6.0,3.0,2.0,0,0,0,0,,1.0,,,,,1.0,2.0,2.0,,,,,,
1234631,Brescia,518,30644,Davide Adorni,https://media.api-sports.io/football/players/30644.png,90.0,28,D,8.5,False,False,0,0.0,,43.0,39,8.0,6.0,1.0,0,0,0,0,,,1.0,,,,1.0,,3.0,1.0,1.0,1.0,,,
1234631,Brescia,518,47786,Alexander Jallow,https://media.api-sports.io/football/players/47786.png,90.0,18,D,7.2,False,False,0,0.0,,26.0,23,11.0,8.0,2.0,0,0,0,0,,,2.0,1.0,2.0,2.0,2.0,,,,,,,,
1234631,Brescia,518,280938,Nicolas Galazzi,https://media.api-sports.io/football/players/280938.png,83.0,23,M,7.6,False,False,0,0.0,,25.0,20,11.0,7.0,2.0,0,0,0,0,,3.0,4.0,,,,1.0,,2.0,1.0,,,1.0,,
1234631,Brescia,518,31139,Dimitri Bisoli,https://media.api-sports.io/football/players/31139.png,90.0,25,M,7.3,True,False,0,0.0,,33.0,22,8.0,6.0,2.0,0,0,0,0,,1.0,4.0,2.0,,,,2.0,,,,3.0,,,
1234631,Brescia,518,252,Matthias Verreth,https://media.api-sports.io/football/players/252.png,90.0,6,M,7.9,False,False,0,0.0,,33.0,31,5.0,3.0,1.0,0,0,0,0,,3.0,1.0,1.0,,,1.0,1.0,2.0,1.0,,,,,
1234631,Brescia,518,91306,Massimo Bertagnoli,https://media.api-sports.io/football/players/91306.png,78.0,26,M,7,False,False,0,0.0,,13.0,7,6.0,4.0,,0,0,0,0,,,1.0,1.0,,,,1.0,3.0,1.0,,,,,
1234631,Brescia,518,31499,Gennaro Borrelli,https://media.api-sports.io/football/players/31499.png,90.0,29,F,7,False,False,0,0.0,,15.0,10,13.0,7.0,3.0,0,0,0,0,,1.0,1.0,,2.0,1.0,,2.0,3.0,2.0,,,,,
1234631,Brescia,518,263480,Giacomo Olzer,https://media.api-sports.io/football/players/263480.png,77.0,27,F,6.9,False,False,0,0.0,,15.0,10,5.0,3.0,1.0,0,0,0,0,,1.0,1.0,,,,,1.0,,,,,1.0,,
1234631,Brescia,518,337630,Ante Matej Jurić,https://media.api-sports.io/football/players/337630.png,13.0,7,F,6.6,False,True,0,0.0,,3.0,2,1.0,,,0,0,0,0,,2.0,,,,,1.0,,,,,,,,
1234631,Brescia,518,342011,Michele Besaggio,https://media.api-sports.io/football/players/342011.png,12.0,39,M,6.7,False,True,0,0.0,,3.0,3,2.0,1.0,,0,0,0,0,,,1.0,,1.0,,,,,,,,,,
1234631,Brescia,518,136005,Niccolò Corrado,https://media.api-sports.io/football/players/136005.png,12.0,19,D,6.7,False,True,0,0.0,,3.0,1,,,,0,0,0,0,,1.0,,,,,,,,,,,,,
1234631,Brescia,518,31127,Lorenzo Andrenacci,https://media.api-sports.io/football/players/31127.png,,22,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,207480,Andrea Papetti,https://media.api-sports.io/football/players/207480.png,,32,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,353613,Gabriele Calvani,https://media.api-sports.io/football/players/353613.png,,5,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,31270,Fabrizio Paghera,https://media.api-sports.io/football/players/31270.png,,4,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,437778,Riccardo Fogliata,https://media.api-sports.io/football/players/437778.png,,21,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,2791,Birkir Bjarnason,https://media.api-sports.io/football/players/2791.png,,8,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,266481,Flavio Bianchi,https://media.api-sports.io/football/players/266481.png,,9,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Brescia,518,6839,Trent Buhagiar,https://media.api-sports.io/football/players/6839.png,,16,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,2985,Alfred Gomis,https://media.api-sports.io/football/players/2985.png,37.0,16,G,6.9,False,False,0,0.0,2.0,15.0,15,1.0,1.0,,0,0,0,0,0.0,,,,,,,,,,,,,,
1234631,Palermo,522,280801,Salim Diakité,https://media.api-sports.io/football/players/280801.png,90.0,23,D,6.6,False,False,0,0.0,,40.0,37,9.0,2.0,1.0,0,0,0,0,,,1.0,2.0,,,1.0,3.0,1.0,,,,,,
1234631,Palermo,522,53704,Ionuț Nedelcearu,https://media.api-sports.io/football/players/53704.png,90.0,18,D,6.9,False,False,0,0.0,,82.0,75,7.0,2.0,1.0,0,0,0,0,,1.0,,1.0,,,,2.0,,,,1.0,,,
1234631,Palermo,522,31045,Dimitris Nikolaou,https://media.api-sports.io/football/players/31045.png,90.0,43,D,7,False,False,0,0.0,,62.0,58,6.0,3.0,1.0,0,0,0,0,,,1.0,2.0,,,,1.0,,,,,,,
1234631,Palermo,522,162386,Kristoffer Lund,https://media.api-sports.io/football/players/162386.png,82.0,3,D,7.2,False,False,0,0.0,,50.0,44,10.0,6.0,1.0,0,0,0,0,,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,
1234631,Palermo,522,21384,Alexis Blin,https://media.api-sports.io/football/players/21384.png,90.0,28,M,6.7,False,False,0,0.0,,37.0,33,12.0,2.0,1.0,0,0,0,0,,1.0,,,3.0,1.0,2.0,2.0,1.0,,,1.0,,,
1234631,Palermo,522,632,Claudio Gomes,https://media.api-sports.io/football/players/632.png,90.0,6,M,7,False,False,0,0.0,,78.0,73,4.0,2.0,,0,0,0,0,,,2.0,1.0,1.0,,,,,,,,,,
1234631,Palermo,522,31402,Filippo Ranocchia,https://media.api-sports.io/football/players/31402.png,67.0,10,M,6.9,False,False,0,0.0,,41.0,38,9.0,2.0,1.0,0,0,0,0,,1.0,1.0,,4.0,,,1.0,1.0,1.0,,,,,
1234631,Palermo,522,30637,Roberto Insigne,https://media.api-sports.io/football/players/30637.png,90.0,11,M,7.2,False,False,0,0.0,,65.0,53,5.0,3.0,,0,0,0,0,,2.0,,,2.0,2.0,,,1.0,,,,,,
1234631,Palermo,522,30539,Federico Di Francesco,https://media.api-sports.io/football/players/30539.png,67.0,17,M,7,False,False,0,0.0,,23.0,16,6.0,3.0,1.0,1,0,0,0,,2.0,1.0,,1.0,1.0,,2.0,1.0,,,,1.0,,
1234631,Palermo,522,56176,Matteo Brunori,https://media.api-sports.io/football/players/56176.png,81.0,9,F,6.6,True,False,0,0.0,,7.0,4,11.0,4.0,2.0,0,0,0,0,,,,,3.0,2.0,,3.0,1.0,,,,,,
1234631,Palermo,522,322859,Sebastiano Desplanches,https://media.api-sports.io/football/players/322859.png,53.0,1,G,6.7,False,True,1,0.0,3.0,21.0,18,,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1234631,Palermo,522,31241,Dario Šarić,https://media.api-sports.io/football/players/31241.png,23.0,30,M,6.3,False,True,0,0.0,,9.0,6,1.0,,,0,0,0,0,,,,,,,,,,,,1.0,,,
1234631,Palermo,522,31376,Francesco Di Mariano,https://media.api-sports.io/football/players/31376.png,23.0,7,F,6.6,False,True,0,0.0,,7.0,6,2.0,2.0,1.0,0,0,0,0,,,,,1.0,1.0,,,,,,,,,
1234631,Palermo,522,8793,Thomas Henry,https://media.api-sports.io/football/players/8793.png,9.0,20,F,6.5,False,True,0,0.0,,1.0,,2.0,,,0,0,0,0,,,,,,,,1.0,,,,,,,
1234631,Palermo,522,324095,Alessio Buttaro,https://media.api-sports.io/football/players/324095.png,8.0,25,D,6.3,False,True,0,0.0,,5.0,3,1.0,1.0,,0,0,0,0,,,1.0,,,,,,,,,,,,
1234631,Palermo,522,325388,Niccolò Pierozzi,https://media.api-sports.io/football/players/325388.png,,27,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,15690,Simon Graves Jensen,https://media.api-sports.io/football/players/15690.png,,2,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,310576,Patryk Peda,https://media.api-sports.io/football/players/310576.png,,29,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,31415,Pietro Ceccaroni,https://media.api-sports.io/football/players/31415.png,,32,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,31403,Valerio Verre,https://media.api-sports.io/football/players/31403.png,,26,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,197788,Aljoša Vasić,https://media.api-sports.io/football/players/197788.png,,14,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234631,Palermo,522,368909,Stredair Appuah,https://media.api-sports.io/football/players/368909.png,,19,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,31601,Boris Radunović,https://media.api-sports.io/football/players/31601.png,90.0,1,G,6.7,False,False,3,0.0,3.0,21.0,20,1.0,,,0,0,0,0,0.0,,,,,,,,,,,,,,
1234630,Bari,508,31676,Raffaele Pucino,https://media.api-sports.io/football/players/31676.png,90.0,25,D,6.5,False,False,0,0.0,,51.0,42,6.0,5.0,,1,0,0,0,,,1.0,1.0,,,,1.0,1.0,,,,,,
1234630,Bari,508,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,90.0,23,D,7,True,False,0,0.0,,65.0,57,13.0,7.0,,0,0,0,0,,1.0,2.0,4.0,,,,4.0,1.0,,,,,,
1234630,Bari,508,336688,Nosa Edward Obaretin,https://media.api-sports.io/football/players/336688.png,90.0,55,D,6.3,False,False,0,0.0,,32.0,29,5.0,2.0,,0,0,0,0,,1.0,,1.0,2.0,1.0,,,,,,,,,
1234630,Bari,508,348532,Costantino Favasuli,https://media.api-sports.io/football/players/348532.png,59.0,27,M,6.6,False,False,0,0.0,,26.0,23,8.0,5.0,2.0,0,0,0,0,,,1.0,,1.0,1.0,,2.0,,,,,,,
1234630,Bari,508,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,59.0,17,M,6.7,False,False,0,0.0,,21.0,19,4.0,3.0,2.0,0,0,0,0,,,1.0,,,,,,,,,,,,
1234630,Bari,508,30990,Ahmad Benali,https://media.api-sports.io/football/players/30990.png,90.0,8,M,7.7,False,False,0,0.0,,51.0,41,5.0,4.0,2.0,0,0,0,0,,4.0,1.0,1.0,,,,,,,,1.0,,,
1234630,Bari,508,284935,Mehdi Dorval,https://media.api-sports.io/football/players/284935.png,90.0,93,M,7,False,False,0,1.0,,13.0,9,13.0,8.0,3.0,0,0,0,0,,1.0,2.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,,,
1234630,Bari,508,162092,Lorenzo Sgarbi,https://media.api-sports.io/football/players/162092.png,45.0,11,F,6.9,False,False,0,0.0,,19.0,12,8.0,7.0,6.0,0,0,0,0,,,,,2.0,1.0,,,,,,,,,
1234630,Bari,508,31996,Giuseppe Sibilli,https://media.api-sports.io/football/players/31996.png,89.0,20,F,7.2,False,False,0,0.0,,27.0,11,15.0,8.0,2.0,1,0,0,0,,1.0,1.0,,4.0,3.0,,2.0,3.0,1.0,,,,,
1234630,Bari,508,30815,Kevin Lasagna,https://media.api-sports.io/football/players/30815.png,72.0,15,F,7,False,False,0,0.0,,23.0,18,2.0,1.0,,0,0,0,0,,1.0,,,1.0,1.0,,1.0,2.0,,,1.0,1.0,,
1234630,Bari,508,37026,Andrija Novakovich,https://media.api-sports.io/football/players/37026.png,45.0,9,F,6.9,False,True,0,0.0,,6.0,4,6.0,4.0,1.0,0,0,0,0,,2.0,,,2.0,,,,1.0,1.0,,,1.0,,
1234630,Bari,508,32122,Giacomo Ricci,https://media.api-sports.io/football/players/32122.png,31.0,31,D,7.3,False,True,0,0.0,,13.0,10,6.0,2.0,,0,0,0,0,,,,,1.0,1.0,,2.0,2.0,1.0,1.0,,,,
1234630,Bari,508,56796,Mattia Maita,https://media.api-sports.io/football/players/56796.png,31.0,4,M,6.6,False,True,0,0.0,,17.0,12,5.0,3.0,2.0,0,0,0,0,,,1.0,,,,,1.0,,,,,,,
1234630,Bari,508,264479,Giacomo Manzari,https://media.api-sports.io/football/players/264479.png,18.0,18,F,6.2,False,True,0,0.0,,8.0,6,6.0,2.0,,0,0,0,0,,,1.0,,2.0,1.0,1.0,,,,,,,,
1234630,Bari,508,30847,Gregorio Morachioli,https://media.api-sports.io/football/players/30847.png,1.0,14,F,,False,True,0,0.0,,1.0,1,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,32059,Marco Pissardo,https://media.api-sports.io/football/players/32059.png,,22,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,56815,Emmanuele Matino,https://media.api-sports.io/football/players/56815.png,,5,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,31672,Valerio Mantovani,https://media.api-sports.io/football/players/31672.png,,3,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,332129,Andrea Astrologo,https://media.api-sports.io/football/players/332129.png,,16,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,386380,Filippo Faggi,https://media.api-sports.io/football/players/386380.png,,80,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,8731,Karlo Lulić,https://media.api-sports.io/football/players/8731.png,,26,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Bari,508,432055,Akpa Chukwu Hemsley,https://media.api-sports.io/football/players/432055.png,,28,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,31191,Demba Thiam,https://media.api-sports.io/football/players/31191.png,90.0,20,G,7.2,False,False,1,0.0,3.0,32.0,24,1.0,,,0,0,0,0,0.0,,,1.0,1.0,,,,,,,,,,
1234630,Juve Stabia,863,385788,Francesco Folino,https://media.api-sports.io/football/players/385788.png,90.0,23,D,7.5,False,False,0,0.0,,22.0,16,10.0,7.0,3.0,1,0,0,0,,,2.0,1.0,,,,1.0,2.0,2.0,1.0,,,,
1234630,Juve Stabia,863,64025,Marco Ruggero,https://media.api-sports.io/football/players/64025.png,45.0,4,D,6.5,False,False,0,0.0,,11.0,7,6.0,3.0,,1,0,0,0,,,2.0,2.0,,,1.0,2.0,,,,,,,
1234630,Juve Stabia,863,30675,Marco Bellich,https://media.api-sports.io/football/players/30675.png,90.0,6,D,7.5,False,False,0,0.0,,32.0,23,3.0,1.0,,0,0,0,0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,
1234630,Juve Stabia,863,31158,Cristian Andreoni,https://media.api-sports.io/football/players/31158.png,90.0,28,M,6.6,False,False,0,0.0,,21.0,10,9.0,2.0,,1,0,0,0,,2.0,,1.0,1.0,,1.0,2.0,,,,,,,
1234630,Juve Stabia,863,56167,Davide Buglio,https://media.api-sports.io/football/players/56167.png,90.0,8,M,6.7,False,False,0,0.0,,24.0,20,5.0,,,1,0,0,0,,,,1.0,,,,3.0,1.0,1.0,,,,,
1234630,Juve Stabia,863,56289,Giuseppe Leone,https://media.api-sports.io/football/players/56289.png,88.0,55,M,7.2,False,False,0,0.0,,41.0,32,9.0,6.0,1.0,0,0,0,0,,2.0,4.0,1.0,1.0,1.0,2.0,1.0,,,,,,,
1234630,Juve Stabia,863,342651,Romano Floriani Mussolini,https://media.api-sports.io/football/players/342651.png,45.0,15,M,6.3,False,False,0,0.0,,9.0,7,4.0,1.0,1.0,1,0,0,0,,,,1.0,,,1.0,1.0,,,,,,,
1234630,Juve Stabia,863,32161,Nicola Mosti,https://media.api-sports.io/football/players/32161.png,90.0,98,F,8.2,False,False,0,2.0,,29.0,25,9.0,4.0,1.0,0,0,0,0,,3.0,2.0,,2.0,1.0,1.0,,1.0,,,,,,
1234630,Juve Stabia,863,32139,Kevin Piscopo,https://media.api-sports.io/football/players/32139.png,65.0,11,F,7,False,False,0,0.0,,21.0,17,8.0,3.0,1.0,0,0,0,0,,1.0,,,2.0,1.0,,3.0,2.0,,,,,,
1234630,Juve Stabia,863,31531,Leonardo Candellone,https://media.api-sports.io/football/players/31531.png,76.0,27,F,7.2,True,False,0,0.0,,22.0,18,14.0,5.0,3.0,0,0,0,0,,1.0,1.0,,,,,1.0,2.0,1.0,,1.0,1.0,,
1234630,Juve Stabia,863,30430,Marco Varnier,https://media.api-sports.io/football/players/30430.png,45.0,24,D,6.9,False,True,0,0.0,,16.0,15,8.0,3.0,1.0,1,0,0,0,,,1.0,2.0,,,,3.0,1.0,,,1.0,,,
1234630,Juve Stabia,863,342073,Yuri Rocchetti,https://media.api-sports.io/football/players/342073.png,45.0,3,D,6.2,False,True,0,0.0,,7.0,6,5.0,2.0,,0,0,0,0,,,1.0,,,,1.0,,,,,,3.0,,
1234630,Juve Stabia,863,265552,Christian Pierobon,https://media.api-sports.io/football/players/265552.png,25.0,10,M,7,False,True,0,1.0,,5.0,4,8.0,4.0,2.0,0,0,0,0,,2.0,2.0,1.0,,,2.0,2.0,,,,,,,
1234630,Juve Stabia,863,180764,Gabriele Artistico,https://media.api-sports.io/football/players/180764.png,14.0,90,F,7.3,False,True,0,0.0,,2.0,1,4.0,1.0,1.0,0,0,0,0,,,,,,,,,1.0,1.0,1.0,,1.0,,
1234630,Juve Stabia,863,136064,Marco Meli,https://media.api-sports.io/football/players/136064.png,9.0,14,M,6.7,False,True,0,0.0,,3.0,1,,,,0,0,0,0,,,,,,,,,,,,1.0,,,
1234630,Juve Stabia,863,56508,Kristjan Matošević,https://media.api-sports.io/football/players/56508.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,31198,Daniele Mignanelli,https://media.api-sports.io/football/players/31198.png,,19,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,323331,Matteo Baldi,https://media.api-sports.io/football/players/323331.png,,13,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,31650,Alberto Gerbo,https://media.api-sports.io/football/players/31650.png,,25,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,57012,Fabio Maistro,https://media.api-sports.io/football/players/57012.png,,37,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,107818,Enrico Piovanello,https://media.api-sports.io/football/players/107818.png,,99,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234630,Juve Stabia,863,265366,Riccardo Tonin,https://media.api-sports.io/football/players/265366.png,,17,F,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Salernitana,514,31008,Luigi Sepe,https://media.api-sports.io/football/players/31008.png,90.0,55,G,7,True,False,1,0.0,2.0,33.0,26,1.0,1.0,,0,0,0,0,0.0,,,,,,,,,,,,,,
1234638,Salernitana,514,125715,Flavius Daniliuc,https://media.api-sports.io/football/players/125715.png,90.0,5,D,7.3,False,False,0,0.0,,64.0,54,9.0,4.0,,1,0,0,0,,2.0,3.0,,2.0,,1.0,1.0,2.0,2.0,1.0,,,,
1234638,Salernitana,514,2945,Dylan Bronn,https://media.api-sports.io/football/players/2945.png,90.0,15,D,7,False,False,0,0.0,,51.0,44,8.0,7.0,1.0,0,0,0,0,,,2.0,,,,,,,,,1.0,,,
1234638,Salernitana,514,145548,Tijs Velthuis,https://media.api-sports.io/football/players/145548.png,90.0,4,D,6.6,False,False,0,0.0,,77.0,70,15.0,8.0,1.0,0,0,0,0,,,1.0,,1.0,,,2.0,,,,,,,
1234638,Salernitana,514,347128,Lilian Njoh,https://media.api-sports.io/football/players/347128.png,79.0,17,D,6.3,False,False,0,0.0,,55.0,47,6.0,1.0,,0,0,0,0,,,,,3.0,1.0,1.0,,,,,,,,
1234638,Salernitana,514,31236,Mamadou Coulibaly,https://media.api-sports.io/football/players/31236.png,45.0,8,M,6.9,False,False,0,0.0,,19.0,15,9.0,5.0,1.0,1,0,0,0,,1.0,2.0,,3.0,1.0,,1.0,,,,,1.0,,
1234638,Salernitana,514,346865,Lorenzo Amatucci,https://media.api-sports.io/football/players/346865.png,90.0,73,M,7.5,False,False,0,1.0,,50.0,43,13.0,6.0,3.0,0,0,0,0,,2.0,2.0,1.0,,,1.0,5.0,,,,1.0,,,
1234638,Salernitana,514,30836,Giulio Maggiore,https://media.api-sports.io/football/players/30836.png,69.0,25,M,6.7,False,False,0,0.0,,23.0,20,7.0,4.0,2.0,0,0,0,0,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,
1234638,Salernitana,514,315026,Yayah Kallon,https://media.api-sports.io/football/players/315026.png,56.0,11,F,6.6,False,False,0,0.0,,15.0,7,9.0,5.0,4.0,1,0,0,0,,,,,2.0,1.0,,,1.0,1.0,,,,,
1234638,Salernitana,514,31003,Simy,https://media.api-sports.io/football/players/31003.png,90.0,9,F,7,False,False,0,0.0,,15.0,12,10.0,4.0,3.0,0,0,0,0,,1.0,,,,,1.0,,1.0,,,,,,
1234638,Salernitana,514,11377,Diego Valencia,https://media.api-sports.io/football/players/11377.png,79.0,14,F,7,False,False,0,0.0,,19.0,18,12.0,7.0,4.0,0,0,0,0,,,2.0,,,,1.0,1.0,2.0,,,,,,
1234638,Salernitana,514,30628,Andrés Tello,https://media.api-sports.io/football/players/30628.png,45.0,70,M,6.9,False,True,0,0.0,,45.0,41,8.0,3.0,1.0,1,0,0,0,,1.0,,1.0,3.0,2.0,2.0,1.0,,,,1.0,,,
1234638,Salernitana,514,47500,Daniele Verde,https://media.api-sports.io/football/players/47500.png,34.0,31,F,7.3,False,True,0,0.0,,24.0,21,8.0,6.0,3.0,0,0,0,0,,3.0,,,4.0,3.0,,,1.0,,,,,,
1234638,Salernitana,514,144735,Jayden Braaf,https://media.api-sports.io/football/players/144735.png,21.0,24,F,6.9,False,True,0,0.0,,10.0,9,9.0,4.0,,0,0,0,0,,,,,8.0,4.0,,,2.0,1.0,,,,,
1234638,Salernitana,514,14327,Domagoj Bradarić,https://media.api-sports.io/football/players/14327.png,11.0,3,D,6.6,False,True,0,0.0,,15.0,12,1.0,1.0,,0,0,0,0,,,1.0,,,,,,1.0,,,,,,
1234638,Salernitana,514,322147,Andres Șfaiț,https://media.api-sports.io/football/players/322147.png,11.0,77,M,7.2,False,True,0,0.0,,14.0,9,3.0,2.0,,0,0,0,0,,1.0,,,2.0,2.0,,,1.0,1.0,,,,,
1234638,Salernitana,514,31473,Vincenzo Fiorillo,https://media.api-sports.io/football/players/31473.png,,1,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Salernitana,514,482060,Francesco Corriere,https://media.api-sports.io/football/players/482060.png,,12,G,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Salernitana,514,408626,Fabio Ruggeri,https://media.api-sports.io/football/players/408626.png,,13,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Salernitana,514,265686,Davide Gentile,https://media.api-sports.io/football/players/265686.png,,2,D,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Salernitana,514,469484,Rocco Di Vico,https://media.api-sports.io/football/players/469484.png,,45,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Salernitana,514,301772,Mateusz Łęgowski,https://media.api-sports.io/football/players/301772.png,,99,M,,False,True,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,
1234638,Cittadella,510,31474,Elhan Kastrati,https://media.api-sports.io/football/players/31474.png,90.0,36,G,7.7,False,False,2,0.0,5.0,25.0,17,3.0,3.0,,0,0,0,0,0.0,,,,,,,,,,,,,,
1234638,Cittadella,510,32118,Lorenzo Carissoni,https://media.api-sports.io/football/players/32118.png,90.0,24,D,6.3,False,False,0,0.0,,18.0,8,19.0,10.0,1.0,0,0,0,0,,1.0,7.0,,4.0,2.0,4.0,3.0,,,,,,,
1234638,Cittadella,510,432053,Andrea Cecchetto,https://media.api-sports.io/football/players/432053.png,61.0,64,D,6.6,False,False,0,0.0,,13.0,10,4.0,2.0,,1,0,0,0,,,,3.0,,,,2.0,,,,1.0,,,
1234638,Cittadella,510,281780,Matteo Angeli,https://media.api-sports.io/football/players/281780.png,90.0,4,D,6.6,False,False,0,0.0,,35.0,25,11.0,7.0,,0,0,0,0,,,2.0,1.0,,,2.0,1.0,,,,2.0,1.0,,
1234638,Cittadella,510,56278,Edoardo Masciangelo,https://media.api-sports.io/football/players/56278.png,90.0,32,D,6.6,False,False,0,0.0,,25.0,17,9.0,3.0,,0,0,0,0,,1.0,3.0,1.0,,,,6.0,,,,,,,
1234638,Cittadella,510,323211,Francesco Amatucci,https://media.api-sports.io/football/players/323211.png,90.0,8,M,6.5,False,False,0,0.0,,12.0,9,12.0,5.0,1.0,1,0,0,0,,,4.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,
1234638,Cittadella,510,348323,Federico Casolari,https://media.api-sports.io/football/players/348323.png,79.0,5,M,7,False,False,0,0.0,,20.0,16,11.0,6.0,2.0,1,0,0,0,,,2.0,,3.0,2.0,1.0,3.0,,,,,,,
1234638,Cittadella,510,30652,Simone Branca,https://media.api-sports.io/football/players/30652.png,56.0,23,M,6.5,True,False,0,0.0,,14.0,11,5.0,2.0,,1,0,0,0,,,2.0,,,,,2.0,,,,,,,
1234638,Cittadella,510,31770,Alessio Vita,https://media.api-sports.io/football/players/31770.png,90.0,16,M,6.6,False,False,0,1.0,,16.0,12,9.0,3.0,1.0,0,0,0,0,,2.0,1.0,,2.0,,2.0,,2.0,1.0,,,1.0,,
1234638,Cittadella,510,287917,Simone Rabbi,https://media.api-sports.io/football/players/287917.png,79.0,21,F,7.3,False,False,0,0.0,,10.0,8,6.0,3.0,2.0,0,0,0,0,,2.0,,,1.0,,,,1.0,1.0,1.0,,,,
1234638,Cittadella,510,341985,Jacopo Desogus,https://media.api-sports.io/football/players/341985.png,61.0,11,F,6.6,False,False,0,0.0,,10.0,6,18.0,7.0,1.0,0,0,0,0,,,2.0,,4.0,3.0,1.0,3.0,,,,,2.0,,
1234638,Cittadella,510,56685,Andrea Tessiore,https://media.api-sports.io/football/players/56685.png,34.0,18,M,6.3,False,True,0,0.0,,5.0,4,4.0,1.0,1.0,0,0,0,0,,,,,1.0,,2.0,,,,,,,,
