fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1234631,518,Brescia,https://media.api-sports.io/football/teams/518.png,6,9,18,3,11,7,10,9,2,38%,1,,1,320,259,81%,,
1234631,522,Palermo,https://media.api-sports.io/football/teams/522.png,1,5,10,4,5,5,15,6,1,62%,1,,5,543,479,88%,,
1234630,508,Bari,https://media.api-sports.io/football/teams/508.png,4,7,15,4,10,5,14,6,2,57%,2,,3,394,314,80%,,
1234630,863,Juve Stabia,https://media.api-sports.io/football/teams/863.png,6,5,13,2,10,3,20,4,5,43%,6,,3,297,226,76%,,
1234638,514,Salernitana,https://media.api-sports.io/football/teams/514.png,6,6,16,4,7,9,12,10,1,70%,4,,2,529,448,85%,,
1234638,510,Cittadella,https://media.api-sports.io/football/teams/510.png,3,1,7,3,3,4,23,1,6,30%,5,,5,232,160,69%,,
1234636,801,Pisa,https://media.api-sports.io/football/teams/801.png,4,7,19,8,15,4,23,7,,55%,4,,1,375,279,74%,,
1234636,515,Spezia,https://media.api-sports.io/football/teams/515.png,3,3,8,2,6,2,11,2,,45%,2,,2,317,222,70%,,
1234639,1578,Sudtirol,https://media.api-sports.io/football/teams/1578.png,3,4,9,2,6,3,16,4,0,68%,1,,1,614,552,90%,,
1234639,899,Modena,https://media.api-sports.io/football/teams/899.png,2,2,6,2,2,4,11,2,3,32%,3,,1,292,227,78%,,
1234633,509,Cesena,https://media.api-sports.io/football/teams/509.png,8,4,14,2,10,4,14,1,1,42%,3,,3,415,325,78%,,
1234633,1581,Carrarese,https://media.api-sports.io/football/teams/1581.png,4,6,10,0,5,5,13,2,1,58%,1,,6,577,476,82%,,
1234635,512,Frosinone,https://media.api-sports.io/football/teams/512.png,12,3,19,4,12,7,13,4,0,46%,2,0,2,377,296,79%,,
1234635,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,4,9,17,4,6,11,10,4,3,54%,2,1,10,447,371,83%,,
1234637,880,Reggiana,https://media.api-sports.io/football/teams/880.png,6,2,12,4,4,8,26,3,2,30%,5,,2,262,206,79%,,
1234637,1693,Mantova,https://media.api-sports.io/football/teams/1693.png,3,8,12,1,8,4,9,1,0,70%,1,,4,615,540,88%,,
1234632,1687,Catanzaro,https://media.api-sports.io/football/teams/1687.png,4,5,9,0,6,3,7,3,2,50%,3,,5,471,411,87%,,
1234632,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,6,4,12,2,5,7,11,7,1,50%,4,,3,467,412,88%,,
1234634,10137,Cosenza,https://media.api-sports.io/football/teams/10137.png,5,8,14,1,11,3,16,4,3,33%,3,,1,264,181,69%,,
1234634,520,Cremonese,https://media.api-sports.io/football/teams/520.png,1,4,7,2,6,1,11,8,2,67%,2,,5,532,443,83%,,
1234644,899,Modena,https://media.api-sports.io/football/teams/899.png,5,7,16,4,11,5,14,4,0,42%,4,,4,300,227,76%,,
1234644,508,Bari,https://media.api-sports.io/football/teams/508.png,5,7,14,2,8,6,20,5,1,58%,4,,3,406,349,86%,,
1234649,1578,Sudtirol,https://media.api-sports.io/football/teams/1578.png,7,6,17,4,14,3,9,5,,40%,1,,1,372,303,81%,,
1234649,514,Salernitana,https://media.api-sports.io/football/teams/514.png,3,5,9,1,5,4,16,5,,60%,1,,4,566,497,88%,,
1234647,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,6,4,13,3,8,5,14,3,0,37%,3,,5,350,270,77%,,
1234647,509,Cesena,https://media.api-sports.io/football/teams/509.png,6,9,23,8,14,9,12,9,1,63%,2,,4,589,506,86%,,
1234646,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,1,3,9,5,5,4,12,6,0,55%,2,,3,428,341,80%,,
1234646,880,Reggiana,https://media.api-sports.io/football/teams/880.png,4,6,19,9,16,3,11,4,3,45%,4,,1,364,297,82%,,
1234648,515,Spezia,https://media.api-sports.io/football/teams/515.png,6,3,13,4,10,3,20,5,1,52%,2,,2,343,261,76%,,
1234648,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,4,8,1,3,5,21,7,1,48%,6,,3,323,234,72%,,
1234640,518,Brescia,https://media.api-sports.io/football/teams/518.png,7,9,22,6,17,5,9,5,2,59%,2,0,2,443,368,83%,,
1234640,510,Cittadella,https://media.api-sports.io/football/teams/510.png,3,10,16,3,7,9,17,4,0,41%,4,1,7,306,230,75%,,
1234642,520,Cremonese,https://media.api-sports.io/football/teams/520.png,4,7,16,5,10,6,14,5,0,63%,2,1,3,544,451,83%,,
1234642,1581,Carrarese,https://media.api-sports.io/football/teams/1581.png,3,4,10,3,5,5,7,5,4,37%,3,1,3,314,241,77%,,
1234645,801,Pisa,https://media.api-sports.io/football/teams/801.png,4,5,11,2,7,4,20,6,2,34%,2,,4,243,165,68%,,
1234645,522,Palermo,https://media.api-sports.io/football/teams/522.png,4,8,16,4,12,4,8,7,0,66%,2,,3,479,415,87%,,
1234641,1687,Catanzaro,https://media.api-sports.io/football/teams/1687.png,2,6,11,3,7,4,9,9,0,53%,2,,3,390,283,73%,,
1234641,863,Juve Stabia,https://media.api-sports.io/football/teams/863.png,2,1,10,7,6,4,16,4,3,47%,2,,2,359,270,75%,,
1234643,1693,Mantova,https://media.api-sports.io/football/teams/1693.png,6,0,9,3,5,4,8,7,3,54%,2,,8,378,300,79%,,
1234643,10137,Cosenza,https://media.api-sports.io/football/teams/10137.png,10,10,22,2,9,13,24,5,1,46%,3,,3,308,258,84%,,
1234650,508,Bari,https://media.api-sports.io/football/teams/508.png,4,7,25,14,14,11,13,13,1,57%,1,0,1,444,388,87%,,
1234650,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,2,2,8,4,4,4,11,3,0,43%,1,1,3,353,292,83%,,
1234653,510,Cittadella,https://media.api-sports.io/football/teams/510.png,4,2,9,3,6,3,18,2,2,53%,4,,0,422,321,76%,,
1234653,801,Pisa,https://media.api-sports.io/football/teams/801.png,1,11,18,6,11,7,16,5,0,47%,1,,3,374,290,78%,,
1234656,512,Frosinone,https://media.api-sports.io/football/teams/512.png,3,5,12,4,8,4,15,2,0,49%,1,,2,413,337,82%,,
1234656,899,Modena,https://media.api-sports.io/football/teams/899.png,3,5,10,2,9,1,17,6,4,51%,3,,2,432,359,83%,,
1234659,514,Salernitana,https://media.api-sports.io/football/teams/514.png,8,8,24,8,13,11,11,7,0,59%,2,1,2,479,418,87%,,
1234659,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,4,5,13,4,11,2,15,4,3,41%,1,0,5,323,250,77%,,
1234655,520,Cremonese,https://media.api-sports.io/football/teams/520.png,4,10,18,4,11,7,22,8,1,65%,2,,2,558,499,89%,,
1234655,522,Palermo,https://media.api-sports.io/football/teams/522.png,3,0,5,2,4,1,14,5,0,35%,3,,4,314,256,82%,,
1234658,880,Reggiana,https://media.api-sports.io/football/teams/880.png,5,3,11,3,8,3,14,5,1,39%,3,,4,330,243,74%,,
1234658,518,Brescia,https://media.api-sports.io/football/teams/518.png,4,4,15,7,8,7,18,5,0,61%,2,,3,506,415,82%,,
1234651,1581,Carrarese,https://media.api-sports.io/football/teams/1581.png,3,3,12,6,5,7,14,6,2,50%,0,,4,417,328,79%,,
1234651,1578,Sudtirol,https://media.api-sports.io/football/teams/1578.png,4,4,16,8,10,6,16,8,1,50%,3,,1,405,323,80%,,
1234652,509,Cesena,https://media.api-sports.io/football/teams/509.png,7,5,13,1,7,6,19,3,3,35%,4,,2,308,244,79%,,
1234652,1687,Catanzaro,https://media.api-sports.io/football/teams/1687.png,2,8,15,5,8,7,11,2,1,65%,3,,5,598,539,90%,,
1234657,863,Juve Stabia,https://media.api-sports.io/football/teams/863.png,3,2,6,1,5,1,27,5,4,33%,5,,2,251,172,69%,,
1234657,1693,Mantova,https://media.api-sports.io/football/teams/1693.png,2,5,13,6,6,7,12,7,4,67%,2,,2,519,451,87%,,
1234654,10137,Cosenza,https://media.api-sports.io/football/teams/10137.png,2,5,14,7,6,8,14,5,2,61%,2,,3,397,305,77%,,
1234654,515,Spezia,https://media.api-sports.io/football/teams/515.png,4,1,9,4,5,4,14,6,2,39%,3,,2,240,152,63%,,
1234666,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,4,4,8,0,7,1,13,2,0,39%,3,1,7,278,218,78%,,
1234666,508,Bari,https://media.api-sports.io/football/teams/508.png,7,9,25,9,12,13,11,4,2,61%,4,0,4,426,375,88%,,
