rank,team_id,team_name,team_logo,points,goals_diff,group,form,status,description,played,wins,draws,losses,goals_for,goals_against,home_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,away_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against
1,511,Empoli,https://media.api-sports.io/football/teams/511.png,73,33,Serie B: Regular Season,WLWLD,same,Promotion,38,19,16,3,68,35,19,11,8,0,38,15,19,8,8,3,30,20
2,514,Salernitana,https://media.api-sports.io/football/teams/514.png,69,12,Serie B: Regular Season,WWWLW,same,Promotion,38,19,12,7,46,34,19,11,6,2,26,13,19,8,6,5,20,21
3,1579,Monza,https://media.api-sports.io/football/teams/1579.png,64,18,Serie B: Regular Season,LWWWW,same,Promotion Play-off,38,17,13,8,51,33,19,9,6,4,27,16,19,8,7,4,24,17
4,867,Lecce,https://media.api-sports.io/football/teams/867.png,62,21,Serie B: Regular Season,LDLLW,same,Promotion Play-off,38,16,14,8,68,47,19,6,9,4,36,28,19,10,5,4,32,19
5,517,Venezia,https://media.api-sports.io/football/teams/517.png,59,14,Serie B: Regular Season,DDDWL,same,Promotion Play-off,38,15,14,9,53,39,19,10,3,6,28,19,19,5,11,3,25,20
6,510,Cittadella,https://media.api-sports.io/football/teams/510.png,57,13,Serie B: Regular Season,DLWWW,same,Promotion Play-off,38,15,12,11,48,35,19,9,7,3,25,14,19,6,5,8,23,21
7,518,Brescia,https://media.api-sports.io/football/teams/518.png,56,8,Serie B: Regular Season,WWWWL,same,Promotion Play-off,38,15,11,12,61,53,19,9,5,5,36,27,19,6,6,7,25,26
8,491,Chievo,https://media.api-sports.io/football/teams/491.png,56,13,Serie B: Regular Season,WWDLD,same,Promotion Play-off,38,14,14,10,50,37,19,10,5,4,29,14,19,4,9,6,21,23
9,493,Spal,https://media.api-sports.io/football/teams/493.png,56,2,Serie B: Regular Season,WWLLL,same,,38,14,14,10,44,42,19,8,6,5,25,19,19,6,8,5,19,23
10,512,Frosinone,https://media.api-sports.io/football/teams/512.png,50,-4,Serie B: Regular Season,WDWWL,same,,38,12,14,12,38,42,19,4,9,6,16,21,19,8,5,6,22,21
11,1692,Reggina,https://media.api-sports.io/football/teams/1692.png,50,-3,Serie B: Regular Season,LDDDW,same,,38,12,14,12,42,45,19,8,4,7,20,22,19,4,10,5,22,23
12,1584,Vicenza Virtus,https://media.api-sports.io/football/teams/1584.png,48,-5,Serie B: Regular Season,WDLWL,same,,38,11,15,12,48,53,19,5,9,5,22,24,19,6,6,7,26,29
13,520,Cremonese,https://media.api-sports.io/football/teams/520.png,48,2,Serie B: Regular Season,LWDDL,same,,38,12,12,14,46,44,19,7,6,6,27,22,19,5,6,8,19,22
14,801,Pisa,https://media.api-sports.io/football/teams/801.png,48,-5,Serie B: Regular Season,WLDLD,same,,38,11,15,12,54,59,19,7,10,2,26,19,19,4,5,10,28,40
15,862,Pordenone,https://media.api-sports.io/football/teams/862.png,45,1,Serie B: Regular Season,WDLLD,same,,38,10,15,13,40,39,19,5,10,4,27,19,19,5,5,9,13,20
16,507,Ascoli,https://media.api-sports.io/football/teams/507.png,44,-11,Serie B: Regular Season,LWDWW,same,Relegation Play-off,38,11,11,16,37,48,19,8,5,6,18,19,19,3,6,10,19,29
17,10137,Nuova Cosenza,https://media.api-sports.io/football/teams/10137.png,35,-18,Serie B: Regular Season,LLLWL,same,Relegation Play-off,38,6,17,15,29,47,19,3,9,7,15,20,19,3,8,8,14,27
18,880,Reggiana,https://media.api-sports.io/football/teams/880.png,34,-26,Serie B: Regular Season,LLLWL,same,Relegation,38,9,7,22,31,57,19,6,5,8,19,23,19,3,2,14,12,34
19,525,Pescara,https://media.api-sports.io/football/teams/525.png,32,-31,Serie B: Regular Season,LLWLD,same,Relegation,38,7,11,20,29,60,19,4,5,10,18,29,19,3,6,10,11,31
20,527,Virtus Entella,https://media.api-sports.io/football/teams/527.png,23,-34,Serie B: Regular Season,LLLLD,same,Relegation,38,4,11,23,30,64,19,3,4,12,17,35,19,1,7,11,13,29
