fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
627985,1579,Monza,https://media.api-sports.io/football/teams/1579.png,7,6,14,1,12,2,17,7,1,59%,1,,0,500,429,86%
627985,493,Spal,https://media.api-sports.io/football/teams/493.png,0,5,6,1,4,2,19,6,1,41%,5,,7,343,279,81%
627983,512,Frosinone,https://media.api-sports.io/football/teams/512.png,6,9,19,4,13,6,16,7,3,57%,1,,1,504,438,87%
627983,511,Empoli,https://media.api-sports.io/football/teams/511.png,3,6,11,2,8,3,16,1,3,43%,1,,6,392,310,79%
627988,514,Salernitana,https://media.api-sports.io/football/teams/514.png,4,5,12,3,10,2,24,4,1,34%,4,,2,231,163,71%
627988,1692,Reggina,https://media.api-sports.io/football/teams/1692.png,3,7,14,4,8,6,13,6,2,66%,2,,3,438,372,85%
627980,518,Brescia,https://media.api-sports.io/football/teams/518.png,4,5,11,2,6,5,19,4,1,54%,1,1,1,500,416,83%
627980,507,Ascoli,https://media.api-sports.io/football/teams/507.png,2,9,16,5,6,10,13,3,1,46%,1,0,4,412,332,81%
627986,525,Pescara,https://media.api-sports.io/football/teams/525.png,0,2,4,2,3,1,15,0,1,55%,0,,2,564,485,86%
627986,491,Chievo,https://media.api-sports.io/football/teams/491.png,2,6,13,5,5,8,16,1,2,45%,1,,0,441,364,83%
627984,867,Lecce,https://media.api-sports.io/football/teams/867.png,3,10,19,6,8,11,14,6,0,57%,3,,5,482,366,76%
627984,862,Pordenone,https://media.api-sports.io/football/teams/862.png,5,4,12,3,9,3,8,6,2,43%,2,,3,354,251,71%
627981,10137,Nuova Cosenza,https://media.api-sports.io/football/teams/10137.png,2,0,5,3,1,4,15,7,3,49%,2,,4,399,299,75%
627981,527,Virtus Entella,https://media.api-sports.io/football/teams/527.png,4,3,11,4,6,5,15,5,3,51%,3,,2,409,310,76%
627989,517,Venezia,https://media.api-sports.io/football/teams/517.png,4,5,12,3,6,6,16,9,2,49%,4,,5,386,272,70%
627989,1584,Vicenza Virtus,https://media.api-sports.io/football/teams/1584.png,5,10,18,3,13,5,22,12,4,51%,1,,3,387,278,72%
627982,520,Cremonese,https://media.api-sports.io/football/teams/520.png,4,9,17,4,9,8,5,5,1,47%,2,,3,400,279,70%
627982,510,Cittadella,https://media.api-sports.io/football/teams/510.png,5,12,19,2,12,7,12,6,2,53%,2,,4,426,303,71%
627987,880,Reggiana,https://media.api-sports.io/football/teams/880.png,3,4,9,2,7,2,17,7,3,54%,3,,0,398,288,72%
627987,801,Pisa,https://media.api-sports.io/football/teams/801.png,2,8,11,1,7,4,21,4,1,46%,3,,1,312,211,68%
627991,491,Chievo,https://media.api-sports.io/football/teams/491.png,2,7,13,4,10,3,14,3,0,69%,3,1,2,564,459,81%
627991,514,Salernitana,https://media.api-sports.io/football/teams/514.png,4,5,10,1,7,3,12,2,1,31%,2,0,1,255,148,58%
627997,493,Spal,https://media.api-sports.io/football/teams/493.png,5,10,20,5,11,9,15,7,3,56%,3,,5,436,375,86%
