fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,fouls_drawn,fouls_committed,shots_total,shots_on,tackles_blocks,dribbles_success,penalty_won,goals_saves,penalty_commited,goals_assists,goals_total,dribbles_past,offsides
627985,Monza,1579,30820,Eugenio Lamanna,https://media.api-sports.io/football/players/30820.png,90.0,1,G,6.9,False,False,0,19.0,17,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,25911,Giulio Donati,https://media.api-sports.io/football/players/25911.png,90.0,2,D,7.9,False,False,0,58.0,44,0,0,0,0,,2.0,8.0,2.0,18.0,11.0,1.0,2.0,3.0,,,,,,,,,,,
627985,Monza,1579,31542,Giuseppe Bellusci,https://media.api-sports.io/football/players/31542.png,90.0,6,D,6.7,False,False,0,90.0,85,0,0,0,0,,,,,7.0,2.0,,1.0,2.0,,,,,,,,,,,
627985,Monza,1579,12774,Gabriel Paletta,https://media.api-sports.io/football/players/12774.png,90.0,29,D,7.3,False,False,0,82.0,75,0,0,0,0,,,,,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,
627985,Monza,1579,30984,Mario Sampirisi,https://media.api-sports.io/football/players/30984.png,90.0,31,D,7.2,False,False,0,36.0,28,0,0,0,0,,,1.0,,8.0,6.0,3.0,2.0,,,,,1.0,1.0,,,,,,
627985,Monza,1579,31454,Marco Armellino,https://media.api-sports.io/football/players/31454.png,73.0,21,M,7.7,True,False,0,38.0,30,0,0,0,0,,1.0,6.0,1.0,13.0,9.0,,1.0,1.0,2.0,,,,,,,,,,
627985,Monza,1579,30989,Andrea Barberis,https://media.api-sports.io/football/players/30989.png,90.0,8,M,7.2,False,False,0,58.0,51,0,0,0,0,,2.0,2.0,2.0,7.0,2.0,,,3.0,1.0,1.0,,,,,,,,,
627985,Monza,1579,30431,Andrea Colpani,https://media.api-sports.io/football/players/30431.png,60.0,28,M,7.2,False,False,0,9.0,7,0,0,0,0,,2.0,,,5.0,4.0,1.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,
627985,Monza,1579,31024,José Machín,https://media.api-sports.io/football/players/31024.png,89.0,99,M,6.2,False,False,0,42.0,35,0,0,0,0,,1.0,,,13.0,6.0,3.0,3.0,1.0,,,,2.0,,,,,,,
627985,Monza,1579,9072,Mirko Marić,https://media.api-sports.io/football/players/9072.png,73.0,24,F,6.9,False,False,0,13.0,9,1,0,0,0,,1.0,,,10.0,2.0,,1.0,3.0,3.0,2.0,,,,,,,,,
627985,Monza,1579,2738,Christian Gytkjær,https://media.api-sports.io/football/players/2738.png,89.0,9,F,6.5,False,False,0,13.0,11,0,0,0,1,,1.0,,,3.0,2.0,,1.0,,3.0,1.0,,,,,,,,,
627985,Monza,1579,30670,Michele Di Gregorio,https://media.api-sports.io/football/players/30670.png,,22,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,31477,Davide Bettella,https://media.api-sports.io/football/players/31477.png,,18,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,10238,Carlos Augusto,https://media.api-sports.io/football/players/10238.png,,30,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,31452,Filippo Scaglia,https://media.api-sports.io/football/players/31452.png,,19,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,31173,Davide Frattesi,https://media.api-sports.io/football/players/31173.png,17.0,16,M,6.7,False,True,0,13.0,12,0,0,0,0,,,,,4.0,2.0,,2.0,1.0,,,,,,,,,,,
627985,Monza,1579,31449,Franco Lepore,https://media.api-sports.io/football/players/31449.png,,32,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,31017,Antonino Barillà,https://media.api-sports.io/football/players/31017.png,30.0,20,M,6.7,False,True,0,21.0,19,0,0,0,0,,,1.0,,6.0,4.0,,2.0,,1.0,,,,,,,,,,
627985,Monza,1579,32161,Nicola Mosti,https://media.api-sports.io/football/players/32161.png,,17,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,31457,Marco Fossati,https://media.api-sports.io/football/players/31457.png,,5,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,30664,Mattia Finotto,https://media.api-sports.io/football/players/30664.png,1.0,11,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Monza,1579,30603,Dany Mota,https://media.api-sports.io/football/players/30603.png,17.0,47,F,6.3,False,True,0,8.0,6,0,0,0,0,,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,
627985,Monza,1579,31466,Andrea D'Errico,https://media.api-sports.io/football/players/31466.png,1.0,10,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Spal,493,30416,Etrit Berisha,https://media.api-sports.io/football/players/30416.png,90.0,1,G,9,False,False,0,20.0,12,0,0,0,0,1.0,,,,,,,,,,,,,,7.0,,,,,
627985,Spal,493,31076,Bartosz Salamon,https://media.api-sports.io/football/players/31076.png,90.0,5,D,6.9,False,False,0,25.0,18,1,0,0,0,,,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,,,,
627985,Spal,493,30863,Francesco Vicari,https://media.api-sports.io/football/players/30863.png,90.0,23,D,7,False,False,0,27.0,25,0,0,0,0,,,,,2.0,1.0,,,,,,,,,,,,,,
627985,Spal,493,30745,Nenad Tomović,https://media.api-sports.io/football/players/30745.png,90.0,4,D,7.2,False,False,0,49.0,40,0,0,0,0,,1.0,1.0,1.0,7.0,5.0,,1.0,1.0,,,,,,,,,,,
627985,Spal,493,30857,Lorenzo Dickmann,https://media.api-sports.io/football/players/30857.png,90.0,41,M,6.3,False,False,0,33.0,24,0,0,0,0,,,2.0,1.0,9.0,4.0,,,1.0,,,,,,,1.0,,,,
627985,Spal,493,30867,Simone Missiroli,https://media.api-sports.io/football/players/30867.png,90.0,7,M,7.2,False,False,0,34.0,28,0,0,0,0,,,1.0,5.0,10.0,6.0,,2.0,1.0,,,,,,,,,,,
627985,Spal,493,30875,Mattia Valoti,https://media.api-sports.io/football/players/30875.png,90.0,8,M,7.2,False,False,0,43.0,38,1,0,0,0,,1.0,3.0,5.0,13.0,6.0,1.0,2.0,4.0,,,,,,,,,,,
627985,Spal,493,30806,Marco D'Alessandro,https://media.api-sports.io/football/players/30806.png,66.0,77,M,7.3,False,False,0,27.0,23,1,0,0,0,,,,1.0,20.0,13.0,13.0,5.0,2.0,2.0,,,8.0,,,,,,,
627985,Spal,493,30538,Enrico Brignola,https://media.api-sports.io/football/players/30538.png,45.0,99,F,6.3,False,False,0,12.0,12,0,0,0,0,,,,,4.0,,,,3.0,,,,,,,,,,,
627985,Spal,493,30877,Sergio Floccari,https://media.api-sports.io/football/players/30877.png,66.0,10,F,6.9,True,False,0,20.0,14,0,0,0,0,,1.0,,,5.0,3.0,1.0,1.0,,1.0,,,1.0,,,,,,,
627985,Spal,493,31624,Gabriel Strefezza,https://media.api-sports.io/football/players/31624.png,90.0,27,F,6.3,False,False,0,32.0,27,1,0,0,0,,,1.0,,12.0,5.0,2.0,3.0,1.0,2.0,,,,,,,,,,
627985,Spal,493,31191,Demba Thiam,https://media.api-sports.io/football/players/31191.png,,22,G,,False,True,0,,,0,0,0,0,1.0,,,,,,,,,,,,,,,,,,,
627985,Spal,493,264486,Cesare Galeotti,https://media.api-sports.io/football/players/264486.png,,12,G,,False,True,0,,,0,0,0,0,1.0,,,,,,,,,,,,,,,,,,,
627985,Spal,493,119189,Riccardo Spaltro,https://media.api-sports.io/football/players/119189.png,,25,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Spal,493,30530,Leonardo Sernicola,https://media.api-sports.io/football/players/30530.png,24.0,17,D,6.3,False,True,0,8.0,7,1,0,0,0,,,2.0,,7.0,3.0,1.0,1.0,1.0,,,,,,,,,,,
627985,Spal,493,30868,Alessandro Murgia,https://media.api-sports.io/football/players/30868.png,,11,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Spal,493,152885,Georgi Tunjov,https://media.api-sports.io/football/players/152885.png,,13,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Spal,493,30864,Marko Janković,https://media.api-sports.io/football/players/30864.png,45.0,95,M,6.7,False,True,0,9.0,7,0,0,0,0,,,1.0,1.0,3.0,1.0,,,2.0,,,,,,,,,,,
627985,Spal,493,56558,Salvatore Esposito,https://media.api-sports.io/football/players/56558.png,,6,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627985,Spal,493,30878,Alberto Paloschi,https://media.api-sports.io/football/players/30878.png,24.0,9,F,6.3,False,True,0,4.0,4,0,0,0,0,,,1.0,,10.0,4.0,1.0,2.0,2.0,,,,1.0,,,,,,,
627983,Frosinone,512,31065,Francesco Bardi,https://media.api-sports.io/football/players/31065.png,90.0,22,G,6.2,False,False,0,21.0,20,0,0,0,0,0.0,,,,,,,,,,,,,,1.0,,,,,
627983,Frosinone,512,31071,Nicolò Brighenti,https://media.api-sports.io/football/players/31071.png,90.0,23,D,7.2,True,False,0,64.0,57,0,0,0,0,,,1.0,2.0,8.0,3.0,,2.0,4.0,,,2.0,,,,,,,,
627983,Frosinone,512,31070,Lorenzo Ariaudo,https://media.api-sports.io/football/players/31070.png,90.0,15,D,6.6,False,False,0,81.0,78,0,0,0,0,,,,1.0,8.0,5.0,,2.0,1.0,,,,,,,,,,,
627983,Frosinone,512,31551,Przemysław Szymiński,https://media.api-sports.io/football/players/31551.png,90.0,25,D,6.7,False,False,0,88.0,80,0,0,0,0,,2.0,,,6.0,3.0,,1.0,2.0,,,,,,,,,,,
627983,Frosinone,512,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,70.0,93,M,7,False,False,0,37.0,29,0,0,0,0,,3.0,2.0,,7.0,4.0,1.0,,2.0,,,,1.0,,,,,,,
627983,Frosinone,512,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,70.0,7,M,7.2,False,False,0,19.0,16,0,0,0,0,,,2.0,,4.0,4.0,,2.0,,3.0,1.0,,,,,,,,,
627983,Frosinone,512,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,90.0,8,M,7.2,False,False,0,56.0,47,0,0,0,0,,1.0,2.0,1.0,8.0,6.0,2.0,3.0,,,,,1.0,,,,,,,
627983,Frosinone,512,867,Grigoris Kastanos,https://media.api-sports.io/football/players/867.png,90.0,37,M,6.3,False,False,0,31.0,27,1,0,0,0,,,,2.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,,,,,,,,,
627983,Frosinone,512,31080,Andrea Beghetto,https://media.api-sports.io/football/players/31080.png,90.0,13,M,7.2,False,False,0,46.0,34,0,0,0,0,,3.0,1.0,,6.0,3.0,2.0,1.0,1.0,,,,1.0,,,,,,,
627983,Frosinone,512,31179,Matteo Ardemagni,https://media.api-sports.io/football/players/31179.png,61.0,9,F,6.6,False,False,0,3.0,1,0,0,0,0,,,,,1.0,,,,,3.0,1.0,,,,,,,,,
627983,Frosinone,512,31091,Camillo Ciano,https://media.api-sports.io/football/players/31091.png,90.0,28,F,7.9,False,False,0,35.0,29,0,0,0,0,,4.0,2.0,,12.0,7.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,
627983,Frosinone,512,31066,Alessandro Iacobucci,https://media.api-sports.io/football/players/31066.png,,1,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627983,Frosinone,512,31067,Giuseppe Marcianò,https://media.api-sports.io/football/players/31067.png,,12,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627983,Frosinone,512,31074,Luka Krajnc,https://media.api-sports.io/football/players/31074.png,,32,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Frosinone,512,31160,Salvatore D'Elia,https://media.api-sports.io/football/players/31160.png,,16,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Frosinone,512,31242,Mattia Vitale,https://media.api-sports.io/football/players/31242.png,,24,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Frosinone,512,31740,Andrea Tabanelli,https://media.api-sports.io/football/players/31740.png,,21,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Frosinone,512,128489,Alessio Tribuzzi,https://media.api-sports.io/football/players/128489.png,20.0,19,M,6.9,False,True,0,9.0,9,0,0,0,0,,2.0,,,1.0,,1.0,,,,,,,,,,,,,
627983,Frosinone,512,37026,Andrija Novakovich,https://media.api-sports.io/football/players/37026.png,20.0,18,F,6.5,False,True,0,6.0,4,0,0,0,0,,,,,6.0,3.0,1.0,,1.0,3.0,1.0,,,,,,,,,
627983,Frosinone,512,31093,Federico Dionisi,https://media.api-sports.io/football/players/31093.png,29.0,10,F,6.9,False,True,0,8.0,7,0,0,0,0,,3.0,,,,,,,,3.0,1.0,,,,,,,,,
627983,Empoli,511,31538,Alberto Brignoli,https://media.api-sports.io/football/players/31538.png,90.0,1,G,8.2,False,False,0,33.0,22,0,0,0,0,0.0,,,,1.0,1.0,,1.0,,,,,,,6.0,,,,,
627983,Empoli,511,31724,Riccardo Fiamozzi,https://media.api-sports.io/football/players/31724.png,90.0,20,D,7.2,False,False,0,48.0,41,0,0,0,0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,
627983,Empoli,511,31136,Simone Romagnoli,https://media.api-sports.io/football/players/31136.png,90.0,6,D,7.2,True,False,0,45.0,40,0,0,0,0,,,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,
627983,Empoli,511,31045,Dimitris Nikolaou,https://media.api-sports.io/football/players/31045.png,90.0,43,D,7.2,False,False,0,39.0,34,1,0,0,0,,,3.0,,7.0,4.0,1.0,,1.0,,,,1.0,,,,,,,
627983,Empoli,511,349,Aleksa Terzić,https://media.api-sports.io/football/players/349.png,90.0,3,D,6.6,False,False,0,55.0,39,0,0,0,0,,2.0,,1.0,4.0,,,,,,,,,,,,1.0,,,
627983,Empoli,511,31056,Samuele Ricci,https://media.api-sports.io/football/players/31056.png,77.0,28,M,7.2,False,False,0,25.0,21,0,0,0,0,,1.0,3.0,2.0,8.0,6.0,2.0,2.0,1.0,,,,1.0,,,,,,,
627983,Empoli,511,31028,Leo Štulac,https://media.api-sports.io/football/players/31028.png,90.0,5,M,7.5,False,False,0,56.0,45,0,0,0,0,,2.0,1.0,1.0,5.0,3.0,,2.0,2.0,1.0,,,,,,,,,,
627983,Empoli,511,30624,Filippo Bandinelli,https://media.api-sports.io/football/players/30624.png,89.0,25,M,6.5,False,False,0,26.0,22,0,0,0,0,,1.0,2.0,1.0,16.0,5.0,3.0,1.0,5.0,,,,1.0,,,,,,,
627983,Empoli,511,31560,Stefano Moreo,https://media.api-sports.io/football/players/31560.png,86.0,10,M,7.2,False,False,0,25.0,17,0,0,0,0,,,,1.0,8.0,2.0,,1.0,3.0,2.0,1.0,,,,,,,1.0,,
627983,Empoli,511,31503,Leonardo Mancuso,https://media.api-sports.io/football/players/31503.png,90.0,7,F,6.6,False,False,0,17.0,14,0,0,0,0,,,1.0,,10.0,5.0,1.0,2.0,2.0,3.0,1.0,,1.0,,,,,,,
627983,Empoli,511,31743,Andrea La Mantia,https://media.api-sports.io/football/players/31743.png,77.0,19,F,7.6,False,False,0,12.0,7,0,0,0,0,,1.0,,1.0,6.0,5.0,,4.0,,3.0,1.0,,,,,,,1.0,,
627983,Empoli,511,31037,Ivan Provedel,https://media.api-sports.io/football/players/31037.png,,22,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,265422,Leandro Pratelli,https://media.api-sports.io/football/players/265422.png,,12,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,31039,Luca Antonelli,https://media.api-sports.io/football/players/31039.png,,13,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,180510,Mattia Viti,https://media.api-sports.io/football/players/180510.png,,42,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,56163,Davide Zappella,https://media.api-sports.io/football/players/56163.png,,23,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,136087,Fabiano Parisi,https://media.api-sports.io/football/players/136087.png,,65,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,31547,Roberto Pirrello,https://media.api-sports.io/football/players/31547.png,,31,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,31207,Samuele Damiani,https://media.api-sports.io/football/players/31207.png,13.0,30,M,6.5,False,True,0,4.0,3,0,0,0,0,,,,,2.0,,,,1.0,,,,,,,,,,,
627983,Empoli,511,48577,Nedim Bajrami,https://media.api-sports.io/football/players/48577.png,13.0,11,M,6.3,False,True,0,4.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,32039,Tommaso Fantacci,https://media.api-sports.io/football/players/32039.png,1.0,21,M,,False,True,0,1.0,1,0,0,0,0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,
627983,Empoli,511,218,Davide Merola,https://media.api-sports.io/football/players/218.png,,18,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627983,Empoli,511,32139,Kevin Piscopo,https://media.api-sports.io/football/players/32139.png,8.0,98,M,6.3,False,True,0,2.0,1,0,0,0,0,,,,,1.0,,,,1.0,,,,,,,,,,,
627988,Salernitana,514,30442,Vid Belec,https://media.api-sports.io/football/players/30442.png,90.0,72,G,6.7,False,False,0,19.0,14,0,0,0,0,0.0,,,,,,,,,,,,,,2.0,,,,,
627988,Salernitana,514,31050,Frédéric Veseli,https://media.api-sports.io/football/players/31050.png,90.0,33,D,7,False,False,0,12.0,11,1,0,0,0,,,1.0,2.0,5.0,4.0,,2.0,1.0,,,1.0,,,,,,,,
627988,Salernitana,514,30884,Ramzi Aya,https://media.api-sports.io/football/players/30884.png,90.0,13,D,6.3,False,False,0,22.0,16,0,0,0,0,,,,,8.0,2.0,,,2.0,1.0,,1.0,,,,,,,,
627988,Salernitana,514,31671,Walter López,https://media.api-sports.io/football/players/31671.png,90.0,3,D,6.9,False,False,0,29.0,18,0,0,0,0,,1.0,3.0,3.0,11.0,5.0,,1.0,3.0,,,1.0,,,,,,,,
627988,Salernitana,514,31669,Tiago Casasola,https://media.api-sports.io/football/players/31669.png,90.0,15,M,7.9,False,False,0,14.0,11,0,0,0,0,,,4.0,,10.0,7.0,,1.0,1.0,2.0,1.0,,,,,,,1.0,,
627988,Salernitana,514,30960,Tomasz Kupisz,https://media.api-sports.io/football/players/30960.png,90.0,20,M,6.9,False,False,0,14.0,8,0,0,0,0,,2.0,1.0,1.0,7.0,4.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,
627988,Salernitana,514,31369,Andrea Schiavone,https://media.api-sports.io/football/players/31369.png,90.0,8,M,6.3,False,False,0,21.0,16,1,0,0,0,,,,4.0,6.0,,,,3.0,,,,,,,,,,,
627988,Salernitana,514,31658,Emanuele Cicerelli,https://media.api-sports.io/football/players/31658.png,90.0,10,M,7.2,False,False,0,23.0,14,0,0,0,0,,2.0,2.0,1.0,16.0,10.0,4.0,4.0,2.0,1.0,,,2.0,,,,1.0,,,
627988,Salernitana,514,31131,Felipe Curcio,https://media.api-sports.io/football/players/31131.png,73.0,6,M,7.2,False,False,0,33.0,26,0,0,0,0,,2.0,3.0,,4.0,3.0,,,1.0,,,,,,,,,,,
627988,Salernitana,514,31692,Milan Đurić,https://media.api-sports.io/football/players/31692.png,86.0,11,F,6.9,True,False,0,29.0,18,0,0,0,0,,1.0,,,16.0,10.0,,1.0,2.0,,,,,,,,,,,
627988,Salernitana,514,31348,Gennaro Tutino,https://media.api-sports.io/football/players/31348.png,90.0,9,F,6.3,False,False,0,11.0,8,1,0,0,0,,1.0,,1.0,14.0,4.0,2.0,1.0,7.0,1.0,1.0,,,,,,,,,
627988,Salernitana,514,31665,Stefano Russo,https://media.api-sports.io/football/players/31665.png,,34,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,31664,Alessandro Micai,https://media.api-sports.io/football/players/31664.png,,12,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,91300,Gioacchino Galeotafiore,https://media.api-sports.io/football/players/91300.png,,29,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,31674,Marco Migliorini,https://media.api-sports.io/football/players/31674.png,17.0,4,D,6.3,False,True,0,4.0,3,1,0,0,0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,
627988,Salernitana,514,30951,Luka Bogdan,https://media.api-sports.io/football/players/30951.png,,26,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,15431,Andreas Karo,https://media.api-sports.io/football/players/15431.png,,16,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,281291,Edoardo Iannoni,https://media.api-sports.io/football/players/281291.png,,17,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,31377,Cristiano Lombardi,https://media.api-sports.io/football/players/31377.png,,87,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Salernitana,514,57016,Cedric Gondo,https://media.api-sports.io/football/players/57016.png,4.0,7,F,,False,True,0,,,0,0,0,0,,,,,,,,,,3.0,1.0,,,,,,,,,
627988,Salernitana,514,30970,Niccolò Giannetti,https://media.api-sports.io/football/players/30970.png,,32,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,1623,Alessandro Plizzari,https://media.api-sports.io/football/players/1623.png,90.0,12,G,7,False,False,1,31.0,29,0,0,0,0,0.0,,,1.0,1.0,1.0,,,,,,,,,3.0,,,,,
627988,Reggina,1692,31639,Giuseppe Loiacono,https://media.api-sports.io/football/players/31639.png,90.0,6,D,6.9,True,False,0,70.0,57,1,0,0,0,,,1.0,3.0,8.0,3.0,,2.0,1.0,,,,,,,,,,,
627988,Reggina,1692,56871,Daniele Gasparetto,https://media.api-sports.io/football/players/56871.png,90.0,31,D,7.3,False,False,0,52.0,46,0,0,0,0,,,2.0,2.0,7.0,6.0,,1.0,,,,,,,,,,,,
627988,Reggina,1692,32182,Marco Rossi,https://media.api-sports.io/football/players/32182.png,90.0,13,D,6.7,False,False,0,63.0,58,1,0,0,0,,,,,9.0,2.0,,,3.0,,,,,,,,,,,
627988,Reggina,1692,31232,Gabriele Rolando,https://media.api-sports.io/football/players/31232.png,90.0,14,M,6.6,False,False,0,29.0,22,0,0,0,0,,1.0,,,13.0,7.0,1.0,5.0,2.0,,,,1.0,,,,,,,
627988,Reggina,1692,31580,Nicolò Bianchi,https://media.api-sports.io/football/players/31580.png,57.0,15,M,6.7,False,False,0,20.0,17,0,0,0,0,,,,,4.0,1.0,,1.0,1.0,,,,,,,,,,,
627988,Reggina,1692,30625,Lorenzo Crisetig,https://media.api-sports.io/football/players/30625.png,90.0,8,M,7.3,False,False,0,56.0,52,0,0,0,0,,2.0,,,4.0,1.0,,1.0,,1.0,,,,,,,,,,
627988,Reggina,1692,30713,Daniele Liotti,https://media.api-sports.io/football/players/30713.png,69.0,94,M,6.7,False,False,0,28.0,20,0,0,0,0,,,,,5.0,2.0,1.0,,,2.0,,,1.0,,,,,,,
627988,Reggina,1692,56877,Nicola Bellomo,https://media.api-sports.io/football/players/56877.png,69.0,10,F,7.3,False,False,0,25.0,21,0,0,0,0,,3.0,1.0,,6.0,4.0,,3.0,1.0,2.0,,,,,,,,,,
627988,Reggina,1692,39888,Germán Denis,https://media.api-sports.io/football/players/39888.png,81.0,19,F,6,False,False,0,19.0,14,0,0,0,0,,,,,14.0,7.0,,2.0,2.0,2.0,1.0,,,,,,,,,
627988,Reggina,1692,35605,Jérémy Ménez,https://media.api-sports.io/football/players/35605.png,90.0,7,F,7.5,False,False,0,31.0,26,0,0,0,0,,,2.0,1.0,13.0,6.0,3.0,2.0,1.0,1.0,1.0,,2.0,,,,,1.0,,
627988,Reggina,1692,31443,Enrico Guarna,https://media.api-sports.io/football/players/31443.png,,1,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,56865,Alessandro Farroni,https://media.api-sports.io/football/players/56865.png,,77,G,,False,True,0,,,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,30618,Gianluca Di Chiara,https://media.api-sports.io/football/players/30618.png,21.0,17,D,6.6,False,True,0,5.0,3,0,0,0,0,,,1.0,1.0,2.0,2.0,,1.0,,,,,,,,,,,,
627988,Reggina,1692,26681,Dimitrios Stavropoulos,https://media.api-sports.io/football/players/26681.png,,4,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,32094,Davide Bertoncini,https://media.api-sports.io/football/players/32094.png,,5,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,30420,Enrico Del Prato,https://media.api-sports.io/football/players/30420.png,,24,D,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,26727,Hachim Mastour,https://media.api-sports.io/football/players/26727.png,21.0,11,M,6.7,False,True,0,3.0,2,0,0,0,0,,,,,3.0,3.0,2.0,1.0,,,,,2.0,,,,,,,
627988,Reggina,1692,31113,Francesco De Rose,https://media.api-sports.io/football/players/31113.png,,20,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,105240,Ricardo Faty,https://media.api-sports.io/football/players/105240.png,33.0,91,M,6.9,False,True,0,5.0,4,0,0,0,0,,2.0,,,5.0,3.0,,2.0,,1.0,,,,,,,1.0,,,
627988,Reggina,1692,56851,Michael Folorunsho,https://media.api-sports.io/football/players/56851.png,,90,M,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627988,Reggina,1692,1759,Kyle Lafferty,https://media.api-sports.io/football/players/1759.png,9.0,18,F,6,False,True,0,1.0,1,0,0,0,0,,,,,4.0,1.0,,1.0,2.0,1.0,1.0,,,,,,,,,
627988,Reggina,1692,30439,Lorenzo Peli,https://media.api-sports.io/football/players/30439.png,,44,F,,False,True,0,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,
627980,Brescia,518,1282,Jesse Joronen,https://media.api-sports.io/football/players/1282.png,90.0,1,G,6.7,False,False,0,21.0,15,0,0,0,0,0.0,,,,,,,,,,,,,,1.0,,,,,
627980,Brescia,518,31135,Aleš Matějů,https://media.api-sports.io/football/players/31135.png,90.0,3,D,6.9,False,False,0,59.0,50,0,0,0,0,,,2.0,1.0,8.0,5.0,,2.0,2.0,,,1.0,,,,,,,,
627980,Brescia,518,207480,Andrea Papetti,https://media.api-sports.io/football/players/207480.png,55.0,32,D,5.9,False,False,0,54.0,49,0,1,0,0,,,2.0,1.0,8.0,3.0,,1.0,5.0,1.0,,,,,,,,,,
