fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
157015,40,Liverpool,https://media.api-sports.io/football/teams/40.png,7,5,15,3,11,4,9,11,0,57%,0,,4,477,387,81%
157015,71,Norwich,https://media.api-sports.io/football/teams/71.png,5,5,12,2,8,4,9,2,5,43%,2,,4,363,278,77%
157016,48,West Ham,https://media.api-sports.io/football/teams/48.png,3,2,5,0,4,1,6,1,2,42%,2,,4,403,325,81%
157016,50,Manchester City,https://media.api-sports.io/football/teams/50.png,9,3,14,2,10,4,13,1,4,58%,2,,3,547,473,86%
157017,35,Bournemouth,https://media.api-sports.io/football/teams/35.png,3,7,13,3,7,6,10,3,1,52%,2,,2,485,384,79%
157017,62,Sheffield Utd,https://media.api-sports.io/football/teams/62.png,3,4,8,1,3,5,19,4,1,48%,1,,2,428,332,78%
157021,38,Watford,https://media.api-sports.io/football/teams/38.png,3,4,11,4,4,7,15,5,0,48%,0,,1,414,325,79%
157021,51,Brighton,https://media.api-sports.io/football/teams/51.png,3,2,5,0,3,2,11,2,3,52%,1,,3,442,347,79%
157018,44,Burnley,https://media.api-sports.io/football/teams/44.png,4,4,10,2,8,2,6,2,5,46%,,,3,332,183,55%
157018,41,Southampton,https://media.api-sports.io/football/teams/41.png,3,5,11,3,5,6,12,7,1,54%,,,1,393,249,63%
157019,52,Crystal Palace,https://media.api-sports.io/football/teams/52.png,2,0,6,4,6,0,16,6,4,35%,2,0,2,268,161,60%
157019,45,Everton,https://media.api-sports.io/football/teams/45.png,3,3,10,4,7,3,14,2,0,65%,3,1,2,500,401,80%
157022,47,Tottenham,https://media.api-sports.io/football/teams/47.png,7,14,31,10,17,14,13,14,1,70%,1,,3,587,526,90%
157022,66,Aston Villa,https://media.api-sports.io/football/teams/66.png,4,2,7,1,4,3,9,0,0,30%,0,,3,256,200,78%
157023,34,Newcastle,https://media.api-sports.io/football/teams/34.png,2,4,9,3,4,5,12,5,1,38%,1,,1,378,287,76%
157023,42,Arsenal,https://media.api-sports.io/football/teams/42.png,2,4,8,2,7,1,7,3,3,62%,3,,2,616,523,85%
