fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_team_name,home_team_logo,home_Shots on Goal,home_Shots off Goal,home_Total Shots,home_Blocked Shots,home_Shots insidebox,home_Shots outsidebox,home_Fouls,home_Corner Kicks,home_Offsides,home_Ball Possession,home_Yellow Cards,home_Red Cards,home_Goalkeeper Saves,home_Total passes,home_Passes accurate,home_Passes %,away_team_name,away_team_logo,away_Shots on Goal,away_Shots off Goal,away_Total Shots,away_Blocked Shots,away_Shots insidebox,away_Shots outsidebox,away_Fouls,away_Corner Kicks,away_Offsides,away_Ball Possession,away_Yellow Cards,away_Red Cards,away_Goalkeeper Saves,away_Total passes,away_Passes accurate,away_Passes %,odds_home_win,odds_draw,odds_away_win
897489,2022-08-05 15:45:00+00:00,1659714300,FT,90,1659714300,1659717900,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Unipol Domus,Cagliari,12275,M. Gualtieri,Cagliari,490,https://media.api-sports.io/football/teams/490.png,True,Perugia,524,https://media.api-sports.io/football/teams/524.png,False,3,2,1,1,3,2,Cagliari,https://media.api-sports.io/football/teams/490.png,3,7,12,2,8,4,9,7,1.0,65%,0.0,,1,521,431,83%,Perugia,https://media.api-sports.io/football/teams/524.png,3,5,9,1,9,0,24,2,3.0,35%,3.0,,0,266,185,70%,,,
927060,2022-08-05 16:00:00+00:00,1659715200,FT,90,1659715200,1659718800,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Dacia Arena,Udine,928,F. Cosso,Udinese,494,https://media.api-sports.io/football/teams/494.png,True,Feralpisalo,884,https://media.api-sports.io/football/teams/884.png,False,2,1,1,0,2,1,Udinese,https://media.api-sports.io/football/teams/494.png,2,4,10,4,8,2,15,8,1.0,62%,1.0,,4,546,464,85%,Feralpisalo,https://media.api-sports.io/football/teams/884.png,5,2,7,0,5,2,16,2,4.0,38%,2.0,,0,344,261,76%,,,
897490,2022-08-05 19:00:00+00:00,1659726000,AET,120,1659726000,1659729600,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Comunale Via del Mare,Lecce,911,G. Miele,Lecce,867,https://media.api-sports.io/football/teams/867.png,False,Cittadella,510,https://media.api-sports.io/football/teams/510.png,True,2,3,0,0,1,1,Lecce,https://media.api-sports.io/football/teams/867.png,3,11,16,2,9,7,20,3,1.0,61%,1.0,,3,597,457,77%,Cittadella,https://media.api-sports.io/football/teams/510.png,6,11,20,3,11,9,23,7,0.0,39%,3.0,,1,384,249,65%,,,
897491,2022-08-05 19:15:00+00:00,1659726900,FT,90,1659726900,1659730500,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Comunale Luigi Ferraris,Genova,905,M. Ferrieri Caputi,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,True,Reggina,1692,https://media.api-sports.io/football/teams/1692.png,False,1,0,0,0,1,0,Sampdoria,https://media.api-sports.io/football/teams/498.png,3,6,10,1,4,6,16,3,2.0,51%,0.0,,2,363,296,82%,Reggina,https://media.api-sports.io/football/teams/1692.png,2,4,8,2,5,3,12,7,4.0,49%,5.0,,2,328,256,78%,,,
897492,2022-08-06 15:45:00+00:00,1659800700,FT,90,1659800700,1659804300,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Arena Garibaldi - Stadio Romeo Anconetani,Pisa,925,M. Gariglio,Pisa,801,https://media.api-sports.io/football/teams/801.png,False,Brescia,518,https://media.api-sports.io/football/teams/518.png,True,1,4,1,1,1,4,Pisa,https://media.api-sports.io/football/teams/801.png,5,7,13,1,9,4,7,8,2.0,53%,0.0,,4,389,295,76%,Brescia,https://media.api-sports.io/football/teams/518.png,7,11,19,1,12,7,15,0,1.0,47%,2.0,,4,359,251,70%,,,
897493,2022-08-06 16:00:00+00:00,1659801600,FT,90,1659801600,1659805200,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Alberto Picco,La Spezia,939,F. Meraviglia,Spezia,515,https://media.api-sports.io/football/teams/515.png,True,como,895,https://media.api-sports.io/football/teams/895.png,False,5,1,1,0,5,1,Spezia,https://media.api-sports.io/football/teams/515.png,9,3,15,3,9,6,12,8,0.0,56%,1.0,,1,382,333,87%,como,https://media.api-sports.io/football/teams/895.png,2,3,7,2,3,4,9,2,2.0,44%,2.0,,4,301,244,81%,,,
897494,2022-08-06 19:00:00+00:00,1659812400,AET,120,1659812400,1659816000,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Carlo Castellani,Empoli,896,M. Volpi,Empoli,511,https://media.api-sports.io/football/teams/511.png,False,Spal,493,https://media.api-sports.io/football/teams/493.png,True,1,2,0,0,1,1,Empoli,https://media.api-sports.io/football/teams/511.png,6,11,23,6,14,9,17,12,4.0,54%,3.0,,1,603,495,82%,Spal,https://media.api-sports.io/football/teams/493.png,3,7,12,2,10,2,21,4,3.0,46%,5.0,,5,520,424,82%,,,
927061,2022-08-06 19:15:00+00:00,1659813300,FT,90,1659813300,1659816900,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Olimpico Grande Torino,Torino,943,D. Ghersini,Torino,503,https://media.api-sports.io/football/teams/503.png,True,Palermo,522,https://media.api-sports.io/football/teams/522.png,False,3,0,0,0,3,0,Torino,https://media.api-sports.io/football/teams/503.png,4,9,15,2,11,4,6,7,5.0,68%,1.0,,5,603,540,90%,Palermo,https://media.api-sports.io/football/teams/522.png,5,2,7,0,3,4,7,2,1.0,32%,0.0,,1,286,223,78%,,,
897495,2022-08-07 15:45:00+00:00,1659887100,FT,90,1659887100,1659890700,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Pierluigi Penzo,Venezia,948,D. Paterna,Venezia,517,https://media.api-sports.io/football/teams/517.png,False,Ascoli,507,https://media.api-sports.io/football/teams/507.png,True,2,3,0,1,2,3,Venezia,https://media.api-sports.io/football/teams/517.png,3,5,9,1,3,6,18,2,1.0,45%,3.0,,4,388,309,80%,Ascoli,https://media.api-sports.io/football/teams/507.png,8,4,15,3,9,6,9,6,3.0,55%,1.0,,1,465,385,83%,,,
927062,2022-08-07 16:00:00+00:00,1659888000,FT,90,1659888000,1659891600,,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1st Round,Stadio Marc'Antonio Bentegodi,Verona,890,N. Baroni,Verona,504,https://media.api-sports.io/football/teams/504.png,False,Bari,508,https://media.api-sports.io/football/teams/508.png,True,1,4,1,2,1,4,Verona,https://media.api-sports.io/football/teams/504.png,7,0,9,2,6,3,11,4,2.0,53%,2.0,1.0,5,430,341,79%,Bari,https://media.api-sports.io/football/teams/508.png,9,1,11,1,7,4,5,2,1.0,47%,2.0,0.0,6,387,303,78%,,,
