fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
897489,2022-08-05 15:45:00+00:00,1659714300,FT,90,1659714300,1659717900,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Unipol Domus,Cagliari,12275,M. Gualtieri,Cagliari,490,https://media.api-sports.io/football/teams/490.png,Perugia,524,https://media.api-sports.io/football/teams/524.png,3,2,1,1,3,2,3,7,12,2,8,4,9,7,1.0,0.65,0.0,0.0,1,521,431,0.83,3,5,9,1,9,0,24,2,3.0,0.35,3.0,0.0,0,266,185,0.7,174,0,174,116,174,174,116,58,58,0,0,0,58,58,0,-58,17,24
927060,2022-08-05 16:00:00+00:00,1659715200,FT,90,1659715200,1659718800,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Dacia Arena,Udine,928,F. Cosso,Udinese,494,https://media.api-sports.io/football/teams/494.png,Feralpisalo,884,https://media.api-sports.io/football/teams/884.png,2,1,1,0,2,1,2,4,10,4,8,2,15,8,1.0,0.62,1.0,0.0,4,546,464,0.85,5,2,7,0,5,2,16,2,4.0,0.38,2.0,0.0,0,344,261,0.76,174,0,232,58,232,116,116,58,58,0,0,0,58,58,0,-58,16,31
897490,2022-08-05 19:00:00+00:00,1659726000,AET,120,1659726000,1659729600,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Comunale Via del Mare,Lecce,911,G. Miele,Lecce,867,https://media.api-sports.io/football/teams/867.png,Cittadella,510,https://media.api-sports.io/football/teams/510.png,2,3,0,0,1,1,3,11,16,2,9,7,20,3,1.0,0.61,1.0,0.0,3,597,457,0.77,6,11,20,3,11,9,23,7,0.0,0.39,3.0,0.0,1,384,249,0.65,0,174,116,174,174,348,58,116,0,58,0,0,58,58,-58,-174,24,22
897491,2022-08-05 19:15:00+00:00,1659726900,FT,90,1659726900,1659730500,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Comunale Luigi Ferraris,Genova,905,M. Ferrieri Caputi,Sampdoria,498,https://media.api-sports.io/football/teams/498.png,Reggina,1692,https://media.api-sports.io/football/teams/1692.png,1,0,0,0,1,0,3,6,10,1,4,6,16,3,2.0,0.51,0.0,0.0,2,363,296,0.82,2,4,8,2,5,3,12,7,4.0,0.49,5.0,0.0,2,328,256,0.78,232,0,174,0,174,58,174,58,58,0,58,0,58,58,0,-58,12,33
897492,2022-08-06 15:45:00+00:00,1659800700,FT,90,1659800700,1659804300,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Arena Garibaldi - Stadio Romeo Anconetani,Pisa,925,M. Gariglio,Pisa,801,https://media.api-sports.io/football/teams/801.png,Brescia,518,https://media.api-sports.io/football/teams/518.png,1,4,1,1,1,4,5,7,13,1,9,4,7,8,2.0,0.53,0.0,0.0,4,389,295,0.76,7,11,19,1,12,7,15,0,1.0,0.47,2.0,0.0,4,359,251,0.7,0,174,58,290,232,232,58,116,0,58,0,0,58,58,-174,58,37,15
897493,2022-08-06 16:00:00+00:00,1659801600,FT,90,1659801600,1659805200,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Alberto Picco,La Spezia,939,F. Meraviglia,Spezia,515,https://media.api-sports.io/football/teams/515.png,Como,895,https://media.api-sports.io/football/teams/895.png,5,1,1,0,5,1,9,3,15,3,9,6,12,8,0.0,0.56,1.0,0.0,1,382,333,0.87,2,3,7,2,3,4,9,2,2.0,0.44,2.0,0.0,4,301,244,0.81,348,0,580,58,406,290,174,58,116,0,0,0,58,58,174,-232,6,40
897494,2022-08-06 19:00:00+00:00,1659812400,AET,120,1659812400,1659816000,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Carlo Castellani,Empoli,896,M. Volpi,Empoli,511,https://media.api-sports.io/football/teams/511.png,Spal,493,https://media.api-sports.io/football/teams/493.png,1,2,0,0,1,1,6,11,23,6,14,9,17,12,4.0,0.54,3.0,0.0,1,603,495,0.82,3,7,12,2,10,2,21,4,3.0,0.46,5.0,0.0,5,520,424,0.82,0,174,58,116,116,116,58,116,0,58,0,0,58,58,-58,0,31,18
927061,2022-08-06 19:15:00+00:00,1659813300,FT,90,1659813300,1659816900,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Olimpico Grande Torino,Torino,943,D. Ghersini,Torino,503,https://media.api-sports.io/football/teams/503.png,Palermo,522,https://media.api-sports.io/football/teams/522.png,3,0,0,0,3,0,4,9,15,2,11,4,6,7,5.0,0.68,1.0,0.0,5,603,540,0.9,5,2,7,0,3,4,7,2,1.0,0.32,0.0,0.0,1,286,223,0.78,522,0,522,0,116,174,232,58,174,0,0,0,58,58,406,-174,4,39
897495,2022-08-07 15:45:00+00:00,1659887100,FT,90,1659887100,1659890700,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Pierluigi Penzo,Venezia,948,D. Paterna,Venezia,517,https://media.api-sports.io/football/teams/517.png,Ascoli,507,https://media.api-sports.io/football/teams/507.png,2,3,0,1,2,3,3,5,9,1,3,6,18,2,1.0,0.45,3.0,0.0,4,388,309,0.8,8,4,15,3,9,6,9,6,3.0,0.55,1.0,0.0,1,465,385,0.83,0,232,116,290,174,232,58,116,0,58,0,58,58,0,-58,58,24,11
927062,2022-08-07 16:00:00+00:00,1659888000,FT,90,1659888000,1659891600,0.0,Italy,137,Coppa Italia,https://media.api-sports.io/flags/it.svg,https://media.api-sports.io/football/leagues/137.png,2022,1St Round,Stadio Marc'Antonio Bentegodi,Verona,890,N. Baroni,Verona,504,https://media.api-sports.io/football/teams/504.png,Bari,508,https://media.api-sports.io/football/teams/508.png,1,4,1,2,1,4,7,0,9,2,6,3,11,4,2.0,0.53,2.0,1.0,5,430,341,0.79,9,1,11,1,7,4,5,2,1.0,0.47,2.0,0.0,6,387,303,0.78,0,174,58,232,232,116,58,116,0,58,0,0,58,58,-174,116,37,14
