fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
571475,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,1,4,5,0,1,4,10,2,0,43%,2,1,1,482,401,83%
571475,83,Nantes,https://media.api-sports.io/football/teams/83.png,1,3,6,2,0,6,15,3,3,57%,3,0,1,618,551,89%
571474,89,Dijon,https://media.api-sports.io/football/teams/89.png,1,5,9,3,5,4,15,3,2,53%,,,3,530,471,89%
571474,77,Angers,https://media.api-sports.io/football/teams/77.png,4,5,12,3,9,3,8,9,1,47%,,,1,438,382,87%
571473,79,Lille,https://media.api-sports.io/football/teams/79.png,1,4,5,0,1,4,12,4,,51%,0,1,1,501,421,84%
571473,94,Rennes,https://media.api-sports.io/football/teams/94.png,2,9,16,5,9,7,16,2,,49%,1,1,0,480,407,85%
571477,91,Monaco,https://media.api-sports.io/football/teams/91.png,5,12,22,5,16,6,8,8,,76%,1,,1,735,665,90%
571477,93,Reims,https://media.api-sports.io/football/teams/93.png,3,4,9,2,7,2,14,1,,24%,3,,3,235,162,69%
571478,92,Nimes,https://media.api-sports.io/football/teams/92.png,5,5,12,2,10,2,14,4,0,44%,2,0,3,333,246,74%
571478,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,3,5,10,2,6,4,17,4,3,56%,3,1,1,418,321,77%
571472,97,Lorient,https://media.api-sports.io/football/teams/97.png,7,2,10,1,9,1,17,6,1,49%,3,,0,400,329,82%
571472,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,1,3,7,3,1,6,10,1,2,51%,2,,4,419,330,79%
571479,84,Nice,https://media.api-sports.io/football/teams/84.png,2,0,4,2,2,2,17,1,0,57%,2,,4,515,441,86%
571479,116,Lens,https://media.api-sports.io/football/teams/116.png,4,9,16,3,12,4,18,7,1,43%,3,,0,353,292,83%
571482,80,Lyon,https://media.api-sports.io/football/teams/80.png,12,10,27,5,22,5,12,13,0,64%,3,,1,538,482,90%
571482,89,Dijon,https://media.api-sports.io/football/teams/89.png,2,1,6,3,2,4,7,2,4,36%,3,,9,311,238,77%
571489,94,Rennes,https://media.api-sports.io/football/teams/94.png,7,8,16,1,7,9,18,2,1,66%,3,1,2,611,523,86%
571489,82,Montpellier,https://media.api-sports.io/football/teams/82.png,3,6,10,1,6,4,16,1,1,34%,2,1,6,293,212,72%
571491,95,Strasbourg,https://media.api-sports.io/football/teams/95.png,0,6,6,0,3,3,14,3,1,44%,2,,,441,360,82%
571491,84,Nice,https://media.api-sports.io/football/teams/84.png,2,1,3,0,3,0,11,1,1,56%,6,,,573,495,86%
571490,93,Reims,https://media.api-sports.io/football/teams/93.png,0,4,4,0,1,3,20,1,2,50%,4,,2,535,449,84%
571490,79,Lille,https://media.api-sports.io/football/teams/79.png,3,6,10,1,4,6,11,2,2,50%,1,,0,532,434,82%
571485,77,Angers,https://media.api-sports.io/football/teams/77.png,2,4,12,6,6,6,12,5,1,57%,1,,5,538,460,86%
571485,78,Bordeaux,https://media.api-sports.io/football/teams/78.png,7,0,7,0,7,0,19,7,1,43%,3,,2,410,333,81%
571487,83,Nantes,https://media.api-sports.io/football/teams/83.png,4,3,8,1,7,1,17,4,2,33%,3,2,8,275,174,63%
571487,92,Nimes,https://media.api-sports.io/football/teams/92.png,9,5,18,4,14,4,9,8,1,67%,2,0,2,532,429,81%
571486,112,Metz,https://media.api-sports.io/football/teams/112.png,4,8,14,2,7,7,14,10,0,54%,0,0,1,471,379,80%
571486,91,Monaco,https://media.api-sports.io/football/teams/91.png,2,1,3,0,2,1,20,1,4,46%,5,1,4,404,302,75%
571488,1063,Saint Etienne,https://media.api-sports.io/football/teams/1063.png,5,4,13,4,10,3,14,2,0,52%,2,,1,431,357,83%
571488,97,Lorient,https://media.api-sports.io/football/teams/97.png,1,2,6,3,4,2,23,5,1,48%,1,,3,378,295,78%
571484,106,Stade Brestois 29,https://media.api-sports.io/football/teams/106.png,4,13,19,2,16,3,17,10,3,58%,2,,1,490,398,81%
571484,81,Marseille,https://media.api-sports.io/football/teams/81.png,4,2,7,1,6,1,13,2,2,42%,4,,2,355,260,73%
571483,116,Lens,https://media.api-sports.io/football/teams/116.png,3,3,7,1,6,1,21,4,3,21%,2,,1,236,164,69%
