fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1223977,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,2,4,7,1,4,3,3,7,1,30%,1,,3,293,244,83%,1.31,0
1223981,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,2,6,10,2,7,3,12,1,3,29%,2,,6,248,170,69%,1.97,0
1223981,157,Bayern München,https://media.api-sports.io/football/teams/157.png,8,2,15,5,14,1,11,7,1,71%,3,,0,609,520,85%,2.42,0
1223983,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,3,7,11,1,6,5,9,4,1,61%,2,,1,545,439,81%,0.94,0
1223983,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,3,2,5,0,3,2,15,2,0,39%,3,,3,350,246,70%,1.12,0
1223990,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,5,5,11,1,5,6,10,5,2,39%,3,,1,367,272,74%,1.07,0
1223990,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,1,4,8,3,5,3,11,4,3,61%,1,,4,591,464,79%,0.53,0
1223989,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,1,0,5,4,3,2,11,5,8,47%,2,0,5,443,367,83%,0.41,0
1223989,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,4,3,9,2,5,4,16,6,3,53%,7,1,1,524,460,88%,0.61,0
1223987,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,7,8,18,3,13,5,10,1,1,50%,0,,2,465,398,86%,2.48,0
1223987,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,3,4,11,4,3,8,10,4,1,50%,3,,4,444,375,84%,0.94,0
1223985,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,12,8,28,8,21,7,6,11,2,64%,4,,4,497,431,87%,3.85,0
1223985,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,7,1,11,3,6,5,12,2,2,36%,2,,8,288,223,77%,2.26,0
1223991,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,4,8,15,3,6,9,9,3,1,39%,1,,3,355,267,75%,0.66,0
1223991,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,6,5,15,4,12,3,10,4,2,61%,0,,4,577,485,84%,2.69,0
1223992,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,6,13,2,7,6,17,1,2,54%,4,,2,412,339,82%,1.10,1
1223992,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,4,13,4,7,6,14,7,1,46%,7,,5,332,246,74%,1.29,1
1223984,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,10,9,26,7,18,8,7,18,0,63%,3,,1,577,501,87%,2.33,0
1223984,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,4,3,8,1,5,3,8,2,5,37%,1,,8,351,291,83%,1.11,0
1223988,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,8,5,15,2,9,6,15,5,2,36%,1,,0,299,224,75%,3.06,0
1223988,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,1,11,15,3,8,7,10,6,2,64%,4,,4,523,441,84%,0.68,0
1223986,157,Bayern München,https://media.api-sports.io/football/teams/157.png,3,3,12,6,11,1,13,2,1,67%,1,,3,704,629,89%,1.69,0
1223986,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,3,4,9,2,4,5,12,4,0,33%,0,,1,351,261,74%,1.09,0
1223994,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,6,3,13,4,11,2,12,8,0,61%,2,,2,559,481,86%,2.44,-2
1223994,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,4,2,11,5,8,3,18,1,1,39%,2,,2,342,270,79%,1.78,-2
1223996,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,9,8,26,9,21,5,5,5,7,54%,0,,2,435,342,79%,3.36,1
1223996,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,3,6,13,4,9,4,16,6,2,46%,3,,6,374,269,72%,0.89,1
1223998,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,4,6,18,8,11,7,7,5,0,60%,1,,4,501,407,81%,1.67,0
1223998,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,6,4,14,4,11,3,18,4,3,40%,2,,3,344,271,79%,2.57,0
1224000,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,7,4,15,4,11,4,14,6,8,44%,2,,4,420,328,78%,1.65,1
1224000,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,7,2,12,3,8,4,12,2,2,56%,2,,6,549,454,83%,2.20,1
1223995,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,5,4,15,6,9,6,9,4,2,40%,2,,3,409,347,85%,0.88,0
1223995,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,8,6,20,6,14,6,10,12,1,60%,2,,4,630,578,92%,3.62,0
1223993,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,3,6,15,6,8,7,8,6,1,68%,2,,3,745,657,88%,1.24,1
1223993,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,3,4,10,3,9,1,19,5,1,32%,3,,3,350,259,74%,0.61,1
1224001,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,1,3,5,1,4,1,12,2,,29%,0,,7,319,244,76%,0.27,0
1224001,157,Bayern München,https://media.api-sports.io/football/teams/157.png,12,6,23,5,18,5,11,10,,71%,1,,0,800,736,92%,3.25,0
1223997,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,9,7,18,2,16,2,12,7,1,43%,4,,2,315,235,75%,2.61,0
1223997,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,3,3,11,5,6,5,10,7,2,57%,3,,5,436,343,79%,0.52,0
1223999,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,5,6,16,5,9,7,12,10,4,58%,3,0,2,477,389,82%,1.13,0
1223999,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,5,6,14,3,13,1,7,4,1,42%,1,1,4,357,268,75%,2.06,0
1224007,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,8,12,29,9,22,7,7,14,1,73%,3,1,0,542,462,85%,2.46,0
1224007,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,3,2,5,0,4,1,12,1,2,27%,5,1,5,202,117,58%,0.84,0
1224006,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,0,0,0,0,0,0,4,1,0,30%,0,,3,358,283,79%,0.00,0
1224006,157,Bayern München,https://media.api-sports.io/football/teams/157.png,7,5,25,13,17,8,13,4,1,70%,3,,0,844,779,92%,3.04,0
1224009,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,3,7,14,4,8,6,19,2,0,44%,4,,2,345,255,74%,0.84,0
1224009,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,4,8,14,2,9,5,9,5,4,56%,1,,1,428,334,78%,1.51,0
1224005,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,1,5,7,1,5,2,6,3,2,42%,1,,2,374,285,76%,0.68,0
1224005,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,5,6,15,4,8,7,7,9,1,58%,1,,1,514,411,80%,1.39,0
1224008,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,2,4,12,6,6,6,17,5,1,51%,3,,2,456,376,82%,1.21,0
1224008,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,3,2,7,2,4,3,18,5,0,49%,3,,1,425,323,76%,0.39,0
1224004,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,4,8,19,7,13,6,10,8,0,37%,1,,7,368,310,84%,2.76,0
1224004,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,7,6,25,12,16,9,12,5,2,63%,1,,2,639,572,90%,1.94,0
1224002,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,7,7,20,6,13,7,6,6,4,79%,4,0,2,773,707,91%,1.92,0
1224002,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,4,5,9,0,4,5,14,2,1,21%,5,1,3,203,139,68%,0.66,0
1224003,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,9,6,17,2,11,6,10,6,3,52%,1,,2,480,420,88%,3.39,-1
1224003,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,3,2,7,2,6,1,6,4,2,48%,3,,4,457,391,86%,0.66,-1
1224010,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,4,10,17,3,15,2,6,3,2,31%,2,,5,325,231,71%,1.35,0
1224010,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,5,4,10,1,8,2,8,1,1,69%,1,,4,757,654,86%,0.66,0
1224013,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,8,8,23,7,16,7,12,11,2,66%,2,,3,556,492,88%,3.25,-2
1224013,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,5,3,10,2,6,4,9,0,3,34%,0,,4,285,206,72%,1.27,-2
1224015,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,2,6,9,1,7,2,7,4,7,73%,3,,1,632,549,87%,1.17,1
1224015,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,4,4,10,2,6,4,18,2,1,27%,3,,2,235,154,66%,1.14,1
1224016,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,2,2,5,1,5,0,20,1,2,30%,5,0,2,251,159,63%,1.10,0
1224016,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,4,6,18,8,10,8,10,3,3,70%,2,1,0,578,482,83%,1.85,0
1224018,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,2,2,8,4,7,1,11,2,3,64%,3,,2,610,511,84%,0.86,0
1224018,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,2,6,9,1,5,4,12,4,1,36%,1,,1,341,235,69%,0.66,0
1224017,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,2,3,7,2,4,3,10,7,0,50%,4,1,4,391,296,76%,0.60,0
1224017,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,6,6,14,2,11,3,10,6,2,50%,4,1,2,389,291,75%,1.46,0
1224012,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,7,5,17,5,14,3,9,8,1,59%,1,,1,561,478,85%,3.05,0
1224012,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,1,3,7,3,7,0,13,5,1,41%,2,,2,384,302,79%,1.08,0
1224011,157,Bayern München,https://media.api-sports.io/football/teams/157.png,3,11,18,4,5,13,11,6,,69%,1,,1,714,644,90%,1.38,0
1224011,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,2,1,3,0,1,2,15,1,,31%,3,,2,319,238,75%,0.06,0
1224019,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,2,10,3,4,6,12,4,1,47%,1,,6,381,302,79%,1.01,0
1224019,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,10,3,20,7,15,5,12,9,1,53%,3,,3,421,357,85%,1.93,0
1224014,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,5,4,10,1,7,3,11,2,1,35%,3,1,6,322,258,80%,1.29,-1
1224014,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,10,3,23,10,19,4,19,6,1,65%,3,0,1,589,531,90%,3.33,-1
1224025,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,5,6,15,4,13,2,13,6,3,34%,2,,3,305,215,70%,1.29,-1
1224025,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,4,6,11,1,10,1,15,5,2,66%,4,,3,603,497,82%,0.50,-1
1224024,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,3,5,12,4,7,5,7,7,,58%,1,,2,614,521,85%,1.01,0
1224024,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,3,6,15,6,7,8,9,5,,42%,1,,4,441,357,81%,1.04,0
1224020,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,7,6,23,10,15,8,5,12,3,74%,2,,3,796,732,92%,2.08,0
1224020,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,4,2,8,2,7,1,9,3,1,26%,2,,5,283,208,73%,1.65,0
1224027,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,5,5,18,8,11,7,11,7,5,58%,1,,2,406,310,76%,1.75,0
1224027,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,5,17,7,11,6,12,6,1,42%,2,,4,307,203,66%,2.47,0
1224026,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,5,4,14,5,8,6,15,3,4,33%,4,,3,281,187,67%,1.48,0
1224026,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,4,3,8,1,4,4,17,3,0,67%,4,,3,592,489,83%,0.74,0
1224028,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,4,6,19,9,15,4,12,2,1,55%,0,,1,504,399,79%,1.09,1
1224028,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,4,3,8,1,4,4,16,2,1,45%,3,,4,420,320,76%,1.10,1
1224023,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,4,6,14,4,10,4,12,3,1,45%,2,,1,397,289,73%,1.05,0
1224023,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,2,6,13,5,7,6,13,2,2,55%,2,,4,491,388,79%,1.49,0
1224022,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,4,2,6,0,5,1,10,0,3,26%,1,,10,305,235,77%,1.21,-1
1224022,157,Bayern München,https://media.api-sports.io/football/teams/157.png,13,6,24,5,15,9,6,11,5,74%,1,,1,853,777,91%,2.18,-1
1224021,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,6,7,20,7,14,6,10,10,,68%,1,,3,664,595,90%,2.05,1
1224021,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,5,2,7,0,6,1,7,5,,32%,4,,5,323,251,78%,0.89,1
1224031,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,7,9,20,4,16,4,8,7,1,75%,2,,2,767,712,93%,2.95,0
1224031,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,3,2,10,5,6,4,7,1,1,25%,1,,5,250,189,76%,0.63,0
1224033,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,6,4,15,5,7,8,11,5,0,57%,1,,2,575,477,83%,0.81,-1
1224033,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,3,6,9,0,4,5,7,4,2,43%,1,,3,429,348,81%,0.56,-1
1224036,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,10,7,20,3,17,3,15,6,0,66%,3,,4,523,427,82%,3.61,0
1224036,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,6,6,19,7,14,5,9,3,2,34%,3,,7,257,175,68%,2.09,0
1224035,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,2,4,17,11,12,5,12,5,2,53%,1,,3,509,401,79%,0.60,0
1224035,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,5,3,11,3,7,4,15,3,0,47%,3,,2,459,347,76%,1.93,0
1224032,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,7,4,12,1,9,3,10,4,3,50%,1,,3,415,321,77%,2.45,0
1224032,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,4,5,13,4,8,5,12,2,0,50%,1,,4,419,327,78%,2.66,0
1224029,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,9,10,27,8,18,9,9,8,2,54%,2,,0,545,498,91%,3.89,1
1224029,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,2,4,9,3,6,3,5,3,2,46%,1,,7,470,412,88%,1.94,1
1224030,157,Bayern München,https://media.api-sports.io/football/teams/157.png,10,8,22,4,16,6,6,7,2,66%,0,,1,698,627,90%,3.27,0
1224030,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,1,2,4,1,2,2,10,3,2,34%,2,,6,363,281,77%,0.40,0
1224037,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,6,12,1,9,3,8,7,1,48%,2,,2,433,343,79%,1.37,1
1224037,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,4,6,14,4,12,2,11,3,4,52%,1,,4,480,394,82%,1.13,1
1224034,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,6,7,14,1,8,6,15,4,4,43%,1,1,3,387,302,78%,2.21,0
1224034,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,7,4,15,4,11,4,9,4,0,57%,1,0,3,530,436,82%,2.08,0
1224043,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,6,8,23,9,11,12,16,2,2,52%,3,,5,473,383,81%,1.65,0
1224043,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,5,4,9,0,6,3,16,4,0,48%,2,,6,441,343,78%,0.60,0
1224042,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,4,7,12,1,5,7,13,3,1,24%,3,0,3,224,154,69%,0.55,-1
1224042,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,4,4,11,3,7,4,10,5,1,76%,3,1,2,722,637,88%,0.99,-1
1224038,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,6,9,16,1,12,4,6,9,2,59%,3,1,2,528,467,88%,1.63,0
1224038,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,3,3,9,3,7,2,17,5,3,41%,6,1,4,368,298,81%,0.51,0
1224039,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,9,2,12,1,10,2,9,3,1,43%,3,,4,413,334,81%,1.84,1
1224039,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,5,8,15,2,9,6,7,3,1,57%,2,,6,559,473,85%,1.73,1
1224046,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,5,3,14,6,9,5,9,7,2,54%,0,,4,499,400,80%,0.79,0
1224046,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,4,5,9,0,5,4,12,6,3,46%,3,,5,433,344,79%,1.09,0
1224041,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,8,5,13,0,9,4,9,3,3,43%,1,,4,468,378,81%,1.60,0
1224041,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,5,7,14,2,12,2,11,5,1,57%,1,,6,613,521,85%,1.33,0
1224045,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,2,3,6,1,2,4,15,2,3,28%,1,,5,274,188,69%,0.56,0
1224045,157,Bayern München,https://media.api-sports.io/football/teams/157.png,10,7,19,2,11,8,6,6,3,72%,1,,1,742,669,90%,2.20,0
1224044,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,4,7,13,2,10,3,13,4,4,49%,5,0,4,448,332,74%,1.45,0
1224044,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,5,6,17,6,11,6,7,5,1,51%,3,1,3,491,379,77%,1.81,0
1224040,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,3,12,17,2,10,7,12,7,,47%,1,,4,380,289,76%,1.57,1
1224040,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,4,3,12,5,5,7,16,3,,53%,2,,3,444,355,80%,0.70,1
1224047,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,5,9,19,5,15,4,13,10,9,52%,3,,1,447,373,83%,2.19,0
1224047,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,1,2,4,1,3,1,14,2,0,48%,4,,5,434,350,81%,0.28,0
1224048,157,Bayern München,https://media.api-sports.io/football/teams/157.png,7,4,16,5,12,4,2,7,1,78%,0,,1,863,794,92%,2.48,0
1224048,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,1,3,8,4,7,1,9,4,3,22%,2,,4,247,169,68%,0.50,0
1224053,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,6,5,18,7,11,7,7,8,0,70%,1,,0,624,533,85%,1.24,0
1224053,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,1,2,3,0,2,1,14,1,1,30%,3,,4,269,182,68%,0.43,0
1224051,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,6,3,12,3,7,5,10,7,2,68%,0,,1,620,522,84%,0.75,0
1224051,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,3,1,7,3,5,2,10,2,0,32%,1,,6,306,220,72%,0.94,0
1224050,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,9,2,18,7,11,7,6,5,0,65%,1,,6,588,501,85%,3.53,-2
1224050,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,8,3,11,0,7,4,15,2,1,35%,2,,2,310,223,72%,1.79,-2
1224055,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,6,4,11,1,8,3,16,5,1,45%,4,,4,329,242,74%,1.09,0
1224055,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,5,9,17,3,14,3,14,6,0,55%,5,,5,389,305,78%,1.23,0
1224049,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,7,5,20,8,16,4,11,4,2,56%,3,,1,517,427,83%,2.21,0
1224049,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,3,1,7,3,4,3,12,0,2,44%,4,,5,406,321,79%,0.48,0
1224052,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,2,3,10,5,6,4,9,8,2,51%,1,,2,482,377,78%,0.77,0
1224052,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,2,5,9,2,5,4,12,4,2,49%,2,,2,459,362,79%,0.53,0
1224054,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,8,7,16,1,12,4,12,7,2,47%,1,0,4,486,395,81%,2.46,-1
1224054,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,5,5,15,5,12,3,10,7,1,53%,4,1,4,531,453,85%,1.46,-1
1224062,182,Union Berlin,https://media.api-sports.io/football/teams/182.png,6,2,12,4,4,8,11,4,4,40%,2,,4,373,284,76%,0.75,0
1224062,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,4,7,14,3,8,6,8,1,1,60%,0,,6,574,478,83%,1.69,0
1224059,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,5,7,16,4,12,4,10,6,0,61%,3,,4,534,444,83%,1.72,0
1224059,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,3,12,4,9,3,19,3,2,39%,2,,3,359,258,72%,0.60,0
1224061,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,9,3,13,1,11,2,17,8,3,52%,3,0,0,478,403,84%,2.02,0
1224061,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,1,1,2,0,2,0,5,0,0,48%,1,1,6,442,359,81%,0.86,0
1224063,176,VfL Bochum,https://media.api-sports.io/football/teams/176.png,3,6,15,6,6,9,10,6,1,29%,0,,3,282,216,77%,0.70,0
1224063,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,3,4,11,4,8,3,9,4,3,71%,1,,2,719,641,89%,1.24,0
1224064,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,0,2,3,1,1,2,10,5,0,25%,2,,5,268,197,74%,0.08,0
1224064,157,Bayern München,https://media.api-sports.io/football/teams/157.png,6,4,13,3,7,6,7,10,2,75%,2,,0,830,743,90%,0.83,0
1224057,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,4,4,11,3,7,4,14,8,2,62%,2,,4,617,534,87%,0.53,1
1224057,163,Borussia Mönchengladbach,https://media.api-sports.io/football/teams/163.png,4,4,14,6,9,5,7,4,4,38%,2,,4,376,304,81%,1.15,1
1224060,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,4,5,16,7,9,7,16,10,2,44%,2,,2,442,360,81%,0.94,0
1224060,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,2,4,11,5,5,6,7,6,3,56%,3,,4,561,468,83%,0.46,0
1224056,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,11,5,22,6,15,7,10,8,5,60%,2,,2,561,480,86%,2.57,0
1224056,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,5,2,8,1,5,3,15,3,4,40%,3,,8,373,290,78%,1.33,0
1224058,180,1. FC Heidenheim,https://media.api-sports.io/football/teams/180.png,4,7,19,8,13,6,9,5,4,65%,1,,3,507,422,83%,2.42,0
1224058,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,6,3,13,4,11,2,23,5,0,35%,6,,3,272,189,69%,1.52,0
1224067,157,Bayern München,https://media.api-sports.io/football/teams/157.png,14,12,33,7,23,10,9,8,1,80%,0,0,2,883,812,92%,3.77,2
1224067,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,1,1,2,0,2,0,9,0,0,20%,2,1,11,221,153,69%,0.10,2
1224071,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,3,10,2,6,4,7,8,1,55%,1,,4,510,423,83%,0.58,0
