fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,passes_key,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,fouls_committed,fouls_drawn,shots_on,offsides,goals_total,goals_assists,tackles_blocks,penalty_commited,penalty_won
747062,Frosinone,512,31098,Federico Ravaglia,https://media.api-sports.io/football/players/31098.png,90.0,1,G,6.3,False,False,2,1.0,17.0,8,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,31071,Nicolò Brighenti,https://media.api-sports.io/football/players/31071.png,61.0,23,D,6.3,True,False,0,,20.0,12,0,0,0,0,,1.0,1.0,1.0,1.0,10.0,5.0,1.0,1.0,1.0,3.0,,,,,,,,
747062,Frosinone,512,268341,Frederico Gatti,https://media.api-sports.io/football/players/268341.png,90.0,6,D,6.7,False,False,0,,44.0,36,1,0,0,0,,1.0,,1.0,2.0,11.0,6.0,,,,3.0,2.0,,,,,,,
747062,Frosinone,512,31551,Przemysław Szymiński,https://media.api-sports.io/football/players/31551.png,90.0,25,D,6.3,False,False,0,,61.0,54,0,0,0,0,,,1.0,1.0,,2.0,1.0,,,,,,,,,,,,
747062,Frosinone,512,31079,Francesco Zampano,https://media.api-sports.io/football/players/31079.png,90.0,11,D,6.7,False,False,0,,32.0,27,0,0,0,0,,2.0,1.0,2.0,1.0,12.0,4.0,3.0,1.0,,2.0,,1.0,,,,,,
747062,Frosinone,512,30996,Marcus Rohdén,https://media.api-sports.io/football/players/30996.png,70.0,7,M,6.3,False,False,0,,16.0,10,0,0,0,0,,,,2.0,,4.0,3.0,,,,,,,,,,,,
747062,Frosinone,512,31086,Raffaele Maiello,https://media.api-sports.io/football/players/31086.png,90.0,8,M,7.2,False,False,0,,93.0,76,0,0,0,0,,,3.0,1.0,2.0,6.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,
747062,Frosinone,512,291780,Daniel Boloca,https://media.api-sports.io/football/players/291780.png,90.0,21,M,7.3,False,False,0,,49.0,46,0,0,0,0,,,3.0,1.0,1.0,12.0,8.0,5.0,4.0,,,1.0,,,,,,,
747062,Frosinone,512,32020,Luigi Canotto,https://media.api-sports.io/football/players/32020.png,76.0,27,F,6.9,False,False,0,,8.0,7,0,0,0,0,,3.0,,1.0,,11.0,5.0,2.0,1.0,2.0,1.0,3.0,2.0,,,,,,
747062,Frosinone,512,31091,Camillo Ciano,https://media.api-sports.io/football/players/31091.png,77.0,28,F,7.5,False,False,0,,21.0,16,0,0,0,0,,2.0,3.0,,,5.0,3.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,
747062,Frosinone,512,31219,Alessio Zerbin,https://media.api-sports.io/football/players/31219.png,70.0,24,F,7.3,False,False,0,,15.0,13,0,0,0,0,,5.0,,,1.0,6.0,1.0,1.0,,,2.0,1.0,3.0,,1.0,,,,
747062,Frosinone,512,31748,Victor De Lucia,https://media.api-sports.io/football/players/31748.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,327774,Lorenzo Palmisani,https://media.api-sports.io/football/players/327774.png,,36,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,107116,Luka Koblar,https://media.api-sports.io/football/players/107116.png,,37,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,327769,Federico Bevilacqua,https://media.api-sports.io/football/players/327769.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,56309,Matteo Cotali,https://media.api-sports.io/football/players/56309.png,29.0,29,D,6.7,False,True,0,,21.0,20,0,0,0,0,,,1.0,1.0,,5.0,1.0,,,1.0,3.0,,,,,,,,
747062,Frosinone,512,31334,Luca Garritano,https://media.api-sports.io/football/players/31334.png,14.0,16,M,6.5,False,True,0,,8.0,6,0,0,0,0,,1.0,,,,1.0,,1.0,,,,,,,,,,,
747062,Frosinone,512,31242,Mattia Vitale,https://media.api-sports.io/football/players/31242.png,,13,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,128489,Alessio Tribuzzi,https://media.api-sports.io/football/players/128489.png,20.0,19,M,7.7,False,True,0,,9.0,8,0,0,0,0,,,2.0,1.0,,5.0,5.0,3.0,3.0,,,1.0,,,,1.0,,,
747062,Frosinone,512,266083,Hamza Haoudi,https://media.api-sports.io/football/players/266083.png,,15,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,112396,Alexander Satariano,https://media.api-sports.io/football/players/112396.png,,20,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Frosinone,512,31660,Pietro Iemmello,https://media.api-sports.io/football/players/31660.png,13.0,10,F,6.7,False,True,0,,3.0,1,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
747062,Frosinone,512,72388,Gabriel Charpentier,https://media.api-sports.io/football/players/72388.png,20.0,9,F,7.5,False,True,0,,4.0,3,0,0,0,0,,2.0,,,,1.0,,,,,,,2.0,,1.0,,,,
747062,Parma,523,254,Gianluigi Buffon,https://media.api-sports.io/football/players/254.png,90.0,1,G,7.9,False,False,2,7.0,30.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
747062,Parma,523,180763,Botond Balogh,https://media.api-sports.io/football/players/180763.png,90.0,4,D,6.3,False,False,0,,26.0,18,1,0,0,0,,,,1.0,2.0,4.0,2.0,,,,1.0,1.0,,,,,,,
747062,Parma,523,2443,Yordan Osorio,https://media.api-sports.io/football/players/2443.png,90.0,24,D,6.2,False,False,0,,31.0,26,0,0,0,0,,1.0,,,,6.0,3.0,2.0,,,,1.0,,,,,,,
747062,Parma,523,31011,Riccardo Gagliolo,https://media.api-sports.io/football/players/31011.png,90.0,5,D,6.7,True,False,0,,46.0,40,1,0,0,0,,,,2.0,2.0,11.0,5.0,,,1.0,4.0,,,,,,,,
747062,Parma,523,1014,Simon Sohm,https://media.api-sports.io/football/players/1014.png,90.0,19,M,6.6,False,False,0,,22.0,17,0,0,0,0,,,,1.0,3.0,1.0,1.0,,,,,,,,,,,,
747062,Parma,523,14341,Stanko Jurić,https://media.api-sports.io/football/players/14341.png,90.0,11,M,6.6,False,False,0,,21.0,15,0,0,0,0,,1.0,,,3.0,11.0,6.0,,,1.0,1.0,,,,,,,,
747062,Parma,523,30871,Pasquale Schiattarella,https://media.api-sports.io/football/players/30871.png,79.0,21,M,7.2,False,False,0,,41.0,37,0,0,0,0,,,,3.0,1.0,5.0,5.0,,,,,1.0,,,,,,,
747062,Parma,523,2057,Franco Vázquez,https://media.api-sports.io/football/players/2057.png,79.0,10,M,6.2,False,False,0,,23.0,15,0,0,0,0,,1.0,,2.0,1.0,15.0,6.0,2.0,,4.0,2.0,2.0,,,,,,,
747062,Parma,523,43036,Dennis Man,https://media.api-sports.io/football/players/43036.png,86.0,98,F,7.6,False,False,0,,16.0,12,0,0,0,0,,2.0,3.0,1.0,,10.0,5.0,1.0,1.0,2.0,1.0,3.0,1.0,,1.0,,,,
747062,Parma,523,31348,Gennaro Tutino,https://media.api-sports.io/football/players/31348.png,66.0,9,F,7.5,False,False,0,,16.0,13,0,0,0,0,,2.0,,,,3.0,2.0,,,1.0,,2.0,2.0,,1.0,,,,
747062,Parma,523,6579,Juan Brunetta,https://media.api-sports.io/football/players/6579.png,90.0,8,F,7.7,False,False,0,,30.0,18,0,0,0,0,,1.0,4.0,1.0,,18.0,8.0,7.0,3.0,3.0,,4.0,,1.0,,2.0,,,
747062,Parma,523,31220,Simone Colombi,https://media.api-sports.io/football/players/31220.png,,34,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,289513,Martin Turk,https://media.api-sports.io/football/players/289513.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,6221,Lautaro Valenti,https://media.api-sports.io/football/players/6221.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,162592,Daan Dierckx,https://media.api-sports.io/football/players/162592.png,,3,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,8553,Maxime Busi,https://media.api-sports.io/football/players/8553.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,31014,Simone Iacoponi,https://media.api-sports.io/football/players/31014.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,135841,Vassilis Zagaritis,https://media.api-sports.io/football/players/135841.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747062,Parma,523,31489,Gastón Brugman,https://media.api-sports.io/football/players/31489.png,11.0,16,M,6.3,False,True,0,,2.0,1,0,0,0,0,,,,,1.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,
747062,Parma,523,91424,Drissa Camara,https://media.api-sports.io/football/players/91424.png,11.0,23,M,6.2,False,True,0,,1.0,,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
747062,Parma,523,40592,Adrian Benedyczak,https://media.api-sports.io/football/players/40592.png,24.0,17,F,6.2,False,True,0,,2.0,2,0,0,0,0,,,,,,3.0,,1.0,,,1.0,,,,,,,,
747062,Parma,523,301323,Daniele Iacoponi,https://media.api-sports.io/football/players/301323.png,8.0,7,F,6.7,False,True,0,,,,0,0,0,0,,,,,,2.0,2.0,,,,,2.0,,,,,,,
747064,Pordenone,862,30794,Samuele Perisan,https://media.api-sports.io/football/players/30794.png,90.0,22,G,6.7,False,False,1,1.0,29.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,30988,Federico Valietti,https://media.api-sports.io/football/players/30988.png,90.0,24,D,6.3,False,False,0,,40.0,31,0,0,0,0,,,,1.0,,3.0,2.0,,,,1.0,,,,,,,,
747064,Pordenone,862,31637,Michele Camporese,https://media.api-sports.io/football/players/31637.png,90.0,31,D,6.9,False,False,0,,64.0,46,0,0,0,0,,,1.0,,1.0,10.0,5.0,,,,,,,,,,,,
747064,Pordenone,862,31511,Alberto Barison,https://media.api-sports.io/football/players/31511.png,90.0,6,D,6.3,False,False,0,,31.0,17,0,0,0,0,,,,,,9.0,7.0,,,,1.0,,,,,,,,
747064,Pordenone,862,41036,Adam Chrzanowski,https://media.api-sports.io/football/players/41036.png,67.0,44,D,6.9,False,False,0,,31.0,25,0,0,0,0,,,2.0,2.0,,2.0,2.0,,,,,,,,,,,,
747064,Pordenone,862,30438,Nicolò Cambiaghi,https://media.api-sports.io/football/players/30438.png,90.0,28,M,6.9,False,False,0,,32.0,31,0,0,0,0,,2.0,1.0,2.0,1.0,18.0,8.0,2.0,1.0,2.0,4.0,5.0,2.0,,,,,,
747064,Pordenone,862,31527,Gianvito Misuraca,https://media.api-sports.io/football/players/31527.png,68.0,21,M,6.3,True,False,0,,31.0,22,1,0,0,0,,1.0,,1.0,1.0,9.0,3.0,1.0,,,3.0,2.0,,,,,,,
747064,Pordenone,862,31765,Luca Magnino,https://media.api-sports.io/football/players/31765.png,90.0,16,M,7.2,False,False,0,,42.0,34,0,0,0,0,,1.0,,2.0,4.0,9.0,5.0,2.0,1.0,1.0,1.0,2.0,,,,,1.0,,
747064,Pordenone,862,31528,Roberto Zammarini,https://media.api-sports.io/football/players/31528.png,58.0,33,M,6.9,False,False,0,,22.0,21,0,0,0,0,,1.0,,1.0,,8.0,6.0,,,,,5.0,,,,,,,
747064,Pordenone,862,1652,Frank Tsadjout,https://media.api-sports.io/football/players/1652.png,79.0,9,F,7,False,False,0,,17.0,14,0,0,0,0,,2.0,1.0,1.0,,15.0,8.0,1.0,1.0,1.0,,,,1.0,,,,,
747064,Pordenone,862,56851,Michael Folorunsho,https://media.api-sports.io/football/players/56851.png,90.0,90,F,7.3,False,False,0,,27.0,17,0,0,0,0,,1.0,3.0,1.0,,17.0,10.0,3.0,3.0,1.0,4.0,4.0,,,,,,,
747064,Pordenone,862,31508,Giacomo Bindi,https://media.api-sports.io/football/players/31508.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,136066,Gaetano Fasolino,https://media.api-sports.io/football/players/136066.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,127051,Kevin Biondi,https://media.api-sports.io/football/players/127051.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,31520,Mirko Stefani,https://media.api-sports.io/football/players/31520.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,31387,Nicola Falasco,https://media.api-sports.io/football/players/31387.png,23.0,54,D,6.9,False,True,0,,15.0,13,0,0,0,0,,,1.0,,,3.0,3.0,,,,,2.0,,,,,,,
747064,Pordenone,862,31512,Alessandro Bassoli,https://media.api-sports.io/football/players/31512.png,,26,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,31738,Jacopo Petriccione,https://media.api-sports.io/football/players/31738.png,22.0,8,M,6.7,False,True,0,,21.0,16,0,0,0,0,,,,,,6.0,4.0,1.0,1.0,,,2.0,,,,,,,
747064,Pordenone,862,31171,Amato Ciciretti,https://media.api-sports.io/football/players/31171.png,32.0,10,M,6.9,False,True,0,,16.0,14,0,0,0,0,,2.0,,,,,,,,,,,1.0,,,,,,
747064,Pordenone,862,30657,Simone Pasa,https://media.api-sports.io/football/players/30657.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,30960,Tomasz Kupisz,https://media.api-sports.io/football/players/30960.png,,20,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,56539,Davis Mensah,https://media.api-sports.io/football/players/56539.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Pordenone,862,56177,Karlo Butić,https://media.api-sports.io/football/players/56177.png,11.0,32,F,6.7,False,True,0,,2.0,2,0,0,0,0,,,1.0,,,,,,,,,,,,,,,,
747064,Perugia,524,47246,Leandro Chichizola,https://media.api-sports.io/football/players/47246.png,90.0,22,G,7.2,False,False,0,3.0,42.0,22,0,0,0,0,0.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
747064,Perugia,524,31392,Aleandro Rosi,https://media.api-sports.io/football/players/31392.png,90.0,2,D,6.6,False,False,0,,36.0,26,1,0,0,0,,,,1.0,1.0,13.0,5.0,1.0,,,1.0,1.0,,,,,,,
747064,Perugia,524,8552,Gabriele Angella,https://media.api-sports.io/football/players/8552.png,90.0,5,D,6.9,True,False,0,,49.0,35,0,0,0,0,,,,,,5.0,3.0,,,,,,,,,,,,
747064,Perugia,524,31041,Cristian Dell'Orco,https://media.api-sports.io/football/players/31041.png,90.0,15,D,6.9,False,False,0,,24.0,18,1,0,0,0,,,,1.0,1.0,6.0,3.0,1.0,1.0,,3.0,,,,,,,,
747064,Perugia,524,31398,Marcello Falzerano,https://media.api-sports.io/football/players/31398.png,75.0,23,M,6.9,False,False,0,,21.0,17,1,0,0,0,,,2.0,,1.0,6.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,,,,
747064,Perugia,524,31523,Salvatore Burrai,https://media.api-sports.io/football/players/31523.png,75.0,8,M,6.6,False,False,0,,47.0,34,0,0,0,0,,1.0,,3.0,,14.0,6.0,,,2.0,4.0,3.0,,,,,,,
747064,Perugia,524,31557,Simone Santoro,https://media.api-sports.io/football/players/31557.png,64.0,25,M,6.9,False,False,0,,31.0,22,1,0,0,0,,,1.0,2.0,1.0,10.0,4.0,1.0,,,2.0,2.0,,,,1.0,,,
747064,Perugia,524,31399,Christian Kouan,https://media.api-sports.io/football/players/31399.png,86.0,28,M,6.3,False,False,0,,20.0,14,2,1,0,0,,1.0,,1.0,,16.0,6.0,2.0,1.0,2.0,3.0,3.0,,,,,,,
747064,Perugia,524,30722,Francesco Lisi,https://media.api-sports.io/football/players/30722.png,90.0,44,M,6.9,False,False,0,,16.0,11,0,0,0,0,,2.0,2.0,2.0,1.0,8.0,3.0,1.0,,2.0,1.0,1.0,1.0,,,,,,
747064,Perugia,524,31625,Mirko Carretta,https://media.api-sports.io/football/players/31625.png,81.0,7,F,6.7,False,False,0,,12.0,6,1,0,0,0,,,,,,4.0,1.0,,,,1.0,1.0,,2.0,,,,,
747064,Perugia,524,56835,Jacopo Murano,https://media.api-sports.io/football/players/56835.png,81.0,11,F,7.2,False,False,0,,11.0,6,0,0,0,0,,2.0,,,,11.0,6.0,1.0,,,,1.0,1.0,,1.0,,,,
747064,Perugia,524,30850,Andrea Fulignati,https://media.api-sports.io/football/players/30850.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Perugia,524,326878,Luca Moro,https://media.api-sports.io/football/players/326878.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Perugia,524,195746,Samuele Righetti,https://media.api-sports.io/football/players/195746.png,15.0,3,D,6.6,False,True,0,,2.0,,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
747064,Perugia,524,302069,Samuele Angori,https://media.api-sports.io/football/players/302069.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747064,Perugia,524,63935,Gabriele Ferrarini,https://media.api-sports.io/football/players/63935.png,9.0,30,D,6.6,False,True,0,,,,0,0,0,0,,,,,,1.0,,,,,,,,,,,,,
747064,Perugia,524,162521,Emmanuel Gyabuaa,https://media.api-sports.io/football/players/162521.png,26.0,4,M,6.9,False,True,0,,4.0,3,0,0,0,0,,,,1.0,,7.0,4.0,1.0,1.0,,1.0,,,,,,,,
747064,Perugia,524,32077,Dimitrios Sounas,https://media.api-sports.io/football/players/32077.png,15.0,13,M,6.9,False,True,0,,,,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
747064,Perugia,524,56802,Andrea Bianchimano,https://media.api-sports.io/football/players/56802.png,9.0,20,F,6.3,False,True,0,,4.0,3,1,0,0,0,,1.0,1.0,,,5.0,1.0,,,,3.0,,,,,,,,
747064,Perugia,524,30891,Kalifa Manneh,https://media.api-sports.io/football/players/30891.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,31474,Elhan Kastrati,https://media.api-sports.io/football/players/31474.png,90.0,36,G,7.3,False,False,0,2.0,14.0,4,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,136017,Tommaso Cassandro,https://media.api-sports.io/football/players/136017.png,82.0,84,D,6.9,False,False,0,,47.0,37,1,0,0,0,,,1.0,2.0,1.0,8.0,3.0,1.0,1.0,2.0,2.0,,,,,,,,
747059,Cittadella,510,30649,Domenico Frare,https://media.api-sports.io/football/players/30649.png,90.0,15,D,7.3,False,False,0,,31.0,24,1,0,0,0,,2.0,,,1.0,8.0,4.0,,,,2.0,,1.0,,1.0,,,,
747059,Cittadella,510,30644,Davide Adorni,https://media.api-sports.io/football/players/30644.png,90.0,5,D,7,True,False,0,,32.0,21,1,0,0,0,,2.0,,4.0,,14.0,8.0,,,1.0,4.0,,2.0,,,,,,
747059,Cittadella,510,30645,Amedeo Benedetti,https://media.api-sports.io/football/players/30645.png,90.0,3,D,7.5,False,False,0,,33.0,19,1,0,0,0,,,2.0,1.0,1.0,9.0,6.0,1.0,1.0,1.0,1.0,4.0,,,,,,,
747059,Cittadella,510,31770,Alessio Vita,https://media.api-sports.io/football/players/31770.png,90.0,16,M,7.2,False,False,0,,27.0,18,0,0,0,0,,1.0,3.0,3.0,1.0,12.0,6.0,1.0,,1.0,1.0,3.0,,,,1.0,,,
747059,Cittadella,510,30928,Andrea Danzi,https://media.api-sports.io/football/players/30928.png,64.0,72,M,6.9,False,False,0,,24.0,19,0,0,0,0,,,,3.0,,8.0,5.0,1.0,1.0,1.0,2.0,,,,,,,,
747059,Cittadella,510,32158,Mario Gargiulo,https://media.api-sports.io/football/players/32158.png,82.0,20,M,6.9,False,False,0,,24.0,16,0,0,0,0,,2.0,,1.0,2.0,18.0,11.0,,,1.0,2.0,3.0,1.0,,,,,,
747059,Cittadella,510,31180,Enrico Baldini,https://media.api-sports.io/football/players/31180.png,90.0,92,M,8.2,False,False,0,,36.0,29,0,0,0,0,,3.0,6.0,,,15.0,10.0,6.0,5.0,,2.0,5.0,,,,,,,
747059,Cittadella,510,50798,Orji Okwonkwo,https://media.api-sports.io/football/players/50798.png,68.0,22,F,6.2,False,False,0,,11.0,7,0,0,0,0,,,,,,4.0,,,,,1.0,,,2.0,,,,,
747059,Cittadella,510,31497,Mirko Antonucci,https://media.api-sports.io/football/players/31497.png,69.0,48,F,6.6,False,False,0,,20.0,12,0,0,0,0,,1.0,,,,11.0,4.0,,,,2.0,3.0,1.0,,,,,,
747059,Cittadella,510,30641,Luca Maniero,https://media.api-sports.io/football/players/30641.png,,77,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,31675,Romano Perticone,https://media.api-sports.io/football/players/31675.png,8.0,2,D,6.6,False,True,0,,3.0,2,0,0,0,0,,,,,,2.0,2.0,,,,,1.0,,,,,,,
747059,Cittadella,510,32064,Daniele Donnarumma,https://media.api-sports.io/football/players/32064.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,31106,Alessandro Mattioli,https://media.api-sports.io/football/players/31106.png,,18,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,31780,Vincenzo Ciriello,https://media.api-sports.io/football/players/31780.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,31898,Nicola Pavan,https://media.api-sports.io/football/players/31898.png,26.0,26,M,7,False,True,0,,10.0,6,1,0,0,0,,,,3.0,,8.0,6.0,,,,1.0,,,,,,,,
747059,Cittadella,510,30596,Simone Icardi,https://media.api-sports.io/football/players/30596.png,,24,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,26982,Christian D'Urso,https://media.api-sports.io/football/players/26982.png,8.0,10,M,6.6,False,True,0,,4.0,4,0,0,0,0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,
747059,Cittadella,510,91526,Valerio Mastrantonio,https://media.api-sports.io/football/players/91526.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,30652,Simone Branca,https://media.api-sports.io/football/players/30652.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Cittadella,510,61278,Mamadou Tounkara,https://media.api-sports.io/football/players/61278.png,22.0,9,F,6.2,False,True,0,,6.0,5,0,0,0,0,,2.0,,,,5.0,,,,,3.0,,,2.0,,,,,
747059,Cittadella,510,56633,Camillo Tavernelli,https://media.api-sports.io/football/players/56633.png,21.0,21,F,6.3,False,True,0,,5.0,5,1,0,0,0,,1.0,2.0,,,2.0,,,,,1.0,,1.0,,,,,,
747059,Vicenza Virtus,1584,31566,Semuel Pizzignacco,https://media.api-sports.io/football/players/31566.png,90.0,12,G,7.3,False,False,1,5.0,32.0,14,0,0,0,0,0.0,,,1.0,,1.0,1.0,,,,,,,,,,,,
747059,Vicenza Virtus,1584,31355,Matteo Bruscagin,https://media.api-sports.io/football/players/31355.png,90.0,15,D,6.3,False,False,0,,26.0,19,0,0,0,0,,,1.0,,2.0,9.0,3.0,,,3.0,,1.0,,,,,,,
747059,Vicenza Virtus,1584,31163,Emanuele Padella,https://media.api-sports.io/football/players/31163.png,90.0,14,D,6.3,True,False,0,,21.0,11,1,0,0,0,,,,,3.0,1.0,,,,,1.0,,,,,,,,
747059,Vicenza Virtus,1584,31414,Daniel Cappelletti,https://media.api-sports.io/football/players/31414.png,90.0,23,D,7,False,False,0,,29.0,22,0,0,0,0,,,,,5.0,3.0,3.0,,,,1.0,2.0,,,,,,,
747059,Vicenza Virtus,1584,31721,Marco Calderoni,https://media.api-sports.io/football/players/31721.png,90.0,24,D,6.6,False,False,0,,30.0,18,1,0,0,0,,,1.0,1.0,1.0,7.0,5.0,,,,2.0,3.0,,,,,,,
747059,Vicenza Virtus,1584,30658,Federico Proia,https://media.api-sports.io/football/players/30658.png,63.0,8,M,5.9,False,False,0,,8.0,6,0,0,0,0,,,,1.0,,15.0,5.0,2.0,,2.0,2.0,2.0,,,,,,,
747059,Vicenza Virtus,1584,31585,Simone Pontisso,https://media.api-sports.io/football/players/31585.png,55.0,27,M,6.6,False,False,0,,18.0,10,1,0,0,0,,,,2.0,3.0,9.0,4.0,,,,4.0,1.0,,,,,,,
747059,Vicenza Virtus,1584,31480,Luca Crecco,https://media.api-sports.io/football/players/31480.png,54.0,26,M,6.9,False,False,0,,9.0,6,0,0,0,0,,,,2.0,2.0,6.0,4.0,,,1.0,1.0,,,,,,,,
747059,Vicenza Virtus,1584,30787,Nicola Dalmonte,https://media.api-sports.io/football/players/30787.png,90.0,34,M,7.7,False,False,0,,33.0,23,0,0,0,0,,1.0,1.0,4.0,1.0,16.0,10.0,4.0,3.0,,2.0,3.0,,1.0,,,,,
747059,Vicenza Virtus,1584,28345,Davide Lanzafame,https://media.api-sports.io/football/players/28345.png,90.0,7,F,6.3,False,False,0,,15.0,12,0,0,0,0,,,1.0,,1.0,22.0,7.0,4.0,2.0,2.0,4.0,5.0,,2.0,,,,,
747059,Vicenza Virtus,1584,30663,Davide Diaw,https://media.api-sports.io/football/players/30663.png,74.0,9,F,7,False,False,0,,19.0,11,1,0,0,0,,2.0,,2.0,,21.0,10.0,2.0,2.0,1.0,5.0,3.0,1.0,1.0,,,,,
747059,Vicenza Virtus,1584,31565,Matteo Grandi,https://media.api-sports.io/football/players/31565.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,56864,Alessandro Confente,https://media.api-sports.io/football/players/56864.png,,98,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,31159,Riccardo Brosco,https://media.api-sports.io/football/players/31159.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,31105,Mario Ierardi,https://media.api-sports.io/football/players/31105.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,327756,Thomas Sandon,https://media.api-sports.io/football/players/327756.png,,73,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,31576,Nicola Pasini,https://media.api-sports.io/football/players/31576.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,56287,Alessandro Di Pardo,https://media.api-sports.io/football/players/56287.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
747059,Vicenza Virtus,1584,31590,Loris Zonta,https://media.api-sports.io/football/players/31590.png,36.0,6,M,6.3,False,True,0,,12.0,11,0,0,0,0,,1.0,,,,1.0,,,,,1.0,,1.0,1.0,,,,,
