fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
734889,862,Pordenone,https://media.api-sports.io/football/teams/862.png,6,4,13,3,9,4,12,3,1,40%,3,,3,345,248,72%
734889,515,Spezia,https://media.api-sports.io/football/teams/515.png,6,5,11,0,7,4,18,6,1,60%,1,,5,520,399,77%
765059,495,Genoa,https://media.api-sports.io/football/teams/495.png,8,9,25,8,15,10,14,8,1,51%,2,0,2,411,348,85%
765059,524,Perugia,https://media.api-sports.io/football/teams/524.png,4,3,9,2,9,0,14,3,4,49%,3,1,6,408,334,82%
734885,494,Udinese,https://media.api-sports.io/football/teams/494.png,8,3,12,1,11,1,14,4,1,53%,1,,4,527,468,89%
734885,507,Ascoli,https://media.api-sports.io/football/teams/507.png,5,3,11,3,6,5,15,2,3,47%,3,,5,465,405,87%
734891,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,13,15,31,3,25,6,11,14,2,81%,1,,0,721,674,93%
734891,10137,Cosenza,https://media.api-sports.io/football/teams/10137.png,0,0,0,0,0,0,12,0,1,19%,2,,9,183,113,62%
734886,506,Benevento,https://media.api-sports.io/football/teams/506.png,5,9,17,3,7,10,20,7,4,57%,2,0,0,548,437,80%
734886,493,SPAL,https://media.api-sports.io/football/teams/493.png,0,6,10,4,3,7,23,2,3,43%,5,1,3,432,318,74%
734884,510,Cittadella,https://media.api-sports.io/football/teams/510.png,5,2,8,1,6,2,16,2,6,40%,3,,1,301,224,74%
734884,1579,Monza,https://media.api-sports.io/football/teams/1579.png,2,4,10,4,8,2,22,6,3,60%,2,,3,455,366,80%
764935,504,Verona,https://media.api-sports.io/football/teams/504.png,6,7,13,0,8,5,12,5,0,60%,1,,3,590,512,87%
764935,1687,Catanzaro,https://media.api-sports.io/football/teams/1687.png,3,4,7,0,5,2,11,2,2,40%,0,,4,384,302,79%
734883,490,Cagliari,https://media.api-sports.io/football/teams/490.png,4,6,12,2,9,3,14,5,4,60%,2,,1,616,555,90%
734883,801,Pisa,https://media.api-sports.io/football/teams/801.png,2,3,6,1,2,4,7,1,2,40%,1,,2,416,356,86%
734887,517,Venezia,https://media.api-sports.io/football/teams/517.png,3,9,17,5,12,5,14,9,2,60%,1,,6,659,544,83%
734887,512,Frosinone,https://media.api-sports.io/football/teams/512.png,7,11,24,6,9,15,23,6,3,40%,2,,2,448,338,75%
734882,503,Torino,https://media.api-sports.io/football/teams/503.png,7,15,29,7,19,10,25,11,8,61%,3,0,0,647,549,85%
734882,520,Cremonese,https://media.api-sports.io/football/teams/520.png,0,6,9,3,5,4,12,6,1,39%,4,1,7,426,305,72%
734890,501,Crotone,https://media.api-sports.io/football/teams/501.png,4,10,18,4,15,3,22,13,2,50%,3,0,6,552,438,79%
734890,518,Brescia,https://media.api-sports.io/football/teams/518.png,8,4,20,8,13,7,17,8,3,50%,4,1,2,564,442,78%
765060,500,Bologna,https://media.api-sports.io/football/teams/500.png,11,7,23,5,15,8,14,5,3,64%,1,,2,503,437,87%
765060,516,Ternana,https://media.api-sports.io/football/teams/516.png,7,3,10,0,7,3,21,1,2,36%,4,,6,289,204,71%
734888,514,Salernitana,https://media.api-sports.io/football/teams/514.png,5,6,14,3,6,8,16,3,2,34%,1,,6,336,245,73%
734888,1692,Reggina,https://media.api-sports.io/football/teams/1692.png,6,6,15,3,5,10,9,1,1,66%,1,,3,645,579,90%
765061,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,6,12,21,3,11,10,19,7,4,56%,2,0,2,443,358,81%
765061,878,Alessandria,https://media.api-sports.io/football/teams/878.png,4,6,14,4,8,6,13,3,1,44%,4,1,3,345,258,75%
815120,517,Venezia,https://media.api-sports.io/football/teams/517.png,11,7,22,4,11,11,18,8,1,56%,4,,4,489,399,82%
815120,516,Ternana,https://media.api-sports.io/football/teams/516.png,5,6,17,6,8,9,8,6,2,44%,1,,8,375,287,77%
815121,494,Udinese,https://media.api-sports.io/football/teams/494.png,7,4,19,8,9,10,14,3,2,55%,2,,3,572,508,89%
815121,501,Crotone,https://media.api-sports.io/football/teams/501.png,3,1,4,0,1,3,8,1,3,45%,0,,3,460,404,88%
815122,495,Genoa,https://media.api-sports.io/football/teams/495.png,5,3,10,2,5,5,14,4,0,56%,2,,5,549,474,86%
815122,514,Salernitana,https://media.api-sports.io/football/teams/514.png,5,3,10,2,5,5,18,3,1,44%,3,,4,427,342,80%
815123,504,Verona,https://media.api-sports.io/football/teams/504.png,7,7,20,6,13,7,19,7,4,50%,2,0,6,404,311,77%
815123,511,Empoli,https://media.api-sports.io/football/teams/511.png,10,2,12,0,9,3,11,6,2,50%,3,1,4,387,278,72%
773189,490,Cagliari,https://media.api-sports.io/football/teams/490.png,7,5,13,1,10,3,13,3,2,52%,1,,2,450,378,84%
773189,510,Cittadella,https://media.api-sports.io/football/teams/510.png,3,4,9,2,3,6,11,10,5,48%,2,,4,406,339,83%
773128,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,7,2,12,3,9,3,11,7,1,66%,1,,4,625,569,91%
773128,506,Benevento,https://media.api-sports.io/football/teams/506.png,5,3,9,1,5,4,10,2,4,34%,1,,5,330,259,78%
773190,515,Spezia,https://media.api-sports.io/football/teams/515.png,4,2,9,3,7,2,17,6,3,55%,3,,1,479,372,78%
773190,867,Lecce,https://media.api-sports.io/football/teams/867.png,3,5,11,3,8,3,15,3,2,45%,4,,4,378,275,73%
815124,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,3,4,8,1,5,3,20,1,1,35%,5,,3,287,173,60%
815124,503,Torino,https://media.api-sports.io/football/teams/503.png,4,6,14,4,8,6,15,7,1,65%,1,,1,525,414,79%
816614,499,Atalanta,https://media.api-sports.io/football/teams/499.png,7,7,18,4,13,5,11,8,2,54%,1,,2,472,390,83%
816614,517,Venezia,https://media.api-sports.io/football/teams/517.png,2,2,8,4,5,3,22,6,2,46%,4,,5,399,313,78%
820865,492,Napoli,https://media.api-sports.io/football/teams/492.png,5,5,14,4,10,4,23,6,2,48%,4,2,3,630,549,87%
820865,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,8,3,17,6,12,5,12,6,2,52%,2,1,3,684,617,90%
816615,489,AC Milan,https://media.api-sports.io/football/teams/489.png,7,12,24,5,18,6,16,12,2,61%,2,,3,734,611,83%
816615,495,Genoa,https://media.api-sports.io/football/teams/495.png,4,8,14,2,6,8,21,5,0,39%,4,,4,483,351,73%
816616,487,Lazio,https://media.api-sports.io/football/teams/487.png,5,6,13,2,8,5,18,7,5,65%,6,,3,875,775,89%
816616,494,Udinese,https://media.api-sports.io/football/teams/494.png,3,5,13,5,7,6,14,5,2,35%,6,,3,460,364,79%
820866,496,Juventus,https://media.api-sports.io/football/teams/496.png,15,7,27,5,18,9,15,14,1,63%,1,,0,672,600,89%
820866,498,Sampdoria,https://media.api-sports.io/football/teams/498.png,1,3,4,0,3,1,8,0,1,37%,2,,11,402,318,79%
820867,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,6,4,16,6,11,5,9,8,4,54%,1,,3,516,420,81%
820867,490,Cagliari,https://media.api-sports.io/football/teams/490.png,3,6,12,3,6,6,13,3,5,46%,1,,5,445,355,80%
820868,505,Inter,https://media.api-sports.io/football/teams/505.png,11,7,25,7,18,7,17,6,3,57%,1,,4,741,638,86%
820868,511,Empoli,https://media.api-sports.io/football/teams/511.png,5,4,16,7,7,9,16,5,1,43%,1,,9,556,456,82%
820869,497,AS Roma,https://media.api-sports.io/football/teams/497.png,10,8,20,2,9,11,18,5,1,58%,3,0,0,546,467,86%
820869,867,Lecce,https://media.api-sports.io/football/teams/867.png,1,1,4,2,3,1,20,1,0,42%,5,1,7,395,308,78%
828391,505,Inter,https://media.api-sports.io/football/teams/505.png,5,7,12,0,5,7,11,7,0,58%,0,,2,568,490,86%
828391,497,AS Roma,https://media.api-sports.io/football/teams/497.png,1,5,10,4,5,5,18,5,1,42%,2,,3,419,361,86%
826693,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,0,8,2,5,3,11,2,3,48%,1,,1,505,450,89%
826693,487,Lazio,https://media.api-sports.io/football/teams/487.png,1,5,7,1,3,4,12,4,1,52%,1,,2,551,490,89%
825236,499,Atalanta,https://media.api-sports.io/football/teams/499.png,2,6,9,1,8,1,11,3,6,49%,2,0,4,419,344,82%
825236,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,7,3,14,4,7,7,9,4,1,51%,3,1,0,444,359,81%
826692,496,Juventus,https://media.api-sports.io/football/teams/496.png,10,6,20,4,18,2,6,6,6,45%,0,,5,444,383,86%
826692,488,Sassuolo,https://media.api-sports.io/football/teams/488.png,6,6,16,4,9,7,9,6,0,55%,2,,9,548,481,88%
839881,489,AC Milan,https://media.api-sports.io/football/teams/489.png,3,8,13,2,7,6,11,2,,49%,0,,2,428,348,81%
839881,505,Inter,https://media.api-sports.io/football/teams/505.png,2,3,7,2,5,2,15,4,,51%,2,,3,448,364,81%
839883,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,6,9,22,7,8,14,16,3,,55%,3,,1,538,483,90%
839883,496,Juventus,https://media.api-sports.io/football/teams/496.png,1,3,6,2,4,2,13,3,,45%,2,,6,444,380,86%
839880,505,Inter,https://media.api-sports.io/football/teams/505.png,4,4,10,2,5,5,18,5,1,48%,1,,6,365,292,80%
839880,489,AC Milan,https://media.api-sports.io/football/teams/489.png,6,8,19,5,12,7,12,6,1,52%,2,,1,398,335,84%
839882,496,Juventus,https://media.api-sports.io/football/teams/496.png,3,4,8,1,6,2,13,3,4,32%,1,,5,276,205,74%
839882,502,Fiorentina,https://media.api-sports.io/football/teams/502.png,5,7,17,5,12,5,12,7,2,68%,1,,1,578,506,88%
858614,496,Juventus,https://media.api-sports.io/football/teams/496.png,8,4,19,7,15,4,12,7,,41%,1,,4,452,382,85%
858614,505,Inter,https://media.api-sports.io/football/teams/505.png,8,3,17,6,7,10,22,9,,59%,2,,6,643,570,89%
