fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,duels_total,duels_won,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,dribbles_attempts,dribbles_success,dribbles_past,fouls_committed,tackles_interceptions,fouls_drawn,passes_key,tackles_blocks,offsides,shots_total,shots_on,goals_total,penalty_commited,penalty_won
1208547,Las Palmas,534,129791,Fábio Silva,https://media.api-sports.io/football/players/129791.png,90.0,37,F,6.6,False,False,0,0.0,,19.0,13,19.0,7.0,1,0,0,0,,1.0,6.0,3.0,1.0,4.0,,2.0,,,1.0,4.0,2.0,,,
1208547,Las Palmas,534,536,Daley Sinkgraven,https://media.api-sports.io/football/players/536.png,45.0,22,D,6.9,False,True,0,0.0,,29.0,23,10.0,7.0,0,0,0,0,,4.0,,,2.0,,,2.0,1.0,,,,,,,
1208547,Las Palmas,534,46854,Viti Rozada,https://media.api-sports.io/football/players/46854.png,45.0,18,M,7,False,True,0,0.0,,15.0,14,6.0,5.0,0,0,0,0,,3.0,1.0,1.0,,,,1.0,1.0,,,,,,,
1208547,Las Palmas,534,19337,Oliver McBurnie,https://media.api-sports.io/football/players/19337.png,45.0,16,F,7,False,True,0,0.0,,14.0,11,8.0,5.0,0,0,0,0,,,2.0,1.0,,,,,1.0,,1.0,1.0,,,,
1208547,Las Palmas,534,2924,Adnan Januzaj,https://media.api-sports.io/football/players/2924.png,16.0,24,M,6.6,False,True,0,0.0,,7.0,6,6.0,3.0,1,0,0,0,,1.0,,,,,,2.0,,,,,,,,
1208547,Las Palmas,534,2671,Jaime Mata,https://media.api-sports.io/football/players/2671.png,16.0,17,F,6.5,False,True,0,0.0,,3.0,2,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,,,
1208547,Las Palmas,534,1304,Dinko Horkaš,https://media.api-sports.io/football/players/1304.png,,13,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208547,Las Palmas,534,122230,Manuel Fuster,https://media.api-sports.io/football/players/122230.png,,14,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208547,Las Palmas,534,47004,Fabio González,https://media.api-sports.io/football/players/47004.png,,6,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208547,Las Palmas,534,47111,Benito Ramírez,https://media.api-sports.io/football/players/47111.png,,11,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208547,Las Palmas,534,21709,Enzo Loiodice,https://media.api-sports.io/football/players/21709.png,,12,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208547,Las Palmas,534,157194,Pejiño,https://media.api-sports.io/football/players/157194.png,,7,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208547,Las Palmas,534,47393,Marc Cardona,https://media.api-sports.io/football/players/47393.png,,9,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,24760,Giorgi Mamardashvili,https://media.api-sports.io/football/players/24760.png,90.0,25,G,7.2,False,False,0,0.0,3.0,17.0,9,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1208545,Valencia,532,1482,Thierry Correia,https://media.api-sports.io/football/players/1482.png,79.0,12,D,6.9,False,False,0,0.0,,27.0,20,10.0,6.0,0,0,0,0,,5.0,1.0,,1.0,2.0,,,,,,,,,,
1208545,Valencia,532,333672,César Tárrega,https://media.api-sports.io/football/players/333672.png,90.0,15,D,7.3,False,False,0,0.0,,35.0,26,3.0,2.0,0,0,0,0,,2.0,,,,,1.0,,,1.0,,,,,,
1208545,Valencia,532,333682,Cristhian Mosquera,https://media.api-sports.io/football/players/333682.png,90.0,3,D,7,False,False,0,0.0,,31.0,28,5.0,3.0,0,0,0,0,,,1.0,,,,1.0,1.0,,,,1.0,,,,
1208545,Valencia,532,162175,Jesús Vázquez,https://media.api-sports.io/football/players/162175.png,90.0,21,D,7.3,False,False,0,0.0,,20.0,15,11.0,4.0,0,0,0,0,,1.0,4.0,2.0,,3.0,2.0,1.0,,1.0,,,,,,
1208545,Valencia,532,47463,Pepelu,https://media.api-sports.io/football/players/47463.png,90.0,18,M,7.7,True,False,0,2.0,,44.0,33,11.0,5.0,1,0,0,0,,2.0,1.0,,1.0,3.0,,2.0,4.0,,,,,,,
1208545,Valencia,532,158378,Enzo Barrenechea,https://media.api-sports.io/football/players/158378.png,68.0,5,M,6.9,False,False,0,0.0,,28.0,22,8.0,6.0,0,0,0,0,,3.0,,,,1.0,,2.0,1.0,,,,,,,
1208545,Valencia,532,162127,Diego López,https://media.api-sports.io/football/players/162127.png,90.0,16,M,6.9,False,False,0,0.0,,20.0,15,8.0,3.0,0,0,0,0,,1.0,2.0,,2.0,,,1.0,2.0,,1.0,1.0,,,,
1208545,Valencia,532,315699,Javier Guerra,https://media.api-sports.io/football/players/315699.png,88.0,8,M,6.2,False,False,0,0.0,,18.0,9,9.0,2.0,1,0,0,0,,,3.0,2.0,1.0,1.0,,,,,,1.0,,,,
1208545,Valencia,532,46933,Luis Rioja,https://media.api-sports.io/football/players/46933.png,88.0,22,M,7,False,False,0,0.0,,15.0,10,4.0,1.0,0,0,0,0,,,1.0,,2.0,,,,,,,1.0,1.0,1.0,,
1208545,Valencia,532,119232,Dani Gómez,https://media.api-sports.io/football/players/119232.png,79.0,17,F,7,False,False,0,0.0,,9.0,6,9.0,3.0,0,0,0,0,,,3.0,1.0,,1.0,,2.0,,,,1.0,1.0,1.0,,
1208545,Valencia,532,919,Hugo Guillamón,https://media.api-sports.io/football/players/919.png,22.0,6,D,6.7,False,True,0,0.0,,11.0,6,4.0,3.0,0,0,0,0,,1.0,,,,1.0,,1.0,,,,,,,,
1208545,Valencia,532,47251,Dimitri Foulquier,https://media.api-sports.io/football/players/47251.png,11.0,20,D,6.7,False,True,0,0.0,,2.0,1,2.0,1.0,0,0,0,0,,1.0,,,1.0,,,,,,,,,,,
1208545,Valencia,532,161963,Germán Valera,https://media.api-sports.io/football/players/161963.png,11.0,30,F,6.5,False,True,0,0.0,,3.0,2,1.0,,0,0,0,0,,,1.0,,,,1.0,,,,,,,,,
1208545,Valencia,532,19352,Sergi Canós,https://media.api-sports.io/football/players/19352.png,8.0,7,M,6.2,False,True,0,0.0,,3.0,,3.0,,1,0,0,0,,,2.0,,,1.0,1.0,,,,,,,,,
1208545,Valencia,532,41157,André Almeida,https://media.api-sports.io/football/players/41157.png,8.0,10,M,6.3,False,True,0,0.0,,1.0,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,47527,Stole Dimitrievski,https://media.api-sports.io/football/players/47527.png,,13,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,8718,Maximiliano Caufriez,https://media.api-sports.io/football/players/8718.png,,2,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,361385,Yarek Gasiorowski,https://media.api-sports.io/football/players/361385.png,,24,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,327496,Rodrigo Abajas,https://media.api-sports.io/football/players/327496.png,,39,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,162931,Fran Pérez,https://media.api-sports.io/football/players/162931.png,,23,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,270498,Warren Madrigal,https://media.api-sports.io/football/players/270498.png,,42,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Valencia,532,348326,Martín Tejón,https://media.api-sports.io/football/players/348326.png,,32,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,158,Paulo Gazzaniga,https://media.api-sports.io/football/players/158.png,90.0,13,G,6.2,False,False,2,0.0,,26.0,22,1.0,1.0,0,0,0,0,0.0,1.0,,,,,,,,,,,,,,
1208545,Girona,547,162434,Alejandro Francés,https://media.api-sports.io/football/players/162434.png,90.0,16,D,7,False,False,0,0.0,,81.0,72,8.0,6.0,0,0,0,0,,2.0,1.0,1.0,1.0,,1.0,3.0,,,,1.0,,,,
1208545,Girona,547,47511,Juanpe,https://media.api-sports.io/football/players/47511.png,90.0,15,D,6.9,True,False,0,0.0,,89.0,86,4.0,3.0,1,0,0,0,,1.0,,,,1.0,,,,1.0,,,,,,
1208545,Girona,547,66407,Ladislav Krejčí,https://media.api-sports.io/football/players/66407.png,90.0,18,D,6.6,False,False,0,0.0,,102.0,87,5.0,2.0,0,0,0,0,,,,,1.0,,2.0,,,,,1.0,1.0,,,
1208545,Girona,547,531,Daley Blind,https://media.api-sports.io/football/players/531.png,90.0,17,D,7.7,False,False,0,0.0,,80.0,71,10.0,7.0,0,0,0,0,,5.0,2.0,1.0,,,,,1.0,1.0,,,,,,
1208545,Girona,547,281795,Yáser Asprilla,https://media.api-sports.io/football/players/281795.png,90.0,10,M,7,False,False,0,0.0,,42.0,34,11.0,6.0,0,0,0,0,,2.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,
1208545,Girona,547,306727,Jhon Solís,https://media.api-sports.io/football/players/306727.png,79.0,22,M,6.6,False,False,0,0.0,,40.0,37,5.0,3.0,0,0,0,0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,
1208545,Girona,547,18949,Oriol Romeu,https://media.api-sports.io/football/players/18949.png,62.0,14,M,6.9,False,False,0,0.0,,36.0,31,8.0,5.0,0,0,0,0,,5.0,,,,3.0,,,1.0,,,,,,,
1208545,Girona,547,83,Arnaut Danjuma,https://media.api-sports.io/football/players/83.png,79.0,11,M,7,False,False,0,0.0,,34.0,31,11.0,6.0,1,0,0,0,,2.0,4.0,2.0,,2.0,,2.0,1.0,,1.0,2.0,1.0,,,
1208545,Girona,547,109564,Bojan Miovski,https://media.api-sports.io/football/players/109564.png,78.0,19,F,6.9,False,False,0,0.0,,7.0,6,6.0,3.0,0,0,0,0,,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,,
1208545,Girona,547,155,Abel Ruíz,https://media.api-sports.io/football/players/155.png,62.0,9,F,6.2,False,False,0,0.0,,16.0,15,10.0,3.0,0,0,0,0,,1.0,4.0,1.0,,,,1.0,,,,,,,,
1208545,Girona,547,336674,Gabriel Misehouy,https://media.api-sports.io/football/players/336674.png,28.0,27,M,6.9,False,True,0,0.0,,9.0,8,1.0,,0,0,0,0,,,,,,,,,1.0,,,2.0,1.0,,,
1208545,Girona,547,2449,Yangel Herrera,https://media.api-sports.io/football/players/2449.png,28.0,21,M,6.9,False,True,0,0.0,,27.0,24,5.0,3.0,0,0,0,0,,1.0,,,,1.0,,2.0,,,,,,,,
1208545,Girona,547,2617,Cristhian Stuani,https://media.api-sports.io/football/players/2617.png,12.0,7,F,6.5,False,True,0,0.0,,1.0,,1.0,,0,0,0,0,,,,,,1.0,,,,,,,,,,
1208545,Girona,547,2061,Bryan Gil,https://media.api-sports.io/football/players/2061.png,11.0,20,F,6.6,False,True,0,0.0,,11.0,10,2.0,1.0,0,0,0,0,,,1.0,1.0,,,,,1.0,,,,,,,
1208545,Girona,547,547,Donny van de Beek,https://media.api-sports.io/football/players/547.png,11.0,6,M,6.7,False,True,0,0.0,,6.0,4,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,47153,Juan Carlos,https://media.api-sports.io/football/players/47153.png,,1,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,1557,Pau López,https://media.api-sports.io/football/players/1557.png,,25,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,47334,David López,https://media.api-sports.io/football/players/47334.png,,5,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,162032,Miguel Gutiérrez,https://media.api-sports.io/football/players/162032.png,,3,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,283668,Arnau Martínez,https://media.api-sports.io/football/players/283668.png,,4,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,2182,Viktor Tsygankov,https://media.api-sports.io/football/players/2182.png,,8,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208545,Girona,547,1700,Iván Martín,https://media.api-sports.io/football/players/1700.png,,23,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Real Madrid,541,730,Thibaut Courtois,https://media.api-sports.io/football/players/730.png,90.0,1,G,6.3,False,False,1,0.0,1.0,27.0,25,,,0,0,0,0,0.0,,,,,,,,,,,,,,,
1212915,Real Madrid,541,733,Daniel Carvajal,https://media.api-sports.io/football/players/733.png,59.0,2,D,7.2,False,False,0,0.0,,53.0,48,3.0,1.0,0,0,0,0,,,,,,1.0,2.0,,,,,1.0,1.0,1.0,,
1212915,Real Madrid,541,1271,Aurélien Tchouaméni,https://media.api-sports.io/football/players/1271.png,90.0,14,D,7.2,False,False,0,0.0,,82.0,73,4.0,3.0,0,0,0,0,,,1.0,1.0,1.0,,2.0,,,2.0,,,,,,
1212915,Real Madrid,541,372,Éder Militão,https://media.api-sports.io/football/players/372.png,90.0,3,D,7.6,False,False,0,0.0,,85.0,81,10.0,7.0,0,0,0,0,,2.0,1.0,1.0,,,1.0,,,2.0,,2.0,,,,
1212915,Real Madrid,541,736,Fran García,https://media.api-sports.io/football/players/736.png,90.0,20,D,6.7,False,False,0,0.0,,56.0,52,6.0,1.0,0,0,0,0,,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,
1212915,Real Madrid,541,754,Luka Modrić,https://media.api-sports.io/football/players/754.png,90.0,10,M,8.3,True,False,0,0.0,,88.0,85,3.0,1.0,0,0,0,0,,,,,2.0,,,,6.0,,,,,,,
1212915,Real Madrid,541,756,Federico Valverde,https://media.api-sports.io/football/players/756.png,90.0,8,M,7.5,False,False,0,0.0,,79.0,73,4.0,2.0,1,0,0,0,,2.0,,,,1.0,3.0,,,,,1.0,1.0,,,
1212915,Real Madrid,541,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,83.0,5,M,8.3,False,False,0,0.0,,59.0,51,7.0,6.0,1,0,0,0,,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,,,4.0,2.0,,,
1212915,Real Madrid,541,291964,Arda Güler,https://media.api-sports.io/football/players/291964.png,55.0,15,F,7.7,False,False,0,0.0,,39.0,35,10.0,4.0,0,0,0,0,,1.0,4.0,2.0,1.0,1.0,,1.0,4.0,,,1.0,1.0,,,
1212915,Real Madrid,541,278,Kylian Mbappé,https://media.api-sports.io/football/players/278.png,90.0,9,F,8.2,False,False,0,1.0,,42.0,32,7.0,1.0,1,0,1,0,,,5.0,1.0,,,,,7.0,,2.0,8.0,6.0,1.0,,
1212915,Real Madrid,541,10009,Rodrygo,https://media.api-sports.io/football/players/10009.png,84.0,11,F,8.2,False,False,0,0.0,,39.0,36,8.0,6.0,0,0,0,0,,1.0,5.0,4.0,,,,1.0,2.0,,,2.0,1.0,1.0,,
1212915,Real Madrid,541,762,Vinícius Júnior,https://media.api-sports.io/football/players/762.png,35.0,7,F,8.2,False,True,0,1.0,,17.0,11,5.0,,1,0,0,0,,,,,,3.0,,,2.0,,,2.0,1.0,1.0,,
1212915,Real Madrid,541,757,Lucas Vázquez,https://media.api-sports.io/football/players/757.png,31.0,17,M,7.3,False,True,0,0.0,,22.0,22,2.0,2.0,0,0,0,0,,1.0,1.0,1.0,,,,,2.0,,,,,,,
1212915,Real Madrid,541,2285,Antonio Rüdiger,https://media.api-sports.io/football/players/2285.png,10.0,22,D,6.7,False,True,0,0.0,,10.0,8,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Real Madrid,541,377122,Endrick,https://media.api-sports.io/football/players/377122.png,10.0,16,F,7.5,False,True,0,0.0,,5.0,5,2.0,2.0,0,0,0,0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,1.0
1212915,Real Madrid,541,47400,Andriy Lunin,https://media.api-sports.io/football/players/47400.png,,13,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Real Madrid,541,396475,Fran Gonzalez,https://media.api-sports.io/football/players/396475.png,,26,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Real Madrid,541,741,Jesús Vallejo,https://media.api-sports.io/football/players/741.png,,18,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Real Madrid,541,653,Ferland Mendy,https://media.api-sports.io/football/players/653.png,,23,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,182718,Joan García,https://media.api-sports.io/football/players/182718.png,90.0,1,G,7.9,False,False,4,0.0,10.0,28.0,11,,,1,0,0,0,0.0,,,,,,,,,,,,,,,
1212915,Espanyol,540,46709,Álvaro Tejero,https://media.api-sports.io/football/players/46709.png,76.0,12,D,6.6,False,False,0,0.0,,17.0,14,7.0,4.0,0,0,0,0,,3.0,2.0,,1.0,,,1.0,2.0,,,1.0,,,,
1212915,Espanyol,540,286601,Omar El Hilali,https://media.api-sports.io/football/players/286601.png,90.0,23,D,6.5,False,False,0,0.0,,22.0,11,8.0,6.0,0,0,0,0,,4.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,
1212915,Espanyol,540,30924,Marash Kumbulla,https://media.api-sports.io/football/players/30924.png,90.0,4,D,6.2,False,False,0,0.0,,13.0,8,5.0,1.0,0,0,0,0,,1.0,,,2.0,,,,,3.0,,,,,,
1212915,Espanyol,540,47249,Leandro Cabrera,https://media.api-sports.io/football/players/47249.png,90.0,6,D,6.5,False,False,0,0.0,,33.0,22,4.0,3.0,0,0,0,0,,2.0,,,,,,,1.0,1.0,,,,,,
1212915,Espanyol,540,184420,Carlos Romero,https://media.api-sports.io/football/players/184420.png,90.0,22,D,5.9,False,False,0,0.0,,26.0,20,10.0,4.0,1,0,0,0,,3.0,2.0,1.0,2.0,3.0,1.0,,1.0,,,1.0,,,1.0,
1212915,Espanyol,540,182674,Jofre Carreras,https://media.api-sports.io/football/players/182674.png,76.0,17,M,7.2,False,False,0,0.0,,20.0,11,9.0,6.0,0,0,0,0,,1.0,5.0,3.0,,,,2.0,,,,1.0,1.0,,,
1212915,Espanyol,540,127426,Pol Lozano,https://media.api-sports.io/football/players/127426.png,67.0,10,M,6.7,False,False,0,0.0,,21.0,16,4.0,1.0,1,0,0,0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,
1212915,Espanyol,540,1234,Alex Král,https://media.api-sports.io/football/players/1234.png,90.0,20,M,6.7,False,False,0,0.0,,20.0,14,7.0,4.0,0,0,0,0,,2.0,1.0,1.0,1.0,,2.0,,,1.0,,,,,,
1212915,Espanyol,540,128478,Walid Cheddira,https://media.api-sports.io/football/players/128478.png,45.0,16,F,6.5,False,False,0,0.0,,6.0,3,4.0,1.0,0,0,0,0,,,1.0,,,,1.0,,,,1.0,,,,,
1212915,Espanyol,540,47349,Javi Puado,https://media.api-sports.io/football/players/47349.png,81.0,7,F,6.6,True,False,0,0.0,,16.0,15,1.0,1.0,0,0,0,0,,,,,,,1.0,1.0,,,,2.0,,,,
1212915,Espanyol,540,311344,Alejo Véliz,https://media.api-sports.io/football/players/311344.png,45.0,9,F,6.7,False,True,0,0.0,,11.0,8,5.0,2.0,0,0,0,0,,,,,1.0,,,,1.0,,,,,,,
1212915,Espanyol,540,67940,José Gragera,https://media.api-sports.io/football/players/67940.png,23.0,15,M,6.7,False,True,0,0.0,,13.0,12,3.0,2.0,0,0,0,0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,
1212915,Espanyol,540,47195,Álvaro Aguado,https://media.api-sports.io/football/players/47195.png,14.0,18,M,4.5,False,True,0,0.0,,7.0,5,1.0,,0,0,0,0,,,,,1.0,,,,,,,,,,,
1212915,Espanyol,540,8683,Irvin Cardona,https://media.api-sports.io/football/players/8683.png,14.0,24,F,6.3,False,True,0,0.0,,4.0,4,1.0,,0,0,0,0,,,1.0,,,,,,1.0,,,,,,,
1212915,Espanyol,540,47398,Pere Milla,https://media.api-sports.io/football/players/47398.png,9.0,11,M,6.3,False,True,0,0.0,,3.0,3,2.0,,0,0,0,0,,,1.0,,1.0,,,,,,,,,,,
1212915,Espanyol,540,47352,Fernando Pacheco,https://media.api-sports.io/football/players/47352.png,,13,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,182735,Angel Fortuno,https://media.api-sports.io/football/players/182735.png,,33,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,47478,Fernando Calero,https://media.api-sports.io/football/players/47478.png,,5,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,2042,Sergi Gómez,https://media.api-sports.io/football/players/2042.png,,3,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,46764,Brian Oliván,https://media.api-sports.io/football/players/46764.png,,14,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,46775,Salvi Sánchez,https://media.api-sports.io/football/players/46775.png,,19,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1212915,Espanyol,540,161894,Naci Ünüvar,https://media.api-sports.io/football/players/161894.png,,37,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,47247,David Soria,https://media.api-sports.io/football/players/47247.png,90.0,13,G,6.9,False,False,1,0.0,1.0,15.0,10,1.0,1.0,0,0,0,0,0.0,,,,,,,,,,,,,,,
1208541,Getafe,546,119742,Juan Iglesias,https://media.api-sports.io/football/players/119742.png,90.0,21,D,7,False,False,0,0.0,,45.0,25,13.0,8.0,0,0,0,0,,2.0,1.0,,1.0,2.0,1.0,3.0,,,,,,,,
1208541,Getafe,546,47250,Djené,https://media.api-sports.io/football/players/47250.png,67.0,2,D,7.3,True,False,0,0.0,,34.0,27,6.0,4.0,1,0,0,0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,,,
1208541,Getafe,546,2039,Juan Berrocal,https://media.api-sports.io/football/players/2039.png,90.0,4,D,6.9,False,False,0,0.0,,47.0,39,6.0,5.0,0,0,0,0,,1.0,,,,,2.0,,,,,,,,,
1208541,Getafe,546,6168,Omar Alderete,https://media.api-sports.io/football/players/6168.png,90.0,15,D,7.2,False,False,0,0.0,,55.0,40,10.0,7.0,0,0,0,0,,2.0,2.0,,,,,,,1.0,,1.0,1.0,,,
1208541,Getafe,546,18867,Diego Rico,https://media.api-sports.io/football/players/18867.png,90.0,16,D,7.7,False,False,0,0.0,,43.0,32,11.0,9.0,1,0,0,0,,4.0,1.0,1.0,1.0,1.0,,4.0,,,,,,,,1.0
1208541,Getafe,546,47258,Mauro Arambarri,https://media.api-sports.io/football/players/47258.png,90.0,8,M,6.9,False,False,0,0.0,,29.0,21,13.0,7.0,1,0,0,0,,4.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,,,
1208541,Getafe,546,364415,Yellu Santiago,https://media.api-sports.io/football/players/364415.png,45.0,20,M,6.6,False,False,0,0.0,,16.0,13,4.0,2.0,0,0,0,0,,,,,,1.0,,2.0,,,,,,,,
1208541,Getafe,546,47085,Luis Milla,https://media.api-sports.io/football/players/47085.png,90.0,5,M,7.2,False,False,0,0.0,,58.0,55,15.0,7.0,0,0,0,0,,2.0,3.0,2.0,3.0,1.0,,1.0,3.0,,,1.0,,,,
1208541,Getafe,546,68483,Bertuğ Özgür Yıldırım,https://media.api-sports.io/football/players/68483.png,78.0,10,F,6.9,False,False,0,0.0,,16.0,8,16.0,5.0,0,0,0,0,,,,,,4.0,,1.0,2.0,,,,,,,
1208541,Getafe,546,403554,Christantus Uche,https://media.api-sports.io/football/players/403554.png,67.0,6,F,6.3,False,False,0,0.0,,27.0,19,21.0,7.0,0,0,0,0,,,4.0,3.0,,,,2.0,1.0,,,,,,,
1208541,Getafe,546,47306,Álex Sola,https://media.api-sports.io/football/players/47306.png,45.0,7,D,6.2,False,True,0,0.0,,13.0,9,11.0,3.0,0,0,0,0,,2.0,3.0,1.0,,3.0,,,,,,1.0,1.0,,,
1208541,Getafe,546,47472,Borja Mayoral,https://media.api-sports.io/football/players/47472.png,23.0,9,F,6.9,False,True,0,0.0,,6.0,2,4.0,1.0,0,0,1,0,,,,,,1.0,,,,,,1.0,1.0,1.0,,
1208541,Getafe,546,67955,Carles Pérez,https://media.api-sports.io/football/players/67955.png,23.0,17,F,6.2,False,True,0,0.0,,6.0,4,3.0,,0,0,0,0,,,1.0,,,,,,,,,,,,,
1208541,Getafe,546,465838,Alberto Risco,https://media.api-sports.io/football/players/465838.png,12.0,26,M,7.2,False,True,0,0.0,,10.0,8,5.0,3.0,0,0,0,0,,1.0,1.0,,,,,2.0,2.0,,,,,,,
1208541,Getafe,546,66491,Jiří Letáček,https://media.api-sports.io/football/players/66491.png,,1,G,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,352859,Guillem Trilla,https://media.api-sports.io/football/players/352859.png,,33,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,46795,Domingos Duarte,https://media.api-sports.io/football/players/46795.png,,22,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,192439,David Arguelles,https://media.api-sports.io/football/players/192439.png,,34,D,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,270516,Peter González,https://media.api-sports.io/football/players/270516.png,,19,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,143,Carles Aleñá,https://media.api-sports.io/football/players/143.png,,11,M,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,309364,Coba Gomes Da Costa,https://media.api-sports.io/football/players/309364.png,,29,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Getafe,546,200999,Abdoulaye Keita,https://media.api-sports.io/football/players/200999.png,,36,F,,False,True,0,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,
1208541,Leganes,537,2813,Marko Dmitrović,https://media.api-sports.io/football/players/2813.png,90.0,13,G,6.9,False,False,1,0.0,3.0,29.0,7,1.0,1.0,0,0,0,0,0.0,,,,,,,1.0,,,,,,,,
1208541,Leganes,537,47080,Jorge Sáenz,https://media.api-sports.io/football/players/47080.png,90.0,3,D,7.9,False,False,0,0.0,,32.0,18,12.0,10.0,0,0,0,0,,5.0,,,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,
1208541,Leganes,537,123047,Sergio González,https://media.api-sports.io/football/players/123047.png,90.0,6,D,6.6,True,False,0,0.0,,33.0,17,7.0,5.0,0,0,0,0,,,,,,,,1.0,,2.0,,,,,,
1208541,Leganes,537,403,Matija Nastasić,https://media.api-sports.io/football/players/403.png,90.0,22,D,7.2,False,False,0,0.0,,35.0,28,8.0,4.0,1,0,0,0,,1.0,,,,2.0,4.0,1.0,,3.0,1.0,,,,,
1208541,Leganes,537,21701,Valentin Rosier,https://media.api-sports.io/football/players/21701.png,90.0,12,M,6.9,False,False,0,0.0,,18.0,12,9.0,6.0,0,0,0,0,,4.0,1.0,,1.0,1.0,,,,,,,,,,
