fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1208494,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,4,1,7,2,1,6,15,5,2,69%,4,,1,444,352,79%,0.33,0
1208494,546,Getafe,https://media.api-sports.io/football/teams/546.png,2,5,9,2,5,4,12,6,6,31%,1,,3,194,116,60%,0.84,0
1208495,543,Real Betis,https://media.api-sports.io/football/teams/543.png,4,10,19,5,10,9,11,4,1,39%,2,,1,370,305,82%,1.38,0
1208495,547,Girona,https://media.api-sports.io/football/teams/547.png,2,6,13,5,7,6,7,4,3,61%,0,,3,577,507,88%,1.58,0
1208501,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,4,2,6,0,3,3,8,3,4,64%,2,,1,551,471,85%,0.83,0
1208501,542,Alaves,https://media.api-sports.io/football/teams/542.png,2,5,10,3,8,2,23,3,3,36%,2,,2,299,218,73%,1.60,0
1208497,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,5,6,15,4,10,5,14,6,1,48%,2,,4,430,345,80%,1.41,0
1208497,536,Sevilla,https://media.api-sports.io/football/teams/536.png,5,10,18,3,12,6,15,3,2,52%,2,,4,481,393,82%,1.85,0
1208502,727,Osasuna,https://media.api-sports.io/football/teams/727.png,6,5,16,5,13,3,14,6,1,61%,3,,3,456,347,76%,1.74,0
1208502,537,Leganes,https://media.api-sports.io/football/teams/537.png,4,2,10,4,6,4,12,4,2,39%,2,,6,303,193,64%,0.98,0
1208499,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,3,6,1,4,2,11,3,7,36%,2,,4,315,243,77%,1.01,0
1208499,529,Barcelona,https://media.api-sports.io/football/teams/529.png,6,6,18,6,12,6,13,8,1,64%,3,,1,578,499,86%,3.22,0
1208500,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,4,5,11,2,7,4,14,10,0,66%,2,,2,445,359,81%,1.08,0
1208500,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,4,12,3,7,5,21,5,3,34%,4,,3,236,151,64%,1.11,0
1208496,798,Mallorca,https://media.api-sports.io/football/teams/798.png,5,6,12,1,8,4,11,8,,34%,1,0,5,322,267,83%,1.03,0
1208496,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,5,13,3,6,7,6,7,,66%,0,1,4,667,598,90%,0.60,0
1212910,720,Valladolid,https://media.api-sports.io/football/teams/720.png,1,6,12,5,7,5,15,3,6,45%,2,,2,387,319,82%,0.80,0
1212910,540,Espanyol,https://media.api-sports.io/football/teams/540.png,2,5,10,3,5,5,8,2,1,55%,2,,0,479,390,81%,0.66,0
1208498,533,Villarreal,https://media.api-sports.io/football/teams/533.png,3,4,9,2,6,3,7,2,2,45%,1,,2,477,420,88%,0.79,-1
1208498,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,4,9,1,7,2,12,3,2,55%,3,,2,592,519,88%,1.11,-1
1208504,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,5,2,7,0,4,3,9,4,2,49%,3,,3,486,418,86%,1.32,-1
1208504,532,Valencia,https://media.api-sports.io/football/teams/532.png,5,6,13,2,10,3,11,7,1,51%,0,,2,492,417,85%,0.93,-1
1208507,536,Sevilla,https://media.api-sports.io/football/teams/536.png,7,7,16,2,9,7,16,7,4,60%,3,,4,529,444,84%,1.09,0
1208507,533,Villarreal,https://media.api-sports.io/football/teams/533.png,6,2,8,0,7,1,8,2,4,40%,5,,6,354,263,74%,0.89,0
1208511,727,Osasuna,https://media.api-sports.io/football/teams/727.png,5,7,15,3,5,10,10,5,1,45%,2,,1,314,233,74%,0.54,0
1208511,798,Mallorca,https://media.api-sports.io/football/teams/798.png,1,4,10,5,6,4,8,4,0,55%,1,,4,379,306,81%,0.58,0
1208510,529,Barcelona,https://media.api-sports.io/football/teams/529.png,5,5,13,3,9,4,11,5,2,65%,4,,1,568,497,88%,1.83,0
1208510,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,2,3,8,3,6,2,16,6,5,35%,5,,3,293,232,79%,1.03,0
1212911,540,Espanyol,https://media.api-sports.io/football/teams/540.png,4,5,13,4,11,2,14,7,1,34%,2,,2,259,192,74%,1.30,0
1212911,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,3,3,8,2,4,4,18,4,2,66%,2,,3,522,461,88%,0.63,0
1208505,546,Getafe,https://media.api-sports.io/football/teams/546.png,0,8,12,4,9,3,16,3,0,48%,1,,,284,173,61%,0.48,
1208505,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,0,2,3,1,1,2,18,2,4,52%,2,,,307,198,64%,0.24,
1208506,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,9,3,17,5,13,4,10,5,4,64%,1,,0,648,594,92%,2.14,-1
1208506,720,Valladolid,https://media.api-sports.io/football/teams/720.png,0,5,8,3,6,2,15,5,0,36%,1,,6,359,293,82%,0.42,-1
1208509,537,Leganes,https://media.api-sports.io/football/teams/537.png,5,4,10,1,6,4,11,3,1,40%,1,,4,342,255,75%,1.48,0
1208509,534,Las Palmas,https://media.api-sports.io/football/teams/534.png,5,3,10,2,7,3,10,7,0,60%,1,,3,519,417,80%,0.87,0
