fixture_id,date,player_id,player_name,player_photo,type,injury_reason,team_id,team_name,league_id,league_name,season
871164,2022-08-05T18:30:00+00:00,8451,Buta,https://media.api-sports.io/football/players/8451.png,Missing Fixture,Knee Injury,169,Eintracht Frankfurt,78,Bundesliga,2022
871164,2022-08-05T18:30:00+00:00,1083,J. Onguene,https://media.api-sports.io/football/players/1083.png,Missing Fixture,Thigh Injury,169,Eintracht Frankfurt,78,Bundesliga,2022
871164,2022-08-05T18:30:00+00:00,14276,H. Smolcic,https://media.api-sports.io/football/players/14276.png,Missing Fixture,Yellow Cards,169,Eintracht Frankfurt,78,Bundesliga,2022
871164,2022-08-05T18:30:00+00:00,275,E. M. Choupo-Moting,https://media.api-sports.io/football/players/275.png,Missing Fixture,Injury,157,Bayern Munich,78,Bundesliga,2022
871164,2022-08-05T18:30:00+00:00,508,K. Coman,https://media.api-sports.io/football/players/508.png,Missing Fixture,Red Card,157,Bayern Munich,78,Bundesliga,2022
871164,2022-08-05T18:30:00+00:00,511,L. Goretzka,https://media.api-sports.io/football/players/511.png,Missing Fixture,Knee Injury,157,Bayern Munich,78,Bundesliga,2022
871164,2022-08-05T18:30:00+00:00,1915,B. Sarr,https://media.api-sports.io/football/players/1915.png,Questionable,Knee Injury,157,Bayern Munich,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,177618,K. Fischer,https://media.api-sports.io/football/players/177618.png,Missing Fixture,Injury,161,VfL Wolfsburg,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,25400,Y. Gerhardt,https://media.api-sports.io/football/players/25400.png,Missing Fixture,Injury,161,VfL Wolfsburg,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,202526,E. Dinkci,https://media.api-sports.io/football/players/202526.png,Missing Fixture,Injury,162,Werder Bremen,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,25322,J. M. Mbom,https://media.api-sports.io/football/players/25322.png,Missing Fixture,Achilles Tendon Injury,162,Werder Bremen,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,279924,D. Salifou,https://media.api-sports.io/football/players/279924.png,Missing Fixture,Muscle Injury,162,Werder Bremen,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,7562,R. Schmid,https://media.api-sports.io/football/players/7562.png,Missing Fixture,Illness,162,Werder Bremen,78,Bundesliga,2022
871169,2022-08-06T13:30:00+00:00,411,B. Goller,https://media.api-sports.io/football/players/411.png,Questionable,Injury,162,Werder Bremen,78,Bundesliga,2022
871168,2022-08-06T13:30:00+00:00,24839,M. Friedrich,https://media.api-sports.io/football/players/24839.png,Questionable,Muscle Injury,163,Borussia Monchengladbach,78,Bundesliga,2022
871168,2022-08-06T13:30:00+00:00,25639,L. Stindl,https://media.api-sports.io/football/players/25639.png,Questionable,Muscle Injury,163,Borussia Monchengladbach,78,Bundesliga,2022
871168,2022-08-06T13:30:00+00:00,708,B. Hubner,https://media.api-sports.io/football/players/708.png,Missing Fixture,Ankle Injury,167,1899 Hoffenheim,78,Bundesliga,2022
871168,2022-08-06T13:30:00+00:00,25389,I. Bebou,https://media.api-sports.io/football/players/25389.png,Questionable,Knee Injury,167,1899 Hoffenheim,78,Bundesliga,2022
871168,2022-08-06T13:30:00+00:00,705,E. Bicakcic,https://media.api-sports.io/football/players/705.png,Questionable,Lacking Match Fitness,167,1899 Hoffenheim,78,Bundesliga,2022
871168,2022-08-06T13:30:00+00:00,137210,A. Stiller,https://media.api-sports.io/football/players/137210.png,Questionable,Injury,167,1899 Hoffenheim,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,25385,N. J. Sarenren Bazee,https://media.api-sports.io/football/players/25385.png,Missing Fixture,Knee Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,25640,T. Strobl,https://media.api-sports.io/football/players/25640.png,Missing Fixture,Knee Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,24904,N. Dorsch,https://media.api-sports.io/football/players/24904.png,Questionable,Leg Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,162079,L. Gunther,https://media.api-sports.io/football/players/162079.png,Questionable,Muscle Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,25293,R. Oxford,https://media.api-sports.io/football/players/25293.png,Questionable,Knee Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,177452,L. Petkov,https://media.api-sports.io/football/players/177452.png,Questionable,Muscle Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,48471,R. Vargas,https://media.api-sports.io/football/players/48471.png,Questionable,Muscle Injury,170,FC Augsburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,202884,K. Ezekwem,https://media.api-sports.io/football/players/202884.png,Missing Fixture,Suspended,160,SC Freiburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,26255,L. Holer,https://media.api-sports.io/football/players/26255.png,Missing Fixture,Leg Injury,160,SC Freiburg,78,Bundesliga,2022
871171,2022-08-06T13:30:00+00:00,178077,K. Schade,https://media.api-sports.io/football/players/178077.png,Missing Fixture,Abdominal strain,160,SC Freiburg,78,Bundesliga,2022
871170,2022-08-06T13:30:00+00:00,1068,J. Goralski,https://media.api-sports.io/football/players/1068.png,Missing Fixture,Injury,176,VfL BOCHUM,78,Bundesliga,2022
