fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,offsides,tackles_total,tackles_blocks,tackles_interceptions,duels_total,duels_won,dribbles_attempts,dribbles_success,dribbles_past,shots_total,fouls_committed,fouls_drawn,shots_on,passes_key,goals_total,goals_assists,penalty_won,penalty_commited
871176,SC Freiburg,160,191233,Kiliann Sildillia,https://media.api-sports.io/football/players/191233.png,90.0,25,D,6.2,False,False,0,,30.0,22,0,0,0,0,,,,,1.0,10.0,4.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,
871176,SC Freiburg,160,2915,Matthias Ginter,https://media.api-sports.io/football/players/2915.png,90.0,28,D,6.3,False,False,0,,28.0,20,0,0,0,0,,,2.0,,1.0,7.0,4.0,,,1.0,,1.0,,,1.0,,1.0,,
871176,SC Freiburg,160,26240,Philipp Lienhart,https://media.api-sports.io/football/players/26240.png,90.0,3,D,6.5,False,False,0,,38.0,30,0,0,0,0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
871176,SC Freiburg,160,26236,Christian Günter,https://media.api-sports.io/football/players/26236.png,90.0,30,D,6.5,True,False,0,,27.0,20,0,0,0,0,,,1.0,,1.0,7.0,2.0,1.0,1.0,3.0,1.0,1.0,,1.0,4.0,,,,
871176,SC Freiburg,160,2917,Maximilian Eggestein,https://media.api-sports.io/football/players/2917.png,90.0,8,M,7.2,False,False,0,,28.0,19,0,0,0,0,,,5.0,,2.0,15.0,8.0,1.0,,2.0,1.0,1.0,,1.0,2.0,,,,
871176,SC Freiburg,160,26250,Nicolas Höfler,https://media.api-sports.io/football/players/26250.png,90.0,27,M,6.6,False,False,0,,25.0,19,0,0,0,0,,,1.0,,2.0,9.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,
871176,SC Freiburg,160,2598,Ritsu Doan,https://media.api-sports.io/football/players/2598.png,85.0,42,M,6.2,False,False,0,,18.0,14,0,0,0,0,,,2.0,,2.0,13.0,3.0,2.0,,2.0,,3.0,1.0,,2.0,,,,
871176,SC Freiburg,160,26252,Roland Sallai,https://media.api-sports.io/football/players/26252.png,90.0,22,M,7,False,False,0,,16.0,10,0,0,0,0,,,2.0,,,19.0,12.0,2.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,,,,
871176,SC Freiburg,160,26248,Vincenzo Grifo,https://media.api-sports.io/football/players/26248.png,85.0,32,M,7.3,False,False,0,,30.0,26,0,0,0,0,,,2.0,,1.0,9.0,5.0,2.0,,1.0,1.0,,3.0,1.0,1.0,,,,
871176,SC Freiburg,160,25297,Michael Gregoritsch,https://media.api-sports.io/football/players/25297.png,74.0,38,F,7.2,False,False,0,,13.0,6,0,0,0,0,,2.0,1.0,1.0,,22.0,8.0,3.0,1.0,,4.0,1.0,,3.0,1.0,1.0,,,
871176,SC Freiburg,160,26087,Benjamin Uphoff,https://media.api-sports.io/football/players/26087.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,26235,Manuel Gulde,https://media.api-sports.io/football/players/26235.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,26242,Keven Schlotterbeck,https://media.api-sports.io/football/players/26242.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,290213,Hugo Siquet,https://media.api-sports.io/football/players/290213.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,512,Woo-Yeong Jeong,https://media.api-sports.io/football/players/512.png,,29,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,178093,Yannik Keitel,https://media.api-sports.io/football/players/178093.png,,14,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,25530,Daniel-Kofi Kyereh,https://media.api-sports.io/football/players/25530.png,8.0,11,M,6.2,False,True,0,,3.0,3,1,0,0,0,,,,,,2.0,,,,,,2.0,,,,,,,
871176,SC Freiburg,160,202844,Noah Weißhaupt,https://media.api-sports.io/football/players/202844.png,8.0,33,F,6.3,False,True,0,,1.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,SC Freiburg,160,26258,Nils Petersen,https://media.api-sports.io/football/players/26258.png,16.0,18,F,6.2,False,True,0,,6.0,3,0,0,0,0,,1.0,,,,4.0,,1.0,,,,1.0,,,1.0,,,,
871176,Borussia Dortmund,165,25282,Gregor Kobel,https://media.api-sports.io/football/players/25282.png,90.0,1,G,7.9,False,False,1,6.0,42.0,35,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871176,Borussia Dortmund,165,264,Thomas Meunier,https://media.api-sports.io/football/players/264.png,45.0,24,D,6.2,False,False,0,,24.0,18,1,0,0,0,,,,,,4.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,
871176,Borussia Dortmund,165,501,Mats Hummels,https://media.api-sports.io/football/players/501.png,90.0,15,D,6.6,False,False,0,,79.0,70,0,0,0,0,,,,,2.0,19.0,10.0,,,1.0,,1.0,1.0,,,,,,
871176,Borussia Dortmund,165,26243,Nico Schlotterbeck,https://media.api-sports.io/football/players/26243.png,90.0,4,D,7.7,False,False,0,,78.0,68,1,0,0,0,,,4.0,1.0,,18.0,13.0,,,,,1.0,,,,,,,
871176,Borussia Dortmund,165,8,Raphaël Guerreiro,https://media.api-sports.io/football/players/8.png,90.0,13,D,7.2,False,False,0,,59.0,54,0,0,0,0,,,2.0,,3.0,9.0,6.0,1.0,1.0,1.0,,,2.0,,1.0,,,,
871176,Borussia Dortmund,165,129718,Jude Bellingham,https://media.api-sports.io/football/players/129718.png,90.0,22,M,7.2,False,False,0,,53.0,43,1,0,0,0,,,2.0,,1.0,16.0,10.0,5.0,3.0,1.0,2.0,1.0,4.0,1.0,1.0,,,,
871176,Borussia Dortmund,165,14,Mahmoud Dahoud,https://media.api-sports.io/football/players/14.png,76.0,8,M,7,False,False,0,,58.0,45,0,0,0,0,,,2.0,1.0,2.0,8.0,4.0,2.0,2.0,,1.0,1.0,,,1.0,,,,
871176,Borussia Dortmund,165,2929,Thorgan Hazard,https://media.api-sports.io/football/players/2929.png,64.0,10,M,6.6,False,False,0,,17.0,15,0,0,0,0,,1.0,1.0,,,8.0,2.0,2.0,1.0,,,3.0,,,1.0,,,,
871176,Borussia Dortmund,165,25,Marco Reus,https://media.api-sports.io/football/players/25.png,90.0,11,M,7.2,True,False,0,,29.0,23,0,0,0,0,,,4.0,,,11.0,8.0,,,1.0,,,3.0,,2.0,,,,
871176,Borussia Dortmund,165,249,Donyell Malen,https://media.api-sports.io/football/players/249.png,70.0,21,M,6.9,False,False,0,,22.0,17,0,0,0,0,,,,,,7.0,5.0,1.0,1.0,,1.0,,3.0,1.0,1.0,,,,
871176,Borussia Dortmund,165,24811,Anthony Modeste,https://media.api-sports.io/football/players/24811.png,90.0,20,F,6.9,False,False,0,,11.0,7,0,0,0,0,,1.0,1.0,,1.0,6.0,2.0,,,1.0,2.0,,,1.0,,,,,
871176,Borussia Dortmund,165,26292,Alexander Meyer,https://media.api-sports.io/football/players/26292.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,Borussia Dortmund,165,162568,Soumaila Coulibaly,https://media.api-sports.io/football/players/162568.png,,44,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,Borussia Dortmund,165,19068,Felix Passlack,https://media.api-sports.io/football/players/19068.png,,30,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,Borussia Dortmund,165,26,Marius Wolf,https://media.api-sports.io/football/players/26.png,45.0,17,M,8,False,True,0,,20.0,15,0,0,0,0,,,,1.0,1.0,7.0,5.0,4.0,3.0,,2.0,1.0,2.0,1.0,1.0,1.0,,,
871176,Borussia Dortmund,165,984,Julian Brandt,https://media.api-sports.io/football/players/984.png,14.0,19,M,6.9,False,True,0,,8.0,8,0,0,0,0,,,,,,1.0,,,,,,,,,1.0,,1.0,,
871176,Borussia Dortmund,165,864,Emre Can,https://media.api-sports.io/football/players/864.png,,23,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,Borussia Dortmund,165,24807,Salih Özcan,https://media.api-sports.io/football/players/24807.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871176,Borussia Dortmund,165,286894,Jamie Bynoe-Gittens,https://media.api-sports.io/football/players/286894.png,26.0,43,F,6.7,False,True,0,,6.0,5,0,0,0,0,,,,,,5.0,1.0,3.0,,,2.0,,1.0,1.0,,1.0,,,
871176,Borussia Dortmund,165,161919,Youssoufa Moukoko,https://media.api-sports.io/football/players/161919.png,20.0,18,F,7.9,False,True,0,,1.0,1,0,0,0,0,,,,,,1.0,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,
871179,Hertha Berlin,159,15843,Oliver Christensen,https://media.api-sports.io/football/players/15843.png,90.0,1,G,6.5,False,False,1,,33.0,23,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871179,Hertha Berlin,159,18760,Jonjoe Kenny,https://media.api-sports.io/football/players/18760.png,90.0,16,D,7,False,False,0,,33.0,25,0,0,0,0,,,,,3.0,6.0,1.0,,,,,4.0,1.0,,1.0,,,,
871179,Hertha Berlin,159,53600,Filip Uremović,https://media.api-sports.io/football/players/53600.png,83.0,5,D,6.2,False,False,0,,18.0,16,0,0,0,0,,,,,3.0,5.0,4.0,,,,,,,,,,,,
871179,Hertha Berlin,159,26301,Marc-Oliver Kempf,https://media.api-sports.io/football/players/26301.png,90.0,20,D,6.9,False,False,0,,35.0,26,0,0,0,0,,,,2.0,2.0,7.0,4.0,,,1.0,1.0,,1.0,,,,,,
871179,Hertha Berlin,159,25342,Maximilian Mittelstädt,https://media.api-sports.io/football/players/25342.png,90.0,17,D,6.3,False,False,0,,31.0,22,1,0,0,0,,,6.0,,4.0,21.0,8.0,6.0,1.0,5.0,,2.0,1.0,,2.0,,,,
871179,Hertha Berlin,159,664,Lucas Tousart,https://media.api-sports.io/football/players/664.png,90.0,29,M,6.3,True,False,0,,26.0,18,0,0,0,0,,,2.0,,,12.0,7.0,1.0,,,,,1.0,,,,,,
871179,Hertha Berlin,159,1324,Ivan Šunjić,https://media.api-sports.io/football/players/1324.png,57.0,34,M,6.3,False,False,0,,15.0,12,1,0,0,0,,,1.0,,1.0,5.0,2.0,,,,,1.0,,,1.0,,,,
871179,Hertha Berlin,159,418,Suat Serdar,https://media.api-sports.io/football/players/418.png,90.0,8,M,6.6,False,False,0,,27.0,20,1,0,0,0,,,1.0,,2.0,21.0,9.0,5.0,4.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,,,
871179,Hertha Berlin,159,25458,Dodi Lukebakio,https://media.api-sports.io/football/players/25458.png,90.0,14,F,8.5,False,False,0,,23.0,16,0,0,0,0,,,1.0,,,13.0,9.0,8.0,6.0,1.0,3.0,1.0,2.0,2.0,3.0,,1.0,,
871179,Hertha Berlin,159,21155,Wilfried Kanga,https://media.api-sports.io/football/players/21155.png,70.0,18,F,6.3,False,False,0,,16.0,8,0,0,0,0,,,,,,10.0,5.0,,,,1.0,,1.0,,2.0,,,,
871179,Hertha Berlin,159,39121,Chidera Ejuke,https://media.api-sports.io/football/players/39121.png,58.0,40,F,6.7,False,False,0,,14.0,9,0,0,0,0,,,,,1.0,5.0,2.0,2.0,,,2.0,,1.0,1.0,,,,,
871179,Hertha Berlin,159,203380,Tjark Ernst,https://media.api-sports.io/football/players/203380.png,,12,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Hertha Berlin,159,199934,Márton Dárdai,https://media.api-sports.io/football/players/199934.png,13.0,31,D,6.3,False,True,0,,4.0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Hertha Berlin,159,25343,Peter Pekarík,https://media.api-sports.io/football/players/25343.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Hertha Berlin,159,152,Kevin-Prince Boateng,https://media.api-sports.io/football/players/152.png,,27,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Hertha Berlin,159,25925,Jean-Paul Boëtius,https://media.api-sports.io/football/players/25925.png,33.0,10,M,6.9,False,True,0,,19.0,12,0,0,0,0,,,,,,1.0,1.0,,,,1.0,,1.0,,1.0,,,,
871179,Hertha Berlin,159,25348,Vladimír Darida,https://media.api-sports.io/football/players/25348.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Hertha Berlin,159,121,Stevan Jovetić,https://media.api-sports.io/football/players/121.png,20.0,19,F,6.2,False,True,0,,4.0,1,0,0,0,0,,1.0,,,,1.0,,,,,1.0,,,,,,,,
871179,Hertha Berlin,159,286710,Derry Scherhant,https://media.api-sports.io/football/players/286710.png,32.0,39,F,6.3,False,True,0,,5.0,3,0,0,0,0,,,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
871179,Hertha Berlin,159,25362,Davie Selke,https://media.api-sports.io/football/players/25362.png,,7,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,1800,Kevin Trapp,https://media.api-sports.io/football/players/1800.png,90.0,1,G,6.9,True,False,1,4.0,22.0,11,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,1811,Almamy Touré,https://media.api-sports.io/football/players/1811.png,73.0,18,D,7.2,False,False,0,,52.0,46,0,0,0,0,,,4.0,,2.0,11.0,8.0,1.0,1.0,,1.0,,,,,,,,
871179,Eintracht Frankfurt,169,1809,Tuta,https://media.api-sports.io/football/players/1809.png,90.0,35,D,6.7,False,False,0,,72.0,57,0,0,0,0,,,,,,5.0,3.0,1.0,1.0,,,,,,,,,,
871179,Eintracht Frankfurt,169,1807,Evan Ndicka,https://media.api-sports.io/football/players/1807.png,90.0,2,D,6.9,False,False,0,,74.0,63,0,0,0,0,,,1.0,,2.0,8.0,4.0,1.0,1.0,,,1.0,,,,,,,
871179,Eintracht Frankfurt,169,161922,Ansgar Knauff,https://media.api-sports.io/football/players/161922.png,45.0,36,M,6.9,False,False,0,,23.0,13,0,0,0,0,,,2.0,,1.0,7.0,5.0,3.0,2.0,,,,1.0,,,,,,
871179,Eintracht Frankfurt,169,2601,Daichi Kamada,https://media.api-sports.io/football/players/2601.png,86.0,15,M,7.2,False,False,0,,31.0,25,0,0,0,0,,,5.0,,,8.0,5.0,,,,3.0,1.0,,1.0,1.0,1.0,,,
871179,Eintracht Frankfurt,169,957,Djibril Sow,https://media.api-sports.io/football/players/957.png,90.0,8,M,6.3,False,False,0,,69.0,58,1,0,0,0,,,1.0,,1.0,8.0,3.0,,,2.0,,3.0,1.0,,1.0,,,,
871179,Eintracht Frankfurt,169,24841,Christopher Lenz,https://media.api-sports.io/football/players/24841.png,90.0,25,M,7.2,False,False,0,,41.0,34,0,0,0,0,,,2.0,,,9.0,4.0,,,3.0,1.0,1.0,1.0,,3.0,,,,
871179,Eintracht Frankfurt,169,21104,Randal Kolo Muani,https://media.api-sports.io/football/players/21104.png,90.0,9,F,7.5,False,False,0,,18.0,13,0,0,0,0,,,1.0,,,14.0,7.0,2.0,2.0,,1.0,1.0,2.0,,2.0,,1.0,,
871179,Eintracht Frankfurt,169,16,Mario Götze,https://media.api-sports.io/football/players/16.png,66.0,27,F,6.7,False,False,0,,30.0,21,0,0,0,0,,,,,1.0,7.0,2.0,,,4.0,,,2.0,,1.0,,,,
871179,Eintracht Frankfurt,169,982,Lucas Alario,https://media.api-sports.io/football/players/982.png,66.0,21,F,6.9,False,False,0,,10.0,8,0,0,0,0,,2.0,2.0,,,11.0,5.0,2.0,1.0,,1.0,1.0,1.0,,,,,,
871179,Eintracht Frankfurt,169,24894,Diant Ramaj,https://media.api-sports.io/football/players/24894.png,,40,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,1819,Makoto Hasebe,https://media.api-sports.io/football/players/1819.png,17.0,20,D,6.7,False,True,0,,13.0,10,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,14276,Hrvoje Smolčić,https://media.api-sports.io/football/players/14276.png,,5,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,1803,Timothy Chandler,https://media.api-sports.io/football/players/1803.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,1822,Sebastian Rode,https://media.api-sports.io/football/players/1822.png,,17,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871179,Eintracht Frankfurt,169,14395,Kristijan Jakić,https://media.api-sports.io/football/players/14395.png,10.0,6,M,6.5,False,True,0,,2.0,1,0,0,0,0,,,,,,1.0,,,,1.0,,,,,,,,,
871179,Eintracht Frankfurt,169,177745,Faride Alidou,https://media.api-sports.io/football/players/177745.png,45.0,11,F,6.9,False,True,0,,12.0,8,0,0,0,0,,,2.0,,,8.0,3.0,2.0,1.0,2.0,1.0,2.0,,,1.0,,,,
871179,Eintracht Frankfurt,169,15884,Jesper Lindstrøm,https://media.api-sports.io/football/players/15884.png,24.0,29,M,6.3,False,True,0,,5.0,4,0,0,0,0,,,1.0,,,5.0,3.0,1.0,,,,,2.0,,,,,,
871179,Eintracht Frankfurt,169,6011,Rafael Santos Borré,https://media.api-sports.io/football/players/6011.png,24.0,19,F,6.6,False,True,0,,8.0,4,0,0,0,0,,1.0,1.0,,,6.0,3.0,2.0,1.0,,1.0,1.0,1.0,,,,,,
871181,Werder Bremen,162,25310,Jiří Pavlenka,https://media.api-sports.io/football/players/25310.png,90.0,1,G,6.9,False,False,2,5.0,37.0,24,0,0,0,0,0.0,,,,,1.0,1.0,,,,,,,,,,,,
871181,Werder Bremen,162,25011,Amos Pieper,https://media.api-sports.io/football/players/25011.png,45.0,5,D,6.6,False,False,0,,32.0,30,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,,,,,
871181,Werder Bremen,162,2821,Miloš Veljković,https://media.api-sports.io/football/players/2821.png,90.0,13,D,7.7,False,False,0,,86.0,79,0,0,0,0,,,2.0,2.0,1.0,6.0,6.0,1.0,1.0,,,,1.0,,,,,,
871181,Werder Bremen,162,25314,Marco Friedl,https://media.api-sports.io/football/players/25314.png,90.0,32,D,6.7,True,False,0,,71.0,66,1,0,0,0,,,,,1.0,3.0,1.0,,,,,1.0,1.0,,,,,,
871181,Werder Bremen,162,973,Mitchell Weiser,https://media.api-sports.io/football/players/973.png,90.0,8,M,7.3,False,False,0,,41.0,32,0,0,0,0,,,4.0,,3.0,19.0,11.0,3.0,2.0,3.0,,1.0,4.0,,1.0,,1.0,,
871181,Werder Bremen,162,716,Leonardo Bittencourt,https://media.api-sports.io/football/players/716.png,84.0,10,M,6.5,False,False,0,,43.0,36,1,0,0,0,,,2.0,,,8.0,3.0,1.0,,,,2.0,1.0,,,,,,
871181,Werder Bremen,162,129142,Ilia Gruev,https://media.api-sports.io/football/players/129142.png,84.0,28,M,6.7,False,False,0,,53.0,51,0,0,0,0,,,3.0,,2.0,8.0,4.0,,,3.0,,,1.0,,,,,,
871181,Werder Bremen,162,15592,Jens Stage,https://media.api-sports.io/football/players/15592.png,78.0,6,M,6.2,False,False,0,,15.0,11,0,0,0,0,,,1.0,,,6.0,2.0,1.0,,1.0,,,1.0,,1.0,,,,
871181,Werder Bremen,162,15874,Anthony Jung,https://media.api-sports.io/football/players/15874.png,84.0,3,M,7.3,False,False,0,,50.0,43,0,0,0,0,,,4.0,,,5.0,4.0,,,,,,,,2.0,,1.0,,
871181,Werder Bremen,162,25391,Niclas Füllkrug,https://media.api-sports.io/football/players/25391.png,90.0,11,F,7.3,False,False,0,,32.0,18,0,0,0,0,,,1.0,,,23.0,8.0,1.0,,1.0,2.0,1.0,,1.0,,1.0,,,
871181,Werder Bremen,162,25464,Marvin Ducksch,https://media.api-sports.io/football/players/25464.png,90.0,7,F,6.7,False,False,0,,33.0,23,1,0,0,0,,,1.0,,,8.0,2.0,1.0,,1.0,2.0,,,1.0,1.0,,,,
871181,Werder Bremen,162,7288,Michael Zetterer,https://media.api-sports.io/football/players/7288.png,,30,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,Werder Bremen,162,2916,Niklas Stark,https://media.api-sports.io/football/players/2916.png,45.0,4,D,6.9,False,True,0,,44.0,35,1,0,0,0,,,2.0,,,5.0,3.0,1.0,1.0,,,1.0,,,,,,,
871181,Werder Bremen,162,19202,Lee Buchanan,https://media.api-sports.io/football/players/19202.png,13.0,26,D,6.2,False,True,0,,7.0,4,0,0,0,0,,,,,,1.0,,1.0,,,,,,,,,,,
871181,Werder Bremen,162,25533,Niklas Schmidt,https://media.api-sports.io/football/players/25533.png,,22,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,Werder Bremen,162,26319,Felix Agu,https://media.api-sports.io/football/players/26319.png,,27,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,Werder Bremen,162,411,Benjamin Goller,https://media.api-sports.io/football/players/411.png,,24,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,Werder Bremen,162,24843,Nicolai Rapp,https://media.api-sports.io/football/players/24843.png,13.0,23,M,6.5,False,True,0,,2.0,2,0,0,0,0,,,1.0,,,3.0,1.0,,,2.0,,,,,,,,,
871181,Werder Bremen,162,7562,Romano Schmid,https://media.api-sports.io/football/players/7562.png,12.0,20,M,6.6,False,True,0,,12.0,8,0,0,0,0,,,,,1.0,2.0,2.0,1.0,1.0,,,,1.0,,,,,,
871181,Werder Bremen,162,1124,Oliver Burke,https://media.api-sports.io/football/players/1124.png,13.0,9,F,7.2,False,True,0,,4.0,4,0,0,0,0,,,,,,1.0,,,,,1.0,,,1.0,,1.0,,,
871181,VfB Stuttgart,172,25905,Florian Müller,https://media.api-sports.io/football/players/25905.png,90.0,1,G,6.2,False,False,2,1.0,29.0,19,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871181,VfB Stuttgart,172,1445,Konstantinos Mavropanos,https://media.api-sports.io/football/players/1445.png,90.0,5,D,7.2,False,False,0,,52.0,45,0,0,0,0,,,4.0,,1.0,10.0,7.0,3.0,2.0,,,,,,,,,,
871181,VfB Stuttgart,172,25368,Waldemar Anton,https://media.api-sports.io/football/players/25368.png,90.0,2,D,7.3,False,False,0,,80.0,65,0,0,0,0,,,4.0,,2.0,19.0,12.0,,,,1.0,1.0,2.0,1.0,,,,,
871181,VfB Stuttgart,172,32893,Hiroki Ito,https://media.api-sports.io/football/players/32893.png,90.0,21,D,6.6,False,False,0,,56.0,44,1,0,0,0,,,2.0,,,6.0,3.0,,,1.0,1.0,1.0,,,1.0,,,,
871181,VfB Stuttgart,172,24868,Josha Vagnoman,https://media.api-sports.io/football/players/24868.png,70.0,4,M,6.5,False,False,0,,16.0,12,0,0,0,0,,,,,1.0,4.0,1.0,1.0,,,,2.0,,,,,,,
871181,VfB Stuttgart,172,24798,Chris Führich,https://media.api-sports.io/football/players/24798.png,70.0,22,M,6.9,False,False,0,,20.0,15,0,0,0,0,,,1.0,,,5.0,4.0,3.0,3.0,,,,,,1.0,,,,
871181,VfB Stuttgart,172,8500,Wataru Endo,https://media.api-sports.io/football/players/8500.png,90.0,3,M,7.3,True,False,0,,51.0,36,0,0,0,0,,,1.0,,,7.0,2.0,,,1.0,3.0,,,3.0,3.0,1.0,,,
871181,VfB Stuttgart,172,152418,Naouirou Ahamada,https://media.api-sports.io/football/players/152418.png,90.0,32,M,6.5,False,False,0,,33.0,27,0,0,0,0,,,1.0,,,12.0,4.0,5.0,2.0,2.0,,2.0,1.0,,1.0,,,,
871181,VfB Stuttgart,172,20617,Silas Katompa Mvumpa,https://media.api-sports.io/football/players/20617.png,81.0,14,M,7.2,False,False,0,,16.0,15,0,0,0,0,,,1.0,,,13.0,6.0,7.0,4.0,,2.0,,1.0,2.0,3.0,1.0,,,
871181,VfB Stuttgart,172,7722,Saša Kalajdžić,https://media.api-sports.io/football/players/7722.png,81.0,9,F,7.3,False,False,0,,22.0,13,1,0,0,0,,,2.0,,,9.0,3.0,,,1.0,,2.0,,,2.0,,2.0,,
871181,VfB Stuttgart,172,265363,Tiago Tomás,https://media.api-sports.io/football/players/265363.png,59.0,10,F,6.5,False,False,0,,11.0,4,0,0,0,0,,,,,,4.0,1.0,2.0,,,1.0,,1.0,1.0,,,,,
871181,VfB Stuttgart,172,25597,Fabian Bredlow,https://media.api-sports.io/football/players/25597.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,VfB Stuttgart,172,138818,Clinton Mola,https://media.api-sports.io/football/players/138818.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,VfB Stuttgart,172,26244,Pascal Stenzel,https://media.api-sports.io/football/players/26244.png,20.0,15,D,6.6,False,True,0,,7.0,5,0,0,0,0,,,2.0,,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,
871181,VfB Stuttgart,172,24963,Atakan Karazor,https://media.api-sports.io/football/players/24963.png,9.0,16,D,6.3,False,True,0,,6.0,5,0,0,0,0,,,1.0,,,1.0,1.0,,,,,,,,,,,,
871181,VfB Stuttgart,172,162887,Enzo Millot,https://media.api-sports.io/football/players/162887.png,,8,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,VfB Stuttgart,172,26303,Borna Sosa,https://media.api-sports.io/football/players/26303.png,31.0,24,D,6.6,False,True,0,,12.0,9,0,0,0,0,,,1.0,,,3.0,2.0,,,,,,1.0,,1.0,,,,
871181,VfB Stuttgart,172,179567,Lilian Egloff,https://media.api-sports.io/football/players/179567.png,20.0,25,M,6.9,False,True,0,,7.0,4,0,0,0,0,,,3.0,,,3.0,3.0,,,,1.0,,,,,,,,
871181,VfB Stuttgart,172,135844,Juan José Perea,https://media.api-sports.io/football/players/135844.png,,11,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
871181,VfB Stuttgart,172,26342,Luca Pfeiffer,https://media.api-sports.io/football/players/26342.png,9.0,20,F,6.5,False,True,0,,4.0,3,0,0,0,0,,,,,,1.0,,,,,,1.0,,,,,,,
871178,1899 Hoffenheim,167,702,Oliver Baumann,https://media.api-sports.io/football/players/702.png,90.0,1,G,6.5,True,False,2,3.0,31.0,26,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
871178,1899 Hoffenheim,167,26300,Ozan Kabak,https://media.api-sports.io/football/players/26300.png,90.0,5,D,7.7,False,False,0,,48.0,45,0,0,0,0,,,1.0,1.0,3.0,15.0,8.0,,,,2.0,2.0,,1.0,,1.0,,,
871178,1899 Hoffenheim,167,713,Kevin Vogt,https://media.api-sports.io/football/players/713.png,51.0,22,D,6.7,False,False,0,,54.0,49,0,0,0,0,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,
871178,1899 Hoffenheim,167,270,Stanley N'Soki,https://media.api-sports.io/football/players/270.png,45.0,34,D,6.5,False,False,0,,40.0,33,0,0,0,0,,,1.0,,,3.0,2.0,1.0,,,1.0,,,1.0,,,,,
