fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals,goals_prevented
1390824,547,Girona,https://media.api-sports.io/football/teams/547.png,2,2,7,3,3,4,8,2,1,44%,0,1,2,382,296,77%,0.56,0
1390824,728,Rayo Vallecano,https://media.api-sports.io/football/teams/728.png,5,10,16,1,12,4,17,4,1,56%,1,0,1,481,415,86%,3.43,0
1390828,533,Villarreal,https://media.api-sports.io/football/teams/533.png,10,11,25,4,17,8,10,10,0,68%,1,0,4,668,612,92%,2.54,0
1390828,718,Oviedo,https://media.api-sports.io/football/teams/718.png,4,1,5,0,3,2,8,1,1,32%,2,1,8,325,266,82%,0.94,0
1390825,798,Mallorca,https://media.api-sports.io/football/teams/798.png,1,2,4,1,3,1,8,3,2,29%,4,2,5,225,153,68%,0.21,0
1390825,529,Barcelona,https://media.api-sports.io/football/teams/529.png,8,9,24,7,11,13,17,6,3,71%,1,0,1,570,506,89%,2.14,0
1390827,532,Valencia,https://media.api-sports.io/football/teams/532.png,2,7,18,9,11,7,5,8,1,54%,1,,2,395,341,86%,2.04,0
1390827,548,Real Sociedad,https://media.api-sports.io/football/teams/548.png,3,7,13,3,6,7,11,7,2,46%,2,,1,340,294,86%,0.81,0
1390819,542,Alaves,https://media.api-sports.io/football/teams/542.png,4,7,15,4,10,5,15,10,1,62%,0,,2,471,382,81%,1.29,0
1390819,539,Levante,https://media.api-sports.io/football/teams/539.png,3,1,7,3,4,3,13,1,3,38%,1,,2,296,199,67%,0.87,0
1390821,538,Celta Vigo,https://media.api-sports.io/football/teams/538.png,3,3,11,5,6,5,15,9,2,69%,3,,1,571,501,88%,0.73,0
1390821,546,Getafe,https://media.api-sports.io/football/teams/546.png,3,3,10,4,6,4,17,3,0,31%,2,,4,257,187,73%,1.43,0
1390820,531,Athletic Club,https://media.api-sports.io/football/teams/531.png,3,3,14,8,11,3,8,10,0,46%,0,,4,387,302,78%,2.89,0
1390820,536,Sevilla,https://media.api-sports.io/football/teams/536.png,6,4,12,2,10,2,12,1,8,54%,2,,0,477,396,83%,1.01,0
1390823,540,Espanyol,https://media.api-sports.io/football/teams/540.png,5,4,9,0,6,3,14,1,0,40%,3,,3,394,323,82%,1.26,0
1390823,530,Atletico Madrid,https://media.api-sports.io/football/teams/530.png,4,7,15,4,9,6,11,3,1,60%,3,,3,618,551,89%,1.10,0
1390822,797,Elche,https://media.api-sports.io/football/teams/797.png,2,3,6,1,3,3,14,1,4,68%,0,,3,683,615,90%,0.73,0
1390822,543,Real Betis,https://media.api-sports.io/football/teams/543.png,4,4,12,4,6,6,13,3,0,32%,1,,1,321,261,81%,1.86,0
1390826,541,Real Madrid,https://media.api-sports.io/football/teams/541.png,5,7,18,6,11,7,10,7,,71%,1,0,0,721,659,91%,1.64,0
1390826,727,Osasuna,https://media.api-sports.io/football/teams/727.png,0,2,2,0,2,0,12,0,,29%,0,1,4,299,228,76%,0.36,0
1390832,539,Levante,https://media.api-sports.io/football/teams/539.png,5,1,8,2,8,0,10,0,6,18%,3,,9,160,93,58%,2.14,0
