fixture_id,bet_name,bet_value,bet_odd
1387702,Goals Over/Under,Over 7.5,51.00
1387702,Goals Over/Under,Under 7.5,1.00
1387702,Goals Over/Under,Over 5.5,13.00
1387702,Goals Over/Under,Under 5.5,1.04
1387702,Goals Over/Under,Over 6.5,26.00
1387702,Goals Over/Under,Under 6.5,1.01
1387702,HT/FT Double,Home/Draw,15.00
1387702,HT/FT Double,Home/Away,23.00
1387702,HT/FT Double,Draw/Away,5.50
1387702,HT/FT Double,Draw/Draw,5.50
1387702,HT/FT Double,Home/Home,5.50
1387702,HT/FT Double,Draw/Home,7.50
1387702,HT/FT Double,Away/Home,29.00
1387702,HT/FT Double,Away/Draw,13.00
1387702,HT/FT Double,Away/Away,3.40
1387702,Double Chance,Home/Draw,1.70
1387702,Double Chance,Home/Away,1.30
1387702,Double Chance,Draw/Away,1.28
1387702,First Half Winner,Home,3.75
1387702,First Half Winner,Draw,2.20
1387702,First Half Winner,Away,2.75
1387704,Match Winner,Home,11.00
1387704,Match Winner,Draw,6.00
1387704,Match Winner,Away,1.25
1387704,Second Half Winner,Home,7.50
1387704,Second Half Winner,Draw,3.20
1387704,Second Half Winner,Away,1.50
1387704,Goals Over/Under,Over 1.5,1.14
1387704,Goals Over/Under,Under 1.5,5.50
1387704,Goals Over/Under,Over 2.5,1.50
1387704,Goals Over/Under,Under 2.5,2.62
1387704,Goals Over/Under,Over 3.5,2.20
1387704,Goals Over/Under,Under 3.5,1.67
1387704,Goals Over/Under,Over 0.5,1.02
1387704,Goals Over/Under,Under 0.5,19.00
1387704,Goals Over/Under,Over 8.5,51.00
1387704,Goals Over/Under,Under 8.5,1.00
1387704,Goals Over/Under,Over 4.5,3.75
1387704,Goals Over/Under,Under 4.5,1.28
1387704,Goals Over/Under,Over 7.5,26.00
1387704,Goals Over/Under,Under 7.5,1.01
1387704,Goals Over/Under,Over 5.5,7.00
1387704,Goals Over/Under,Under 5.5,1.10
1387704,Goals Over/Under,Over 6.5,13.00
1387704,Goals Over/Under,Under 6.5,1.04
1387704,HT/FT Double,Home/Draw,23.00
1387704,HT/FT Double,Home/Away,19.00
1387704,HT/FT Double,Draw/Away,4.00
1387704,HT/FT Double,Draw/Draw,9.00
1387704,HT/FT Double,Home/Home,19.00
1387704,HT/FT Double,Draw/Home,21.00
1387704,HT/FT Double,Away/Home,51.00
1387704,HT/FT Double,Away/Draw,19.00
1387704,HT/FT Double,Away/Away,1.73
1387704,Double Chance,Home/Draw,3.75
1387704,Double Chance,Home/Away,1.12
1387704,Double Chance,Draw/Away,1.05
1387704,First Half Winner,Home,9.50
1387704,First Half Winner,Draw,2.88
1387704,First Half Winner,Away,1.62
1387713,Match Winner,Home,1.08
1387713,Match Winner,Draw,12.00
1387713,Match Winner,Away,21.00
1387713,Second Half Winner,Home,1.22
1387713,Second Half Winner,Draw,4.33
1387713,Second Half Winner,Away,13.00
1387713,Goals Over/Under,Over 1.5,1.08
1387713,Goals Over/Under,Under 1.5,8.00
1387713,Goals Over/Under,Over 2.5,1.28
1387713,Goals Over/Under,Under 2.5,3.75
1387713,Goals Over/Under,Over 3.5,1.73
1387713,Goals Over/Under,Under 3.5,2.10
1387713,Goals Over/Under,Over 0.5,1.01
1387713,Goals Over/Under,Under 0.5,26.00
1387713,Goals Over/Under,Over 8.5,26.00
1387713,Goals Over/Under,Under 8.5,1.01
1387713,Goals Over/Under,Over 9.5,51.00
1387713,Goals Over/Under,Under 9.5,1.00
1387713,Goals Over/Under,Over 4.5,2.62
1387713,Goals Over/Under,Under 4.5,1.50
1387713,Goals Over/Under,Over 7.5,15.00
1387713,Goals Over/Under,Under 7.5,1.03
1387713,Goals Over/Under,Over 5.5,4.50
1387713,Goals Over/Under,Under 5.5,1.20
1387713,Goals Over/Under,Over 6.5,8.00
1387713,Goals Over/Under,Under 6.5,1.08
1387713,HT/FT Double,Home/Draw,29.00
1387713,HT/FT Double,Home/Away,81.00
1387713,HT/FT Double,Draw/Away,41.00
1387713,HT/FT Double,Draw/Draw,15.00
1387713,HT/FT Double,Home/Home,1.36
1387713,HT/FT Double,Draw/Home,4.00
1387713,HT/FT Double,Away/Home,21.00
1387713,HT/FT Double,Away/Draw,41.00
1387713,HT/FT Double,Away/Away,41.00
1387713,Double Chance,Home/Draw,1.01
1387713,Double Chance,Home/Away,1.05
1387713,Double Chance,Draw/Away,8.00
1387713,First Half Winner,Home,1.33
1387713,First Half Winner,Draw,3.75
1387713,First Half Winner,Away,17.00
1387711,Match Winner,Home,1.40
1387711,Match Winner,Draw,5.00
1387711,Match Winner,Away,7.00
1387711,Second Half Winner,Home,1.67
1387711,Second Half Winner,Draw,2.88
1387711,Second Half Winner,Away,5.50
1387711,Goals Over/Under,Over 1.5,1.20
