fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,away_team,away_team_id,away_team_flag,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_shots_on_goal,home_shots_off_goal,home_total_shots,home_blocked_shots,home_shots_insidebox,home_shots_outsidebox,home_fouls,home_corner_kicks,home_offsides,home_ball_possession,home_yellow_cards,home_red_cards,home_goalkeeper_saves,home_total_passes,home_passes_accurate,home_passes,away_shots_on_goal,away_shots_off_goal,away_total_shots,away_blocked_shots,away_shots_insidebox,away_shots_outsidebox,away_fouls,away_corner_kicks,away_offsides,away_ball_possession,away_yellow_cards,away_red_cards,away_goalkeeper_saves,away_total_passes,away_passes_accurate,away_passes,home_points,away_points,home_goals_for,away_goals_for,home_goals_against,away_goals_against,home_played,away_played,home_wins,away_wins,home_draws,away_draws,home_losses,away_losses,home_goals_diff,away_goals_diff,home_rank,away_rank
605067,2020-09-12 14:00:00+00:00,1599919200,FT,90,1599919200,1599922800,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio Municipal de Ipurúa,Eibar,1472,Valentín Pizarro,Eibar,545,https://media.api-sports.io/football/teams/545.png,Celta Vigo,538,https://media.api-sports.io/football/teams/538.png,0,0,0,0,0,0,1,5,8,2,4,4,17,3,0.0,0.5,4.0,1.0,3.0,331,182,0.55,3,3,6,0,6,0,13,3,5.0,0.5,4.0,0.0,1.0,338,192,0.57,1740,3074,1682,3190,3016,3306,2204,2204,348,812,696,638,1160,754,-1334,-116,20,8
605069,2020-09-12 16:30:00+00:00,1599928200,FT,90,1599928200,1599931800,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio Nuevo Los Cármenes,Granada,1479,Antonio Mateu,Granada Cf,715,https://media.api-sports.io/football/teams/715.png,Athletic Club,531,https://media.api-sports.io/football/teams/531.png,2,0,0,0,2,0,2,2,4,0,2,2,8,1,5.0,0.4,3.0,0.0,2.0,332,230,0.69,2,7,9,0,7,2,10,2,0.0,0.6,4.0,0.0,0.0,470,364,0.77,2668,2668,2726,2668,3770,2436,2204,2204,754,638,406,754,1044,812,-1044,232,10,9
605068,2020-09-12 19:00:00+00:00,1599937200,FT,90,1599937200,1599940800,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio Ramón de Carranza,Cádiz,1463,Isidro Díaz De Mera,Cadiz,724,https://media.api-sports.io/football/teams/724.png,Osasuna,727,https://media.api-sports.io/football/teams/727.png,0,2,0,1,0,2,3,7,12,2,6,6,14,6,2.0,0.52,2.0,0.0,2.0,362,244,0.67,4,2,6,0,4,2,21,2,1.0,0.48,2.0,0.0,3.0,336,205,0.61,2552,2552,2088,2146,3364,2784,2204,2204,638,638,638,638,928,928,-1276,-638,12,11
605065,2020-09-13 12:00:00+00:00,1599998400,FT,90,1599998400,1600002000,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio de Mendizorroza,Vitoria-Gasteiz,1470,Pablo González,Alaves,542,https://media.api-sports.io/football/teams/542.png,Real Betis,543,https://media.api-sports.io/football/teams/543.png,0,1,0,0,0,1,2,3,7,2,6,1,19,6,8.0,0.41,3.0,0.0,3.0,299,223,0.75,4,5,11,2,4,7,17,4,3.0,0.59,3.0,0.0,2.0,428,336,0.79,2204,3538,2088,2900,3306,2900,2204,2204,522,986,638,580,1044,638,-1218,0,16,6
605072,2020-09-13 14:00:00+00:00,1600005600,FT,90,1600005600,1600009200,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio Municipal José Zorrilla,Valladolid,1492,Mario Melero,Valladolid,720,https://media.api-sports.io/football/teams/720.png,Real Sociedad,548,https://media.api-sports.io/football/teams/548.png,1,1,1,0,1,1,3,5,8,0,8,0,15,5,1.0,0.4,4.0,0.0,1.0,262,173,0.66,2,6,8,0,4,4,17,3,1.0,0.6,1.0,0.0,1.0,393,297,0.76,1798,3596,1972,3422,3306,2204,2204,2204,290,986,928,638,986,580,-1334,1218,19,5
605073,2020-09-13 16:30:00+00:00,1600014600,FT,90,1600014600,1600018200,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio de la Cerámica,Villarreal,1498,Javier Estrada,Villarreal,533,https://media.api-sports.io/football/teams/533.png,Huesca,726,https://media.api-sports.io/football/teams/726.png,1,1,0,1,1,1,4,7,15,4,11,4,10,6,4.0,0.65,1.0,0.0,2.0,549,471,0.86,3,4,10,3,8,2,22,6,4.0,0.35,1.0,0.0,3.0,280,210,0.75,3364,1972,3480,1972,2552,3074,2204,2204,870,406,754,754,580,1044,928,-1102,7,18
605071,2020-09-13 19:00:00+00:00,1600023600,FT,90,1600023600,1600027200,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 1,Estadio de Mestalla,Valencia,1497,José Sánchez,Valencia,532,https://media.api-sports.io/football/teams/532.png,Levante,539,https://media.api-sports.io/football/teams/539.png,4,2,2,2,4,2,8,4,14,2,8,6,9,3,4.0,0.44,1.0,0.0,6.0,370,298,0.81,8,9,19,2,11,8,14,4,1.0,0.56,4.0,0.0,4.0,460,394,0.86,2494,2378,2900,2668,3074,3306,2204,2204,580,522,754,812,870,870,-174,-638,13,14
605083,2020-09-19 14:00:00+00:00,1600524000,FT,90,1600524000,1600527600,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 2,Estadio de la Cerámica,Villarreal,1498,Jorge Figueroa,Villarreal,533,https://media.api-sports.io/football/teams/533.png,Eibar,545,https://media.api-sports.io/football/teams/545.png,2,1,0,0,2,1,8,6,14,0,12,2,5,4,9.0,0.57,1.0,0.0,3.0,434,339,0.78,4,6,12,2,7,5,12,3,5.0,0.43,1.0,0.0,5.0,305,216,0.71,3365,1741,3481,1682,2553,3016,2205,2205,870,348,755,697,580,1160,928,-1334,7,20
605077,2020-09-19 16:30:00+00:00,1600533000,FT,90,1600533000,1600536600,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 2,Coliseum Alfonso Pérez,Getafe,1476,Alejandro Hernández,Getafe,546,https://media.api-sports.io/football/teams/546.png,Osasuna,727,https://media.api-sports.io/football/teams/727.png,1,0,0,0,1,0,1,3,6,2,4,2,19,4,2.0,0.55,4.0,0.0,3.0,418,272,0.65,3,6,10,1,3,7,13,1,3.0,0.45,2.0,0.0,1.0,346,194,0.56,2204,2555,1624,2148,2494,2784,2204,2205,522,639,638,638,1044,928,-870,-636,15,11
605076,2020-09-19 19:00:00+00:00,1600542000,FT,90,1600542000,1600545600,0.0,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2020,Regular Season - 2,Abanca-Balaídos,Vigo,1467,Jesús Gil,Celta Vigo,538,https://media.api-sports.io/football/teams/538.png,Valencia,532,https://media.api-sports.io/football/teams/532.png,2,1,1,0,2,1,6,10,23,7,14,9,12,6,2.0,0.51,3.0,0.0,2.0,430,351,0.82,3,4,9,2,5,4,13,6,0.0,0.49,1.0,0.0,4.0,401,326,0.81,3075,2497,3190,2904,3306,3076,2205,2205,812,581,639,754,754,870,-116,-172,8,13
