fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,home_team_name,home_team_logo,home_Shots on Goal,home_Shots off Goal,home_Total Shots,home_Blocked Shots,home_Shots insidebox,home_Shots outsidebox,home_Fouls,home_Corner Kicks,home_Offsides,home_Ball Possession,home_Yellow Cards,home_Red Cards,home_Goalkeeper Saves,home_Total passes,home_Passes accurate,home_Passes %,home_Counter Attacks,away_team_name,away_team_logo,away_Shots on Goal,away_Shots off Goal,away_Total Shots,away_Blocked Shots,away_Shots insidebox,away_Shots outsidebox,away_Fouls,away_Corner Kicks,away_Offsides,away_Ball Possession,away_Yellow Cards,away_Red Cards,away_Goalkeeper Saves,away_Total passes,away_Passes accurate,away_Passes %,away_Counter Attacks,odds_home_win,odds_draw,odds_away_win
3199,2018-10-07 14:45:00+00:00,1538923500,FT,90,1538923500,1538927100,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 8,Johan Cruijff Arena,Amsterdam,1117.0,"Dennis Higler, Netherlands",Ajax,194,https://media.api-sports.io/football/teams/194.png,True,AZ Alkmaar,201,https://media.api-sports.io/football/teams/201.png,False,5,0,1,0,5,0,Ajax,https://media.api-sports.io/football/teams/194.png,11,8,23.0,4.0,15.0,8.0,11,6,2.0,57%,2.0,0.0,3,514.0,441.0,86%,,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,3,1,5.0,1.0,1.0,4.0,14,4,2.0,43%,3.0,0.0,7,380.0,304.0,80%,,,,
3200,2018-10-20 16:30:00+00:00,1540053000,FT,90,1540053000,1540056600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Stadion Woudestein,Rotterdam,,"Bjorn Kuipers, Netherlands",Excelsior,196,https://media.api-sports.io/football/teams/196.png,True,Vitesse,200,https://media.api-sports.io/football/teams/200.png,False,2,0,1,0,2,0,Excelsior,https://media.api-sports.io/football/teams/196.png,1,2,6.0,3.0,1.0,5.0,11,9,4.0,44%,,1.0,7,384.0,296.0,77%,,Vitesse,https://media.api-sports.io/football/teams/200.png,7,14,24.0,3.0,18.0,6.0,12,13,0.0,56%,,0.0,0,458.0,373.0,81%,,,,
3201,2018-10-20 16:30:00+00:00,1540053000,FT,90,1540053000,1540056600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Philips Stadion,Eindhoven,1143.0,"Bas Nijhuis, Netherlands",PSV Eindhoven,197,https://media.api-sports.io/football/teams/197.png,True,Emmen,208,https://media.api-sports.io/football/teams/208.png,False,6,0,4,0,6,0,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,15,8,29.0,6.0,24.0,5.0,7,10,1.0,55%,3.0,0.0,4,499.0,430.0,86%,,Emmen,https://media.api-sports.io/football/teams/208.png,4,3,8.0,1.0,3.0,5.0,9,1,0.0,45%,3.0,0.0,8,408.0,334.0,82%,,,,
3203,2018-10-20 18:45:00+00:00,1540061100,FT,90,1540061100,1540064700,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Stadion Galgenwaard,Utrecht,1154.0,"Bernie Raymond Blom, Netherlands",Utrecht,207,https://media.api-sports.io/football/teams/207.png,True,AZ Alkmaar,201,https://media.api-sports.io/football/teams/201.png,False,2,1,1,1,2,1,Utrecht,https://media.api-sports.io/football/teams/207.png,5,5,13.0,3.0,10.0,3.0,7,7,1.0,42%,1.0,0.0,5,368.0,275.0,75%,,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,8,4,13.0,1.0,9.0,4.0,12,4,2.0,58%,2.0,0.0,4,513.0,409.0,80%,,,,
3202,2018-10-20 18:45:00+00:00,1540061100,FT,90,1540061100,1540064700,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Abe Lenstra Stadion,Heerenveen,1132.0,"Pol van Boekel, Netherlands",Heerenveen,210,https://media.api-sports.io/football/teams/210.png,False,Ajax,194,https://media.api-sports.io/football/teams/194.png,True,0,4,0,2,0,4,Heerenveen,https://media.api-sports.io/football/teams/210.png,4,7,14.0,3.0,9.0,5.0,9,5,3.0,34%,2.0,0.0,6,313.0,212.0,68%,,Ajax,https://media.api-sports.io/football/teams/194.png,10,6,17.0,1.0,9.0,8.0,13,10,0.0,66%,1.0,0.0,4,598.0,505.0,84%,,,,
3204,2018-10-21 10:15:00+00:00,1540116900,FT,90,1540116900,1540120500,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Rat Verlegh Stadion,Breda,1139.0,"Serdar Gozubuyuk, Netherlands",NAC Breda,203,https://media.api-sports.io/football/teams/203.png,,Willem II,195,https://media.api-sports.io/football/teams/195.png,,2,2,1,2,2,2,NAC Breda,https://media.api-sports.io/football/teams/203.png,3,2,6.0,1.0,3.0,3.0,15,1,0.0,52%,,0.0,1,449.0,358.0,80%,,Willem II,https://media.api-sports.io/football/teams/195.png,3,3,9.0,3.0,7.0,2.0,16,6,3.0,48%,,0.0,1,402.0,315.0,78%,,,,
3207,2018-10-21 12:30:00+00:00,1540125000,FT,90,1540125000,1540128600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Seacon Stadion De Koel,Venlo,,"Erwin Blank, Netherlands",VVV Venlo,204,https://media.api-sports.io/football/teams/204.png,True,ADO Den Haag,198,https://media.api-sports.io/football/teams/198.png,False,2,0,1,0,2,0,VVV Venlo,https://media.api-sports.io/football/teams/204.png,7,9,22.0,6.0,13.0,9.0,13,4,0.0,44%,2.0,0.0,2,338.0,248.0,73%,,ADO Den Haag,https://media.api-sports.io/football/teams/198.png,2,4,12.0,6.0,7.0,5.0,20,3,1.0,56%,4.0,0.0,3,404.0,317.0,78%,,,,
3206,2018-10-21 12:30:00+00:00,1540125000,FT,90,1540125000,1540128600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Polman Stadion,Almelo,,"Martin Van den Kerkhof, Netherlands",Heracles,206,https://media.api-sports.io/football/teams/206.png,True,Groningen,202,https://media.api-sports.io/football/teams/202.png,False,4,1,1,1,4,1,Heracles,https://media.api-sports.io/football/teams/206.png,8,3,13.0,2.0,7.0,6.0,6,3,2.0,54%,0.0,0.0,2,445.0,340.0,76%,,Groningen,https://media.api-sports.io/football/teams/202.png,4,6,11.0,1.0,8.0,3.0,12,1,2.0,46%,2.0,0.0,4,368.0,258.0,70%,,,,
3205,2018-10-21 12:30:00+00:00,1540125000,FT,90,1540125000,1540128600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,De Kuip,Rotterdam,,"Siemen Mulder, Netherlands",Feyenoord,209,https://media.api-sports.io/football/teams/209.png,True,PEC Zwolle,193,https://media.api-sports.io/football/teams/193.png,False,3,0,2,0,3,0,Feyenoord,https://media.api-sports.io/football/teams/209.png,11,2,17.0,4.0,5.0,12.0,9,7,4.0,56%,1.0,0.0,5,511.0,444.0,87%,,PEC Zwolle,https://media.api-sports.io/football/teams/193.png,5,10,17.0,2.0,6.0,11.0,9,3,1.0,44%,0.0,0.0,8,376.0,314.0,84%,,,,
3208,2018-10-21 14:45:00+00:00,1540133100,FT,90,1540133100,1540136700,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 9,Fortuna Sittard Stadion,Sittard,1129.0,"Richard Martens, Netherlands",Fortuna Sittard,205,https://media.api-sports.io/football/teams/205.png,True,De Graafschap,199,https://media.api-sports.io/football/teams/199.png,False,3,1,1,0,3,1,Fortuna Sittard,https://media.api-sports.io/football/teams/205.png,11,9,22.0,2.0,14.0,8.0,12,4,1.0,51%,2.0,0.0,2,367.0,285.0,78%,,De Graafschap,https://media.api-sports.io/football/teams/199.png,3,8,11.0,0.0,7.0,4.0,10,2,2.0,49%,2.0,0.0,8,350.0,266.0,76%,,,,
3209,2018-10-26 18:00:00+00:00,1540576800,FT,90,1540576800,1540580400,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,JenS Vesting,Emmen,,"Rob Dieperink, Netherlands",Emmen,208,https://media.api-sports.io/football/teams/208.png,,VVV Venlo,204,https://media.api-sports.io/football/teams/204.png,,1,1,0,1,1,1,Emmen,https://media.api-sports.io/football/teams/208.png,8,13,28.0,7.0,14.0,14.0,13,9,2.0,71%,3.0,0.0,1,618.0,540.0,87%,,VVV Venlo,https://media.api-sports.io/football/teams/204.png,2,3,5.0,0.0,5.0,0.0,11,0,0.0,29%,2.0,1.0,7,266.0,172.0,65%,,,,
3210,2018-10-27 16:30:00+00:00,1540657800,FT,90,1540657800,1540661400,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,Cars Jeans Stadion,Den Haag,1115.0,"Pol van Boekel, Netherlands",ADO Den Haag,198,https://media.api-sports.io/football/teams/198.png,,NAC Breda,203,https://media.api-sports.io/football/teams/203.png,,1,1,1,1,1,1,ADO Den Haag,https://media.api-sports.io/football/teams/198.png,4,12,17.0,1.0,9.0,8.0,7,5,1.0,50%,0.0,0.0,2,420.0,342.0,81%,,NAC Breda,https://media.api-sports.io/football/teams/203.png,3,3,7.0,1.0,4.0,3.0,14,1,2.0,50%,2.0,0.0,3,440.0,361.0,82%,,,,
3211,2018-10-27 17:45:00+00:00,1540662300,FT,90,1540662300,1540665900,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,De Vijverberg,Doetinchem,,"Joey Kooij, Netherlands",De Graafschap,199,https://media.api-sports.io/football/teams/199.png,True,Excelsior,196,https://media.api-sports.io/football/teams/196.png,False,4,1,1,1,4,1,De Graafschap,https://media.api-sports.io/football/teams/199.png,8,5,16.0,3.0,11.0,5.0,20,3,1.0,46%,1.0,0.0,3,359.0,274.0,76%,,Excelsior,https://media.api-sports.io/football/teams/196.png,5,9,17.0,3.0,10.0,7.0,12,3,3.0,54%,3.0,1.0,4,421.0,340.0,81%,,,,
3212,2018-10-27 17:45:00+00:00,1540662300,FT,90,1540662300,1540665900,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,Hitachi Capital Mobility Stadium,Groningen,1131.0,"Danny Desmond Makkelie, Netherlands",Groningen,202,https://media.api-sports.io/football/teams/202.png,False,PSV Eindhoven,197,https://media.api-sports.io/football/teams/197.png,True,1,2,1,1,1,2,Groningen,https://media.api-sports.io/football/teams/202.png,2,10,14.0,2.0,9.0,5.0,14,2,0.0,31%,3.0,0.0,3,246.0,152.0,62%,,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,5,8,18.0,5.0,12.0,6.0,9,6,1.0,69%,0.0,0.0,1,523.0,428.0,82%,,,,
3213,2018-10-27 18:45:00+00:00,1540665900,FT,90,1540665900,1540669500,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,Mac3Park Stadion,Zwolle,,"Edwin Van de Graaf, Netherlands",PEC Zwolle,193,https://media.api-sports.io/football/teams/193.png,,Heracles,206,https://media.api-sports.io/football/teams/206.png,,1,1,0,1,1,1,PEC Zwolle,https://media.api-sports.io/football/teams/193.png,6,12,24.0,6.0,14.0,10.0,10,6,0.0,63%,2.0,0.0,2,563.0,465.0,83%,,Heracles,https://media.api-sports.io/football/teams/206.png,3,5,8.0,0.0,4.0,4.0,14,6,2.0,37%,3.0,0.0,5,321.0,213.0,66%,,,,
3214,2018-10-28 11:15:00+00:00,1540725300,FT,90,1540725300,1540728900,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,GelreDome,Arnhem,1155.0,"Dennis Higler, Netherlands",Vitesse,200,https://media.api-sports.io/football/teams/200.png,True,Fortuna Sittard,205,https://media.api-sports.io/football/teams/205.png,False,2,1,1,1,2,1,Vitesse,https://media.api-sports.io/football/teams/200.png,6,5,12.0,1.0,9.0,3.0,13,2,,49%,3.0,0.0,1,456.0,361.0,79%,,Fortuna Sittard,https://media.api-sports.io/football/teams/205.png,2,7,10.0,1.0,5.0,5.0,12,7,,51%,2.0,0.0,4,475.0,368.0,77%,,,,
3215,2018-10-28 13:30:00+00:00,1540733400,FT,90,1540733400,1540737000,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,Johan Cruijff Arena,Amsterdam,1117.0,"Bjorn Kuipers, Netherlands",Ajax,194,https://media.api-sports.io/football/teams/194.png,True,Feyenoord,209,https://media.api-sports.io/football/teams/209.png,False,3,0,2,0,3,0,Ajax,https://media.api-sports.io/football/teams/194.png,10,9,28.0,9.0,16.0,12.0,8,13,2.0,69%,1.0,0.0,2,670.0,598.0,89%,,Feyenoord,https://media.api-sports.io/football/teams/209.png,2,4,8.0,2.0,5.0,3.0,10,6,2.0,31%,2.0,1.0,7,300.0,217.0,72%,,,,
3216,2018-10-28 13:30:00+00:00,1540733400,FT,90,1540733400,1540737000,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,Koning Willem II Stadion,Tilburg,1159.0,"Jochem Kamphuis, Netherlands",Willem II,195,https://media.api-sports.io/football/teams/195.png,False,Utrecht,207,https://media.api-sports.io/football/teams/207.png,True,0,1,0,0,0,1,Willem II,https://media.api-sports.io/football/teams/195.png,0,7,9.0,2.0,7.0,2.0,21,9,1.0,52%,2.0,0.0,6,440.0,352.0,80%,,Utrecht,https://media.api-sports.io/football/teams/207.png,8,9,20.0,3.0,15.0,5.0,10,6,4.0,48%,2.0,0.0,0,397.0,316.0,80%,,,,
3217,2018-10-28 15:45:00+00:00,1540741500,FT,90,1540741500,1540745100,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 10,AFAS Stadion,Alkmaar,1119.0,"Serdar Gozubuyuk, Netherlands",AZ Alkmaar,201,https://media.api-sports.io/football/teams/201.png,False,Heerenveen,210,https://media.api-sports.io/football/teams/210.png,True,2,3,1,1,2,3,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,7,4,15.0,4.0,9.0,6.0,12,6,0.0,60%,2.0,0.0,2,587.0,475.0,81%,,Heerenveen,https://media.api-sports.io/football/teams/210.png,7,2,12.0,3.0,8.0,4.0,12,1,3.0,40%,3.0,0.0,5,386.0,290.0,75%,,,,
3218,2018-11-02 19:00:00+00:00,1541185200,FT,90,1541185200,1541188800,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Stadion Woudestein,Rotterdam,,"Dennis Higler, Netherlands",Excelsior,196,https://media.api-sports.io/football/teams/196.png,False,Groningen,202,https://media.api-sports.io/football/teams/202.png,True,2,4,1,2,2,4,Excelsior,https://media.api-sports.io/football/teams/196.png,4,5,10.0,1.0,6.0,4.0,8,3,1.0,56%,1.0,0.0,4,474.0,363.0,77%,,Groningen,https://media.api-sports.io/football/teams/202.png,8,4,15.0,3.0,8.0,7.0,10,5,0.0,44%,0.0,0.0,2,373.0,254.0,68%,,,,
3222,2018-11-03 17:30:00+00:00,1541266200,FT,90,1541266200,1541269800,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Philips Stadion,Eindhoven,1143.0,"Serdar Gozubuyuk, Netherlands",PSV Eindhoven,197,https://media.api-sports.io/football/teams/197.png,True,Vitesse,200,https://media.api-sports.io/football/teams/200.png,False,1,0,0,0,1,0,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,6,7,14.0,1.0,11.0,3.0,17,7,2.0,64%,2.0,0.0,1,563.0,475.0,84%,,Vitesse,https://media.api-sports.io/football/teams/200.png,1,5,7.0,1.0,3.0,4.0,10,2,1.0,36%,2.0,1.0,6,304.0,199.0,65%,,,,
3220,2018-11-03 17:30:00+00:00,1541266200,FT,90,1541266200,1541269800,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Rat Verlegh Stadion,Breda,1139.0,"Danny Desmond Makkelie, Netherlands",NAC Breda,203,https://media.api-sports.io/football/teams/203.png,True,Heracles,206,https://media.api-sports.io/football/teams/206.png,False,2,1,1,0,2,1,NAC Breda,https://media.api-sports.io/football/teams/203.png,2,2,9.0,5.0,6.0,3.0,10,6,0.0,50%,1.0,0.0,4,401.0,303.0,76%,,Heracles,https://media.api-sports.io/football/teams/206.png,5,10,21.0,6.0,7.0,14.0,8,4,2.0,50%,2.0,0.0,0,401.0,308.0,77%,,,,
3219,2018-11-03 19:45:00+00:00,1541274300,FT,90,1541274300,1541277900,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Johan Cruijff Arena,Amsterdam,1117.0,"Allard Lindhout, Netherlands",Ajax,194,https://media.api-sports.io/football/teams/194.png,True,Willem II,195,https://media.api-sports.io/football/teams/195.png,False,2,0,2,0,2,0,Ajax,https://media.api-sports.io/football/teams/194.png,10,7,21.0,4.0,7.0,14.0,8,5,5.0,61%,0.0,0.0,0,618.0,528.0,85%,,Willem II,https://media.api-sports.io/football/teams/195.png,0,3,3.0,0.0,3.0,0.0,10,1,0.0,39%,1.0,0.0,6,390.0,280.0,72%,,,,
3221,2018-11-03 19:45:00+00:00,1541274300,FT,90,1541274300,1541277900,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,AFAS Stadion,Alkmaar,1119.0,"Bjorn Kuipers, Netherlands",AZ Alkmaar,201,https://media.api-sports.io/football/teams/201.png,True,De Graafschap,199,https://media.api-sports.io/football/teams/199.png,False,1,0,0,0,1,0,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,6,10,18.0,2.0,6.0,12.0,9,7,0.0,70%,1.0,0.0,0,698.0,603.0,86%,,De Graafschap,https://media.api-sports.io/football/teams/199.png,0,2,3.0,1.0,2.0,1.0,9,1,2.0,30%,0.0,0.0,5,296.0,201.0,68%,,,,
3223,2018-11-04 11:15:00+00:00,1541330100,FT,90,1541330100,1541333700,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Abe Lenstra Stadion,Heerenveen,1132.0,"Bernie Raymond Blom, Netherlands",Heerenveen,210,https://media.api-sports.io/football/teams/210.png,,Emmen,208,https://media.api-sports.io/football/teams/208.png,,1,1,1,0,1,1,Heerenveen,https://media.api-sports.io/football/teams/210.png,6,9,17.0,2.0,10.0,7.0,11,3,1.0,54%,2.0,0.0,6,528.0,432.0,82%,,Emmen,https://media.api-sports.io/football/teams/208.png,6,9,17.0,2.0,11.0,6.0,13,2,1.0,46%,1.0,0.0,5,434.0,331.0,76%,,,,
3224,2018-11-04 13:30:00+00:00,1541338200,FT,90,1541338200,1541341800,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Fortuna Sittard Stadion,Sittard,1129.0,"Christaan Bax, Netherlands",Fortuna Sittard,205,https://media.api-sports.io/football/teams/205.png,True,PEC Zwolle,193,https://media.api-sports.io/football/teams/193.png,False,3,0,1,0,3,0,Fortuna Sittard,https://media.api-sports.io/football/teams/205.png,6,8,17.0,3.0,12.0,5.0,11,12,0.0,45%,1.0,0.0,5,340.0,233.0,69%,,PEC Zwolle,https://media.api-sports.io/football/teams/193.png,4,3,10.0,3.0,4.0,6.0,12,3,1.0,55%,2.0,0.0,3,422.0,328.0,78%,,,,
3225,2018-11-04 13:30:00+00:00,1541338200,FT,90,1541338200,1541341800,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 11,Stadion Galgenwaard,Utrecht,1154.0,"Jeroen Manschot, Netherlands",Utrecht,207,https://media.api-sports.io/football/teams/207.png,True,ADO Den Haag,198,https://media.api-sports.io/football/teams/198.png,False,3,0,1,0,3,0,Utrecht,https://media.api-sports.io/football/teams/207.png,5,7,14.0,2.0,5.0,9.0,15,5,3.0,49%,3.0,0.0,5,385.0,293.0,76%,,ADO Den Haag,https://media.api-sports.io/football/teams/198.png,5,2,11.0,4.0,7.0,4.0,9,6,2.0,51%,2.0,0.0,2,389.0,306.0,79%,,,,
3227,2018-11-09 19:00:00+00:00,1541790000,FT,90,1541790000,1541793600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,Mac3Park Stadion,Zwolle,,"Richard Martens, Netherlands",PEC Zwolle,193,https://media.api-sports.io/football/teams/193.png,False,Willem II,195,https://media.api-sports.io/football/teams/195.png,True,2,3,0,2,2,3,PEC Zwolle,https://media.api-sports.io/football/teams/193.png,7,10,21.0,4.0,14.0,7.0,14,7,2.0,68%,2.0,0.0,0,584.0,502.0,86%,,Willem II,https://media.api-sports.io/football/teams/195.png,3,1,5.0,1.0,5.0,0.0,14,1,0.0,32%,1.0,0.0,5,280.0,178.0,64%,,,,
3228,2018-11-10 17:30:00+00:00,1541871000,FT,90,1541871000,1541874600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,JenS Vesting,Emmen,,"Jochem Kamphuis, Netherlands",Emmen,208,https://media.api-sports.io/football/teams/208.png,True,NAC Breda,203,https://media.api-sports.io/football/teams/203.png,False,2,0,0,0,2,0,Emmen,https://media.api-sports.io/football/teams/208.png,7,9,21.0,5.0,12.0,9.0,9,9,3.0,50%,1.0,0.0,3,434.0,347.0,80%,,NAC Breda,https://media.api-sports.io/football/teams/203.png,3,2,7.0,2.0,3.0,4.0,16,1,0.0,50%,2.0,0.0,5,431.0,339.0,79%,,,,
3229,2018-11-10 18:45:00+00:00,1541875500,FT,90,1541875500,1541879100,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,De Vijverberg,Doetinchem,,"Bernie Raymond Blom, Netherlands",De Graafschap,199,https://media.api-sports.io/football/teams/199.png,False,PSV Eindhoven,197,https://media.api-sports.io/football/teams/197.png,True,1,4,1,2,1,4,De Graafschap,https://media.api-sports.io/football/teams/199.png,2,6,10.0,2.0,4.0,6.0,9,5,1.0,38%,1.0,0.0,3,369.0,286.0,78%,,PSV Eindhoven,https://media.api-sports.io/football/teams/197.png,7,5,23.0,11.0,13.0,10.0,7,5,1.0,62%,0.0,0.0,1,591.0,522.0,88%,,,,
3230,2018-11-10 18:45:00+00:00,1541875500,FT,90,1541875500,1541879100,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,GelreDome,Arnhem,1155.0,"Danny Desmond Makkelie, Netherlands",Vitesse,200,https://media.api-sports.io/football/teams/200.png,True,Utrecht,207,https://media.api-sports.io/football/teams/207.png,False,2,1,0,0,2,1,Vitesse,https://media.api-sports.io/football/teams/200.png,7,9,19.0,3.0,9.0,10.0,8,5,1.0,47%,1.0,0.0,6,396.0,311.0,79%,,Utrecht,https://media.api-sports.io/football/teams/207.png,7,5,15.0,3.0,9.0,6.0,15,7,2.0,53%,3.0,0.0,5,448.0,365.0,81%,,,,
3231,2018-11-10 19:45:00+00:00,1541879100,FT,90,1541879100,1541882700,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,Seacon Stadion De Koel,Venlo,,"Siemen Mulder, Netherlands",VVV Venlo,204,https://media.api-sports.io/football/teams/204.png,True,Fortuna Sittard,205,https://media.api-sports.io/football/teams/205.png,False,3,2,2,1,3,2,VVV Venlo,https://media.api-sports.io/football/teams/204.png,6,4,11.0,1.0,9.0,2.0,22,2,2.0,37%,2.0,0.0,3,320.0,228.0,71%,,Fortuna Sittard,https://media.api-sports.io/football/teams/205.png,5,7,17.0,5.0,10.0,7.0,9,7,0.0,63%,1.0,0.0,3,518.0,415.0,80%,,,,
3232,2018-11-11 11:15:00+00:00,1541934900,FT,90,1541934900,1541938500,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,Hitachi Capital Mobility Stadion,Groningen,,"Jeroen Manschot, Netherlands",Groningen,202,https://media.api-sports.io/football/teams/202.png,True,Heerenveen,210,https://media.api-sports.io/football/teams/210.png,False,2,0,2,0,2,0,Groningen,https://media.api-sports.io/football/teams/202.png,5,5,11.0,1.0,5.0,6.0,10,3,3.0,42%,1.0,0.0,2,360.0,216.0,60%,,Heerenveen,https://media.api-sports.io/football/teams/210.png,2,2,4.0,0.0,1.0,3.0,13,1,1.0,58%,2.0,0.0,3,494.0,360.0,73%,,,,
3234,2018-11-11 13:30:00+00:00,1541943000,FT,90,1541943000,1541946600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,Stadion Woudestein,Rotterdam,,"Serdar Gozubuyuk, Netherlands",Excelsior,196,https://media.api-sports.io/football/teams/196.png,False,Ajax,194,https://media.api-sports.io/football/teams/194.png,True,1,7,0,2,1,7,Excelsior,https://media.api-sports.io/football/teams/196.png,3,8,13.0,2.0,8.0,5.0,5,2,0.0,37%,3.0,0.0,6,337.0,266.0,79%,,Ajax,https://media.api-sports.io/football/teams/194.png,12,8,29.0,9.0,22.0,7.0,4,15,2.0,63%,0.0,0.0,2,561.0,482.0,86%,,,,
3233,2018-11-11 13:30:00+00:00,1541943000,FT,90,1541943000,1541946600,,Netherlands,88,Eredivisie,https://media.api-sports.io/flags/nl.svg,https://media.api-sports.io/football/leagues/88.png,2018,Regular Season - 12,Cars Jeans Stadion,Den Haag,1115.0,"Dennis Higler, Netherlands",ADO Den Haag,198,https://media.api-sports.io/football/teams/198.png,False,AZ Alkmaar,201,https://media.api-sports.io/football/teams/201.png,True,0,1,0,0,0,1,ADO Den Haag,https://media.api-sports.io/football/teams/198.png,0,4,6.0,2.0,2.0,4.0,13,7,4.0,39%,3.0,0.0,1,309.0,188.0,61%,,AZ Alkmaar,https://media.api-sports.io/football/teams/201.png,2,5,8.0,1.0,3.0,5.0,10,3,3.0,61%,1.0,0.0,0,498.0,381.0,77%,,,,
