fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,shots_total,tackles_total,tackles_interceptions,duels_total,duels_won,dribbles_past,shots_on,goals_total,fouls_committed,tackles_blocks,passes_key,dribbles_attempts,fouls_drawn,dribbles_success,penalty_commited,offsides,penalty_won
1217505,Granada CF,715,116909,Marc Martínez,https://media.api-sports.io/football/players/116909.png,90.0,13,G,6.7,False,False,2,0.0,1.0,18.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,162889,Ricard Sánchez,https://media.api-sports.io/football/players/162889.png,90.0,12,D,6.7,False,False,0,0.0,,32.0,25,0,0,0,0,,1.0,2.0,1.0,4.0,3.0,1.0,,,,,,,,,,,
1217505,Granada CF,715,47256,Miguel Rubio,https://media.api-sports.io/football/players/47256.png,90.0,4,D,7.3,False,False,0,0.0,,64.0,57,1,0,0,0,,2.0,,,8.0,4.0,,2.0,1.0,3.0,,,,,,,,
1217505,Granada CF,715,90646,Pablo Insua,https://media.api-sports.io/football/players/90646.png,84.0,5,D,7,False,False,0,0.0,,66.0,60,0,0,0,0,,,2.0,,12.0,7.0,,,,,1.0,,,,,,,
1217505,Granada CF,715,46682,Carlos Neva,https://media.api-sports.io/football/players/46682.png,90.0,15,D,7.5,True,False,0,0.0,,61.0,54,1,0,0,0,,,,2.0,3.0,2.0,,,,,2.0,4.0,1.0,2.0,,,,
1217505,Granada CF,715,2181,Georgiy Tsitaishvili,https://media.api-sports.io/football/players/2181.png,70.0,11,M,7.6,False,False,0,0.0,,23.0,19,0,0,0,0,,5.0,,1.0,3.0,2.0,,1.0,,,,3.0,2.0,1.0,1.0,,,
1217505,Granada CF,715,122756,Sergio Ruiz Alonso,https://media.api-sports.io/football/players/122756.png,90.0,20,M,7.7,False,False,0,1.0,,56.0,51,1,0,0,0,,,6.0,,17.0,11.0,1.0,,,2.0,,2.0,1.0,2.0,1.0,1.0,,
1217505,Granada CF,715,63542,Martin Hongla,https://media.api-sports.io/football/players/63542.png,45.0,6,M,6.7,False,False,0,0.0,,22.0,20,1,0,0,0,,,,3.0,8.0,4.0,,,,2.0,,1.0,,1.0,,,,
1217505,Granada CF,715,40559,Kamil Jóźwiak,https://media.api-sports.io/football/players/40559.png,63.0,18,M,6.6,False,False,0,0.0,,29.0,24,1,0,0,0,,,1.0,,9.0,4.0,,,,1.0,,2.0,3.0,2.0,1.0,,,
1217505,Granada CF,715,14405,Myrto Uzuni,https://media.api-sports.io/football/players/14405.png,90.0,10,F,6.6,False,False,0,0.0,,9.0,8,1,0,0,0,,3.0,,,6.0,3.0,,3.0,,,,,1.0,2.0,1.0,,1.0,
1217505,Granada CF,715,70339,Shon Weissman,https://media.api-sports.io/football/players/70339.png,70.0,9,F,7.5,False,False,0,0.0,,18.0,16,0,0,0,0,,3.0,1.0,,7.0,4.0,,1.0,,,,1.0,1.0,,1.0,,,
1217505,Granada CF,715,1705,Manu Trigueros,https://media.api-sports.io/football/players/1705.png,45.0,23,M,7.6,False,True,0,0.0,,33.0,27,0,0,0,0,,1.0,,,1.0,,,1.0,,,,3.0,,,,,1.0,
1217505,Granada CF,715,280688,Theo Corbeanu,https://media.api-sports.io/football/players/280688.png,27.0,17,F,7.2,False,True,0,0.0,,4.0,4,0,0,0,0,,3.0,,,3.0,2.0,,1.0,,,1.0,,2.0,,1.0,,,
1217505,Granada CF,715,608,Lucas Boyé,https://media.api-sports.io/football/players/608.png,20.0,7,F,6.6,False,True,0,0.0,,4.0,1,0,0,0,0,,,1.0,,2.0,1.0,,,,1.0,,1.0,,,,,1.0,
1217505,Granada CF,715,190530,Pablo Sáenz,https://media.api-sports.io/football/players/190530.png,20.0,22,F,6.9,False,True,0,0.0,,9.0,8,0,0,0,0,,,1.0,,3.0,1.0,,,,,,1.0,,,,,,
1217505,Granada CF,715,46982,Gonzalo Villar,https://media.api-sports.io/football/players/46982.png,14.0,8,M,6.6,False,True,0,0.0,,4.0,4,0,0,0,0,,1.0,,,1.0,1.0,,,,,,,,1.0,,,,
1217505,Granada CF,715,732,Luca Zidane,https://media.api-sports.io/football/players/732.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,440194,Oscar Naasei Oppong,https://media.api-sports.io/football/players/440194.png,,28,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,199824,Rubén Sánchez,https://media.api-sports.io/football/players/199824.png,,2,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,47253,Ignasi Miquel,https://media.api-sports.io/football/players/47253.png,,14,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,323816,Loïc Williams,https://media.api-sports.io/football/players/323816.png,,24,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,291147,Miguel Ángel Brau,https://media.api-sports.io/football/players/291147.png,,3,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Granada CF,715,405740,Serigne Faye,https://media.api-sports.io/football/players/405740.png,,27,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,46935,Raúl Lizoain,https://media.api-sports.io/football/players/46935.png,90.0,13,G,9.2,False,False,1,0.0,8.0,32.0,20,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,,,,,
1217505,Albacete,722,122789,Álvaro Rodríguez,https://media.api-sports.io/football/players/122789.png,79.0,2,D,6.9,False,False,0,0.0,,16.0,13,0,0,0,0,,,2.0,,14.0,6.0,1.0,,,4.0,,1.0,,1.0,,,,
1217505,Albacete,722,131542,Jon Garcia,https://media.api-sports.io/football/players/131542.png,90.0,14,D,6.7,False,False,0,0.0,,15.0,10,0,0,0,0,,,,,5.0,3.0,,,,,,,,,,,1.0,
1217505,Albacete,722,182514,Juan Antonio Ros,https://media.api-sports.io/football/players/182514.png,84.0,5,D,6.2,False,False,0,0.0,,18.0,17,1,0,0,0,,,1.0,,9.0,4.0,1.0,,,1.0,1.0,,,,,,,
1217505,Albacete,722,1687,Jaume Costa,https://media.api-sports.io/football/players/1687.png,45.0,24,D,6.3,False,False,0,0.0,,21.0,16,0,0,0,0,,,,,4.0,,1.0,,,2.0,,,,,,,,
1217505,Albacete,722,104944,Alberto Quiles,https://media.api-sports.io/football/players/104944.png,90.0,21,M,6.9,False,False,0,0.0,,14.0,11,0,0,0,0,,,,2.0,8.0,3.0,,,,1.0,,2.0,1.0,2.0,,,2.0,
1217505,Albacete,722,107210,Riki Rodríguez,https://media.api-sports.io/football/players/107210.png,90.0,8,M,6.9,True,False,0,0.0,,25.0,20,1,0,0,0,,1.0,2.0,1.0,10.0,5.0,,,,1.0,,,1.0,2.0,,,,1.0
1217505,Albacete,722,123061,Agus Medina,https://media.api-sports.io/football/players/123061.png,90.0,4,M,6.7,False,False,0,0.0,,28.0,21,1,0,0,0,,,,,8.0,6.0,,,,1.0,,,1.0,,,,,
1217505,Albacete,722,182563,Jon Morcillo,https://media.api-sports.io/football/players/182563.png,90.0,22,M,7.2,False,False,0,0.0,,12.0,9,0,0,0,0,,1.0,,,3.0,,1.0,1.0,1.0,,,1.0,2.0,,,,1.0,
1217505,Albacete,722,47002,Fidel,https://media.api-sports.io/football/players/47002.png,68.0,10,F,7.2,False,False,0,0.0,,20.0,15,0,0,0,0,,,,1.0,4.0,2.0,1.0,,,,,3.0,2.0,,2.0,,1.0,
1217505,Albacete,722,47145,Higinio Marín,https://media.api-sports.io/football/players/47145.png,67.0,9,F,7.9,False,False,0,1.0,,7.0,5,0,0,1,0,,3.0,1.0,,14.0,5.0,,2.0,1.0,,,1.0,,2.0,,,2.0,
1217505,Albacete,722,285285,Juan María Alcedo,https://media.api-sports.io/football/players/285285.png,45.0,3,D,6.7,False,True,0,0.0,,7.0,6,0,0,0,0,,,1.0,1.0,5.0,2.0,1.0,,,,,,1.0,1.0,,,,
1217505,Albacete,722,137579,Rai Marchán,https://media.api-sports.io/football/players/137579.png,23.0,6,M,6.7,False,True,0,0.0,,2.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,116884,Juanma García,https://media.api-sports.io/football/players/116884.png,22.0,7,F,6.5,False,True,0,0.0,,7.0,4,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,179955,Javier Rueda,https://media.api-sports.io/football/players/179955.png,11.0,29,D,6.6,False,True,0,0.0,,10.0,5,0,0,0,0,,,,1.0,,,,,,,,,,,,,,
1217505,Albacete,722,182259,Alejandro Meléndez,https://media.api-sports.io/football/players/182259.png,14.0,17,M,6.3,False,True,0,0.0,,6.0,4,0,0,0,0,,,,,2.0,1.0,,,,1.0,,,,1.0,,,,
1217505,Albacete,722,913,Cristian Rivero,https://media.api-sports.io/football/players/913.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,288144,Mario Ramos,https://media.api-sports.io/football/players/288144.png,,30,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,46817,Diego González,https://media.api-sports.io/football/players/46817.png,,16,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,482074,Eduardo de la Casa,https://media.api-sports.io/football/players/482074.png,,32,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,408135,Marcos Moreno,https://media.api-sports.io/football/players/408135.png,,34,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217505,Albacete,722,144734,Nabil Touaizi,https://media.api-sports.io/football/players/144734.png,,15,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,46987,Raúl Fernández,https://media.api-sports.io/football/players/46987.png,90.0,13,G,8,False,False,0,0.0,5.0,32.0,16,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,1.0,,,,
1217508,Mirandes,799,183582,Juan Gutierrez Martinez,https://media.api-sports.io/football/players/183582.png,90.0,22,D,8.2,False,False,0,0.0,,14.0,11,0,0,0,0,,,3.0,2.0,10.0,7.0,1.0,,,,3.0,,1.0,,1.0,,,
1217508,Mirandes,799,47458,Sergio Postigo,https://media.api-sports.io/football/players/47458.png,90.0,21,D,7.3,True,False,0,0.0,,28.0,25,1,0,0,0,,,,,2.0,1.0,,,,1.0,3.0,1.0,,1.0,,,,
1217508,Mirandes,799,285422,Pablo Tomeo,https://media.api-sports.io/football/players/285422.png,90.0,15,D,6.9,False,False,0,0.0,,31.0,20,0,0,0,0,,,,2.0,8.0,4.0,2.0,,,,,,2.0,1.0,2.0,,,
1217508,Mirandes,799,313025,Hugo Rincón,https://media.api-sports.io/football/players/313025.png,90.0,2,M,7.5,False,False,0,0.0,,15.0,10,0,0,0,0,,,5.0,2.0,14.0,9.0,2.0,,,2.0,2.0,,,3.0,,,,
1217508,Mirandes,799,38,Alberto Rodríguez,https://media.api-sports.io/football/players/38.png,70.0,5,M,6.9,False,False,0,0.0,,11.0,6,0,0,0,0,,,1.0,1.0,9.0,6.0,1.0,,,1.0,,,,2.0,,,,
1217508,Mirandes,799,191422,Mathis Lachuer,https://media.api-sports.io/football/players/191422.png,90.0,19,M,6.3,False,False,0,0.0,,20.0,15,0,0,0,0,,,1.0,,8.0,4.0,,,,1.0,,,3.0,1.0,1.0,,,
1217508,Mirandes,799,287654,Jon Gorrotxategi,https://media.api-sports.io/football/players/287654.png,90.0,6,M,6.7,False,False,0,0.0,,26.0,20,0,0,0,0,,,,,9.0,3.0,2.0,,,1.0,1.0,,2.0,1.0,1.0,,,
1217508,Mirandes,799,1559,Julio Alonso,https://media.api-sports.io/football/players/1559.png,52.0,3,M,6.9,False,False,0,0.0,,9.0,6,0,0,0,0,,,2.0,,3.0,2.0,,,,,1.0,1.0,,,,,,
1217508,Mirandes,799,182486,Alberto Reina Campos,https://media.api-sports.io/football/players/182486.png,90.0,10,F,7.9,False,False,0,0.0,,29.0,20,0,0,0,0,,1.0,1.0,,7.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,,2.0,,,
1217508,Mirandes,799,183776,Urko Izeta,https://media.api-sports.io/football/players/183776.png,90.0,17,F,6.9,False,False,0,1.0,,11.0,9,0,0,0,0,,1.0,,,9.0,1.0,,,,,,1.0,2.0,1.0,,,1.0,
1217508,Mirandes,799,128951,Victor Parada,https://media.api-sports.io/football/players/128951.png,38.0,33,D,6.9,False,True,0,0.0,,9.0,7,0,0,0,0,,,2.0,,6.0,4.0,1.0,,,,,,1.0,2.0,,,,
1217508,Mirandes,799,381225,Sergio Gabriel,https://media.api-sports.io/football/players/381225.png,14.0,32,F,6.3,False,True,0,0.0,,,,0,0,0,0,,,,1.0,1.0,,1.0,,,,,,,,,,,
1217508,Mirandes,799,325503,Asier Ortiz,https://media.api-sports.io/football/players/325503.png,12.0,30,M,6.3,False,True,0,0.0,,1.0,1,0,0,0,0,,,1.0,,2.0,1.0,,,,,,,,,,,,
1217508,Mirandes,799,162529,Luis López,https://media.api-sports.io/football/players/162529.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,208198,Alex González,https://media.api-sports.io/football/players/208198.png,,31,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,360611,Hodei Alutiz,https://media.api-sports.io/football/players/360611.png,,36,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,289831,Diego Rosales,https://media.api-sports.io/football/players/289831.png,,34,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,364367,Hugo Zárate,https://media.api-sports.io/football/players/364367.png,,35,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,482292,Alberto García,https://media.api-sports.io/football/players/482292.png,,38,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Mirandes,799,454592,Yidne Pinto,https://media.api-sports.io/football/players/454592.png,,40,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Cordoba,713,116438,Carlos Marín,https://media.api-sports.io/football/players/116438.png,90.0,13,G,6.7,True,False,1,0.0,,17.0,16,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1217508,Cordoba,713,122627,Carlos Albarrán,https://media.api-sports.io/football/players/122627.png,90.0,21,D,7.5,False,False,0,0.0,,56.0,43,0,0,0,0,,1.0,3.0,2.0,6.0,4.0,1.0,,,,1.0,1.0,,,,,,
1217508,Cordoba,713,126644,Adrián Lapeña,https://media.api-sports.io/football/players/126644.png,90.0,4,D,7.3,False,False,0,0.0,,69.0,66,0,0,0,0,,1.0,2.0,2.0,6.0,5.0,,1.0,,1.0,,2.0,1.0,,1.0,,,
1217508,Cordoba,713,46680,José Antonio Martinez,https://media.api-sports.io/football/players/46680.png,78.0,16,D,6.9,False,False,0,0.0,,72.0,67,0,0,0,0,,1.0,,2.0,5.0,3.0,,,,,,,,,,,,
1217508,Cordoba,713,185599,Jose Calderón,https://media.api-sports.io/football/players/185599.png,90.0,3,D,7.5,False,False,0,0.0,,69.0,61,0,0,0,0,,,,1.0,5.0,4.0,,,,1.0,,3.0,,2.0,,,,
1217508,Cordoba,713,163401,Genaro,https://media.api-sports.io/football/players/163401.png,70.0,18,M,6.6,False,False,0,0.0,,32.0,24,0,0,0,0,,1.0,1.0,,6.0,2.0,,,,2.0,,1.0,,,,,,
1217508,Cordoba,713,181218,Alex Sala,https://media.api-sports.io/football/players/181218.png,90.0,6,M,7.5,False,False,0,0.0,,57.0,52,0,0,0,0,,2.0,1.0,1.0,7.0,4.0,1.0,1.0,,,,3.0,1.0,1.0,,,,
1217508,Cordoba,713,181263,Cristian Carracedo,https://media.api-sports.io/football/players/181263.png,90.0,23,M,7.2,False,False,0,0.0,,37.0,32,0,0,0,0,,1.0,1.0,,14.0,8.0,1.0,,,1.0,,2.0,8.0,2.0,5.0,,,
1217508,Cordoba,713,182490,Jacobo González,https://media.api-sports.io/football/players/182490.png,90.0,10,M,7.7,False,False,0,0.0,,36.0,30,0,0,0,0,,5.0,,1.0,14.0,3.0,3.0,4.0,,3.0,1.0,4.0,2.0,2.0,,,,
1217508,Cordoba,713,181575,Adilson,https://media.api-sports.io/football/players/181575.png,78.0,17,M,6.5,False,False,0,0.0,,21.0,18,0,0,0,0,,,,,11.0,3.0,1.0,,,1.0,,1.0,7.0,,3.0,,,
1217508,Cordoba,713,43364,Nikolay Obolskiy,https://media.api-sports.io/football/players/43364.png,70.0,14,F,6.2,False,False,0,0.0,,4.0,2,0,0,0,0,,1.0,,,6.0,1.0,,,,3.0,,1.0,,,,,,
1217508,Cordoba,713,162547,Théo Zidane,https://media.api-sports.io/football/players/162547.png,20.0,7,M,7,False,True,0,0.0,,13.0,12,0,0,0,0,,,1.0,,3.0,3.0,,,,,,,1.0,,1.0,,,
1217508,Cordoba,713,185533,Antonio Casas,https://media.api-sports.io/football/players/185533.png,20.0,20,F,6.7,False,True,0,0.0,,1.0,1,1,0,0,0,,,1.0,,4.0,2.0,,,,1.0,,,1.0,,1.0,,,
1217508,Cordoba,713,482293,Matias Barboza,https://media.api-sports.io/football/players/482293.png,12.0,27,D,6.6,False,True,0,0.0,,17.0,14,0,0,0,0,,,,,1.0,1.0,,,,,,,,,,,,
1217508,Cordoba,713,186824,Ander Yoldi,https://media.api-sports.io/football/players/186824.png,12.0,11,F,6.7,False,True,0,0.0,,4.0,3,0,0,0,0,,,,,1.0,,,,,,,,,,,,,
1217508,Cordoba,713,162478,Ramon Vila,https://media.api-sports.io/football/players/162478.png,,26,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Cordoba,713,382596,Josema Ortiz,https://media.api-sports.io/football/players/382596.png,,34,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Cordoba,713,350040,Adrián Vázquez,https://media.api-sports.io/football/players/350040.png,,29,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Cordoba,713,162531,Xavi Sintes,https://media.api-sports.io/football/players/162531.png,,15,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217508,Cordoba,713,303376,Antonio Molina,https://media.api-sports.io/football/players/303376.png,,32,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Cadiz,724,46698,José Antonio Caro,https://media.api-sports.io/football/players/46698.png,90.0,13,G,5.7,False,False,4,0.0,3.0,30.0,28,0,0,0,0,0.0,,,,2.0,1.0,1.0,,,,,,,,,,,
1217500,Cadiz,724,47100,Iza Carcelén,https://media.api-sports.io/football/players/47100.png,90.0,20,D,6.3,False,False,0,0.0,,38.0,32,0,0,0,0,,1.0,3.0,,10.0,5.0,,1.0,,,,1.0,3.0,1.0,,,,
1217500,Cadiz,724,47229,Fali,https://media.api-sports.io/football/players/47229.png,90.0,3,D,7.2,False,False,0,0.0,,68.0,60,1,0,0,0,,,1.0,1.0,3.0,2.0,,,,1.0,1.0,,,,,,,
1217500,Cadiz,724,162058,Víctor Chust,https://media.api-sports.io/football/players/162058.png,45.0,5,D,6.5,False,False,0,0.0,,36.0,30,0,0,0,0,,1.0,,,,,,,,,,,,,,,,
1217500,Cadiz,724,46763,Jose Matos,https://media.api-sports.io/football/players/46763.png,45.0,18,D,6.2,False,False,0,0.0,,17.0,15,0,0,0,0,,,,,5.0,2.0,1.0,,,,,1.0,2.0,,,,,
1217500,Cadiz,724,46824,Iván Alejo,https://media.api-sports.io/football/players/46824.png,59.0,11,M,6.3,False,False,0,0.0,,3.0,2,0,0,0,0,,,1.0,,6.0,4.0,,,,1.0,,,1.0,1.0,1.0,,,
1217500,Cadiz,724,353463,Moussa Diakité,https://media.api-sports.io/football/players/353463.png,45.0,27,M,6.2,False,False,0,0.0,,20.0,15,0,0,0,0,,,,1.0,5.0,3.0,,,,1.0,,,,,,,,
1217500,Cadiz,724,46769,Álex Fernández,https://media.api-sports.io/football/players/46769.png,90.0,8,M,6.9,True,False,0,0.0,,50.0,43,0,0,0,0,,,1.0,,7.0,4.0,1.0,,,,,2.0,1.0,1.0,1.0,,,
1217500,Cadiz,724,937,Rubén Sobrino,https://media.api-sports.io/football/players/937.png,88.0,7,M,6.5,False,False,0,0.0,,22.0,22,1,0,0,0,,,3.0,,9.0,5.0,2.0,,,1.0,,,1.0,1.0,1.0,,1.0,
1217500,Cadiz,724,104792,Chris Ramos,https://media.api-sports.io/football/players/104792.png,90.0,16,F,7.2,False,False,0,0.0,,17.0,6,0,0,0,0,,3.0,,,20.0,14.0,,1.0,,1.0,,1.0,5.0,4.0,2.0,,,
1217500,Cadiz,724,47471,Roger Martí,https://media.api-sports.io/football/players/47471.png,90.0,9,F,7.2,False,False,0,0.0,,15.0,14,0,0,0,0,,2.0,,,11.0,4.0,1.0,,,5.0,,2.0,,4.0,,,,
1217500,Cadiz,724,80112,Cristian Glauder,https://media.api-sports.io/football/players/80112.png,45.0,24,D,6.2,False,True,0,0.0,,24.0,20,0,0,0,0,,,,1.0,5.0,2.0,,,,1.0,,,,,,,,
1217500,Cadiz,724,47307,Joseba Zaldúa,https://media.api-sports.io/football/players/47307.png,45.0,2,D,6.5,False,True,0,0.0,,25.0,15,0,0,0,0,,,1.0,,3.0,3.0,,,,,,,,,,,1.0,
1217500,Cadiz,724,47485,Rubén Alcaraz,https://media.api-sports.io/football/players/47485.png,45.0,4,M,7,False,True,0,0.0,,34.0,26,0,0,0,0,,2.0,1.0,2.0,6.0,4.0,,1.0,,2.0,,1.0,,3.0,,,,
1217500,Cadiz,724,51588,Brian Ocampo,https://media.api-sports.io/football/players/51588.png,31.0,10,F,7,False,True,0,0.0,,12.0,7,1,0,0,0,,,,1.0,11.0,5.0,,,,1.0,,1.0,3.0,3.0,2.0,,1.0,
1217500,Cadiz,724,378284,Etta Eyong,https://media.api-sports.io/football/players/378284.png,8.0,34,M,6.5,False,True,0,0.0,,3.0,1,0,0,0,0,,,,,1.0,,,,,,,,,,,,,
1217500,Cadiz,724,46755,David Gil,https://media.api-sports.io/football/players/46755.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Cadiz,724,385441,Julio Cabrera,https://media.api-sports.io/football/players/385441.png,,33,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Cadiz,724,482313,Samu Almagro,https://media.api-sports.io/football/players/482313.png,,29,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Cadiz,724,20608,Rominigue Kouamé,https://media.api-sports.io/football/players/20608.png,,12,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Cadiz,724,276995,Francisco Mwepu,https://media.api-sports.io/football/players/276995.png,,15,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Cadiz,724,386491,Jose Antonio de la Rosa,https://media.api-sports.io/football/players/386491.png,,19,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Zaragoza,732,131527,Joan Femenías,https://media.api-sports.io/football/players/131527.png,56.0,25,G,6.3,False,False,0,0.0,,15.0,5,0,0,0,0,0.0,,,,,,,,,,,,,,,,,
1217500,Zaragoza,732,93988,Ivan Calero,https://media.api-sports.io/football/players/93988.png,90.0,19,D,7.2,False,False,0,1.0,,36.0,27,0,0,0,0,,,1.0,1.0,8.0,3.0,1.0,,,4.0,,1.0,,2.0,,,,
1217500,Zaragoza,732,47332,Lluís López,https://media.api-sports.io/football/players/47332.png,90.0,24,D,7.3,True,False,0,0.0,,28.0,23,0,0,0,0,,1.0,1.0,,7.0,4.0,,,,1.0,1.0,,,1.0,,,,
1217500,Zaragoza,732,277166,Bernardo Vital,https://media.api-sports.io/football/players/277166.png,63.0,15,D,6.2,False,False,0,0.0,,20.0,14,1,0,0,0,,,2.0,2.0,12.0,3.0,1.0,,,3.0,,,,1.0,,,,
1217500,Zaragoza,732,184362,Dani Tasende,https://media.api-sports.io/football/players/184362.png,90.0,4,D,7.3,False,False,0,0.0,,21.0,16,0,0,0,0,,,1.0,2.0,4.0,3.0,,,,,,1.0,,2.0,,,,
1217500,Zaragoza,732,107158,Sergio Bermejo,https://media.api-sports.io/football/players/107158.png,81.0,10,M,7.2,False,False,0,0.0,,21.0,18,1,0,0,0,,,5.0,2.0,19.0,8.0,1.0,,,4.0,,2.0,2.0,1.0,2.0,,,
1217500,Zaragoza,732,46825,Keidi Bare,https://media.api-sports.io/football/players/46825.png,90.0,6,M,7.2,False,False,0,1.0,,25.0,19,0,0,0,0,,,3.0,,11.0,7.0,1.0,,,2.0,1.0,1.0,1.0,3.0,1.0,,,
1217500,Zaragoza,732,187318,Marc Aguado,https://media.api-sports.io/football/players/187318.png,90.0,8,M,6.9,False,False,0,0.0,,35.0,30,0,0,0,0,,,1.0,1.0,6.0,3.0,1.0,,,2.0,1.0,,1.0,,1.0,,,
1217500,Zaragoza,732,394573,Adrian Liso,https://media.api-sports.io/football/players/394573.png,90.0,33,M,6.3,False,False,0,0.0,,14.0,12,0,0,0,0,,2.0,,1.0,7.0,2.0,1.0,1.0,,,,,2.0,1.0,,,,
1217500,Zaragoza,732,118129,Mario Soberón,https://media.api-sports.io/football/players/118129.png,63.0,7,F,8.2,False,False,0,0.0,,14.0,8,0,0,0,0,,3.0,,,5.0,3.0,,3.0,2.0,,,1.0,2.0,1.0,2.0,,,
1217500,Zaragoza,732,314377,Samed Baždar,https://media.api-sports.io/football/players/314377.png,81.0,11,F,6.6,False,False,0,1.0,,16.0,9,0,0,0,0,,2.0,1.0,,9.0,4.0,,2.0,,1.0,,1.0,1.0,,,,1.0,
1217500,Zaragoza,732,1254,Gaetan Poussin,https://media.api-sports.io/football/players/1254.png,34.0,13,G,6.9,False,True,0,0.0,3.0,16.0,4,0,0,0,0,0.0,,,,1.0,1.0,,,,,,,,1.0,,,,
1217500,Zaragoza,732,104916,Jair Amador,https://media.api-sports.io/football/players/104916.png,27.0,3,D,7,False,True,0,1.0,,4.0,3,0,0,0,0,,,,,3.0,1.0,,,,,,1.0,,,,,,
1217500,Zaragoza,732,46768,Ager Aketxe,https://media.api-sports.io/football/players/46768.png,27.0,23,M,7,False,True,0,0.0,,11.0,8,0,0,0,0,,1.0,,,3.0,,1.0,1.0,1.0,1.0,,,,,,,,
1217500,Zaragoza,732,380261,Marcos Luna,https://media.api-sports.io/football/players/380261.png,9.0,27,D,8.2,False,True,0,0.0,,7.0,4,0,0,0,0,,1.0,2.0,1.0,4.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,
1217500,Zaragoza,732,161590,Ivan Azón Monzón,https://media.api-sports.io/football/players/161590.png,9.0,9,F,6.7,False,True,0,0.0,,3.0,1,0,0,0,0,,1.0,,,5.0,1.0,,,,,,,,1.0,,,,
1217500,Zaragoza,732,162246,Guillermo Acín Labrador,https://media.api-sports.io/football/players/162246.png,,35,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1217500,Zaragoza,732,20713,Quentin Lecoeuche,https://media.api-sports.io/football/players/20713.png,,22,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
