fixture_id,date,player_id,player_name,player_photo,type,injury_reason,team_id,team_name,league_id,league_name,season
1245600,2024-07-23T19:00:00+00:00,18136,R. Gaffney,https://media.api-sports.io/football/players/18136.png,Missing Fixture,Injury,652,Shamrock Rovers,2,UEFA Champions League,2024
1245600,2024-07-23T19:00:00+00:00,55404,K. Kairinen,https://media.api-sports.io/football/players/55404.png,Missing Fixture,Convalescence,628,Sparta Praha,2,UEFA Champions League,2024
1245600,2024-07-23T19:00:00+00:00,66574,J. Mejdr,https://media.api-sports.io/football/players/66574.png,Missing Fixture,Inactive,628,Sparta Praha,2,UEFA Champions League,2024
1245600,2024-07-23T19:00:00+00:00,412709,R. Mokrovics,https://media.api-sports.io/football/players/412709.png,Missing Fixture,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
1245600,2024-07-23T19:00:00+00:00,80413,F. Panak,https://media.api-sports.io/football/players/80413.png,Missing Fixture,Rest,628,Sparta Praha,2,UEFA Champions League,2024
1245600,2024-07-23T19:00:00+00:00,2583,A. Preciado,https://media.api-sports.io/football/players/2583.png,Missing Fixture,Rest,628,Sparta Praha,2,UEFA Champions League,2024
1245601,2024-07-30T17:00:00+00:00,412709,R. Mokrovics,https://media.api-sports.io/football/players/412709.png,Missing Fixture,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
1245601,2024-07-30T17:00:00+00:00,80413,F. Panak,https://media.api-sports.io/football/players/80413.png,Questionable,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
1245601,2024-07-30T17:00:00+00:00,18136,R. Gaffney,https://media.api-sports.io/football/players/18136.png,Missing Fixture,Injury,652,Shamrock Rovers,2,UEFA Champions League,2024
1245601,2024-07-30T17:00:00+00:00,69268,A. McEneff,https://media.api-sports.io/football/players/69268.png,Questionable,Injury,652,Shamrock Rovers,2,UEFA Champions League,2024
1273679,2024-08-06T18:00:00+00:00,412709,R. Mokrovics,https://media.api-sports.io/football/players/412709.png,Missing Fixture,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
1273679,2024-08-06T18:00:00+00:00,80413,F. Panak,https://media.api-sports.io/football/players/80413.png,Missing Fixture,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
1273679,2024-08-06T18:00:00+00:00,264408,A. Pantea,https://media.api-sports.io/football/players/264408.png,Missing Fixture,Injury,559,FCSB,2,UEFA Champions League,2024
1273679,2024-08-06T18:00:00+00:00,271915,O. Popescu,https://media.api-sports.io/football/players/271915.png,Missing Fixture,Foot Injury,559,FCSB,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,337740,S. Chaloupek,https://media.api-sports.io/football/players/337740.png,Missing Fixture,Injury,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,2252,T. Holes,https://media.api-sports.io/football/players/2252.png,Missing Fixture,Red Card,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,388770,B. Ogungbayi,https://media.api-sports.io/football/players/388770.png,Missing Fixture,Knee Injury,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,66347,J. Stanek,https://media.api-sports.io/football/players/66347.png,Missing Fixture,Shoulder Injury,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,1236,T. Vlcek,https://media.api-sports.io/football/players/1236.png,Missing Fixture,Knee Injury,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,66287,O. Zmrzly,https://media.api-sports.io/football/players/66287.png,Missing Fixture,Injury,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,1242,P. Sevcik,https://media.api-sports.io/football/players/1242.png,Questionable,Health problems,560,Slavia Praha,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,19850,C. Burgess,https://media.api-sports.io/football/players/19850.png,Missing Fixture,Foot Injury,1393,Union St. Gilloise,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,21068,L. Lapoussin,https://media.api-sports.io/football/players/21068.png,Missing Fixture,Inactive,1393,Union St. Gilloise,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,20176,R. Sykes,https://media.api-sports.io/football/players/20176.png,Missing Fixture,Foot Injury,1393,Union St. Gilloise,2,UEFA Champions League,2024
1253317,2024-08-07T17:00:00+00:00,340574,K. Van De Perre,https://media.api-sports.io/football/players/340574.png,Missing Fixture,Arm Injury,1393,Union St. Gilloise,2,UEFA Champions League,2024
1273680,2024-08-13T18:30:00+00:00,264408,A. Pantea,https://media.api-sports.io/football/players/264408.png,Missing Fixture,Injury,559,FCSB,2,UEFA Champions League,2024
1273680,2024-08-13T18:30:00+00:00,271915,O. Popescu,https://media.api-sports.io/football/players/271915.png,Missing Fixture,Foot Injury,559,FCSB,2,UEFA Champions League,2024
1273680,2024-08-13T18:30:00+00:00,182641,I. Garcia,https://media.api-sports.io/football/players/182641.png,Missing Fixture,Knee Injury,628,Sparta Praha,2,UEFA Champions League,2024
1273680,2024-08-13T18:30:00+00:00,412709,R. Mokrovics,https://media.api-sports.io/football/players/412709.png,Missing Fixture,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
1273680,2024-08-13T18:30:00+00:00,323899,M. Suchomel,https://media.api-sports.io/football/players/323899.png,Questionable,Health problems,628,Sparta Praha,2,UEFA Champions League,2024
