fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_assists,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,duels_total,duels_won,dribbles_attempts,dribbles_success,tackles_total,fouls_drawn,fouls_committed,passes_key,tackles_interceptions,tackles_blocks,shots_total,shots_on,goals_total,offsides,dribbles_past,penalty_won,penalty_commited
1299009,Manchester City,50,636,Bernardo Silva,https://media.api-sports.io/football/players/636.png,,20,M,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Girona,547,158,Paulo Gazzaniga,https://media.api-sports.io/football/players/158.png,90.0,13,G,6.7,False,False,3,0.0,1.0,41.0,38,0,0,0,0,1.0,,,,,,,,,,,,,,,,,
1299011,Girona,547,283668,Arnau Martínez,https://media.api-sports.io/football/players/283668.png,90.0,4,D,6.5,True,False,0,0.0,,72.0,65,0,0,0,0,,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,
1299011,Girona,547,47334,David López,https://media.api-sports.io/football/players/47334.png,90.0,5,D,6.9,False,False,0,0.0,,100.0,92,1,0,0,0,,8.0,5.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,
1299011,Girona,547,66407,Ladislav Krejčí,https://media.api-sports.io/football/players/66407.png,90.0,18,D,5.9,False,False,0,0.0,,104.0,87,0,0,0,0,,8.0,5.0,,,1.0,1.0,,,,,,,,,1.0,,
1299011,Girona,547,162032,Miguel Gutiérrez,https://media.api-sports.io/football/players/162032.png,90.0,3,D,6.7,False,False,0,0.0,,47.0,37,0,0,0,0,,10.0,4.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,
1299011,Girona,547,1700,Iván Martín,https://media.api-sports.io/football/players/1700.png,90.0,23,M,6.3,False,False,0,0.0,,62.0,57,1,0,0,0,,8.0,5.0,,,3.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0
1299011,Girona,547,2449,Yangel Herrera,https://media.api-sports.io/football/players/2449.png,82.0,21,M,6.3,False,False,0,0.0,,40.0,39,1,0,0,0,,6.0,4.0,,,1.0,2.0,2.0,,1.0,,,,,,,,
1299011,Girona,547,2182,Viktor Tsygankov,https://media.api-sports.io/football/players/2182.png,29.0,8,M,7,False,False,0,0.0,,9.0,8,0,0,0,0,,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,1.0,,,,,
1299011,Girona,547,547,Donny van de Beek,https://media.api-sports.io/football/players/547.png,82.0,6,M,7.2,False,False,0,0.0,,21.0,19,1,0,0,0,,8.0,3.0,,,2.0,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,
1299011,Girona,547,2061,Bryan Gil,https://media.api-sports.io/football/players/2061.png,75.0,20,M,6.5,False,False,0,0.0,,35.0,30,0,0,0,0,,12.0,4.0,4.0,,2.0,2.0,1.0,2.0,1.0,,,,,,,,
1299011,Girona,547,109564,Bojan Miovski,https://media.api-sports.io/football/players/109564.png,75.0,19,F,6.7,False,False,0,0.0,,8.0,7,0,0,0,1,,7.0,4.0,2.0,,,2.0,,,,,3.0,3.0,,,,1.0,
1299011,Girona,547,83,Arnaut Danjuma,https://media.api-sports.io/football/players/83.png,61.0,11,F,7.2,False,True,0,1.0,,21.0,17,1,0,0,0,,6.0,3.0,4.0,2.0,,1.0,1.0,3.0,,,1.0,,,,,,
1299011,Girona,547,281795,Yáser Asprilla,https://media.api-sports.io/football/players/281795.png,15.0,10,M,6.9,False,True,0,0.0,,11.0,9,0,0,0,0,,6.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,
1299011,Girona,547,2617,Cristhian Stuani,https://media.api-sports.io/football/players/2617.png,15.0,7,F,6.6,False,True,0,0.0,,2.0,2,1,0,0,0,,3.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,
1299011,Girona,547,306727,Jhon Solís,https://media.api-sports.io/football/players/306727.png,8.0,22,M,6.6,False,True,0,0.0,,7.0,5,0,0,0,0,,3.0,2.0,,,1.0,1.0,,,,,,,,,,,
1299011,Girona,547,47520,Portu,https://media.api-sports.io/football/players/47520.png,8.0,24,F,6.3,False,True,0,0.0,,4.0,3,0,0,0,0,,1.0,,,,,,1.0,,,,,,,,,,
1299011,Girona,547,1557,Pau López,https://media.api-sports.io/football/players/1557.png,,25,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Girona,547,47511,Juanpe,https://media.api-sports.io/football/players/47511.png,,15,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Girona,547,162434,Alejandro Francés,https://media.api-sports.io/football/players/162434.png,,16,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Girona,547,155,Abel Ruíz,https://media.api-sports.io/football/players/155.png,,9,F,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Feyenoord,209,36776,Timon Wellenreuther,https://media.api-sports.io/football/players/36776.png,90.0,22,G,7.2,False,False,2,0.0,4.0,30.0,20,0,0,0,0,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,,1.0
1299011,Feyenoord,209,945,Jordan Lotomba,https://media.api-sports.io/football/players/945.png,83.0,30,D,6.5,False,False,0,0.0,,29.0,28,0,0,0,0,,5.0,3.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,
1299011,Feyenoord,209,328141,Thomas Beelen,https://media.api-sports.io/football/players/328141.png,90.0,3,D,6.6,False,False,0,0.0,,54.0,48,0,0,0,0,,7.0,3.0,,,2.0,,1.0,,2.0,2.0,,,,,1.0,,
1299011,Feyenoord,209,30399,Dávid Hancko,https://media.api-sports.io/football/players/30399.png,90.0,33,D,6.3,False,False,0,0.0,,46.0,35,0,0,0,0,,3.0,,,,,,,,,1.0,,,,,,,
1299011,Feyenoord,209,280687,Hugo Bueno,https://media.api-sports.io/football/players/280687.png,71.0,16,D,7.3,False,False,0,0.0,,13.0,11,1,0,0,0,,5.0,3.0,1.0,,2.0,1.0,1.0,,2.0,1.0,,,,,,,
1299011,Feyenoord,209,319517,Antoni Milambo,https://media.api-sports.io/football/players/319517.png,82.0,27,M,7.2,False,False,0,0.0,,23.0,20,0,0,0,0,,6.0,3.0,1.0,,3.0,,2.0,,,,2.0,1.0,1.0,,,,
1299011,Feyenoord,209,2901,In-Beom Hwang,https://media.api-sports.io/football/players/2901.png,90.0,4,M,6.3,False,False,0,0.0,,34.0,27,1,0,0,0,,7.0,1.0,1.0,,1.0,,3.0,1.0,3.0,,,,,,2.0,,
1299011,Feyenoord,209,38747,Quinten Timber,https://media.api-sports.io/football/players/38747.png,90.0,8,M,8,True,False,0,0.0,,21.0,18,0,0,0,0,,14.0,10.0,3.0,2.0,5.0,2.0,2.0,,4.0,,2.0,,,,,1.0,
1299011,Feyenoord,209,293643,Ibrahim Osman,https://media.api-sports.io/football/players/293643.png,61.0,38,F,6.6,False,False,0,0.0,,6.0,3,1,0,0,0,,13.0,7.0,3.0,2.0,1.0,3.0,1.0,,1.0,,,,,,1.0,,
1299011,Feyenoord,209,72155,Ayase Ueda,https://media.api-sports.io/football/players/72155.png,71.0,9,F,6,False,False,0,0.0,,7.0,2,0,0,0,1,,4.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,
1299011,Feyenoord,209,9363,Igor Paixão,https://media.api-sports.io/football/players/9363.png,90.0,14,F,7.9,False,False,0,1.0,,20.0,15,0,0,0,0,,7.0,6.0,1.0,,3.0,3.0,,3.0,,1.0,,,,,,,
1299011,Feyenoord,209,129047,Ramiz Zerrouki,https://media.api-sports.io/football/players/129047.png,29.0,6,M,6.7,False,True,0,0.0,,5.0,3,0,0,0,0,,8.0,4.0,,,3.0,,2.0,,,,,,,,,,
1299011,Feyenoord,209,7529,Gernot Trauner,https://media.api-sports.io/football/players/7529.png,19.0,18,D,6.5,False,True,0,0.0,,7.0,5,0,0,0,0,,2.0,1.0,,,,,,,,,,,,,,,
1299011,Feyenoord,209,6386,Julián Carranza,https://media.api-sports.io/football/players/6386.png,19.0,19,F,6.5,False,True,0,0.0,,4.0,4,0,0,0,0,,3.0,,1.0,,,,1.0,,1.0,,,,,,,,
1299011,Feyenoord,209,14394,Luka Ivanušec,https://media.api-sports.io/football/players/14394.png,8.0,17,F,6.5,False,True,0,0.0,,2.0,2,0,0,0,0,,2.0,,1.0,,,,,1.0,1.0,,,,,,1.0,,
1299011,Feyenoord,209,286595,Facundo González,https://media.api-sports.io/football/players/286595.png,14.0,15,D,6.6,False,True,0,0.0,,,,0,0,0,0,,2.0,,,,,,,,1.0,1.0,,,,,1.0,,
1299011,Feyenoord,209,37137,Justin Bijlow,https://media.api-sports.io/football/players/37137.png,,1,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Feyenoord,209,374500,Mannou Berger,https://media.api-sports.io/football/players/374500.png,,41,G,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
1299011,Feyenoord,209,37742,Gijs Smal,https://media.api-sports.io/football/players/37742.png,,5,D,,False,True,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,
