fixture_id,team_name,team_id,player_id,player_name,player_photo,games_minutes,games_number,games_position,games_rating,games_captain,games_substitute,goals_conceded,goals_saves,passes_total,passes_accuracy,cards_yellow,cards_red,penalty_scored,penalty_missed,penalty_saved,tackles_total,tackles_interceptions,duels_total,duels_won,fouls_drawn,fouls_committed,tackles_blocks,passes_key,shots_total,goals_assists,dribbles_attempts,dribbles_success,dribbles_past,shots_on,goals_total,penalty_won,penalty_commited,offsides
608481,Fiorentina,502,31035,Bartłomiej Drągowski,https://media.api-sports.io/football/players/31035.png,90.0,69,G,7.5,False,False,0,3.0,17.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,2817,Nikola Milenković,https://media.api-sports.io/football/players/2817.png,90.0,4,D,7.5,False,False,0,,55.0,53,1,0,0,0,,2.0,6.0,8.0,3.0,1.0,4.0,,,,,,,,,,,,
608481,Fiorentina,502,30397,Federico Ceccherini,https://media.api-sports.io/football/players/30397.png,90.0,17,D,7.3,False,False,0,,48.0,40,1,0,0,0,,2.0,1.0,12.0,7.0,2.0,3.0,1.0,,,,,,,,,,,
608481,Fiorentina,502,854,Martín Cáceres,https://media.api-sports.io/football/players/854.png,90.0,22,D,7.5,False,False,0,,44.0,42,0,0,0,0,,1.0,2.0,8.0,5.0,1.0,,,1.0,,,,,,,,,,
608481,Fiorentina,502,30410,Federico Chiesa,https://media.api-sports.io/football/players/30410.png,83.0,25,M,7.3,False,False,0,,37.0,31,0,0,0,0,,4.0,1.0,17.0,8.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,,,,,
608481,Fiorentina,502,1638,Giacomo Bonaventura,https://media.api-sports.io/football/players/1638.png,79.0,5,M,7,False,False,0,,29.0,24,0,0,0,0,,2.0,1.0,9.0,5.0,3.0,2.0,,1.0,1.0,,,,,,,,,
608481,Fiorentina,502,30532,Alfred Duncan,https://media.api-sports.io/football/players/30532.png,90.0,8,M,6.6,False,False,0,,50.0,40,0,0,0,0,,,1.0,6.0,3.0,2.0,,,1.0,,,,,2.0,,,,,
608481,Fiorentina,502,31615,Gaetano Castrovilli,https://media.api-sports.io/football/players/31615.png,90.0,10,M,7,False,False,0,,29.0,23,0,0,0,0,,,,9.0,2.0,2.0,3.0,,,2.0,,,,,2.0,1.0,,,
608481,Fiorentina,502,30396,Cristiano Biraghi,https://media.api-sports.io/football/players/30396.png,88.0,3,M,6.6,False,False,0,,49.0,40,1,0,0,0,,,,4.0,,,2.0,,3.0,,,,,,,,,,
608481,Fiorentina,502,30789,Christian Kouamé,https://media.api-sports.io/football/players/30789.png,88.0,11,F,6.2,False,False,0,,9.0,6,0,0,0,0,,1.0,,11.0,7.0,2.0,,,1.0,3.0,,1.0,1.0,,2.0,,,,
608481,Fiorentina,502,515,Franck Ribéry,https://media.api-sports.io/football/players/515.png,79.0,7,F,6.5,True,False,0,,26.0,23,0,0,0,0,,,,11.0,2.0,2.0,1.0,,1.0,1.0,,3.0,,,,,,,
608481,Fiorentina,502,30394,Pietro Terracciano,https://media.api-sports.io/football/players/30394.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,30391,Federico Brancolini,https://media.api-sports.io/football/players/30391.png,,33,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,2469,Germán Pezzella,https://media.api-sports.io/football/players/2469.png,,20,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,7600,Igor Júlio,https://media.api-sports.io/football/players/7600.png,,98,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,6705,Julián Illanes,https://media.api-sports.io/football/players/6705.png,,2,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,30406,Tofol Montiel,https://media.api-sports.io/football/players/30406.png,,28,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,30525,Pol Lirola,https://media.api-sports.io/football/players/30525.png,14.0,21,D,6.7,False,True,0,,5.0,5,0,0,0,0,,1.0,,2.0,1.0,,,,1.0,,,,,,,,,,
608481,Fiorentina,502,30456,Riccardo Saponara,https://media.api-sports.io/football/players/30456.png,,18,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Fiorentina,502,31730,Lorenzo Venuti,https://media.api-sports.io/football/players/31730.png,9.0,23,D,6.6,False,True,0,,7.0,5,0,0,0,0,,,,,,,,,1.0,,,,,,,,,,
608481,Fiorentina,502,210,Borja Valero,https://media.api-sports.io/football/players/210.png,11.0,6,M,6.9,False,True,0,,12.0,11,0,0,0,0,,,2.0,4.0,3.0,2.0,1.0,,,,,1.0,1.0,,,,,,
608481,Fiorentina,502,30415,Dušan Vlahović,https://media.api-sports.io/football/players/30415.png,11.0,9,F,6.3,False,True,0,,3.0,2,0,0,0,0,,,1.0,1.0,,,,,,,,,,1.0,,,,,
608481,Fiorentina,502,1649,Patrick Cutrone,https://media.api-sports.io/football/players/1649.png,9.0,63,F,6.9,False,True,0,,3.0,3,0,0,0,0,,,,1.0,,,,,,2.0,,,,,1.0,,,,
608481,Torino,503,30495,Salvatore Sirigu,https://media.api-sports.io/football/players/30495.png,90.0,39,G,7.3,False,False,1,5.0,32.0,25,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608481,Torino,503,30501,Armando Izzo,https://media.api-sports.io/football/players/30501.png,87.0,5,D,7.2,False,False,0,,45.0,38,0,0,0,0,,3.0,6.0,7.0,6.0,3.0,1.0,,,,,,,,,,,,
608481,Torino,503,30497,Gleison Bremer,https://media.api-sports.io/football/players/30497.png,90.0,3,D,7.2,False,False,0,,61.0,54,0,0,0,0,,1.0,,7.0,6.0,1.0,,,,1.0,,1.0,1.0,,,,,,
608481,Torino,503,30503,Nicolas N'Koulou,https://media.api-sports.io/football/players/30503.png,90.0,33,D,7.5,False,False,0,,70.0,67,0,0,0,0,,3.0,2.0,6.0,3.0,,,,,,,,,,,,,,
608481,Torino,503,30496,Cristian Ansaldi,https://media.api-sports.io/football/players/30496.png,90.0,15,D,6.7,False,False,0,,59.0,48,0,0,0,0,,3.0,,10.0,5.0,1.0,2.0,,,,,1.0,1.0,,,,,,
608481,Torino,503,30507,Soualiho Meïté,https://media.api-sports.io/football/players/30507.png,69.0,23,M,6.9,False,False,0,,18.0,13,0,0,0,0,,1.0,,5.0,3.0,,2.0,,,,,2.0,2.0,,,,,,
608481,Torino,503,2452,Tomás Rincón,https://media.api-sports.io/football/players/2452.png,90.0,88,M,6.7,False,False,0,,45.0,34,0,0,0,0,,2.0,1.0,10.0,5.0,,4.0,,,,,2.0,1.0,,,,,,
608481,Torino,503,3009,Karol Linetty,https://media.api-sports.io/football/players/3009.png,87.0,77,M,7,False,False,0,,38.0,35,1,0,0,0,,2.0,1.0,11.0,3.0,,3.0,,2.0,,,2.0,1.0,2.0,,,,,
608481,Torino,503,30510,Alex Berenguer,https://media.api-sports.io/football/players/30510.png,69.0,21,M,6.6,False,False,0,,23.0,20,0,0,0,0,,1.0,,6.0,5.0,2.0,,,,1.0,,1.0,1.0,,1.0,,,,
608481,Torino,503,30515,Simone Zaza,https://media.api-sports.io/football/players/30515.png,90.0,11,F,7,False,False,0,,14.0,11,0,0,0,0,,3.0,1.0,16.0,6.0,2.0,4.0,,,2.0,,,,,2.0,,,,
608481,Torino,503,30509,Andrea Belotti,https://media.api-sports.io/football/players/30509.png,90.0,9,F,7,True,False,0,,13.0,7,0,0,0,0,,2.0,,15.0,11.0,7.0,3.0,,,,,1.0,,,,,,,
608481,Torino,503,30494,Antonio Rosati,https://media.api-sports.io/football/players/30494.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,50023,Samir Ujkani,https://media.api-sports.io/football/players/50023.png,,18,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,30447,Nicola Murru,https://media.api-sports.io/football/players/30447.png,,29,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,8586,Mergim Vojvoda,https://media.api-sports.io/football/players/8586.png,10.0,27,D,6.3,False,True,0,,6.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,30500,Erick Ferigra,https://media.api-sports.io/football/players/30500.png,,45,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,31226,Alessandro Buongiorno,https://media.api-sports.io/football/players/31226.png,,99,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,31370,Jacopo Segre,https://media.api-sports.io/football/players/31370.png,,6,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,2823,Saša Lukić,https://media.api-sports.io/football/players/2823.png,21.0,7,M,6.9,False,True,0,,13.0,9,0,0,0,0,,3.0,,6.0,4.0,1.0,1.0,,1.0,,,,,1.0,,,,,
608481,Torino,503,30512,Iago Falque,https://media.api-sports.io/football/players/30512.png,,10,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,334,Simone Verdi,https://media.api-sports.io/football/players/334.png,21.0,24,F,6.3,False,True,0,,4.0,2,0,0,0,0,,,,3.0,,,,,,,,1.0,,,,,,,
608481,Torino,503,126766,Nicola Rauti,https://media.api-sports.io/football/players/126766.png,,14,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608481,Torino,503,30514,Vincenzo Millico,https://media.api-sports.io/football/players/30514.png,10.0,22,F,6.5,False,True,0,,4.0,3,0,0,0,0,,,,1.0,,,,,,,,1.0,,,,,,,
608489,Verona,504,30915,Marco Silvestri,https://media.api-sports.io/football/players/30915.png,90.0,1,G,7.9,False,False,0,4.0,34.0,13,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608489,Verona,504,61808,Mert Çetin,https://media.api-sports.io/football/players/61808.png,90.0,15,D,7.2,False,False,0,,33.0,25,0,0,0,0,,,1.0,10.0,6.0,2.0,2.0,1.0,,,,2.0,1.0,,,,,,
608489,Verona,504,30772,Koray Günter,https://media.api-sports.io/football/players/30772.png,67.0,21,D,7.9,False,False,0,,38.0,32,0,0,0,0,,,5.0,9.0,7.0,,1.0,4.0,,,,1.0,1.0,,,,,,
608489,Verona,504,30925,Alan Empereur,https://media.api-sports.io/football/players/30925.png,19.0,33,D,6.5,False,False,0,,4.0,2,0,0,0,0,,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,
608489,Verona,504,30922,Davide Faraoni,https://media.api-sports.io/football/players/30922.png,90.0,5,M,7.2,False,False,0,,34.0,23,0,0,0,0,,1.0,2.0,13.0,8.0,3.0,2.0,1.0,1.0,,,4.0,4.0,3.0,,,,,
608489,Verona,504,30781,Miguel Veloso,https://media.api-sports.io/football/players/30781.png,90.0,4,M,6.2,True,False,0,,51.0,40,0,0,0,0,,2.0,,11.0,4.0,2.0,,,,,,,,3.0,,,,,
608489,Verona,504,30928,Andrea Danzi,https://media.api-sports.io/football/players/30928.png,90.0,72,M,6.6,False,False,0,,30.0,18,1,0,0,0,,,3.0,4.0,,,1.0,,1.0,1.0,,,,1.0,,,,,
608489,Verona,504,31010,Federico Dimarco,https://media.api-sports.io/football/players/31010.png,90.0,3,M,6.6,False,False,0,,32.0,22,0,0,0,0,,1.0,3.0,10.0,3.0,2.0,1.0,,1.0,1.0,,2.0,,2.0,,,,,
608489,Verona,504,22174,Adrien Tameze,https://media.api-sports.io/football/players/22174.png,66.0,61,F,7.5,False,False,0,,17.0,12,0,0,0,0,,2.0,,17.0,7.0,1.0,2.0,,1.0,1.0,,3.0,3.0,5.0,1.0,,,,
608489,Verona,504,30943,Ľubomír Tupta,https://media.api-sports.io/football/players/30943.png,45.0,29,F,6.7,False,False,0,,8.0,6,0,0,0,0,,,,2.0,,,,,,1.0,,,,,1.0,,,,
608489,Verona,504,30939,Samuel Di Carmine,https://media.api-sports.io/football/players/30939.png,78.0,10,F,6.7,False,False,0,,14.0,11,1,0,0,0,,1.0,,19.0,9.0,4.0,4.0,,,2.0,,,,,1.0,,,,
608489,Verona,504,30912,Alessandro Berardi,https://media.api-sports.io/football/players/30912.png,,22,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,Verona,504,14268,Ivor Pandur,https://media.api-sports.io/football/players/14268.png,,25,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,Verona,504,204039,Iyenoma Udogie,https://media.api-sports.io/football/players/204039.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,Verona,504,1011,Kevin Ruegg,https://media.api-sports.io/football/players/1011.png,23.0,19,M,6.9,False,True,0,,7.0,3,0,0,0,0,,1.0,1.0,3.0,1.0,,,1.0,,,,,,,,,,,
608489,Verona,504,31418,Matteo Lovato,https://media.api-sports.io/football/players/31418.png,71.0,6,D,6.9,False,True,0,,28.0,20,0,0,0,0,,2.0,2.0,9.0,4.0,,5.0,,1.0,,,,,,,,,,
608489,Verona,504,31099,Nicolò Casale,https://media.api-sports.io/football/players/31099.png,,30,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,Verona,504,1770,Salvatore Bocchetti,https://media.api-sports.io/football/players/1770.png,,17,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,Verona,504,30803,Antonín Barák,https://media.api-sports.io/football/players/30803.png,24.0,7,M,6.3,False,True,0,,9.0,6,0,0,0,0,,,,9.0,2.0,,1.0,,1.0,,,2.0,1.0,,,,,,
608489,Verona,504,46170,Ivan Ilić,https://media.api-sports.io/football/players/46170.png,12.0,14,M,6.3,False,True,0,,1.0,,0,0,0,0,,,,2.0,1.0,1.0,,,,,,,,,,,,,
608489,Verona,504,30761,Mariusz Stępiński,https://media.api-sports.io/football/players/30761.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,Verona,504,30937,Mattia Zaccagni,https://media.api-sports.io/football/players/30937.png,45.0,20,M,6.7,False,True,0,,11.0,4,0,0,0,0,,,,7.0,5.0,4.0,,,,,,2.0,1.0,,,,,,
608489,AS Roma,497,765,Antonio Mirante,https://media.api-sports.io/football/players/765.png,90.0,83,G,7.5,False,False,0,3.0,29.0,19,0,0,0,0,0.0,,,1.0,,,,,,,,,,1.0,,,,,
608489,AS Roma,497,30425,Gianluca Mancini,https://media.api-sports.io/football/players/30425.png,90.0,23,D,7.2,False,False,0,,39.0,29,0,0,0,0,,3.0,1.0,17.0,10.0,2.0,3.0,,1.0,1.0,,1.0,,2.0,,,,,
608489,AS Roma,497,778,Bryan Cristante,https://media.api-sports.io/football/players/778.png,90.0,4,D,6.6,False,False,0,,55.0,38,0,0,0,0,,1.0,1.0,14.0,6.0,,2.0,,,,,1.0,1.0,1.0,,,,,
608489,AS Roma,497,30424,Roger Ibañez,https://media.api-sports.io/football/players/30424.png,90.0,3,D,7.3,False,False,0,,63.0,48,0,0,0,0,,,1.0,22.0,14.0,5.0,3.0,,2.0,,,1.0,,2.0,,,,,
608489,AS Roma,497,770,Rick Karsdorp,https://media.api-sports.io/football/players/770.png,73.0,2,M,6.6,False,False,0,,31.0,27,0,0,0,0,,,,5.0,2.0,,3.0,,2.0,,,2.0,1.0,,,,,,
608489,AS Roma,497,324,Amadou Diawara,https://media.api-sports.io/football/players/324.png,89.0,42,M,7.2,False,False,0,,65.0,58,0,0,0,0,,3.0,,8.0,5.0,2.0,1.0,,,2.0,,,,2.0,,,,,
608489,AS Roma,497,30409,Jordan Veretout,https://media.api-sports.io/football/players/30409.png,90.0,17,M,7.2,False,False,0,,50.0,43,0,0,0,0,,1.0,1.0,5.0,4.0,1.0,,,1.0,3.0,,2.0,1.0,,1.0,,,,
608489,AS Roma,497,862,Leonardo Spinazzola,https://media.api-sports.io/football/players/862.png,90.0,37,M,8,False,False,0,,43.0,29,0,0,0,0,,,,10.0,7.0,,,,4.0,1.0,,7.0,6.0,1.0,,,,,
608489,AS Roma,497,2299,Pedro,https://media.api-sports.io/football/players/2299.png,90.0,11,F,7,False,False,0,,37.0,29,0,0,0,0,,2.0,1.0,10.0,8.0,3.0,,,,4.0,,4.0,3.0,,1.0,,,,
608489,AS Roma,497,782,Lorenzo Pellegrini,https://media.api-sports.io/football/players/782.png,79.0,7,F,7.9,True,False,0,,49.0,38,0,0,0,0,,1.0,2.0,14.0,8.0,3.0,1.0,,4.0,1.0,,3.0,3.0,1.0,1.0,,,,
608489,AS Roma,497,1457,Henrikh Mkhitaryan,https://media.api-sports.io/football/players/1457.png,90.0,77,F,5.9,False,False,0,,47.0,34,0,0,0,0,,1.0,1.0,15.0,4.0,2.0,4.0,,,2.0,,2.0,,1.0,1.0,,,,
608489,AS Roma,497,277192,Pietro Boer,https://media.api-sports.io/football/players/277192.png,,63,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,1557,Pau López,https://media.api-sports.io/football/players/1557.png,,13,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,30924,Marash Kumbulla,https://media.api-sports.io/football/players/30924.png,,24,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,775,Davide Santon,https://media.api-sports.io/football/players/775.png,17.0,18,D,6.3,False,True,0,,5.0,3,0,0,0,0,,,,3.0,1.0,,2.0,,,,,,,,,,,,
608489,AS Roma,497,157052,Riccardo Calafiori,https://media.api-sports.io/football/players/157052.png,,61,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,792,Justin Kluivert,https://media.api-sports.io/football/players/792.png,11.0,99,F,6.3,False,True,0,,2.0,2,0,0,0,0,,,,3.0,,,1.0,,,,,,,,,,,,
608489,AS Roma,497,46982,Gonzalo Villar,https://media.api-sports.io/football/players/46982.png,1.0,14,M,,False,True,0,,5.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,67955,Carles Pérez,https://media.api-sports.io/football/players/67955.png,,31,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,790,Edin Džeko,https://media.api-sports.io/football/players/790.png,,9,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608489,AS Roma,497,31497,Mirko Antonucci,https://media.api-sports.io/football/players/31497.png,,48,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31008,Luigi Sepe,https://media.api-sports.io/football/players/31008.png,90.0,1,G,6.3,False,False,2,4.0,34.0,31,0,0,0,0,0.0,,,,,,,,,,,,,,,,,,
608486,Parma,523,887,Matteo Darmian,https://media.api-sports.io/football/players/887.png,90.0,36,D,6.7,False,False,0,,40.0,31,1,0,0,0,,2.0,3.0,9.0,6.0,1.0,2.0,,,,,1.0,1.0,1.0,,,,,
608486,Parma,523,31014,Simone Iacoponi,https://media.api-sports.io/football/players/31014.png,90.0,2,D,7,False,False,0,,67.0,61,0,0,0,0,,3.0,3.0,7.0,5.0,1.0,,1.0,,,,,,1.0,,,,,
608486,Parma,523,31015,Bruno Alves,https://media.api-sports.io/football/players/31015.png,90.0,22,D,6.9,True,False,0,,55.0,53,1,0,0,0,,1.0,3.0,5.0,2.0,,2.0,1.0,,,,,,,,,,,
608486,Parma,523,30775,Giuseppe Pezzella,https://media.api-sports.io/football/players/30775.png,90.0,3,D,6.3,False,False,0,,33.0,25,1,0,0,0,,2.0,,16.0,8.0,1.0,2.0,1.0,1.0,,,7.0,5.0,1.0,,,,,
608486,Parma,523,31021,Alberto Grassi,https://media.api-sports.io/football/players/31021.png,89.0,8,M,6.3,False,False,0,,25.0,24,0,0,0,0,,1.0,4.0,6.0,1.0,,,1.0,,,,2.0,,2.0,,,,,
608486,Parma,523,31489,Gastón Brugman,https://media.api-sports.io/football/players/31489.png,69.0,15,M,6.9,False,False,0,,28.0,26,0,0,0,0,,1.0,2.0,4.0,2.0,1.0,,1.0,1.0,,,,,1.0,,,,,
608486,Parma,523,1208,Hernani,https://media.api-sports.io/football/players/1208.png,90.0,23,M,6.2,False,False,0,,44.0,36,0,0,0,0,,1.0,1.0,10.0,1.0,,4.0,,1.0,,,1.0,,,,,,,
608486,Parma,523,31023,Juraj Kucka,https://media.api-sports.io/football/players/31023.png,90.0,33,M,6.3,False,False,0,,30.0,24,1,0,0,0,,1.0,1.0,15.0,6.0,2.0,5.0,,1.0,2.0,,1.0,,2.0,,,,,
608486,Parma,523,1274,Andreas Cornelius,https://media.api-sports.io/football/players/1274.png,90.0,11,F,6.9,False,False,0,,13.0,10,0,0,0,0,,2.0,,11.0,7.0,3.0,,,1.0,1.0,,1.0,,,1.0,,,,
608486,Parma,523,31031,Roberto Inglese,https://media.api-sports.io/football/players/31031.png,69.0,45,F,6.5,False,False,0,,13.0,8,0,0,0,0,,1.0,,16.0,4.0,,,,,1.0,,1.0,,3.0,1.0,,,,
608486,Parma,523,31536,Fabrizio Alastra,https://media.api-sports.io/football/players/31536.png,,46,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,30400,Vincent Laurini,https://media.api-sports.io/football/players/30400.png,,16,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31328,Kastriot Dermaku,https://media.api-sports.io/football/players/31328.png,,21,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,180763,Botond Balogh,https://media.api-sports.io/football/players/180763.png,,4,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,32122,Giacomo Ricci,https://media.api-sports.io/football/players/32122.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31902,Lorenzo Simonetti,https://media.api-sports.io/football/players/31902.png,,32,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31027,Mattia Sprocati,https://media.api-sports.io/football/players/31027.png,,93,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31022,Redi Kasa,https://media.api-sports.io/football/players/31022.png,,44,M,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31019,Jacopo Dezi,https://media.api-sports.io/football/players/31019.png,21.0,17,M,6.3,False,True,0,,14.0,10,0,0,0,0,,2.0,,6.0,3.0,1.0,1.0,,,,,,,,,,,,
608486,Parma,523,212,Andrea Adorante,https://media.api-sports.io/football/players/212.png,,99,F,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,31034,Luca Siligardi,https://media.api-sports.io/football/players/31034.png,8.0,26,F,6.3,False,True,0,,3.0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Parma,523,1278,Yann Karamoh,https://media.api-sports.io/football/players/1278.png,21.0,10,F,6.6,False,True,0,,5.0,3,0,0,0,0,,,,2.0,2.0,1.0,,,,,,1.0,1.0,,,,,,
608486,Napoli,492,313,David Ospina,https://media.api-sports.io/football/players/313.png,90.0,25,G,7.5,False,False,0,2.0,24.0,21,0,0,0,0,0.0,,,2.0,2.0,1.0,,,,,,,,,,,,,
608486,Napoli,492,31042,Giovanni Di Lorenzo,https://media.api-sports.io/football/players/31042.png,90.0,22,D,7.3,False,False,0,,76.0,74,0,0,0,0,,1.0,,8.0,6.0,3.0,,,1.0,1.0,,,,,1.0,,,,
608486,Napoli,492,772,Konstantinos Manolas,https://media.api-sports.io/football/players/772.png,90.0,44,D,7.2,False,False,0,,61.0,61,0,0,0,0,,1.0,,8.0,3.0,1.0,1.0,,,,,1.0,,1.0,,,,,
608486,Napoli,492,318,Kalidou Koulibaly,https://media.api-sports.io/football/players/318.png,90.0,26,D,7.7,False,False,0,,85.0,82,0,0,0,0,,3.0,1.0,12.0,6.0,,2.0,,,,,3.0,2.0,,,,,,
608486,Napoli,492,317,Elseid Hysaj,https://media.api-sports.io/football/players/317.png,90.0,23,D,7.3,False,False,0,,100.0,84,0,0,0,0,,1.0,,4.0,3.0,1.0,,,,,,,,,,,,,
608486,Napoli,492,328,Fabián Ruiz,https://media.api-sports.io/football/players/328.png,84.0,8,M,6.9,False,False,0,,53.0,45,0,0,0,0,,2.0,2.0,4.0,2.0,,1.0,,1.0,3.0,,,,,,,,,
608486,Napoli,492,1151,Diego Demme,https://media.api-sports.io/football/players/1151.png,61.0,4,M,7,False,False,0,,53.0,47,1,0,0,0,,4.0,,15.0,9.0,1.0,2.0,,,,,2.0,1.0,1.0,,,,,
608486,Napoli,492,329,Piotr Zieliński,https://media.api-sports.io/football/players/329.png,88.0,20,M,7,False,False,0,,56.0,49,0,0,0,0,,,,12.0,8.0,1.0,,,,,,9.0,6.0,,,,,,
608486,Napoli,492,248,Hirving Lozano,https://media.api-sports.io/football/players/248.png,84.0,11,F,6.9,False,False,0,,27.0,22,0,0,0,0,,1.0,2.0,11.0,6.0,4.0,3.0,,1.0,1.0,,2.0,,1.0,1.0,,,,
608486,Napoli,492,332,Dries Mertens,https://media.api-sports.io/football/players/332.png,89.0,14,F,7.7,False,False,0,,30.0,22,0,0,0,0,,3.0,1.0,8.0,4.0,1.0,2.0,,3.0,2.0,,2.0,,,2.0,1.0,,,
608486,Napoli,492,331,Lorenzo Insigne,https://media.api-sports.io/football/players/331.png,90.0,24,F,8,True,False,0,,59.0,48,0,0,0,0,,1.0,1.0,8.0,4.0,1.0,,,3.0,2.0,,4.0,2.0,1.0,1.0,1.0,,,
608486,Napoli,492,312,Alex Meret,https://media.api-sports.io/football/players/312.png,,1,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,32172,Nikita Contini,https://media.api-sports.io/football/players/32172.png,,16,G,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,1314,Amir Rrahmani,https://media.api-sports.io/football/players/1314.png,,33,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,320,Nikola Maksimović,https://media.api-sports.io/football/players/320.png,,19,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,322,Mário Rui,https://media.api-sports.io/football/players/322.png,,6,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,319,Sebastiano Luperto,https://media.api-sports.io/football/players/319.png,,13,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,316,Faouzi Ghoulam,https://media.api-sports.io/football/players/316.png,,31,D,,False,True,0,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,1358,Eljif Elmas,https://media.api-sports.io/football/players/1358.png,14.0,7,M,6.7,False,True,0,,3.0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,
608486,Napoli,492,47439,Stanislav Lobotka,https://media.api-sports.io/football/players/47439.png,10.0,68,M,6.3,False,True,0,,5.0,4,0,0,0,0,,,,2.0,1.0,,1.0,,,,,,,,,,,,
608486,Napoli,492,30879,Andrea Petagna,https://media.api-sports.io/football/players/30879.png,9.0,37,F,6.3,False,True,0,,3.0,3,0,0,0,0,,,,2.0,1.0,1.0,,,,,,,,1.0,,,,,
