fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %,expected_goals
1098431,69,Derby,https://media.api-sports.io/football/teams/69.png,6,8,17,3,11,6,8,7,6,67%,2,,2,672,589,88%,
1098431,1379,Lincoln,https://media.api-sports.io/football/teams/1379.png,3,1,4,0,3,1,10,3,1,33%,1,,4,344,243,71%,
1098436,1338,Oxford United,https://media.api-sports.io/football/teams/1338.png,2,6,9,1,6,3,10,1,1,53%,1,,6,519,388,75%,
1098436,1348,Milton Keynes Dons,https://media.api-sports.io/football/teams/1348.png,7,5,19,7,14,5,15,4,0,47%,5,,2,449,327,73%,
1098433,1352,Shrewsbury,https://media.api-sports.io/football/teams/1352.png,3,5,15,7,9,6,16,4,1,37%,2,,3,306,230,75%,
1098433,7191,Brighton U21,https://media.api-sports.io/football/teams/7191.png,3,3,9,3,8,1,9,3,4,63%,3,,3,545,459,84%,
1098432,1354,Doncaster,https://media.api-sports.io/football/teams/1354.png,6,10,19,3,13,6,11,6,6,58%,0,,0,458,384,84%,
1098432,7193,Everton U21,https://media.api-sports.io/football/teams/7193.png,0,3,5,2,2,3,10,4,1,42%,2,,4,338,246,73%,
1098434,1358,Wycombe,https://media.api-sports.io/football/teams/1358.png,5,9,21,7,14,7,9,8,1,51%,2,,3,378,269,71%,
1098434,17000,Crystal Palace U21,https://media.api-sports.io/football/teams/17000.png,3,3,6,0,4,2,9,6,1,49%,5,,3,373,257,69%,
1098437,1364,Exeter City,https://media.api-sports.io/football/teams/1364.png,1,1,2,0,0,2,9,1,3,40%,1,,5,354,250,71%,
1098437,53,Reading,https://media.api-sports.io/football/teams/53.png,13,9,26,4,21,5,12,14,2,60%,1,,1,517,430,83%,
1098435,1373,Leyton Orient,https://media.api-sports.io/football/teams/1373.png,5,10,18,3,16,2,14,3,5,60%,1,,2,594,520,88%,
1098435,7194,Fulham U21,https://media.api-sports.io/football/teams/7194.png,4,3,10,3,8,2,9,0,2,40%,0,,3,397,301,76%,
1098408,1375,Morecambe,https://media.api-sports.io/football/teams/1375.png,6,12,20,2,13,7,9,7,0,51%,2,,1,420,320,76%,
1098408,7196,Liverpool U21,https://media.api-sports.io/football/teams/7196.png,4,2,9,3,4,5,6,3,2,49%,3,,6,424,301,71%,
1098438,1361,Colchester,https://media.api-sports.io/football/teams/1361.png,3,3,10,4,7,3,13,7,0,40%,3,,3,359,292,81%,
1098438,7202,Tottenham Hotspur U21,https://media.api-sports.io/football/teams/7202.png,8,4,13,1,8,5,10,1,3,60%,3,,3,560,499,89%,
1098445,1334,Bristol Rovers,https://media.api-sports.io/football/teams/1334.png,7,8,21,6,17,4,10,6,3,51%,2,,3,510,404,79%,
1098445,7203,West Ham United U21,https://media.api-sports.io/football/teams/7203.png,6,4,14,4,8,6,8,6,2,49%,1,,6,483,398,82%,
1098426,1835,Sutton Utd,https://media.api-sports.io/football/teams/1835.png,5,9,19,5,12,7,17,3,2,60%,3,,0,524,428,82%,
1098426,7190,Aston Villa U21,https://media.api-sports.io/football/teams/7190.png,2,1,3,0,2,1,12,0,2,40%,1,,3,355,280,79%,
1098455,53,Reading,https://media.api-sports.io/football/teams/53.png,12,9,24,3,15,9,13,6,4,55%,3,,1,501,421,84%,
1098455,1353,Swindon Town,https://media.api-sports.io/football/teams/1353.png,1,4,5,0,1,4,6,0,2,45%,2,,7,415,311,75%,
1098447,61,Wigan,https://media.api-sports.io/football/teams/61.png,6,7,16,3,12,4,9,4,1,49%,3,,6,426,362,85%,
1098447,1336,Fleetwood Town,https://media.api-sports.io/football/teams/1336.png,9,5,18,4,12,6,14,5,1,51%,3,,3,452,385,85%,
1098452,1335,Charlton,https://media.api-sports.io/football/teams/1335.png,7,5,12,0,7,5,8,1,0,46%,1,,4,487,430,88%,
