fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
719053,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,7,7,18,4,9,9,10,8,1,66%,4,,2,603,508,84%
719053,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,3,2,8,3,4,4,11,3,2,34%,2,,6,311,218,70%
719057,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,4,4,10,2,5,5,16,4,4,45%,1,,2,327,223,68%
719057,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,2,6,11,3,7,4,11,4,4,55%,2,,4,398,299,75%
719052,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,4,11,24,9,20,4,10,8,4,63%,3,,2,547,487,89%
719052,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,5,3,9,1,5,4,13,3,2,37%,3,,4,326,260,80%
719062,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,3,9,14,2,11,3,14,3,3,65%,1,,3,554,436,79%
719062,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,4,2,8,2,5,3,16,1,1,35%,2,,2,308,204,66%
719066,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,4,7,15,4,9,6,9,3,1,40%,2,,0,330,246,75%
719066,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,2,6,9,1,8,1,12,3,2,60%,3,,1,512,422,82%
719067,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,6,8,17,3,8,9,10,6,1,44%,3,,2,385,307,80%
719067,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,2,4,11,5,7,4,18,6,1,56%,3,,4,476,388,82%
719068,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,3,4,9,2,3,6,15,3,2,38%,3,,3,295,203,69%
719068,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,3,4,10,3,6,4,8,4,3,62%,1,,3,482,391,81%
719063,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,2,5,11,4,6,5,15,4,0,61%,1,,2,494,402,81%
719063,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,4,4,11,3,6,5,17,2,3,39%,3,,2,308,227,74%
719069,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,6,6,15,3,11,4,9,4,2,49%,2,,2,389,290,75%
719069,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,2,7,15,6,5,10,11,6,0,51%,3,,4,412,303,74%
719061,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,7,5,19,7,10,9,10,7,1,54%,2,,3,464,399,86%
719061,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,7,4,14,3,9,5,9,2,2,46%,2,,6,396,328,83%
719065,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,2,8,12,2,6,6,10,6,1,56%,0,,5,427,312,73%
719065,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,6,1,8,1,7,1,11,3,0,44%,3,,1,351,220,63%
719064,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,9,8,19,2,5,14,10,5,0,61%,2,,2,477,402,84%
719064,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,3,0,4,1,3,1,16,1,4,39%,3,,3,313,237,76%
719071,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,3,11,16,2,11,5,8,9,1,60%,1,,3,590,501,85%
719071,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,4,9,0,7,2,7,2,1,40%,3,,2,406,322,79%
719075,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,3,3,11,5,8,3,6,10,2,57%,2,,4,485,344,71%
719075,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,4,5,13,4,10,3,18,4,2,43%,1,,2,361,241,67%
719076,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,6,6,16,4,11,5,11,8,3,43%,2,,3,306,225,74%
719076,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,4,5,15,6,7,8,10,2,2,57%,1,,2,426,338,79%
719073,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,5,6,19,8,14,5,12,4,2,62%,1,0,3,554,475,86%
719073,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,4,3,10,3,6,4,6,4,1,38%,1,1,3,338,251,74%
719072,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,2,5,8,1,8,0,11,5,2,35%,3,1,4,260,185,71%
719072,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,4,10,19,5,12,7,12,8,3,65%,3,0,2,471,400,85%
719077,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,4,6,16,6,11,5,9,8,0,55%,2,,6,442,301,68%
719077,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,9,4,15,2,12,3,19,3,2,45%,4,,3,378,238,63%
719070,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,5,13,20,2,14,6,7,5,1,64%,2,,5,584,513,88%
719070,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,7,9,16,0,12,4,11,1,2,36%,4,,3,330,262,79%
719078,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,2,6,14,6,7,7,19,7,2,40%,4,,4,320,228,71%
719078,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,5,7,15,3,7,8,9,7,0,60%,2,,2,496,406,82%
719074,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,7,8,17,2,10,7,6,5,4,42%,1,,3,283,183,65%
719074,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,6,4,14,4,7,7,13,7,3,58%,2,,6,411,298,73%
719085,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,5,7,13,1,9,4,10,3,3,40%,1,,4,377,304,81%
719085,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,5,7,15,3,9,6,5,7,2,60%,2,,4,552,463,84%
719086,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,2,6,15,7,8,7,8,4,1,65%,2,,3,540,402,74%
719086,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,5,3,10,2,8,2,9,4,5,35%,3,,2,282,176,62%
719083,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,4,9,16,3,11,5,9,15,1,33%,3,,4,281,181,64%
719083,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,4,9,16,3,9,7,8,3,1,67%,2,,4,602,496,82%
719082,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,5,5,15,5,10,5,10,4,0,44%,1,,2,366,268,73%
719082,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,2,4,9,3,4,5,9,9,1,56%,2,,2,453,348,77%
719081,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,11,7,21,3,18,3,12,6,4,55%,0,,1,463,376,81%
719081,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,1,10,17,6,12,5,14,5,0,45%,5,,8,374,277,74%
719080,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,11,8,19,0,15,4,7,10,2,52%,2,,5,414,304,73%
719080,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,6,4,19,9,10,9,6,7,4,48%,3,,8,387,266,69%
719079,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,7,11,21,3,16,5,11,8,0,58%,0,,2,535,439,82%
719079,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,2,2,4,0,3,1,18,0,2,42%,4,,4,381,277,73%
719087,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,7,7,16,2,11,5,9,6,2,56%,2,1,2,435,319,73%
719087,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,5,1,10,4,3,7,10,1,4,44%,2,0,7,353,250,71%
719084,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,5,9,23,9,15,8,4,11,4,57%,1,,4,464,366,79%
719084,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,4,3,9,2,4,5,8,4,2,43%,2,,3,359,273,76%
719093,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,5,6,15,4,11,4,15,6,2,38%,3,,2,310,218,70%
719093,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,2,3,9,4,5,4,11,5,0,62%,3,,4,531,434,82%
719096,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,2,4,11,5,6,5,8,4,1,35%,1,,6,293,198,68%
719096,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,8,8,21,5,13,8,4,4,0,65%,2,,2,554,454,82%
719089,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,7,5,22,10,12,10,9,6,0,53%,2,,3,431,353,82%
719089,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,5,6,14,3,11,3,9,5,3,47%,0,,5,385,310,81%
719088,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,9,11,24,4,20,4,4,15,2,74%,0,0,2,609,524,86%
719088,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,3,4,9,2,6,3,10,3,0,26%,4,1,7,210,127,60%
719094,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,6,7,16,3,8,8,12,5,1,56%,4,0,2,447,374,84%
719094,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,4,7,15,4,13,2,15,3,0,44%,3,1,4,347,268,77%
719090,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,6,13,23,4,11,12,11,9,1,50%,2,,2,354,240,68%
719090,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,3,7,14,4,5,9,4,6,1,50%,1,,5,367,249,68%
719091,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,3,6,14,5,8,6,14,5,5,54%,2,,7,372,289,78%
719091,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,8,6,16,2,10,6,9,4,1,46%,1,,3,321,244,76%
719092,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,4,7,16,5,7,9,9,5,2,51%,2,,3,385,307,80%
719092,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,4,9,16,3,9,7,12,7,2,49%,2,,4,357,287,80%
719095,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,5,7,14,2,11,3,11,7,0,45%,2,,2,329,219,67%
719095,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,4,6,12,2,7,5,16,4,1,55%,4,,3,424,316,75%
719103,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,5,2,10,3,5,5,9,6,2,48%,0,,4,414,333,80%
719103,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,4,7,17,6,11,6,16,4,2,52%,4,,4,453,370,82%
719098,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,3,7,15,5,9,6,10,2,2,50%,3,1,3,373,284,76%
719098,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,5,3,10,2,4,6,9,8,4,50%,1,0,2,367,256,70%
719100,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,5,3,14,6,8,6,18,3,3,56%,1,,1,470,380,81%
719100,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,2,3,7,2,3,4,14,3,3,44%,4,,4,371,278,75%
719105,189,SV Sandhausen,https://media.api-sports.io/football/teams/189.png,2,3,10,5,6,4,6,6,2,49%,1,,3,380,289,76%
719105,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,7,5,14,2,10,4,7,7,0,51%,0,,1,398,296,74%
719099,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,3,4,8,1,4,4,5,3,1,46%,0,1,1,442,367,83%
719099,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,4,7,17,6,10,7,16,4,1,54%,1,0,3,524,459,88%
719097,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,4,9,17,4,11,6,17,5,0,47%,7,1,2,394,309,78%
719097,175,Hamburger SV,https://media.api-sports.io/football/teams/175.png,4,1,6,1,5,1,15,3,2,53%,4,1,4,448,366,82%
719101,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,5,5,13,3,9,4,11,3,2,34%,2,1,3,265,178,67%
719101,183,Dynamo Dresden,https://media.api-sports.io/football/teams/183.png,3,5,9,1,5,4,19,6,1,66%,6,1,4,497,407,82%
719102,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,10,5,20,5,15,5,5,8,3,60%,0,,0,501,385,77%
719102,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,1,6,10,3,5,5,17,3,2,40%,1,,6,328,213,65%
719104,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,5,7,15,3,9,6,10,3,0,32%,,,3,286,196,69%
719104,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,7,6,15,2,13,2,6,3,3,68%,,,4,635,548,86%
719111,177,Jahn Regensburg,https://media.api-sports.io/football/teams/177.png,6,6,17,5,14,3,7,6,4,48%,2,,3,409,325,79%
719111,190,Erzgebirge AUE,https://media.api-sports.io/football/teams/190.png,5,4,13,4,10,3,21,3,2,52%,4,,3,457,348,76%
719108,180,FC Heidenheim,https://media.api-sports.io/football/teams/180.png,3,12,17,2,13,4,10,11,1,49%,2,,5,367,267,73%
719108,181,SV Darmstadt 98,https://media.api-sports.io/football/teams/181.png,6,7,17,4,13,4,14,7,0,51%,2,,1,386,284,74%
719114,184,FC Ingolstadt 04,https://media.api-sports.io/football/teams/184.png,3,7,11,1,8,3,16,4,1,42%,4,0,0,304,224,74%
719114,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,2,7,12,3,6,6,12,8,0,58%,3,1,2,418,331,79%
719109,185,SC Paderborn 07,https://media.api-sports.io/football/teams/185.png,5,7,12,0,8,4,11,3,2,36%,5,1,4,323,242,75%
719109,191,Holstein Kiel,https://media.api-sports.io/football/teams/191.png,6,9,23,8,15,8,9,11,1,64%,2,0,4,565,485,86%
719107,785,Karlsruher SC,https://media.api-sports.io/football/teams/785.png,5,3,17,9,8,9,17,7,1,55%,6,,4,460,363,79%
719107,186,FC St. Pauli,https://media.api-sports.io/football/teams/186.png,6,4,14,4,7,7,6,1,1,45%,2,,4,394,308,78%
719113,1321,Hansa Rostock,https://media.api-sports.io/football/teams/1321.png,3,6,13,4,8,5,13,3,3,58%,3,,4,434,317,73%
719113,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,6,7,14,1,6,8,16,5,2,42%,2,,3,322,209,65%
719110,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,7,9,19,3,8,11,9,4,3,66%,3,,2,456,336,74%
