fixture_id,team_id,team_name,team_logo,Shots on Goal,Shots off Goal,Total Shots,Blocked Shots,Shots insidebox,Shots outsidebox,Fouls,Corner Kicks,Offsides,Ball Possession,Yellow Cards,Red Cards,Goalkeeper Saves,Total passes,Passes accurate,Passes %
2517,157,Bayern Munich,https://media.api-sports.io/football/teams/157.png,5,5,16,6,9,7,5,7,4,67%,1,0.0,4,559,481,86%
2517,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,5,1,8,2,2,6,21,2,2,33%,4,0.0,2,277,208,75%
2518,158,Fortuna Dusseldorf,https://media.api-sports.io/football/teams/158.png,5,2,8,1,4,4,12,7,1,51%,1,0.0,4,447,348,78%
2518,170,FC Augsburg,https://media.api-sports.io/football/teams/170.png,7,4,14,3,9,5,11,5,3,49%,0,0.0,4,422,322,76%
2519,159,Hertha Berlin,https://media.api-sports.io/football/teams/159.png,3,3,10,4,9,1,15,8,,49%,2,0.0,3,446,355,80%
2519,171,FC Nurnberg,https://media.api-sports.io/football/teams/171.png,3,6,11,2,5,6,10,4,,51%,2,0.0,2,468,364,78%
2520,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,6,10,22,6,13,9,7,6,4,52%,1,0.0,0,417,309,74%
2520,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,2,7,10,1,5,5,13,4,1,48%,2,0.0,6,384,274,71%
2521,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,7,3,10,0,4,6,15,7,2,59%,5,0.0,3,428,325,76%
2521,174,FC Schalke 04,https://media.api-sports.io/football/teams/174.png,4,2,9,3,7,2,12,2,2,41%,3,1.0,5,298,194,65%
2522,162,Werder Bremen,https://media.api-sports.io/football/teams/162.png,3,10,14,1,11,3,8,4,0,55%,,0.0,3,539,444,82%
2522,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,4,5,13,4,6,7,7,3,1,45%,,0.0,2,445,357,80%
2523,163,Borussia Monchengladbach,https://media.api-sports.io/football/teams/163.png,7,5,18,6,16,2,13,9,1,49%,1,0.0,3,478,409,86%
2523,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,3,8,14,3,9,5,11,5,1,51%,2,0.0,5,497,426,86%
2524,164,FSV Mainz 05,https://media.api-sports.io/football/teams/164.png,3,5,10,2,7,3,16,6,3,47%,1,0.0,3,403,301,75%
2524,172,VfB Stuttgart,https://media.api-sports.io/football/teams/172.png,3,6,12,3,8,4,7,3,1,53%,2,0.0,2,453,344,76%
2525,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,5,2,10,3,8,2,9,7,4,46%,2,0.0,6,383,295,77%
2525,173,RB Leipzig,https://media.api-sports.io/football/teams/173.png,7,3,11,1,8,3,11,9,4,54%,2,0.0,2,437,349,80%
2526,166,Hannover 96,https://media.api-sports.io/football/teams/166.png,0,3,7,4,6,1,12,4,2,56%,,0.0,3,582,467,80%
2526,165,Borussia Dortmund,https://media.api-sports.io/football/teams/165.png,3,3,9,3,5,4,5,1,4,44%,,0.0,0,454,346,76%
2527,167,1899 Hoffenheim,https://media.api-sports.io/football/teams/167.png,8,9,22,5,14,8,13,6,3,58%,1,0.0,3,458,374,82%
2527,160,SC Freiburg,https://media.api-sports.io/football/teams/160.png,4,5,11,2,4,7,14,4,2,42%,2,0.0,5,321,222,69%
2528,168,Bayer Leverkusen,https://media.api-sports.io/football/teams/168.png,3,8,17,6,10,7,14,5,0,49%,3,0.0,3,412,324,79%
2528,161,VfL Wolfsburg,https://media.api-sports.io/football/teams/161.png,5,5,13,3,7,6,14,3,1,51%,3,0.0,2,425,335,79%
2529,169,Eintracht Frankfurt,https://media.api-sports.io/football/teams/169.png,1,3,5,1,3,2,8,8,2,43%,1,1.0,4,358,257,72%
