fixture_id,date,timestamp,status,maintime,first_half,second_half,extratime,country,league_id,league_name,league_flag,league_logo,season,round,venue_name,venue_city,venue_id,referee,home_team,home_team_id,home_team_flag,home_winner,away_team,away_team_id,away_team_flag,away_winner,home_goals,away_goals,halftime_home,halftime_away,fulltime_home,fulltime_away,penalty_home,penalty_away
214022,2019-08-16 19:00:00+00:00,1565982000,FT,90,1565982000,1565985600,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,San Mamés Barria,Bilbao,1460,Carlos Del Cerro,Athletic Club,531,https://media.api-sports.io/football/teams/531.png,True,Barcelona,529,https://media.api-sports.io/football/teams/529.png,False,1,0,0,0,1,0,,
214023,2019-08-17 15:00:00+00:00,1566054000,FT,90,1566054000,1566057600,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Abanca-Balaídos,Vigo,1467,Javier Estrada,Celta Vigo,538,https://media.api-sports.io/football/teams/538.png,False,Real Madrid,541,https://media.api-sports.io/football/teams/541.png,True,1,3,0,1,1,3,,
214024,2019-08-17 17:00:00+00:00,1566061200,FT,90,1566061200,1566064800,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Estadio de Mestalla,Valencia,1497,Jesús Gil,Valencia,532,https://media.api-sports.io/football/teams/532.png,,Real Sociedad,548,https://media.api-sports.io/football/teams/548.png,,1,1,0,0,1,1,,
214030,2019-08-17 18:00:00+00:00,1566064800,FT,90,1566064800,1566068400,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Iberostar Estadi,Palma de Mallorca,1484,Mario Melero,Mallorca,798,https://media.api-sports.io/football/teams/798.png,True,Eibar,545,https://media.api-sports.io/football/teams/545.png,False,2,1,1,0,2,1,,
214026,2019-08-17 19:00:00+00:00,1566068400,FT,90,1566068400,1566072000,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Estadio de la Cerámica,Villarreal,1498,Adrián Cordero,Villarreal,533,https://media.api-sports.io/football/teams/533.png,,Granada CF,715,https://media.api-sports.io/football/teams/715.png,,4,4,1,1,4,4,,
214025,2019-08-17 19:00:00+00:00,1566068400,FT,90,1566068400,1566072000,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Estadio Municipal de Butarque,Leganés,1464,Javier Alberola,Leganes,537,https://media.api-sports.io/football/teams/537.png,False,Osasuna,727,https://media.api-sports.io/football/teams/727.png,True,0,1,0,0,0,1,,
214027,2019-08-18 15:00:00+00:00,1566140400,FT,90,1566140400,1566144000,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Estadio de Mendizorroza,Vitoria-Gasteiz,1470,César Soto,Alaves,542,https://media.api-sports.io/football/teams/542.png,True,Levante,539,https://media.api-sports.io/football/teams/539.png,False,1,0,0,0,1,0,,
214028,2019-08-18 17:00:00+00:00,1566147600,FT,90,1566147600,1566151200,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,RCDE Stadium,Cornella de Llobregat,1474,Juan Martínez,Espanyol,540,https://media.api-sports.io/football/teams/540.png,False,Sevilla,536,https://media.api-sports.io/football/teams/536.png,True,0,2,0,1,0,2,,
214031,2019-08-18 19:00:00+00:00,1566154800,FT,90,1566154800,1566158400,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Estadio Benito Villamarín,Sevilla,1489,Santiago Jaime,Real Betis,543,https://media.api-sports.io/football/teams/543.png,False,Valladolid,720,https://media.api-sports.io/football/teams/720.png,True,1,2,0,0,1,2,,
214029,2019-08-18 20:00:00+00:00,1566158400,FT,90,1566158400,1566162000,,Spain,140,La Liga,https://media.api-sports.io/flags/es.svg,https://media.api-sports.io/football/leagues/140.png,2019,Regular Season - 1,Estadio Wanda Metropolitano,Madrid,1461,Guillermo Cuadra,Atletico Madrid,530,https://media.api-sports.io/football/teams/530.png,True,Getafe,546,https://media.api-sports.io/football/teams/546.png,False,1,0,1,0,1,0,,
